证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"82,764,737","2,928,996,437","17,200","291,180","2,652,650","2,931,649,087"
2,万  科Ａ,"252,300,202","1,713,338,936","623,000","1,199,800","26,035,659","1,739,374,595"
6,深振业Ａ,"91,197,404","1,252,002,683","90,000","330,000","2,950,200","1,254,952,883"
9,中国宝安,"35,975,101","2,048,319,417",0,"15,950","118,189","2,048,437,606"
12,南  玻Ａ,"19,579,975","951,931,576","12,100","67,128","605,495","952,537,071"
22,深赤湾Ａ,"105,435,533","353,629,683","44,200","218,200","5,858,670","359,488,353"
27,深圳能源,"16,117,563","508,017,160","25,700","135,200","911,248","508,928,408"
28,国药一致,"11,416,062","102,868,025",0,"4,400","341,792","103,209,817"
30,富奥股份,"5,199,888","136,086,045","4,000","110,000","936,100","137,022,145"
31,中粮地产,"7,884,239","864,896,247",0,"30,500","226,005","865,122,252"
39,中集集团,"66,988,398","1,063,721,019","3,900","222,134","3,680,760","1,067,401,779"
43,中航地产,"13,501,944","529,106,365","2,900","24,416","235,859","529,342,224"
46,泛海控股,"4,525,148","628,176,717","5,000","98,100","812,268","628,988,985"
49,德赛电池,"35,030,636","304,960,555","10,200","17,373","877,858","305,838,413"
50,深天马Ａ,"61,849,644","1,345,661,945",100,"18,436","327,055","1,345,989,000"
60,中金岭南,"19,182,968","1,477,887,981","3,000","39,186","387,550","1,478,275,531"
61,农 产 品,"7,965,387","924,300,759","28,200","118,442","1,063,609","925,364,368"
62,深圳华强,"84,755,982","854,984,177","9,900","116,756","3,362,573","858,346,750"
63,中兴通讯,"142,081,575","2,243,030,348","13,800","459,530","9,645,533","2,252,675,881"
69,华侨城Ａ,"92,705,230","906,019,077","196,900","534,860","5,081,170","911,100,247"
78,海王生物,"14,360,327","783,780,244","34,000","34,000","204,680","783,984,924"
88,盐 田 港,"173,077,792","560,039,795","100,000","233,400","2,464,704","562,504,499"
89,深圳机场,"24,181,497","312,412,476","1,300","84,500","797,680","313,210,156"
90,天健集团,"46,169,085","341,834,401",0,0,0,"341,834,401"
99,中信海直,0,"440,957,084",0,0,0,"440,957,084"
100,TCL 集团,0,"1,650,275,091",0,"14,900","51,107","1,650,326,198"
151,中成股份,"50,776,085","689,108,750","50,000","145,000","2,905,800","692,014,550"
156,华数传媒,"16,436,527","884,117,946","19,800","26,399","381,465","884,499,411"
157,中联重科,"32,223,462","1,130,900,919","52,900","173,190","760,304","1,131,661,223"
166,申万宏源,"26,556,685","496,800,803","9,900","107,800","604,758","497,405,561"
333,美的集团,"257,561,389","1,945,229,059","71,769","465,769","18,845,014","1,964,074,073"
338,潍柴动力,"101,381,551","1,293,350,651","587,223","2,948,907","34,767,613","1,328,118,264"
400,许继电气,"14,178,155","583,041,559","68,100","133,505","2,240,214","585,281,773"
401,冀东水泥,"151,709,152","2,167,692,801","97,800","440,944","7,332,898","2,175,025,699"
402,金 融 街,"47,537,663","1,127,651,757","43,245","317,522","3,838,841","1,131,490,598"
