证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"47,313,613","1,858,842,498","954,975","2,192,941","21,205,740","1,880,048,238"
2,万  科Ａ,"46,025,597","1,438,109,916","3,150,720","7,072,405","61,459,199","1,499,569,115"
6,深振业Ａ,"2,993,083","238,576,467","20,800","186,640","864,143","239,440,610"
9,中国宝安,0,"1,443,473,275",0,"756,687","6,416,706","1,449,889,981"
12,南  玻Ａ,"10,096,586","426,981,867","67,300","588,530","3,966,692","430,948,559"
21,长城开发,"27,588,000","390,446,231","179,500","283,867","1,640,751","392,086,982"
24,招商地产,"72,429,679","857,971,913","1,025,650","533,597","5,709,488","863,681,401"
27,深圳能源,"25,617,675","246,024,910","176,500","75,400","429,026","246,453,936"
28,国药一致,"4,166,728","168,120,935","10,300","43,398","1,805,357","169,926,292"
31,中粮地产,"1,099,546","163,817,315","80,600","195,300","634,725","164,452,040"
39,中集集团,"27,549,065","713,284,811","473,978","910,848","12,833,848","726,118,659"
43,中航地产,"6,866,733","132,303,961",700,"70,600","343,822","132,647,783"
46,泛海控股,"4,016,579","205,177,410","98,300","469,666","2,127,586","207,304,996"
49,德赛电池,"37,409,434","356,221,539","17,800","19,519","696,438","356,917,977"
50,深天马Ａ,"28,277,151","476,048,614","32,300","34,600","439,766","476,488,380"
59,华锦股份,"12,567,298","362,506,049","36,400","87,900","361,269","362,867,318"
60,中金岭南,"88,330,215","349,938,322","675,042","1,236,389","8,790,726","358,729,048"
61,农 产 品,"29,715,025","1,212,752,277","138,167","660,662","6,064,877","1,218,817,154"
62,深圳华强,"17,062,473","436,391,067",0,"22,000","326,040","436,717,107"
63,中兴通讯,"88,541,625","1,662,282,503","376,570","822,104","10,522,931","1,672,805,434"
69,华侨城Ａ,"59,018,919","1,390,744,057","906,300","849,669","3,984,947","1,394,729,004"
88,盐 田 港,"6,323,159","301,673,486","30,000","22,800","114,684","301,788,170"
89,深圳机场,"1,679,309","55,148,584","9,800","74,400","284,952","55,433,536"
100,TCL 集团,"153,633,829","1,518,647,296","14,966,929","2,012,333","4,809,475","1,523,456,771"
156,华数传媒,"12,773,053","235,079,067","9,200","34,686","972,942","236,052,009"
157,中联重科,"34,142,547","756,589,048","1,946,965","2,583,752","11,342,671","767,931,719"
338,潍柴动力,"18,392,726","597,234,353","102,300","530,053","9,376,638","606,610,991"
400,许继电气,"56,558,432","796,868,214","571,834","268,279","5,733,124","802,601,338"
401,冀东水泥,"7,309,322","248,800,984","258,314","335,074","2,637,033","251,438,017"
402,金 融 街,"14,524,446","535,501,013","419,400","1,181,550","6,451,263","541,952,276"
417,合肥百货,"3,884,243","223,180,052","26,600","15,100","78,973","223,259,025"
422,湖北宜化,"7,619,925","258,409,383","48,900","385,456","1,961,970","260,371,353"
423,东阿阿胶,"28,155,934","589,051,778","169,688","487,528","16,931,847","605,983,625"
