证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"218,870,267","5,100,435,780","277,200","640,700","5,715,044","5,106,150,824"
2,万  科Ａ,"86,223,352","2,490,835,833","351,200","1,499,100","35,798,508","2,526,634,341"
6,深振业Ａ,"8,077,960","869,894,729",0,"111,100","633,270","870,527,999"
9,中国宝安,"5,897,655","1,343,385,900",0,"28,550","136,183","1,343,522,083"
12,南  玻Ａ,"6,551,432","681,377,876","3,800","5,645","27,265","681,405,141"
22,深赤湾Ａ,0,"148,193,121",0,"20,000","456,400","148,649,521"
27,深圳能源,"1,190,213","368,979,790",0,"58,000","282,460","369,262,250"
28,国药一致,"775,933","259,289,940","3,100","14,802","720,709","260,010,649"
30,富奥股份,"1,551,361","112,515,203","52,500","100,200","740,478","113,255,681"
31,中粮地产,"6,600,136","586,418,014","146,800","199,800","1,130,868","587,548,882"
36,华联控股,"12,054,735","452,155,032",0,"110,199","721,803","452,876,835"
39,中集集团,"12,118,369","1,133,714,254","20,200","119,500","1,540,355","1,135,254,609"
43,中航善达,"6,719,484","380,144,640","3,400","8,700","62,118","380,206,758"
46,泛海控股,"12,074,127","439,048,885","65,800","155,800","883,386","439,932,271"
49,德赛电池,"7,516,491","407,199,748","3,200","31,383","853,931","408,053,679"
50,深天马Ａ,"29,287,582","1,961,910,700",100,"2,100","28,707","1,961,939,407"
59,华锦股份,"14,550,165","737,145,027",0,0,0,"737,145,027"
60,中金岭南,"14,016,744","1,482,503,845","52,600","204,250","972,230","1,483,476,075"
61,农 产 品,"2,068,598","699,898,606","15,000","120,400","636,916","700,535,522"
62,深圳华强,"6,987,290","603,568,043",300,"38,900","726,652","604,294,695"
63,中兴通讯,"158,460,706","2,680,353,593","16,000","209,633","2,708,458","2,683,062,051"
69,华侨城Ａ,"30,834,088","1,479,397,178","80,800","575,800","3,990,294","1,483,387,472"
78,海王生物,"3,447,671","583,368,261","30,000","32,000","151,040","583,519,301"
88,盐 田 港,"7,754,902","335,208,391","42,000","162,029","1,049,948","336,258,339"
89,深圳机场,"6,123,048","379,610,560",0,"41,900","316,764","379,927,324"
90,天健集团,"4,029,560","414,752,729",0,"123,300","932,148","415,684,877"
99,中信海直,"3,067,668","298,959,848","6,000","27,200","167,008","299,126,856"
100,TCL 集团,"10,704,698","2,169,683,772","592,600","778,800","2,196,216","2,171,879,988"
151,中成股份,"23,652,003","379,889,517","40,000","158,200","1,846,194","381,735,711"
156,华数传媒,"11,433,974","576,549,662","3,000","19,000","177,650","576,727,312"
157,中联重科,"6,770,323","924,866,513",0,"69,800","281,992","925,148,505"
166,申万宏源,"8,654,496","587,210,278","87,700","380,700","1,629,396","588,839,674"
333,美的集团,"157,498,033","2,884,148,106","39,100","470,850","23,589,585","2,907,737,691"
338,潍柴动力,"61,660,999","1,775,966,056","230,000","3,614,597","30,543,344","1,806,509,400"
400,许继电气,"2,318,744","543,131,737","50,700","217,400","1,634,848","544,766,585"
401,冀东水泥,"21,368,457","1,142,597,798","99,100","332,300","2,837,842","1,145,435,640"
402,金 融 街,"13,554,623","1,095,046,242",0,"154,880","1,229,747","1,096,275,989"
404,华意压缩,"1,434,208","431,463,733",0,"25,800","109,392","431,573,125"
413,东旭光电,"41,408,914","2,884,266,216","125,000","340,397","2,021,958","2,886,288,174"
415,渤海金控,0,"590,712,328",0,"16,300","95,192","590,807,520"
417,合肥百货,"3,253,823","439,487,841","2,000","2,000","11,260","439,499,101"
418,小天鹅Ａ,"5,426,107","117,986,828",0,0,0,"117,986,828"
423,东阿阿胶,"17,483,742","1,081,308,744","7,000","49,123","2,591,729","1,083,900,473"
425,徐工机械,"24,619,623","830,516,420","140,940","1,073,140","4,378,411","834,894,831"
426,兴业矿业,0,"652,874,061",0,"7,200","51,912","652,925,973"
488,晨鸣纸业,"33,102,756","1,270,720,612","48,100","75,100","953,019","1,271,673,631"
501,鄂武商Ａ,"3,271,083","464,417,020",0,"43,000","520,730","464,937,750"
503,国新健康,"26,442,526","3,032,299,380","45,000","205,560","5,938,628","3,038,238,008"
506,中润资源,"25,166,890","288,862,801","26,900","26,900","85,542","288,948,343"
513,丽珠集团,"30,552,876","573,213,166","15,700","26,206","1,074,446","574,287,612"
516,国际医学,"16,194,959","897,489,324",0,"65,800","310,576","897,799,900"
525,红 太 阳,"6,096,497","428,489,796",0,"3,900","63,921","428,553,717"
528,柳    工,"38,403,237","485,018,881","8,000","36,700","366,633","485,385,514"
531,穗恒运Ａ,"1,718,435","169,679,440","7,100","30,100","150,199","169,829,639"
536,华映科技,"2,019,036","460,621,743",0,"43,500","117,015","460,738,758"
537,广宇发展,"9,193,641","439,576,732",0,"46,900","442,736","440,019,468"
538,云南白药,"12,994,284","701,237,803","18,600","62,000","6,422,580","707,660,383"
539,粤电力Ａ,"883,487","360,654,809",0,0,0,"360,654,809"
540,中天金融,0,"956,022,038",0,"129,900","632,614","956,654,652"
541,佛山照明,"565,418","363,248,795",0,"46,126","272,605","363,521,400"
543,皖能电力,"2,447,650","387,270,550","29,000","62,200","270,570","387,541,120"
550,江铃汽车,"512,303","135,496,640",0,"26,400","314,160","135,810,800"
551,创元科技,"1,885,942","496,553,363",0,"17,200","96,320","496,649,683"
552,靖远煤电,"1,712,960","277,200,409",0,"13,700","44,388","277,244,797"
554,泰山石油,"3,454,109","302,765,530","30,000","297,900","1,709,946","304,475,476"
559,万向钱潮,"4,321,511","1,132,043,378",0,"179,384","1,185,728","1,133,229,106"
563,陕国投Ａ,"8,702,723","489,760,983",0,"324,000","1,101,600","490,862,583"
565,渝三峡Ａ,"1,382,238","133,920,638",0,0,0,"133,920,638"
568,泸州老窖,"57,205,178","481,676,132","10,400","169,955","10,074,932","491,751,064"
572,海马汽车,"4,085,461","513,282,405",0,"44,100","147,294","513,429,699"
581,威孚高科,"31,680,625","985,712,262","40,600","95,385","2,069,855","987,782,117"
592,平潭发展,"3,886,060","589,723,678","1,500","23,600","65,608","589,789,286"
596,古井贡酒,"26,378,472","146,371,226",0,"16,263","1,382,355","147,753,581"
598,兴蓉环境,"5,269,589","638,591,426","1,700","104,400","421,776","639,013,202"
600,建投能源,"2,518,194","369,987,236","2,000","122,000","660,020","370,647,256"
607,华媒控股,"1,209,658","317,766,128",0,0,0,"317,766,128"
616,海航投资,0,"452,492,698",0,"86,800","296,856","452,789,554"
623,吉林敖东,"16,268,686","1,607,757,603","11,800","190,734","3,385,529","1,611,143,132"
625,长安汽车,"9,228,996","1,506,201,087","4,100","121,500","1,074,060","1,507,275,147"
626,远大控股,"2,765,336","149,061,215",0,"34,700","239,083","149,300,298"
627,天茂集团,"6,506,042","480,608,607",0,"44,700","305,301","480,913,908"
630,铜陵有色,"9,859,620","922,999,182","11,000","690,200","1,504,636","924,503,818"
631,顺发恒业,"550,626","287,703,372",0,"34,374","114,122","287,817,494"
650,仁和药业,"13,794,174","387,812,521","7,000","44,000","263,120","388,075,641"
651,格力电器,"197,607,441","5,804,343,607","63,300","639,315","28,884,252","5,833,227,859"
656,金科股份,"3,157,710","767,295,087","4,000","232,800","1,052,256","768,347,343"
661,长春高新,"39,101,622","904,315,856","4,700","6,604","1,367,028","905,682,884"
665,湖北广电,"7,325,429","194,662,038",0,"15,300","130,815","194,792,853"
667,美好置业,"3,308,040","403,843,329",0,"2,000","4,200","403,847,529"
671,阳 光 城,"42,605,379","996,861,369","41,700","147,800","869,064","997,730,433"
680,山推股份,"4,047,017","350,018,899","84,200","124,200","414,828","350,433,727"
685,中山公用,"3,511,774","411,153,416","13,500","34,432","268,914","411,422,330"
686,东北证券,"22,585,898","1,241,538,140","40,500","106,700","670,076","1,242,208,216"
690,宝新能源,"12,653,086","1,271,333,786","10,700","217,500","1,489,875","1,272,823,661"
700,模塑科技,"811,337","196,945,285",0,0,0,"196,945,285"
708,大冶特钢,"2,843,320","177,310,522","20,000","67,400","609,296","177,919,818"
709,河钢股份,"14,135,915","1,774,396,207",0,"779,000","2,266,890","1,776,663,097"
712,锦龙股份,"15,126,955","1,030,562,475","1,000","185,914","1,814,521","1,032,376,996"
717,韶钢松山,"34,067,176","408,375,858",0,"200,000","1,280,000","409,655,858"
718,苏宁环球,"2,097,078","585,887,045",0,"69,360","251,083","586,138,128"
719,中原传媒,"641,914","121,108,931",0,0,0,"121,108,931"
725,京东方Ａ,"320,269,682","9,179,641,508","925,100","6,779,200","23,117,072","9,202,758,580"
726,鲁  泰Ａ,"10,211,796","130,496,723",0,"18,051","190,980","130,687,703"
728,国元证券,"22,290,761","1,787,562,805","271,998","543,798","3,926,222","1,791,489,027"
729,燕京啤酒,"6,208,709","383,347,504","151,600","333,400","2,183,770","385,531,274"
731,四川美丰,"7,433,201","589,480,068",0,0,0,"589,480,068"
732,泰禾集团,"28,619,098","981,071,451",500,"67,100","1,259,467","982,330,918"
738,航发控制,"13,537,511","691,985,076","42,900","471,680","5,971,469","697,956,545"
739,普洛药业,"2,141,314","267,485,833",0,0,0,"267,485,833"
750,国海证券,"18,538,469","1,387,055,033","62,800","408,700","1,438,624","1,388,493,657"
758,中色股份,"2,212,950","565,411,245",0,"41,800","183,084","565,594,329"
761,本钢板材,"5,780,792","309,115,096",0,"78,400","312,032","309,427,128"
762,西藏矿业,"6,336,845","600,676,962",0,"2,400","22,392","600,699,354"
767,漳泽电力,"87,814","153,273,653",0,"47,300","119,196","153,392,849"
768,中航飞机,"27,520,077","1,075,727,459","15,800","503,107","7,536,543","1,083,264,002"
776,广发证券,"60,295,332","2,879,565,943","191,000","642,100","8,379,405","2,887,945,348"
777,中核科技,"1,430,818","340,655,522","4,500","118,100","1,074,710","341,730,232"
778,新兴铸管,"10,106,321","1,278,297,923","7,900","65,800","276,360","1,278,574,283"
783,长江证券,"19,205,271","1,402,940,526","57,700","723,200","3,847,424","1,406,787,950"
786,北新建材,"67,936,312","643,281,030","87,600","190,071","3,362,356","646,643,386"
789,万年青,"23,536,121","614,584,792","3,900","335,700","3,494,637","618,079,429"
790,泰合健康,"54,785,804","575,011,397",0,"404,000","2,779,520","577,790,917"
792,盐湖股份,"23,586,280","1,527,890,099","54,200","75,800","800,448","1,528,690,547"
793,华闻传媒,0,"926,861,064",0,"12,200","102,480","926,963,544"
800,一汽轿车,"5,885,900","832,488,693","102,500","309,100","2,191,519","834,680,212"
801,四川九洲,"2,323,645","282,533,474","2,200","511,429","2,229,830","284,763,304"
807,云铝股份,"19,862,996","1,144,328,312","2,000","280,700","1,414,728","1,145,743,040"
811,冰轮环境,"4,516,149","415,666,519",0,"2,000","9,340","415,675,859"
812,陕西金叶,"31,885,061","325,640,459",0,"150,097","504,326","326,144,785"
823,超声电子,"23,685,004","552,639,164",0,"23,200","157,528","552,796,692"
825,太钢不锈,0,"1,127,386,410",0,"148,300","889,800","1,128,276,210"
826,启迪桑德,"14,725,925","1,304,833,451","9,700","104,080","1,748,544","1,306,581,995"
828,东莞控股,"1,419,575","364,281,124",0,"17,000","132,430","364,413,554"
829,天音控股,"2,762,879","589,580,330",0,"15,300","110,007","589,690,337"
830,鲁西化工,"58,928,199","1,909,862,982","6,000","296,000","4,857,360","1,914,720,342"
839,中信国安,"27,375,645","2,201,687,229","81,200","617,035","2,856,872","2,204,544,101"
848,承德露露,"11,774,072","275,226,787","4,000","134,000","1,376,180","276,602,967"
851,高鸿股份,"3,009,240","676,948,616",0,"29,896","155,459","677,104,075"
858,五 粮 液,"382,795,775","2,305,787,019","45,600","876,447","64,550,321","2,370,337,340"
860,顺鑫农业,"154,421,327","740,157,675","6,900","170,200","6,241,234","746,398,909"
868,安凯客车,"46,745,463","351,786,433","10,000","596,500","3,137,590","354,924,023"
869,张  裕Ａ,"4,718,990","256,045,227","2,100","25,420","981,720","257,026,947"
876,新 希 望,"4,691,396","901,797,362",500,"192,370","1,198,465","902,995,827"
877,天山股份,"9,773,225","512,275,659","241,429","623,429","4,089,694","516,365,353"
878,云南铜业,"7,037,910","947,373,751",0,"146,600","1,373,642","948,747,393"
883,湖北能源,"7,662,108","360,087,391",0,"3,300","13,431","360,100,822"
887,中鼎股份,"7,630,115","1,019,033,174",0,"13,900","194,600","1,019,227,774"
895,双汇发展,"11,157,791","411,519,462","17,200","267,263","6,780,462","418,299,924"
897,津滨发展,"2,705,088","228,861,687",0,"154,300","341,003","229,202,690"
898,鞍钢股份,"24,547,958","559,792,583","246,400","337,200","1,918,668","561,711,251"
899,赣能股份,"233,295","90,473,950",0,"30,100","120,400","90,594,350"
900,现代投资,"4,444,206","265,911,092",0,0,0,"265,911,092"
901,航天科技,"10,134,066","565,777,485",400,"45,920","435,322","566,212,807"
902,新洋丰,"3,627,266","254,665,381",0,"77,700","703,185","255,368,566"
905,厦门港务,"4,319,759","226,352,423","40,000","275,800","2,118,144","228,470,567"
915,山大华特,"11,467,743","572,876,952","16,000","28,000","546,000","573,422,952"
917,电广传媒,"10,797,104","1,351,824,546","308,500","563,155","3,153,668","1,354,978,214"
