证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"154,648,743","4,453,582,539","53,000","762,568","10,309,920","4,463,892,459"
2,万  科Ａ,"112,861,483","1,957,192,966","173,500","2,179,571","65,060,194","2,022,253,160"
6,深振业Ａ,0,"999,152,548",0,"4,400","43,340","999,195,888"
9,中国宝安,"28,816,889","1,919,294,831","184,300","232,750","1,682,782","1,920,977,613"
12,南  玻Ａ,"39,603,236","982,097,471","45,000","60,765","501,919","982,599,390"
22,深赤湾Ａ,0,"224,147,280",0,"20,000","482,800","224,630,080"
27,深圳能源,"10,289,314","431,346,159","1,200","34,900","214,635","431,560,794"
28,国药一致,"17,605,403","250,617,986",0,"8,100","481,059","251,099,045"
30,富奥股份,"1,864,397","142,772,045",0,"44,800","355,712","143,127,757"
31,中粮地产,0,"667,536,444",0,"128,100","1,024,800","668,561,244"
36,华联控股,"5,505,072","233,718,197",0,0,0,"233,718,197"
39,中集集团,"99,500,450","1,395,338,126",388,"212,142","4,607,724","1,399,945,850"
43,中航地产,"2,207,309","494,974,851","1,500","13,645","134,403","495,109,254"
46,泛海控股,"1,112,575","540,633,401",0,"143,800","1,078,500","541,711,901"
49,德赛电池,"14,958,525","418,798,041",0,300,"12,207","418,810,248"
50,深天马Ａ,"63,872,373","2,424,040,037",0,"43,200","836,784","2,424,876,821"
59,华锦股份,"26,240,719","814,651,158",400,"2,900","27,434","814,678,592"
60,中金岭南,"28,988,375","1,790,237,725",300,"78,678","829,266","1,791,066,991"
61,农 产 品,"1,074,288","891,164,859",0,"83,342","633,399","891,798,258"
62,深圳华强,"4,436,776","705,456,314",0,"6,000","139,620","705,595,934"
63,中兴通讯,"674,223,964","5,338,365,706","101,000","737,876","28,090,938","5,366,456,644"
69,华侨城Ａ,"21,517,520","1,278,538,077","8,900","222,500","1,746,625","1,280,284,702"
78,海王生物,"6,885,854","745,616,547",0,"50,000","295,000","745,911,547"
88,盐 田 港,"8,082,901","409,014,814",0,"244,992","1,874,189","410,889,003"
89,深圳机场,"10,308,029","365,437,910",0,"6,900","59,754","365,497,664"
90,天健集团,"6,218,633","434,310,084",0,"3,800","37,962","434,348,046"
