证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"42,045,524","3,185,849,279","179,500","912,370","9,543,390","3,195,392,669"
2,万  科Ａ,"83,170,998","2,011,945,738","21,900","598,491","13,537,867","2,025,483,605"
6,深振业Ａ,"13,144,360","1,080,446,977",0,"48,400","405,108","1,080,852,085"
9,中国宝安,"53,016,227","2,129,167,253","15,000","251,550","2,153,268","2,131,320,521"
12,南  玻Ａ,"36,356,946","908,091,032","2,000","48,025","417,337","908,508,369"
22,深赤湾Ａ,"20,524,930","359,869,135",0,"268,900","7,357,104","367,226,239"
27,深圳能源,"7,021,464","465,311,069",0,"67,100","438,834","465,749,903"
28,国药一致,"6,350,120","93,609,180","2,700","8,400","641,676","94,250,856"
30,富奥股份,"7,442,060","138,885,023","3,400","39,600","364,716","139,249,739"
31,中粮地产,0,"818,393,539",0,"138,000","1,104,000","819,497,539"
39,中集集团,"41,304,304","1,007,553,254","23,100","169,462","3,216,388","1,010,769,642"
43,中航地产,"3,712,184","477,025,870",0,"24,516","259,134","477,285,004"
46,泛海控股,"11,211,043","607,185,815","15,000","113,300","941,523","608,127,338"
49,德赛电池,"26,387,340","270,984,761","10,000","17,124","946,615","271,931,376"
50,深天马Ａ,"106,336,768","1,690,969,305",0,"22,200","477,300","1,691,446,605"
59,华锦股份,"76,538,936","812,407,366","11,500","87,000","1,017,030","813,424,396"
60,中金岭南,"266,639,797","1,906,216,096","353,400","791,586","10,203,544","1,916,419,640"
61,农 产 品,0,"846,526,039",0,"85,042","770,481","847,296,520"
62,深圳华强,"26,855,631","784,290,899","7,100","50,800","1,346,708","785,637,607"
63,中兴通讯,"141,238,995","2,382,505,030","33,800","347,630","8,005,919","2,390,510,949"
69,华侨城Ａ,"22,525,094","1,054,443,162","20,900","307,030","2,723,356","1,057,166,518"
78,海王生物,"11,465,540","716,806,253",0,0,0,"716,806,253"
88,盐 田 港,"17,799,520","409,065,625","4,700","239,900","2,250,262","411,315,887"
89,深圳机场,"4,530,815","312,890,335",0,"40,000","352,400","313,242,735"
90,天健集团,"23,627,260","405,180,320",0,0,0,"405,180,320"
99,中信海直,0,"369,673,236",0,0,0,"369,673,236"
100,TCL 集团,"36,932,650","1,830,411,496","14,000","118,100","427,522","1,830,839,018"
151,中成股份,"52,732,258","559,447,108","50,000","60,000","1,086,000","560,533,108"
156,华数传媒,"13,129,380","838,821,467",800,"1,800","26,928","838,848,395"
157,中联重科,"17,192,903","1,133,242,497","11,300","490,490","2,339,637","1,135,582,134"
166,申万宏源,"19,526,156","605,214,107","2,000","121,100","704,802","605,918,909"
333,美的集团,"65,496,065","2,545,611,292","40,900","298,200","11,841,523","2,557,452,815"
338,潍柴动力,"45,388,900","1,525,227,102","1,852,700","8,367,484","57,819,314","1,583,046,416"
400,许继电气,"16,101,960","556,120,792","4,000","18,800","313,208","556,434,000"
401,冀东水泥,"225,956,926","1,987,919,528","39,500","382,400","7,028,512","1,994,948,040"
402,金 融 街,"106,952,285","1,078,453,754","61,200","281,400","3,396,498","1,081,850,252"
404,华意压缩,"32,504,715","265,265,449",0,0,0,"265,265,449"
413,东旭光电,0,"3,136,436,464",0,"289,397","3,186,261","3,139,622,725"
415,渤海金控,"18,615,044","820,126,170",0,"53,700","369,456","820,495,626"
417,合肥百货,"16,745,858","443,085,079",0,0,0,"443,085,079"
418,小天鹅Ａ,"4,076,672","107,330,815",0,0,0,"107,330,815"
422,湖北宜化,0,"612,930,585",0,"192,200","1,207,016","614,137,601"
423,东阿阿胶,"29,052,781","1,300,834,356","2,200","16,700","1,069,802","1,301,904,158"
425,徐工机械,"18,389,030","793,454,236",0,"442,400","1,703,240","795,157,476"
426,兴业矿业,"19,767,832","482,532,058","44,881","129,179","1,291,790","483,823,848"
488,晨鸣纸业,"45,014,813","900,978,992",0,"89,000","1,448,920","902,427,912"
501,鄂武商Ａ,"15,085,389","519,774,603",0,"14,410","250,878","520,025,481"
503,海虹控股,0,"2,486,848,538",0,"55,300","1,378,629","2,488,227,167"
506,中润资源,0,"472,446,495",0,"3,200","28,000","472,474,495"
513,丽珠集团,"9,172,683","217,830,322",0,"7,577","386,352","218,216,674"
516,国际医学,"20,377,787","967,109,222",0,0,0,"967,109,222"
525,红 太 阳,"26,892,978","426,247,806",0,"1,700","35,717","426,283,523"
528,柳    工,"15,296,436","455,888,158",0,"3,700","32,856","455,921,014"
531,穗恒运Ａ,"2,577,064","214,969,896",0,"5,900","53,395","215,023,291"
536,华映科技,"18,737,135","520,698,064","2,600","76,000","440,800","521,138,864"
537,广宇发展,0,"510,140,029",0,0,0,"510,140,029"
538,云南白药,"20,107,638","465,602,703","22,963","50,750","4,498,987","470,101,690"
539,粤电力Ａ,"893,361","338,443,224",0,"4,700","24,957","338,468,181"
540,中天金融,0,"1,626,353,764",0,"413,300","3,037,755","1,629,391,519"
541,佛山照明,"7,975,736","462,955,821",0,"30,000","273,300","463,229,121"
543,皖能电力,"4,307,067","528,746,317",0,0,0,"528,746,317"
550,江铃汽车,"2,651,536","160,607,576",0,"4,700","95,551","160,703,127"
551,创元科技,"19,863,564","609,558,549",0,0,0,"609,558,549"
552,靖远煤电,"26,979,840","401,972,547","99,967","99,967","391,871","402,364,418"
554,泰山石油,"95,373,368","464,269,152","11,600","80,000","859,200","465,128,352"
559,万向钱潮,"32,352,182","1,213,329,595","191,300","334,300","3,546,923","1,216,876,518"
563,陕国投Ａ,"24,428,352","762,440,550",0,"53,900","294,294","762,734,844"
565,渝三峡Ａ,"10,783,235","189,371,702",0,0,0,"189,371,702"
566,海南海药,"11,523,026","1,031,909,347",0,"66,100","865,910","1,032,775,257"
568,泸州老窖,"38,237,484","432,134,839","11,900","195,309","10,900,195","443,035,034"
572,海马汽车,"10,047,800","467,097,945",0,"75,000","377,250","467,475,195"
581,威孚高科,"57,893,307","974,073,423","3,200","33,400","844,686","974,918,109"
592,平潭发展,0,"990,548,431",0,"30,200","173,650","990,722,081"
596,古井贡酒,"29,975,854","214,233,036","3,000","15,392","802,847","215,035,883"
598,兴蓉环境,"14,257,714","891,571,172",0,"156,200","880,968","892,452,140"
600,建投能源,"156,218,171","994,224,067","10,000","347,500","4,413,250","998,637,317"
607,华媒控股,"11,756,574","462,857,720",0,0,0,"462,857,720"
616,海航投资,"21,912,063","712,735,836",0,"91,000","416,780","713,152,616"
623,吉林敖东,"29,446,941","1,765,555,754","4,200","114,220","2,536,826","1,768,092,580"
625,长安汽车,"30,154,719","2,630,311,237","3,200","95,900","1,316,707","2,631,627,944"
626,远大控股,"23,374,693","206,869,260",0,"10,120","187,220","207,056,480"
630,铜陵有色,"48,846,730","1,142,556,113","205,100","827,500","2,556,975","1,145,113,088"
631,顺发恒业,"1,502,997","332,574,062","8,200","9,200","37,536","332,611,598"
650,仁和药业,"9,731,090","524,357,946",0,0,0,"524,357,946"
651,格力电器,"139,399,685","3,900,617,360","176,000","684,195","26,615,185","3,927,232,545"
655,金岭矿业,"65,094,127","296,637,060",0,"4,300","39,130","296,676,190"
656,金科股份,"7,377,767","525,917,719",0,"140,000","709,800","526,627,519"
661,长春高新,"45,321,602","682,986,510",0,"2,338","327,320","683,313,830"
665,湖北广电,"3,599,483","110,850,492",0,0,0,"110,850,492"
667,美好置业,"22,316,066","492,293,725",0,"38,800","133,084","492,426,809"
671,阳 光 城,"10,479,801","671,166,592",0,"80,100","440,550","671,607,142"
680,山推股份,"36,901,193","590,235,268","147,000","159,300","1,000,404","591,235,672"
685,中山公用,"9,173,669","501,959,240",0,"32,032","344,664","502,303,904"
686,东北证券,"43,121,676","1,787,494,910","25,000","202,230","2,121,393","1,789,616,303"
690,宝新能源,"25,340,106","579,028,900","2,000","23,900","168,973","579,197,873"
697,炼石有色,"26,893,965","1,241,878,620","9,000","9,000","193,320","1,242,071,940"
700,模塑科技,"97,887,803","132,789,224",0,0,0,"132,789,224"
708,大冶特钢,"29,778,862","178,295,120","30,000","70,000","913,500","179,208,620"
709,河钢股份,"247,572,362","2,674,434,194","8,077,200","22,293,099","107,675,668","2,782,109,862"
712,锦龙股份,"13,405,305","1,520,945,850","16,400","163,500","2,988,780","1,523,934,630"
718,苏宁环球,"20,726,429","724,660,329","216,200","269,660","1,553,242","726,213,571"
719,大地传媒,"12,752,609","129,699,176",0,0,0,"129,699,176"
725,京东方Ａ,"224,843,720","6,360,986,893","1,308,500","3,023,700","11,701,719","6,372,688,612"
726,鲁  泰Ａ,"8,483,871","106,161,096",0,"32,000","371,520","106,532,616"
728,国元证券,"94,676,755","2,562,456,037","450,000","2,837,816","37,828,088","2,600,284,125"
