证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"126,412,937","3,048,480,514","458,000","751,080","6,985,044","3,055,465,558"
2,万  科Ａ,"641,413,845","2,011,198,157","527,496","1,367,313","36,206,447","2,047,404,604"
6,深振业Ａ,"44,576,906","1,198,087,878","30,000","280,000","2,436,000","1,200,523,878"
9,中国宝安,"108,264,845","2,036,053,252","114,700","216,610","1,776,202","2,037,829,454"
12,南  玻Ａ,"30,100,739","922,242,452","11,900","58,528","551,334","922,793,786"
22,深赤湾Ａ,"127,086,531","449,793,139","2,400","273,400","8,770,672","458,563,811"
27,深圳能源,"18,603,738","496,861,715","2,400","46,800","324,792","497,186,507"
28,国药一致,"10,252,333","102,243,962",300,"5,000","399,950","102,643,912"
30,富奥股份,"15,648,789","129,471,176","42,800","193,800","1,771,332","131,242,508"
31,中粮地产,"15,590,371","869,621,608","50,000","95,000","713,450","870,335,058"
39,中集集团,"157,534,261","1,165,206,079","244,900","392,834","7,004,230","1,172,210,309"
43,中航地产,"6,043,489","507,879,127",0,"24,916","239,443","508,118,570"
46,泛海控股,"8,661,189","591,518,197","32,900","91,200","807,120","592,325,317"
49,德赛电池,"26,686,635","307,628,831","15,800","31,938","1,679,939","309,308,770"
50,深天马Ａ,"121,633,369","1,234,453,443",0,"18,243","347,894","1,234,801,337"
60,中金岭南,"142,930,679","1,549,121,584","38,800","119,186","1,311,046","1,550,432,630"
61,农 产 品,"3,878,996","912,412,187","14,600","98,442","879,087","913,291,274"
62,深圳华强,"52,253,249","830,407,914","20,700","98,700","2,696,484","833,104,398"
63,中兴通讯,"406,624,930","2,301,841,198","26,317","446,730","10,654,510","2,312,495,708"
69,华侨城Ａ,"111,209,309","1,083,265,343","301,800","828,945","8,239,713","1,091,505,056"
78,海王生物,"12,992,744","766,147,469","391,700","391,700","2,338,449","768,485,918"
88,盐 田 港,"78,226,393","520,177,348","66,300","250,004","2,717,543","522,894,891"
89,深圳机场,"38,836,012","339,976,929",0,"83,200","789,568","340,766,497"
90,天健集团,"37,616,634","376,892,957",0,0,0,"376,892,957"
99,中信海直,0,"430,060,771",0,0,0,"430,060,771"
100,TCL 集团,0,"1,619,492,108",0,"14,900","51,107","1,619,543,215"
151,中成股份,"44,694,705","679,581,395",900,"126,000","2,431,800","682,013,195"
156,华数传媒,"15,352,719","902,006,786",0,"6,308","93,926","902,100,712"
157,中联重科,"50,315,270","1,115,189,145","619,600","765,190","3,466,311","1,118,655,456"
166,申万宏源,"39,324,117","552,463,660","76,600","100,900","568,067","553,031,727"
333,美的集团,"427,158,736","2,272,480,399","94,400","529,369","23,424,579","2,295,904,978"
338,潍柴动力,"231,465,516","1,437,228,994","1,281,824","3,635,548","47,334,835","1,484,563,829"
400,许继电气,"25,637,532","570,780,885","54,509","109,514","1,869,404","572,650,289"
401,冀东水泥,"204,817,831","2,165,501,918","83,100","380,800","5,799,584","2,171,301,502"
402,金 融 街,"92,300,805","1,052,185,588","120,800","364,213","4,377,840","1,056,563,428"
404,华意压缩,"24,607,437","177,296,387",0,0,0,"177,296,387"
413,东旭光电,"537,698,627","3,296,013,199","82,000","411,097","4,620,730","3,300,633,929"
415,渤海金控,"28,807,874","859,725,400",0,800,"5,288","859,730,688"
417,合肥百货,"7,184,665","434,551,230",0,"1,100","8,987","434,560,217"
418,小天鹅Ａ,"23,608,222","127,483,591","10,600","10,627","520,723","128,004,314"
422,湖北宜化,"31,368,863","632,688,741",0,"29,400","172,284","632,861,025"
423,东阿阿胶,"103,679,516","1,139,242,615","10,300","40,200","2,932,590","1,142,175,205"
425,徐工机械,"66,746,563","922,546,119","1,653,037","1,901,937","7,056,186","929,602,305"
426,兴业矿业,"14,363,095","452,976,339",0,0,0,"452,976,339"
488,晨鸣纸业,"208,666,722","687,316,615",0,"15,300","195,840","687,512,455"
501,鄂武商Ａ,"14,969,112","489,657,689",0,"15,910","290,517","489,948,206"
503,海虹控股,0,"2,604,056,414",0,"69,343","1,728,721","2,605,785,135"
506,中润资源,0,"517,073,174",0,"3,200","28,000","517,101,174"
513,丽珠集团,"23,851,185","254,684,649","2,800","8,366","559,518","255,244,167"
516,国际医学,"28,755,956","1,041,478,227",0,0,0,"1,041,478,227"
525,红 太 阳,"18,837,421","364,775,478",0,0,0,"364,775,478"
528,柳    工,"29,321,070","428,807,776","130,000","133,900","1,154,218","429,961,994"
531,穗恒运Ａ,"13,773,960","247,095,680",0,"1,000","9,710","247,105,390"
536,华映科技,"2,638,637","542,324,951",0,0,0,"542,324,951"
537,广宇发展,"10,538,398","560,804,315",0,0,0,"560,804,315"
538,云南白药,"97,223,191","531,358,309","7,600","55,837","5,384,920","536,743,229"
539,粤电力Ａ,"3,923,973","364,446,987",0,"4,700","25,239","364,472,226"
540,中天金融,"191,343,078","1,214,147,403","53,200","99,600","692,220","1,214,839,623"
541,佛山照明,"20,123,506","514,122,101",0,"25,000","229,500","514,351,601"
543,皖能电力,"5,335,374","595,779,795",0,600,"3,504","595,783,299"
550,江铃汽车,"13,399,905","191,213,477",0,"3,700","77,330","191,290,807"
551,创元科技,"26,952,894","678,604,372",0,"50,000","487,000","679,091,372"
552,靖远煤电,"14,078,384","318,291,942",0,0,0,"318,291,942"
554,泰山石油,"18,985,746","520,659,288",0,0,0,"520,659,288"
559,万向钱潮,"40,809,452","1,220,766,028","92,300","273,680","2,783,325","1,223,549,353"
563,陕国投Ａ,0,"735,262,421",0,0,0,"735,262,421"
565,渝三峡Ａ,"7,303,979","164,778,749",0,0,0,"164,778,749"
566,海南海药,"7,181,866","1,011,378,290",0,"1,500","19,890","1,011,398,180"
