证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"676,682,911","4,685,814,535","9,103,637","1,370,265","20,403,244","4,706,217,779"
2,万  科Ａ,"553,977,057","2,785,951,494","7,100,665","5,001,243","58,114,443","2,844,065,937"
6,深振业Ａ,"109,589,026","948,255,006","38,400","88,700","598,725","948,853,731"
9,中国宝安,"126,812,969","2,892,879,930","690,096","470,004","6,504,854","2,899,384,784"
12,南  玻Ａ,"113,627,408","1,059,933,536","599,809","862,419","7,494,421","1,067,427,957"
24,招商地产,"312,689,388","1,254,903,043","1,369,725","678,377","14,395,160","1,269,298,203"
27,深圳能源,"97,201,455","687,834,213","350,749","539,089","6,274,996","694,109,209"
28,国药一致,"11,195,087","184,530,873","11,561","30,002","1,446,097","185,976,970"
31,中粮地产,"82,543,586","545,795,553","442,500","294,800","2,390,828","548,186,381"
39,中集集团,"242,217,861","2,096,095,527","482,500","872,293","19,809,774","2,115,905,301"
43,中航地产,"45,330,691","575,741,170","37,343","105,700","862,512","576,603,682"
46,泛海控股,"132,374,587","999,133,522","160,900","394,056","3,731,710","1,002,865,232"
49,德赛电池,"22,644,553","420,199,914","2,200","10,994","390,837","420,590,751"
50,深天马Ａ,"78,620,433","1,331,452,332","19,900","25,500","570,435","1,332,022,767"
60,中金岭南,"82,269,657","723,849,060","1,938,053","878,421","8,582,174","732,431,234"
61,农 产 品,"118,350,539","931,761,187","1,795,684","624,595","7,726,240","939,487,427"
62,深圳华强,"19,153,057","569,373,243","6,100","14,700","258,573","569,631,816"
63,中兴通讯,"831,675,419","3,840,042,205","807,500","1,648,203","31,002,698","3,871,044,903"
69,华侨城Ａ,"167,136,940","1,550,372,002","2,584,961","1,590,993","10,914,213","1,561,286,215"
78,海王生物,"42,842,718","579,551,962","11,500","1,900","19,779","579,571,741"
88,盐 田 港,"128,926,753","1,065,379,431","733,793","35,000","392,700","1,065,772,131"
89,深圳机场,"28,397,051","333,409,432","76,500","73,241","467,278","333,876,710"
99,中信海直,"51,244,475","833,776,312","41,800","28,600","413,842","834,190,154"
100,TCL 集团,"270,384,194","2,714,668,744","17,224,616","2,664,251","10,150,796","2,724,819,540"
151,中成股份,"35,833,197","371,993,456",0,0,0,"371,993,456"
156,华数传媒,"15,226,739","273,453,651","13,327","33,300","992,340","274,445,991"
157,中联重科,"306,735,052","1,768,526,560","8,947,624","1,273,562","7,921,555","1,776,448,115"
333,美的集团,"388,353,941","1,156,444,955","611,300","201,379","5,618,474","1,162,063,429"
338,潍柴动力,"236,298,061","1,651,387,296","677,138","741,066","19,697,536","1,671,084,832"
400,许继电气,"89,499,307","1,360,480,565","711,579","191,980","4,069,976","1,364,550,541"
401,冀东水泥,"21,729,544","430,189,991","287,910","500,863","5,509,493","435,699,484"
402,金 融 街,"120,189,803","898,674,416","1,207,778","1,629,736","16,558,118","915,232,534"
410,沈阳机床,"350,674,863","1,228,981,883","16,900","75,900","1,039,071","1,230,020,954"
413,东旭光电,0,"550,784,513",0,"98,500","755,495","551,540,008"
415,渤海租赁,"86,261,556","861,045,192","11,800",0,0,"861,045,192"
417,合肥百货,"18,719,974","477,869,724","183,900","195,474","1,444,553","479,314,277"
422,湖北宜化,"110,502,970","644,041,710","9,100","553,280","4,066,608","648,108,318"
423,东阿阿胶,"66,684,080","1,393,202,369","260,427","342,599","12,521,993","1,405,724,362"
425,徐工机械,"156,537,699","982,109,586","1,344,925","1,183,267","16,234,423","998,344,009"
426,兴业矿业,0,"382,786,590",0,"57,720","689,754","383,476,344"
501,鄂武商Ａ,"15,693,780","305,924,303","28,000","218,014","3,392,298","309,316,601"
503,海虹控股,"171,889,241","3,123,772,082","386,473","816,502","27,442,632","3,151,214,714"
506,中润资源,0,"306,219,997",0,"108,800","758,336","306,978,333"
511,烯碳新材,"202,092,024","1,389,315,180","285,800","37,200","363,072","1,389,678,252"
513,丽珠集团,"23,265,237","143,368,632","10,000","3,903","199,053","143,567,685"
516,开元投资,"78,172,576","508,220,865","37,976",200,"2,396","508,223,261"
525,红 太 阳,"15,666,802","503,860,622","22,400","8,100","132,840","503,993,462"
528,柳    工,"90,835,012","581,436,590","369,298","238,198","2,327,194","583,763,784"
536,华映科技,"24,584,973","436,594,850","41,300","55,400","996,092","437,590,942"
537,广宇发展,"71,199,286","495,063,513","27,300","87,700","725,279","495,788,792"
538,云南白药,"182,498,369","2,910,284,761","582,817","661,029","39,582,417","2,949,867,178"
539,粤电力Ａ,"46,119,242","307,885,264","326,200","61,100","458,250","308,343,514"
540,中天城投,"145,915,775","1,129,351,977","205,100","331,172","3,732,308","1,133,084,285"
541,佛山照明,"33,698,990","350,328,437","10,200",300,"3,213","350,331,650"
543,皖能电力,"82,917,392","680,273,251","10,000","5,400","68,526","680,341,777"
550,江铃汽车,"17,558,867","104,635,945","31,100","83,787","2,629,236","107,265,181"
551,创元科技,"49,534,982","561,987,766","174,250","59,400","628,452","562,616,218"
552,靖远煤电,"29,906,313","218,321,336","218,627","18,940","196,218","218,517,554"
554,泰山石油,"30,060,603","455,814,941","52,000",0,0,"455,814,941"
559,万向钱潮,"231,435,850","2,077,637,997","1,556,931","249,460","3,729,427","2,081,367,424"
563,陕国投Ａ,"107,731,684","715,447,427","375,878","142,778","1,773,303","717,220,730"
566,海南海药,"17,193,769","503,617,030","48,100","33,600","550,368","504,167,398"
568,泸州老窖,"91,565,111","970,257,269","186,532","336,938","6,664,634","976,921,903"
572,海马汽车,"45,902,700","498,548,393","12,600","126,600","695,034","499,243,427"
581,威孚高科,"83,630,535","876,501,292","281,786","303,619","8,452,752","884,954,044"
592,平潭发展,"151,463,965","1,871,421,111","11,900","53,500","1,000,450","1,872,421,561"
596,古井贡酒,"28,600,714","233,126,112","246,055","50,133","1,608,267","234,734,379"
598,兴蓉投资,"316,062,031","1,780,518,006","2,482,354","388,907","2,854,577","1,783,372,583"
607,华智控股,"15,760,260","313,196,465",0,0,0,"313,196,465"
616,亿城投资,0,"551,227,847",0,"94,700","451,719","551,679,566"
623,吉林敖东,"368,128,264","2,984,661,339","1,673,246","1,111,979","37,751,686","3,022,413,025"
625,长安汽车,"76,197,605","824,569,928","563,774","1,551,717","26,068,845","850,638,773"
629,攀钢钒钛,"100,300,520","1,446,883,879","5,750,064","1,316,425","4,502,174","1,451,386,053"
630,铜陵有色,"172,991,451","686,084,031","1,103,827","228,484","3,466,102","689,550,133"
631,顺发恒业,"20,402,485","279,424,029","28,500","100,400","669,668","280,093,697"
650,仁和药业,"60,550,552","784,496,054","29,700","135,600","1,133,616","785,629,670"
651,格力电器,"266,306,248","2,595,711,261","1,456,664","3,089,321","115,664,178","2,711,375,439"
655,金岭矿业,"19,888,401","258,452,959","91,800","47,991","439,598","258,892,557"
661,长春高新,"30,055,266","628,331,409","3,940","38,541","3,514,939","631,846,348"
667,美好集团,"56,995,752","520,804,080","3,600","151,900","460,257","521,264,337"
