证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"136,682,893","2,364,412,419","3,568,010","1,103,396","12,391,136","2,376,803,555"
2,万  科Ａ,"88,873,443","2,077,264,529","8,409,786","5,433,366","43,412,594","2,120,677,123"
6,深振业Ａ,"11,664,618","320,825,218","108,700","213,340","1,077,367","321,902,585"
9,中国宝安,"113,691,402","1,655,211,038","436,548","658,147","7,134,313","1,662,345,351"
12,南  玻Ａ,"13,726,978","567,600,772","298,693","543,358","4,080,619","571,681,391"
21,长城开发,"4,587,111","288,428,671","158,900","264,341","1,427,441","289,856,112"
24,招商地产,"80,156,042","1,138,748,286","1,303,618","354,054","6,160,539","1,144,908,825"
27,深圳能源,"17,057,143","239,243,555","26,600","66,556","378,038","239,621,593"
28,国药一致,"927,981","158,099,858","2,200","43,814","1,970,753","160,070,611"
31,中粮地产,"7,850,756","196,419,070","38,700","289,600","993,328","197,412,398"
39,中集集团,"16,369,260","843,820,806","400,427","619,341","8,503,552","852,324,358"
43,中航地产,"1,783,775","136,451,214","10,500","122,600","657,136","137,108,350"
46,泛海建设,"7,180,470","192,552,576","418,348","489,365","2,407,675","194,960,251"
49,德赛电池,"20,719,022","268,525,542","20,800","14,900","597,490","269,123,032"
50,深天马Ａ,"38,641,906","510,057,993","7,200","38,900","532,930","510,590,923"
59,华锦股份,"17,073,116","361,712,467","109,304","127,707","544,032","362,256,499"
60,中金岭南,"5,527,785","185,774,995","102,800","918,619","5,125,894","190,900,889"
61,农 产 品,"67,167,017","1,012,391,945","1,120,786","1,018,101","11,158,387","1,023,550,332"
62,深圳华强,0,"247,004,828",0,"18,000","253,080","247,257,908"
63,中兴通讯,"88,802,358","1,787,982,656","903,342","1,167,432","15,351,731","1,803,334,387"
69,华侨城Ａ,"22,960,732","1,008,489,238","2,130,848","459,490","2,118,249","1,010,607,487"
88,盐 田 港,"47,291,178","410,019,143","274,100","57,400","332,346","410,351,489"
89,深圳机场,"8,258,838","86,278,330","231,400","34,250","130,835","86,409,165"
100,TCL 集团,"30,927,851","1,539,856,758","2,100,700","2,170,201","5,425,502","1,545,282,260"
156,华数传媒,"23,496,205","185,775,012","3,400","27,595","841,647","186,616,659"
157,中联重科,"17,076,785","855,280,103","2,759,822","2,366,218","11,476,157","866,756,260"
338,潍柴动力,"34,720,756","677,657,625","602,655","205,814","3,529,710","681,187,335"
400,许继电气,"15,846,464","619,273,348","34,631","131,233","3,936,990","623,210,338"
401,冀东水泥,"17,725,931","331,849,586","264,803","417,382","3,543,573","335,393,159"
402,金 融 街,"47,277,961","626,776,819","908,443","1,678,935","9,066,248","635,843,067"
417,合肥百货,"10,403,164","264,580,330","39,000","115,317","650,388","265,230,718"
422,湖北宜化,"2,912,590","289,787,819","10,300","325,319","1,681,899","291,469,718"
423,东阿阿胶,"16,965,912","665,589,786","60,200","241,267","8,280,283","673,870,069"
425,徐工机械,"15,135,287","220,065,855","1,712,296","735,440","5,052,473","225,118,328"
426,兴业矿业,"3,772,487","131,943,959",900,"1,300","9,100","131,953,059"
501,鄂武商Ａ,"13,174,229","281,131,854","30,000","113,151","1,395,152","282,527,006"
503,海虹控股,"54,560,631","1,898,066,804","52,200","438,622","8,860,164","1,906,926,968"
506,中润资源,"5,434,786","187,830,686","2,000","80,692","339,714","188,170,400"
511,烯碳新材,"44,117,123","638,922,493","22,800","78,800","454,676","639,377,169"
513,丽珠集团,"5,607,215","131,869,992",300,"16,523","710,159","132,580,151"
525,红 太 阳,"19,002,443","294,693,315","1,500","23,200","325,032","295,018,347"
528,柳    工,"14,571,039","333,005,397","308,438","326,530","1,962,445","334,967,842"
537,广宇发展,"9,717,306","296,095,945","20,300","82,100","516,409","296,612,354"
538,云南白药,"11,257,946","417,002,060","248,136","542,924","46,821,766","463,823,826"
539,粤电力Ａ,"15,465,769","179,113,764","36,900","42,200","201,294","179,315,058"
540,中天城投,"17,831,029","314,180,458","49,800","251,425","1,390,380","315,570,838"
550,江铃汽车,"2,037,982","49,504,710","10,500","131,959","3,374,192","52,878,902"
551,创元科技,"8,944,776","478,586,791","36,400","36,500","339,450","478,926,241"
552,靖远煤电,"2,956,797","99,892,501","305,494","30,700","253,889","100,146,390"
559,万向钱潮,"61,921,586","940,195,637","580,994","295,098","2,968,686","943,164,323"
562,宏源证券,0,"452,385,000",0,"690,180","5,673,280","458,058,280"
563,陕国投Ａ,"4,598,158","270,559,492","12,100","60,488","421,601","270,981,093"
568,泸州老窖,"20,305,045","747,065,359","211,663","275,459","4,770,949","751,836,308"
572,海马汽车,"8,410,031","209,274,897","28,400","149,700","601,794","209,876,691"
581,威孚高科,"22,771,477","595,103,685","229,887","189,953","4,737,427","599,841,112"
592,中福实业,"26,876,958","838,069,285",0,"62,200","527,456","838,596,741"
596,古井贡酒,"9,375,977","193,455,430","44,800","54,832","1,102,123","194,557,553"
598,兴蓉投资,"11,688,465","614,367,169","46,400","365,800","1,774,130","616,141,299"
616,亿城投资,"12,794,110","435,984,513","20,000","14,000","47,040","436,031,553"
623,吉林敖东,"16,762,863","983,748,742","126,100","836,249","13,104,022","996,852,764"
625,长安汽车,"27,927,866","510,941,164","1,682,368","1,729,275","20,197,932","531,139,096"
629,攀钢钒钛,"18,330,387","575,545,078","1,251,200","212,300","411,862","575,956,940"
630,铜陵有色,"9,343,652","231,961,937","146,200","562,578","5,035,073","236,997,010"
631,顺发恒业,"4,044,578","102,437,607",0,"114,900","553,818","102,991,425"
650,仁和药业,"3,198,678","250,508,181","19,100","71,000","370,620","250,878,801"
651,格力电器,"78,984,317","1,683,803,748","565,430","2,377,239","70,960,584","1,754,764,332"
655,金岭矿业,"10,714,423","75,523,290","65,300","374,200","2,611,916","78,135,206"
661,长春高新,"5,813,945","920,624,110","2,600","14,790","1,362,159","921,986,269"
667,美好集团,"6,467,181","139,029,892","77,400",100,177,"139,030,069"
671,阳 光 城,"16,100,723","294,367,206","45,800","43,400","398,846","294,766,052"
680,山推股份,"722,226","123,297,302","173,000","116,333","336,202","123,633,504"
685,中山公用,"1,913,250","145,412,730",800,"84,983","896,571","146,309,301"
686,东北证券,"43,400,720","906,795,299","319,612","407,158","2,972,253","909,767,552"
690,宝新能源,"3,344,171","278,361,505",0,"165,300","748,809","279,110,314"
709,河北钢铁,"27,154,561","517,471,264","486,900","1,433,900","2,724,410","520,195,674"
718,苏宁环球,"10,312,050","294,231,691","429,500","479,377","2,171,577","296,403,268"
725,京东方Ａ,"28,647,221","1,648,815,826","2,561,700","231,000","515,130","1,649,330,956"
728,国元证券,"23,656,177","504,464,910","409,677","501,995","4,753,893","509,218,803"
729,燕京啤酒,"3,327,113","225,905,962","92,100","353,999","2,308,074","228,214,036"
731,四川美丰,"8,218,778","295,969,774",0,"31,500","228,060","296,197,834"
