证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"92,976,873","3,233,052,851","48,900","362,380","4,156,499","3,237,209,350"
2,万  科Ａ,"111,858,465","1,845,256,794","45,100","866,019","23,027,445","1,868,284,239"
6,深振业Ａ,0,"1,137,218,507",0,"4,400","43,340","1,137,261,847"
9,中国宝安,"77,164,231","2,198,259,263","30,000","213,150","1,965,243","2,200,224,506"
12,南  玻Ａ,"12,776,051","867,850,127",0,"29,380","248,261","868,098,388"
22,深赤湾Ａ,"8,796,269","261,054,001","25,000","94,900","2,459,808","263,513,809"
27,深圳能源,"5,464,657","478,039,842",0,"22,300","145,619","478,185,461"
28,国药一致,"9,109,331","108,896,827",0,"4,700","324,676","109,221,503"
30,富奥股份,"11,016,262","159,867,717",0,300,"2,706","159,870,423"
31,中粮地产,0,"744,598,032",0,"128,100","1,024,800","745,622,832"
39,中集集团,"98,255,320","1,054,220,019","97,000","250,942","4,717,709","1,058,937,728"
43,中航地产,"10,765,697","487,866,243",0,"24,516","259,624","488,125,867"
46,泛海控股,"3,874,571","603,249,817",0,"173,500","1,419,230","604,669,047"
49,德赛电池,"16,889,104","470,978,316","2,400","8,520","442,955","471,421,271"
50,深天马Ａ,"248,697,689","1,977,296,788",0,"56,600","1,350,476","1,978,647,264"
59,华锦股份,"22,893,691","808,348,718",0,0,0,"808,348,718"
60,中金岭南,"96,794,906","1,929,486,949","17,400","142,256","1,732,678","1,931,219,627"
61,农 产 品,"13,473,795","858,188,513","4,000","43,742","388,866","858,577,379"
62,深圳华强,"23,096,901","819,357,917",0,"2,900","77,807","819,435,724"
63,中兴通讯,"554,429,787","3,487,662,454","107,500","533,530","16,059,253","3,503,721,707"
69,华侨城Ａ,"29,206,430","1,219,551,146","88,700","218,000","1,820,300","1,221,371,446"
78,海王生物,"131,890,825","783,279,848","523,900","623,900","4,279,954","787,559,802"
88,盐 田 港,"18,532,348","418,459,866","77,900","162,400","1,456,728","419,916,594"
89,深圳机场,"12,553,130","369,757,986",0,"2,700","23,355","369,781,341"
90,天健集团,"14,572,060","504,162,315",0,0,0,"504,162,315"
99,中信海直,0,"342,413,179",0,0,0,"342,413,179"
100,TCL 集团,"127,384,955","1,855,581,173",0,"373,500","1,396,890","1,856,978,063"
151,中成股份,"14,986,223","568,735,177",0,"11,000","193,160","568,928,337"
156,华数传媒,"14,292,629","886,193,695",0,"3,079","45,600","886,239,295"
157,中联重科,"48,880,983","1,038,337,502","4,000","200,500","938,340","1,039,275,842"
166,申万宏源,"25,098,158","734,766,182",0,"22,700","133,703","734,899,885"
333,美的集团,"213,243,041","2,363,705,042","126,800","406,400","18,962,624","2,382,667,666"
338,潍柴动力,"64,902,941","1,515,569,970","1,327,500","3,564,119","26,909,098","1,542,479,068"
400,许继电气,"20,112,653","651,491,318",0,"10,926","181,481","651,672,799"
401,冀东水泥,"91,844,220","1,820,416,196","196,700","318,100","5,293,184","1,825,709,380"
402,金 融 街,"46,051,831","1,148,905,771","39,981","180,751","2,185,280","1,151,091,051"
404,华意压缩,"34,515,265","342,758,561",0,0,0,"342,758,561"
413,东旭光电,"397,661,632","4,287,146,006","50,000","488,897","5,500,091","4,292,646,097"
415,渤海金控,"20,916,727","793,575,595",0,"53,900","362,208","793,937,803"
417,合肥百货,"25,763,204","477,639,668","1,300","1,300","12,246","477,651,914"
418,小天鹅Ａ,"10,004,628","104,768,757",0,0,0,"104,768,757"
422,湖北宜化,"27,440,703","701,813,859",0,"60,400","367,836","702,181,695"
423,东阿阿胶,"82,742,745","1,333,616,399","1,700","21,200","1,407,468","1,335,023,867"
425,徐工机械,"25,758,665","743,643,321",0,"129,600","487,296","744,130,617"
426,兴业矿业,"29,666,616","525,898,904","14,700","38,834","433,775","526,332,679"
488,晨鸣纸业,"133,084,961","1,256,082,499","2,600","35,000","692,650","1,256,775,149"
501,鄂武商Ａ,"19,869,984","519,989,625","1,000","3,990","73,935","520,063,560"
503,海虹控股,0,"2,402,437,150",0,"54,100","1,348,713","2,403,785,863"
506,中润资源,0,"440,222,135",0,"3,200","28,000","440,250,135"
513,丽珠集团,"97,777,113","311,507,295","1,600","8,742","488,415","311,995,710"
516,国际医学,"49,199,715","947,363,296",0,0,0,"947,363,296"
525,红 太 阳,"36,151,208","444,838,528",0,0,0,"444,838,528"
528,柳    工,"12,544,469","390,975,353","3,700","8,600","78,174","391,053,527"
531,穗恒运Ａ,"5,874,681","210,992,760",0,"10,000","88,000","211,080,760"
536,华映科技,"12,283,437","536,532,878",0,0,0,"536,532,878"
537,广宇发展,"79,316,629","507,557,856","19,100","143,000","1,844,700","509,402,556"
538,云南白药,"42,438,459","438,798,344",300,"19,187","1,751,006","440,549,350"
539,粤电力Ａ,"719,395","350,668,243",0,"4,700","24,675","350,692,918"
540,中天金融,0,"1,341,588,702",0,"209,600","1,540,560","1,343,129,262"
541,佛山照明,"20,137,083","438,890,602",0,0,0,"438,890,602"
543,皖能电力,"7,122,474","553,127,508",0,"1,000","5,600","553,133,108"
550,江铃汽车,"62,495,463","247,250,591",0,"4,600","101,614","247,352,205"
551,创元科技,"11,019,766","633,316,494",0,0,0,"633,316,494"
552,靖远煤电,"15,244,370","397,830,032",0,0,0,"397,830,032"
554,泰山石油,"18,292,799","523,425,914","40,000","170,000","1,703,400","525,129,314"
559,万向钱潮,"137,109,561","1,424,445,183","184,800","732,570","9,047,240","1,433,492,423"
563,陕国投Ａ,"25,963,531","713,678,803","99,700","99,700","532,398","714,211,201"
565,渝三峡Ａ,"9,611,629","207,070,347",0,0,0,"207,070,347"
566,海南海药,"14,413,899","1,022,112,357",0,"1,400","18,354","1,022,130,711"
568,泸州老窖,"58,205,373","486,494,230","35,000","149,691","8,637,171","495,131,401"
572,海马汽车,"15,561,000","493,085,237","1,100","158,900","1,032,850","494,118,087"
581,威孚高科,"31,565,547","1,000,611,862",0,"5,700","142,215","1,000,754,077"
592,平潭发展,0,"868,455,839",0,"30,200","173,650","868,629,489"
596,古井贡酒,"33,736,317","193,238,236","16,900","40,364","2,708,021","195,946,257"
598,兴蓉环境,"25,167,114","846,735,758","43,000","158,200","920,724","847,656,482"
600,建投能源,"52,747,862","857,253,526","126,000","220,200","2,541,108","859,794,634"
