证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"31,919,801","2,985,546,862","236,400","429,384","3,941,745","2,989,488,607"
2,万  科Ａ,"96,358,747","2,187,158,251","98,600","504,600","10,394,760","2,197,553,011"
6,深振业Ａ,"24,743,068","1,246,597,692",0,"110,000","940,500","1,247,538,192"
9,中国宝安,"92,841,694","2,563,159,452","506,525","536,075","5,076,630","2,568,236,082"
12,南  玻Ａ,"78,760,007","1,142,349,385","34,800","42,200","482,768","1,142,832,153"
22,深赤湾Ａ,"29,918,625","208,543,014","59,908","148,908","3,305,758","211,848,772"
27,深圳能源,"18,781,478","577,075,560",0,"57,150","409,194","577,484,754"
28,国药一致,"6,839,076","97,272,184",0,"4,000","296,800","97,568,984"
30,富奥股份,"10,642,379","103,306,537",0,"3,200","27,008","103,333,545"
31,中粮地产,"20,870,262","899,017,943",0,"7,900","65,807","899,083,750"
39,中集集团,"31,191,138","861,913,493","5,200","145,565","2,432,391","864,345,884"
43,中航地产,"18,473,149","667,381,047","5,700","24,000","296,880","667,677,927"
46,泛海控股,"35,039,137","622,478,951","96,300","280,300","2,718,910","625,197,861"
49,德赛电池,"33,029,944","408,170,484","15,200","26,339","1,382,534","409,553,018"
50,深天马Ａ,"56,511,996","1,295,301,838",0,"50,000","867,500","1,296,169,338"
60,中金岭南,"55,796,736","1,712,941,602",0,"96,000","1,071,360","1,714,012,962"
61,农 产 品,"9,669,724","961,049,873",0,"26,900","296,976","961,346,849"
62,深圳华强,"11,087,929","761,766,223","7,500","11,500","292,100","762,058,323"
63,中兴通讯,"113,973,060","2,543,771,660","86,230","257,762","4,472,171","2,548,243,831"
69,华侨城Ａ,"101,498,449","1,167,874,882","166,800","392,590","3,019,017","1,170,893,899"
78,海王生物,"22,274,941","796,583,606","34,000","34,000","205,700","796,789,306"
88,盐 田 港,"160,221,867","423,706,928","101,500","169,200","1,534,644","425,241,572"
89,深圳机场,"13,517,875","329,781,523",0,"41,400","363,906","330,145,429"
90,天健集团,"7,831,883","86,213,506",0,0,0,"86,213,506"
99,中信海直,"26,897,454","587,130,862",0,0,0,"587,130,862"
100,TCL 集团,"64,444,250","1,833,567,891","8,000","376,400","1,347,512","1,834,915,403"
151,中成股份,"118,494,997","772,686,704","51,000","101,000","2,263,410","774,950,114"
156,华数传媒,"14,906,661","888,086,037","16,400","30,960","523,534","888,609,571"
157,中联重科,"37,593,468","1,102,169,822","104,600","306,400","1,492,168","1,103,661,990"
166,申万宏源,"32,059,216","461,118,276",0,"24,500","153,125","461,271,401"
333,美的集团,"187,802,726","2,099,492,805","3,900","253,200","8,330,280","2,107,823,085"
338,潍柴动力,"70,733,043","1,079,630,093","270,500","1,170,700","13,580,120","1,093,210,213"
400,许继电气,"31,710,349","613,437,186","8,600","54,269","1,019,715","614,456,901"
401,冀东水泥,0,"716,892,413",800,"190,969","3,909,135","720,801,548"
402,金 融 街,"294,898,765","1,157,418,792","174,800","322,500","4,053,825","1,161,472,617"
404,华意压缩,"10,389,427","183,654,384",0,0,0,"183,654,384"
413,东旭光电,"563,321,228","3,281,110,749","210,000","657,700","8,122,595","3,289,233,344"
415,渤海金控,"31,496,474","849,535,833",0,0,0,"849,535,833"
417,合肥百货,"10,736,837","482,534,178",0,0,0,"482,534,178"
418,小天鹅Ａ,"12,945,932","93,093,842",0,0,0,"93,093,842"
422,湖北宜化,"31,871,700","661,921,890","38,800","66,100","454,768","662,376,658"
423,东阿阿胶,"120,469,873","1,171,665,507","2,500","34,900","2,211,264","1,173,876,771"
425,徐工机械,"58,471,559","1,024,002,252","102,900","830,300","3,462,351","1,027,464,603"
426,兴业矿业,"19,349,181","568,223,044",0,0,0,"568,223,044"
488,晨鸣纸业,"109,924,242","711,122,390","3,000","13,300","167,979","711,290,369"
501,鄂武商Ａ,"17,969,057","518,579,981","4,900","10,900","243,615","518,823,596"
503,海虹控股,"47,736,483","3,251,355,313","11,000","119,700","4,272,093","3,255,627,406"
506,中润资源,"19,747,159","645,969,744",0,"8,100","81,810","646,051,554"
513,丽珠集团,"13,332,745","239,220,840","2,900","6,071","347,564","239,568,404"
516,国际医学,0,"1,040,135,420",0,0,0,"1,040,135,420"
525,红 太 阳,"27,755,401","409,344,471",0,0,0,"409,344,471"
528,柳    工,"35,893,802","466,700,513","249,923","253,623","2,295,288","468,995,801"
531,穗恒运Ａ,"16,694,823","185,176,499","11,300","14,300","159,731","185,336,230"
536,华映科技,"12,093,293","603,597,911",0,0,0,"603,597,911"
537,广宇发展,"122,472,452","666,390,007",0,0,0,"666,390,007"
538,云南白药,"39,948,002","662,523,895","5,200","37,287","3,150,752","665,674,647"
539,粤电力Ａ,"8,751,461","309,438,548",0,"4,700","26,461","309,465,009"
540,中天金融,"52,841,285","1,202,986,536","45,700","81,000","557,280","1,203,543,816"
541,佛山照明,"25,440,066","614,492,796",0,"10,000","105,000","614,597,796"
543,皖能电力,"28,995,207","794,447,337",0,"6,700","46,230","794,493,567"
550,江铃汽车,"12,926,013","154,055,532",0,"4,900","133,427","154,188,959"
551,创元科技,"24,067,928","670,266,067",0,0,0,"670,266,067"
552,靖远煤电,"18,543,127","372,145,767",0,0,0,"372,145,767"
554,泰山石油,"58,308,639","657,643,614","35,000","35,000","417,200","658,060,814"
559,万向钱潮,0,"1,446,234,791",0,"143,400","1,760,952","1,447,995,743"
563,陕国投Ａ,"169,255,208","938,352,786","130,000","155,000","1,026,100","939,378,886"
565,渝三峡Ａ,"29,794,232","138,340,821","30,000","30,000","371,100","138,711,921"
566,海南海药,"18,001,229","1,169,022,683",0,"69,900","930,369","1,169,953,052"
568,泸州老窖,"53,647,440","657,062,867","10,900","131,234","5,301,854","662,364,721"
572,海马汽车,"33,613,326","575,658,007","60,000","80,738","488,465","576,146,472"
581,威孚高科,"73,469,187","714,652,455","25,600","69,900","1,676,202","716,328,657"
592,平潭发展,"44,584,343","1,120,884,289",0,"29,800","191,614","1,121,075,903"
596,古井贡酒,"11,486,155","191,818,297","2,900","13,543","673,087","192,491,384"
598,兴蓉环境,"86,089,925","897,831,663","111,100","460,900","2,820,708","900,652,371"
600,建投能源,"69,418,485","330,568,902","23,500","107,500","1,413,625","331,982,527"
607,华媒控股,"22,137,830","546,899,726",0,0,0,"546,899,726"
616,海航投资,"8,337,382","895,304,371",0,"6,800","34,136","895,338,507"
623,吉林敖东,"99,278,479","2,125,880,824","6,600","234,200","6,948,714","2,132,829,538"
625,长安汽车,"127,266,693","2,086,089,013","10,000","42,900","681,681","2,086,770,694"
626,远大控股,"26,469,282","89,514,855",0,0,0,"89,514,855"
630,铜陵有色,"33,681,463","1,001,557,340","4,000","475,300","1,516,207","1,003,073,547"
631,顺发恒业,"5,269,207","312,418,115",0,0,0,"312,418,115"
650,仁和药业,"11,561,610","665,261,222",0,"1,000","6,690","665,267,912"
651,格力电器,"203,865,605","4,460,277,611",200,"356,614","11,240,473","4,471,518,084"
655,金岭矿业,"16,040,434","319,282,972",0,0,0,"319,282,972"
656,金科股份,"40,181,687","550,180,730",0,0,0,"550,180,730"
661,长春高新,"23,587,493","874,107,335","2,800","3,500","387,100","874,494,435"
665,湖北广电,"33,379,211","122,254,267","10,900","10,984","159,707","122,413,974"
667,美好置业,"13,993,271","461,966,598",0,"297,700","1,107,444","463,074,042"
671,阳 光 城,"8,185,704","571,999,604",0,"14,500","79,895","572,079,499"
680,山推股份,"92,578,536","797,650,358","342,200","343,000","2,466,170","800,116,528"
685,中山公用,"27,521,427","551,404,662",0,"39,700","442,655","551,847,317"
686,东北证券,"61,856,789","2,066,283,403",0,"4,599","55,280","2,066,338,683"
690,宝新能源,"11,637,354","641,692,233","1,500","79,300","699,426","642,391,659"
697,炼石有色,0,"1,340,710,529",0,0,0,"1,340,710,529"
700,模塑科技,"12,952,321","102,768,466",0,0,0,"102,768,466"
708,大冶特钢,"7,677,754","69,896,785",0,0,0,"69,896,785"
709,河钢股份,"1,133,478,024","1,548,464,167","8,615,600","9,213,200","48,737,828","1,597,201,995"
712,锦龙股份,"89,966,880","1,846,087,642","26,000","138,387","3,307,449","1,849,395,091"
718,苏宁环球,"19,523,599","954,906,665",0,"17,750","127,445","955,034,110"
719,大地传媒,"8,868,918","162,954,325",0,0,0,"162,954,325"
725,京东方Ａ,"548,323,334","5,223,946,969","505,000","2,657,501","10,071,928","5,234,018,897"
726,鲁  泰Ａ,"10,607,122","179,959,874",0,"2,000","25,640","179,985,514"
728,国元证券,"227,001,394","3,105,682,397","392,581","1,164,669","24,923,916","3,130,606,313"
729,燕京啤酒,"15,992,823","445,264,626",0,"44,815","346,420","445,611,046"
731,四川美丰,"33,196,657","941,301,573","6,500","136,500","1,294,020","942,595,593"
732,泰禾集团,"14,884,944","354,082,692",0,600,"10,638","354,093,330"
738,中航动控,"34,573,323","994,027,702","17,900","128,273","3,181,170","997,208,872"
739,普洛药业,"9,594,153","369,790,065",0,0,0,"369,790,065"
750,国海证券,"54,089,478","2,012,879,177","9,000","20,900","133,133","2,013,012,310"
758,中色股份,"85,127,959","1,143,966,298","1,100","2,200","19,624","1,143,985,922"
