证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"55,695,404","2,302,696,137","3,514,201","1,126,840","12,316,360","2,315,012,497"
2,万  科Ａ,"48,211,655","1,916,961,824","3,193,597","6,192,843","45,517,398","1,962,479,222"
6,深振业Ａ,"6,380,210","267,212,214","80,600","213,240","1,004,361","268,216,575"
9,中国宝安,"47,878,501","1,690,135,863","494,064","652,317","6,503,600","1,696,639,463"
12,南  玻Ａ,"21,759,973","506,301,168","575,056","839,123","6,050,077","512,351,245"
21,长城开发,"3,212,460","277,604,156","117,041","265,522","1,335,575","278,939,731"
24,招商地产,"59,999,681","1,062,742,892","398,466","277,526","4,407,113","1,067,150,005"
27,深圳能源,"10,475,589","210,662,492","10,900","71,156","403,455","211,065,947"
28,国药一致,"14,745,173","166,959,721","14,200","22,706","853,973","167,813,694"
31,中粮地产,"7,234,238","195,526,810","62,100","261,200","859,348","196,386,158"
39,中集集团,"5,744,907","826,571,500","225,175","852,341","10,569,028","837,140,528"
43,中航地产,"2,079,309","151,573,444","10,500","98,200","505,730","152,079,174"
46,泛海控股,"2,506,337","185,832,766","345,600","560,733","2,674,696","188,507,462"
49,德赛电池,"24,299,899","256,750,800","43,850","23,800","1,035,300","257,786,100"
50,深天马Ａ,"13,307,671","503,746,708","13,100","36,200","472,410","504,219,118"
59,华锦股份,"11,204,172","358,313,558","16,300","171,100","687,822","359,001,380"
60,中金岭南,"3,535,764","172,701,003","330,000","712,925","3,892,570","176,593,573"
61,农 产 品,"345,912,438","1,353,463,253","750,726","1,088,101","11,316,250","1,364,779,503"
62,深圳华强,0,"228,688,018",0,"18,000","253,080","228,941,098"
63,中兴通讯,"87,081,959","1,726,196,959","1,437,766","1,384,132","17,440,064","1,743,637,023"
69,华侨城Ａ,"16,548,725","995,217,132","651,791","606,579","2,814,527","998,031,659"
88,盐 田 港,"10,501,330","401,635,232","122,701","53,000","296,800","401,932,032"
89,深圳机场,"1,172,520","82,006,351","29,200","40,852","151,561","82,157,912"
100,TCL 集团,"27,193,163","1,494,926,281","1,757,540","1,035,218","2,463,818","1,497,390,099"
156,华数传媒,"16,905,991","204,295,073","32,092","35,016","1,041,726","205,336,799"
