证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"215,419,969","2,831,024,762","2,272,799","2,389,657","51,903,350","2,882,928,112"
2,万  科Ａ,"74,435,114","706,788,392","5,204,949","7,929,041","88,963,839","795,752,231"
6,深振业Ａ,"2,913,455","45,851,491",500,900,"4,113","45,855,604"
9,中国宝安,"70,618,898","672,718,046","1,565,424","879,866","8,816,257","681,534,303"
12,南  玻Ａ,"12,635,687","155,780,389","434,600","794,120","6,210,018","161,990,407"
21,长城开发,"8,718,718","132,309,668","8,000","131,800","616,824","132,926,492"
24,招商地产,"13,679,913","535,983,326","323,503","468,091","11,702,275","547,685,601"
27,深圳能源,"4,284,885","135,417,792",0,"61,300","375,156","135,792,948"
28,国药一致,"2,038,835","32,853,014","1,100","3,300","104,907","32,957,921"
31,中粮地产,"4,691,195","165,065,455","120,999","292,399","1,163,748","166,229,203"
39,中集集团,"11,514,986","416,459,543","370,971","821,651","10,952,608","427,412,151"
43,中航地产,"4,634,351","46,033,803","11,800","3,300","20,922","46,054,725"
46,泛海建设,"854,786","56,973,815","187,600","273,100","1,256,260","58,230,075"
49,德赛电池,"4,153,266","33,045,576","1,800","1,000","41,220","33,086,796"
50,深天马Ａ,"10,832,713","61,149,051",0,"8,900","98,345","61,247,396"
59,辽通化工,"12,136,552","303,389,690","140,111","186,703","1,267,714","304,657,404"
60,中金岭南,"14,139,493","247,245,349","576,426","805,155","7,721,436","254,966,785"
61,农 产 品,"13,602,975","274,071,945","296,200","624,165","3,520,291","277,592,236"
63,中兴通讯,"30,129,286","368,992,503","627,356","2,201,996","25,080,734","394,073,237"
69,华侨城Ａ,"30,080,181","547,441,584","1,058,768","1,476,275","8,783,836","556,225,420"
89,深圳机场,"706,043","17,275,925","225,600",0,0,"17,275,925"
100,TCL 集团,"17,868,479","399,935,273","2,073,122","4,210,963","10,906,394","410,841,667"
157,中联重科,"34,204,732","900,792,461","3,026,292","1,481,522","12,726,274","913,518,735"
338,潍柴动力,"24,970,488","438,692,695","226,652","250,293","5,714,189","444,406,884"
400,许继电气,"19,875,430","321,525,844","37,000","191,171","5,322,200","326,848,044"
401,冀东水泥,"8,394,654","191,151,296","523,555","291,678","3,701,395","194,852,691"
402,金 融 街,"26,310,467","733,576,660","158,678","227,996","1,379,376","734,956,036"
417,合肥百货,"8,272,929","109,533,223","29,500","8,500","54,060","109,587,283"
422,湖北宜化,"21,494,206","520,436,950","161,194","373,695","4,043,380","524,480,330"
423,东阿阿胶,"23,760,160","359,097,056","208,601","707,282","34,642,671","393,739,727"
425,徐工机械,"4,771,323","269,457,677","656,300","377,199","4,364,192","273,821,869"
426,兴业矿业,"7,588,109","47,099,666","22,100","23,100","259,413","47,359,079"
501,鄂武商Ａ,"7,383,769","63,437,301","9,700","9,700","104,954","63,542,255"
503,海虹控股,"59,327,240","621,535,494","50,100","530,300","7,190,868","628,726,362"
506,中润资源,"2,708,717","36,461,719",100,0,0,"36,461,719"
511,银基发展,"6,097,104","62,330,576",0,0,0,"62,330,576"
513,丽珠集团,"1,656,999","12,655,346",0,800,"35,624","12,690,970"
528,柳    工,"11,246,537","196,207,725","488,779","273,558","2,462,022","198,669,747"
