证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"237,304,854","4,690,754,619","368,300","1,060,325","14,102,323","4,704,856,942"
2,万  科Ａ,"112,134,735","1,846,486,228","318,300","1,748,995","53,956,495","1,900,442,723"
6,深振业Ａ,0,"1,014,006,082",0,"4,400","43,340","1,014,049,422"
9,中国宝安,"33,041,984","2,031,498,779",0,"111,750","829,185","2,032,327,964"
12,南  玻Ａ,"84,620,321","1,002,566,061","231,500","328,210","3,042,507","1,005,608,568"
22,深赤湾Ａ,0,"251,808,575",0,"20,000","482,800","252,291,375"
27,深圳能源,"3,887,843","431,859,540","25,400","63,700","385,385","432,244,925"
28,国药一致,"28,748,231","214,461,947","15,500","20,400","1,238,280","215,700,227"
30,富奥股份,"5,219,403","156,554,321",0,"44,800","358,400","156,912,721"
31,中粮地产,0,"681,295,975",0,"128,100","1,024,800","682,320,775"
36,华联控股,"12,889,440","214,301,319",0,0,0,"214,301,319"
39,中集集团,"68,723,837","1,379,422,685","15,300","130,200","2,584,470","1,382,007,155"
43,中航地产,"3,751,691","506,731,252","5,100","26,000","267,280","506,998,532"
46,泛海控股,"2,745,973","565,412,758","22,900","237,300","1,775,004","567,187,762"
49,德赛电池,"30,657,682","426,459,329","3,100","3,200","132,640","426,591,969"
50,深天马Ａ,0,"2,374,910,499",0,"22,700","496,903","2,375,407,402"
59,华锦股份,"27,748,896","842,758,191",0,"17,800","179,780","842,937,971"
60,中金岭南,"63,460,362","1,746,064,883","325,000","388,974","4,224,258","1,750,289,141"
61,农 产 品,"3,835,399","892,660,146",0,"86,742","661,841","893,321,987"
62,深圳华强,"23,160,025","727,586,527","8,900","10,200","254,592","727,841,119"
63,中兴通讯,"641,887,403","4,617,117,654","163,900","805,276","28,120,237","4,645,237,891"
69,华侨城Ａ,"55,817,422","1,149,537,843","149,200","260,600","2,256,796","1,151,794,639"
78,海王生物,"15,042,418","779,411,764","234,500","242,100","1,491,336","780,903,100"
88,盐 田 港,"4,041,555","424,116,131","28,300","154,992","1,260,085","425,376,216"
89,深圳机场,"3,797,129","357,362,937","2,400","3,400","29,546","357,392,483"
90,天健集团,"18,989,488","469,393,166",0,"9,300","94,116","469,487,282"
99,中信海直,"5,772,709","373,489,204",0,0,0,"373,489,204"
100,TCL 集团,"88,897,188","2,629,443,521","1,084,700","2,423,582","10,179,044","2,639,622,565"
151,中成股份,"5,301,164","488,429,393","1,000","4,000","52,440","488,481,833"
156,华数传媒,"4,988,138","787,959,471","8,600","27,624","371,543","788,331,014"
157,中联重科,"9,342,398","1,083,411,374","69,900","265,900","1,164,642","1,084,576,016"
166,申万宏源,"28,982,863","732,081,585","116,600","131,400","725,328","732,806,913"
333,美的集团,"156,239,360","2,942,634,254","17,400","329,181","16,952,822","2,959,587,076"
338,潍柴动力,"148,279,456","2,095,175,804","1,770,440","4,914,862","38,237,627","2,133,413,431"
400,许继电气,"7,855,061","687,888,596","11,300","38,476","548,668","688,437,264"
401,冀东水泥,0,"1,544,844,941",0,"97,300","1,341,767","1,546,186,708"
402,金 融 街,"24,554,194","1,297,576,569","24,400","181,580","2,015,538","1,299,592,107"
404,华意压缩,"2,337,702","435,318,906",0,0,0,"435,318,906"
413,东旭光电,"84,280,789","3,928,027,281","111,800","386,997","3,711,301","3,931,738,582"
415,渤海金控,"31,877,015","850,662,332","71,300","125,200","716,144","851,378,476"
417,合肥百货,"8,568,598","499,211,559",0,0,0,"499,211,559"
418,小天鹅Ａ,"10,867,310","118,841,700",0,0,0,"118,841,700"
423,东阿阿胶,"28,456,868","1,375,901,755","9,400","86,400","5,180,544","1,381,082,299"
425,徐工机械,"15,710,154","727,035,968","62,700","444,600","1,640,574","728,676,542"
426,兴业矿业,"50,827,984","555,756,350","184,400","204,070","2,210,078","557,966,428"
488,晨鸣纸业,"69,737,049","1,339,305,592",0,"20,900","364,914","1,339,670,506"
501,鄂武商Ａ,"6,586,490","570,442,716","5,400","16,160","261,146","570,703,862"
503,海虹控股,0,"2,299,251,470",600,"54,700","1,499,874","2,300,751,344"
506,中润资源,"2,321,676","335,479,500",0,0,0,"335,479,500"
513,丽珠集团,"54,186,249","524,277,269","8,300","17,687","1,148,947","525,426,216"
516,国际医学,"13,011,413","954,219,864",0,0,0,"954,219,864"
525,红 太 阳,"12,302,382","425,210,246",0,0,0,"425,210,246"
528,柳    工,"3,521,222","460,451,295","8,900","62,600","503,930","460,955,225"
531,穗恒运Ａ,"1,892,874","233,892,542",0,"18,000","150,300","234,042,842"
536,华映科技,"5,849,772","562,149,747",0,0,0,"562,149,747"
537,广宇发展,"17,807,938","501,226,056","19,300","98,300","1,452,874","502,678,930"
538,云南白药,"27,908,036","876,998,972","9,600","45,687","4,363,109","881,362,081"
539,粤电力Ａ,"3,426,094","353,066,286",0,"4,700","23,124","353,089,410"
540,中天金融,0,"1,190,946,046",0,"149,600","1,099,560","1,192,045,606"
541,佛山照明,"38,511,714","524,169,001","9,300","9,300","88,443","524,257,444"
543,皖能电力,"6,783,398","542,495,456","45,000","50,000","254,000","542,749,456"
550,江铃汽车,"7,822,170","218,283,569",0,"1,400","23,702","218,307,271"
551,创元科技,"7,251,017","617,216,263",0,0,0,"617,216,263"
552,靖远煤电,"4,405,755","356,886,410",0,"85,000","303,450","357,189,860"
554,泰山石油,"4,503,674","425,437,995",0,"150,000","1,197,000","426,634,995"
559,万向钱潮,"22,534,795","1,254,136,919","29,500","125,900","1,208,640","1,255,345,559"
563,陕国投Ａ,"13,488,091","658,525,010",0,0,0,"658,525,010"
565,渝三峡Ａ,"2,445,668","201,724,191",0,0,0,"201,724,191"
568,泸州老窖,"27,124,136","776,698,287","59,200","192,679","12,013,536","788,711,823"
572,海马汽车,"7,559,197","659,424,890",0,0,0,"659,424,890"
581,威孚高科,"54,980,883","1,216,229,535","19,400","89,400","2,277,018","1,218,506,553"
592,平潭发展,0,"791,042,002",0,"30,200","173,650","791,215,652"
596,古井贡酒,"21,014,201","182,636,809","32,326","43,664","2,781,397","185,418,206"
598,兴蓉环境,"13,107,492","816,802,089","55,400","167,000","903,470","817,705,559"
600,建投能源,"14,060,944","652,916,230","10,000","150,000","1,215,000","654,131,230"
607,华媒控股,"1,601,342","459,752,710",0,"6,000","39,780","459,792,490"
616,海航投资,"5,273,440","613,734,503",0,"16,800","61,152","613,795,655"
623,吉林敖东,"28,581,134","1,925,475,493","28,700","171,850","3,926,773","1,929,402,266"
625,长安汽车,"44,681,222","2,113,105,523","25,800","97,300","1,273,657","2,114,379,180"
626,远大控股,"6,252,365","216,921,206",0,"13,000","161,980","217,083,186"
627,天茂集团,"41,048,013","462,893,009",0,0,0,"462,893,009"
630,铜陵有色,"35,479,686","1,125,773,915","406,500","794,300","2,224,040","1,127,997,955"
631,顺发恒业,"4,555,370","309,898,158",0,0,0,"309,898,158"
650,仁和药业,"1,757,753","524,240,649","40,000","40,000","217,200","524,457,849"
651,格力电器,"452,580,224","4,546,249,952","39,300","301,875","12,727,049","4,558,977,001"
655,金岭矿业,"18,789,667","283,706,020","1,200","1,200","9,432","283,715,452"
656,金科股份,"10,275,253","507,984,496","4,300","5,300","24,221","508,008,717"
661,长春高新,"33,606,654","946,430,574",0,"1,900","328,130","946,758,704"
665,湖北广电,"5,577,989","188,712,675",0,0,0,"188,712,675"
667,美好置业,"4,064,108","477,069,373",0,"139,600","422,988","477,492,361"
671,阳 光 城,"38,865,225","876,378,143","79,900","317,200","2,128,412","878,506,555"
