证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"154,453,010","4,616,247,002","172,500","695,253","7,974,553","4,624,221,555"
2,万  科Ａ,"75,876,890","2,108,092,540","70,600","1,555,573","47,024,972","2,155,117,512"
6,深振业Ａ,"15,678,570","969,991,498",0,"40,000","284,800","970,276,298"
9,中国宝安,"17,479,447","1,529,847,827","104,500","123,250","751,825","1,530,599,652"
12,南  玻Ａ,"6,461,292","799,835,517","2,100","25,710","189,226","800,024,743"
22,深赤湾Ａ,0,"160,650,707",0,"20,000","482,800","161,133,507"
27,深圳能源,"3,913,192","413,204,553",0,"4,300","24,639","413,229,192"
28,国药一致,"7,429,870","251,446,032",700,"7,200","408,240","251,854,272"
30,富奥股份,"2,463,412","115,344,970",0,"23,300","164,964","115,509,934"
31,中粮地产,"21,553,471","667,723,486","30,000","164,904","1,127,943","668,851,429"
36,华联控股,"5,464,331","462,758,298",0,"80,000","629,600","463,387,898"
39,中集集团,"31,284,440","1,257,369,162",0,"113,900","1,813,288","1,259,182,450"
43,中航地产,"11,884,373","432,558,301",0,"26,200","248,114","432,806,415"
46,泛海控股,"3,315,848","454,943,196","43,400","95,059","678,721","455,621,917"
49,德赛电池,"9,491,687","422,871,215","25,443","25,664","833,823","423,705,038"
50,深天马Ａ,"46,035,838","2,148,630,457",0,"15,200","236,664","2,148,867,121"
59,华锦股份,"23,770,000","859,376,859","2,500","4,300","34,056","859,410,915"
60,中金岭南,"75,743,853","1,817,651,497","260,722","369,637","3,581,783","1,821,233,280"
61,农 产 品,"2,055,460","773,634,783",0,"59,500","400,435","774,035,218"
62,深圳华强,"12,485,258","581,979,401",0,"6,300","124,803","582,104,204"
63,中兴通讯,0,"3,802,628,487",0,"316,933","9,923,172","3,812,551,659"
69,华侨城Ａ,"37,588,907","1,487,291,699","49,400","202,300","1,602,216","1,488,893,915"
78,海王生物,"12,260,470","649,648,829",0,"197,500","1,127,725","650,776,554"
88,盐 田 港,"14,056,840","352,141,156","40,700","167,192","1,237,221","353,378,377"
89,深圳机场,"3,623,750","305,172,928",0,"8,000","63,840","305,236,768"
90,天健集团,"5,202,053","389,149,568",0,"1,500","13,335","389,162,903"
99,中信海直,"13,604,234","360,347,083","40,000","94,500","806,085","361,153,168"
100,TCL 集团,"19,160,935","2,370,618,947",0,"164,900","544,170","2,371,163,117"
151,中成股份,"60,397,235","418,606,179","38,000","306,634","4,648,571","423,254,750"
