证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"154,705,633","3,107,978,053","26,200","473,580","5,536,150","3,113,514,203"
2,万  科Ａ,"95,367,693","1,781,370,359","666,767","1,384,986","36,605,180","1,817,975,539"
6,深振业Ａ,0,"1,109,889,584",0,"4,400","43,340","1,109,932,924"
9,中国宝安,"31,776,453","2,194,704,643",0,"190,350","1,619,878","2,196,324,521"
12,南  玻Ａ,"10,452,927","858,300,626","93,000","96,255","788,328","859,088,954"
22,深赤湾Ａ,"19,239,697","282,055,125","55,000","124,900","3,202,436","285,257,561"
27,深圳能源,"3,693,882","463,112,037","5,000","30,300","195,132","463,307,169"
28,国药一致,"6,877,117","110,119,552",0,"3,900","271,830","110,391,382"
30,富奥股份,"6,639,668","144,205,194","19,699","19,999","172,791","144,377,985"
31,中粮地产,0,"734,762,590",0,"128,100","1,024,800","735,787,390"
39,中集集团,"17,096,075","1,057,989,781","6,000","113,889","2,092,140","1,060,081,921"
43,中航地产,"8,892,934","486,212,040",0,"17,516","175,335","486,387,375"
46,泛海控股,"6,286,835","598,459,628",0,"165,600","1,347,984","599,807,612"
49,德赛电池,"27,329,473","446,892,822","17,762","19,382","961,153","447,853,975"
50,深天马Ａ,"208,777,445","2,059,666,718","60,100","126,700","3,092,747","2,062,759,465"
59,华锦股份,"28,770,215","815,651,139",0,0,0,"815,651,139"
60,中金岭南,"44,058,554","1,901,204,755","5,000","116,656","1,343,877","1,902,548,632"
61,农 产 品,"10,415,429","873,933,012","111,900","145,142","1,291,764","875,224,776"
62,深圳华强,"7,992,755","773,599,855","33,300","46,100","1,179,238","774,779,093"
63,中兴通讯,"302,410,076","3,446,291,696","30,900","546,730","16,746,340","3,463,038,036"
69,华侨城Ａ,"24,870,788","1,181,232,536","132,500","210,800","1,779,152","1,183,011,688"
78,海王生物,"23,936,822","811,623,024","50,000","150,000","985,500","812,608,524"
88,盐 田 港,"23,321,251","436,253,261","95,000","179,500","1,595,755","437,849,016"
89,深圳机场,"3,346,550","369,236,163",0,"1,000","8,520","369,244,683"
90,天健集团,"13,030,277","485,120,245",0,0,0,"485,120,245"
99,中信海直,0,"337,842,932",0,0,0,"337,842,932"
100,TCL 集团,"481,775,802","2,026,587,361","744,000","2,012,600","8,473,046","2,035,060,407"
151,中成股份,"8,858,221","557,721,967","1,000","14,000","239,120","557,961,087"
156,华数传媒,"8,132,549","885,535,893","19,796","22,875","329,858","885,865,751"
157,中联重科,"15,251,726","1,033,717,794","6,900","273,400","1,263,108","1,034,980,902"
166,申万宏源,"21,914,428","740,306,607","102,900","123,600","723,060","741,029,667"
333,美的集团,"116,076,827","2,132,976,321","22,300","443,000","21,587,391","2,154,563,712"
338,潍柴动力,"36,520,731","1,519,067,105","215,600","2,740,384","21,512,014","1,540,579,119"
400,许继电气,"20,402,136","698,853,525","20,300","44,026","709,259","699,562,784"
401,冀东水泥,"80,603,673","1,728,849,567","75,800","244,200","3,853,476","1,732,703,043"
402,金 融 街,"23,866,054","1,138,458,861","45,000","177,270","2,066,968","1,140,525,829"
404,华意压缩,"24,048,823","360,664,968",0,0,0,"360,664,968"
413,东旭光电,"205,063,253","4,287,293,211","399,900","782,597","8,467,700","4,295,760,911"
415,渤海金控,"17,536,735","820,319,458",0,"53,900","353,584","820,673,042"
417,合肥百货,"9,852,355","489,449,089",0,"3,900","35,724","489,484,813"
418,小天鹅Ａ,"4,308,658","104,572,733",0,0,0,"104,572,733"
422,湖北宜化,"11,016,888","646,770,594",100,"8,300","44,405","646,814,999"
423,东阿阿胶,"151,423,555","1,444,030,778","12,000","30,000","2,026,800","1,446,057,578"
425,徐工机械,"13,472,474","734,192,607","7,500","344,100","1,273,170","735,465,777"
426,兴业矿业,"10,986,730","506,639,418","70,700","100,894","1,050,306","507,689,724"
488,晨鸣纸业,"114,034,165","1,176,390,818",0,"25,600","458,752","1,176,849,570"
501,鄂武商Ａ,"35,580,183","556,686,520",0,"2,990","55,046","556,741,566"
503,海虹控股,0,"2,385,273,437",0,"54,100","1,348,713","2,386,622,150"
506,中润资源,0,"430,365,033",0,"3,200","28,000","430,393,033"
513,丽珠集团,"38,784,938","285,879,675","9,000","17,142","1,047,719","286,927,394"
516,国际医学,"35,785,470","950,795,360",0,0,0,"950,795,360"
525,红 太 阳,"22,682,799","431,817,736",0,0,0,"431,817,736"
528,柳    工,"22,178,740","406,685,594",0,"7,400","66,748","406,752,342"
531,穗恒运Ａ,"3,990,052","209,427,508","2,000","5,000","42,450","209,469,958"
536,华映科技,"13,445,303","574,578,103",0,100,574,"574,578,677"
537,广宇发展,"38,829,514","551,677,964","20,000","93,000","1,209,000","552,886,964"
538,云南白药,"95,875,983","469,838,952","18,500","43,887","4,261,428","474,100,380"
