证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"53,725,658","2,948,562,315","51,800","4,462,563","41,278,708","2,989,841,023"
2,万  科Ａ,"233,918,794","2,695,905,643","67,800","1,183,595","20,843,108","2,716,748,751"
6,深振业Ａ,"16,573,673","1,260,778,486",0,0,0,"1,260,778,486"
9,中国宝安,"83,133,324","2,889,796,820","30,000","500,150","5,071,520","2,894,868,340"
12,南  玻Ａ,"17,962,509","668,242,776",0,"29,300","319,956","668,562,732"
27,深圳能源,"6,082,395","629,074,307","25,000","58,050","382,550","629,456,857"
28,国药一致,"9,971,069","135,912,773",0,600,"42,240","135,955,013"
31,中粮地产,"38,028,181","1,025,566,012","50,000","193,505","1,931,180","1,027,497,192"
39,中集集团,"7,394,960","1,027,729,891","13,900","89,400","1,215,840","1,028,945,731"
43,中航地产,0,"351,887,538",0,0,0,"351,887,538"
46,泛海控股,"8,816,544","602,078,319",0,"73,427","727,662","602,805,981"
49,德赛电池,"34,468,480","693,267,049","2,000","2,000","74,320","693,341,369"
50,深天马Ａ,"43,804,335","1,608,333,039",100,"22,500","423,000","1,608,756,039"
60,中金岭南,"55,153,660","1,403,644,919",500,"462,200","4,959,406","1,408,604,325"
61,农 产 品,"6,541,849","1,063,687,720",0,"29,300","354,823","1,064,042,543"
62,深圳华强,"13,340,772","859,609,495",0,"1,100","27,863","859,637,358"
63,中兴通讯,"36,917,338","2,521,245,117","24,800","287,550","4,117,716","2,525,362,833"
69,华侨城Ａ,"10,598,011","1,198,889,937","78,400","168,700","1,164,030","1,200,053,967"
78,海王生物,"17,547,162","1,056,863,931",0,0,0,"1,056,863,931"
88,盐 田 港,"6,318,024","288,063,389","8,600","20,000","138,000","288,201,389"
89,深圳机场,"8,957,152","376,995,942",0,0,0,"376,995,942"
99,中信海直,"11,104,688","765,329,694",0,0,0,"765,329,694"
100,TCL 集团,"21,918,265","1,870,700,356",0,"568,700","1,950,641","1,872,650,997"
151,中成股份,"31,958,229","636,826,568",0,"20,000","369,000","637,195,568"
156,华数传媒,"13,057,653","912,595,228",0,"11,400","210,444","912,805,672"
157,中联重科,"11,495,990","1,112,887,963",0,"183,200","763,944","1,113,651,907"
333,美的集团,"142,952,205","2,059,718,175","42,200","420,766","11,613,142","2,071,331,317"
338,潍柴动力,"42,860,633","1,150,938,371","750,240","7,608,122","67,331,880","1,218,270,251"
400,许继电气,"23,503,256","938,992,153","254,300","684,982","10,425,426","949,417,579"
401,冀东水泥,"17,094,652","317,730,085",0,"101,400","1,051,518","318,781,603"
402,金 融 街,"50,336,449","736,388,929","43,400","177,100","1,877,260","738,266,189"
410,沈阳机床,"23,158,134","1,025,124,881",0,0,0,"1,025,124,881"
413,东旭光电,"519,014,034","2,793,780,428","84,200","561,980","6,631,364","2,800,411,792"
415,渤海金控,0,"719,583,000",0,0,0,"719,583,000"
417,合肥百货,"13,156,293","599,492,908",0,500,"3,890","599,496,798"
422,湖北宜化,"3,406,779","510,758,547",0,"12,300","76,506","510,835,053"
423,东阿阿胶,"110,529,402","1,586,612,892",500,"49,400","2,762,448","1,589,375,340"
425,徐工机械,"7,897,159","842,694,289","183,400","544,500","1,687,950","844,382,239"
426,兴业矿业,"106,555,050","697,215,735","67,000","97,142","1,009,305","698,225,040"
501,鄂武商Ａ,"11,925,475","367,694,028",0,0,0,"367,694,028"
503,海虹控股,"145,683,404","3,827,244,542","19,400","186,900","7,756,350","3,835,000,892"
506,中润资源,"17,737,411","688,863,895","8,900","9,400","73,226","688,937,121"
513,丽珠集团,"21,652,870","372,849,304",0,"2,990","143,191","372,992,495"
516,国际医学,"22,880,096","1,006,053,833",0,0,0,"1,006,053,833"
525,红 太 阳,"25,016,367","402,215,215",0,0,0,"402,215,215"
528,柳    工,"8,027,756","436,731,073",0,"2,600","17,004","436,748,077"
536,华映科技,"20,879,337","639,404,713",0,0,0,"639,404,713"
537,广宇发展,"14,147,492","518,640,399",0,0,0,"518,640,399"
538,云南白药,0,"1,148,435,968",0,"27,787","1,923,694","1,150,359,662"
539,粤电力Ａ,"4,970,839","374,985,328",0,0,0,"374,985,328"
540,中天城投,"12,647,156","1,380,201,701",0,"19,500","124,800","1,380,326,501"
541,佛山照明,"27,660,453","871,891,284",0,0,0,"871,891,284"
543,皖能电力,"23,092,785","812,022,465",0,600,"4,626","812,027,091"
550,江铃汽车,"10,384,732","137,199,408",0,0,0,"137,199,408"
551,创元科技,"12,795,354","522,219,031",0,0,0,"522,219,031"
552,靖远煤电,"7,296,623","322,823,572",0,0,0,"322,823,572"
554,泰山石油,"6,429,589","509,802,562",0,0,0,"509,802,562"
559,万向钱潮,"18,453,382","1,913,273,433","19,000","359,007","5,205,602","1,918,479,035"
563,陕国投Ａ,"199,070,874","661,816,282",0,"1,800","11,394","661,827,676"
566,海南海药,"146,457,052","1,186,969,237",0,0,0,"1,186,969,237"
568,泸州老窖,"77,260,028","778,033,971","13,400","148,844","4,630,537","782,664,508"
572,海马汽车,"11,720,788","498,784,141",0,0,0,"498,784,141"
581,威孚高科,"8,180,480","640,371,315","180,000","296,127","5,901,811","646,273,126"
592,平潭发展,"69,100,073","1,031,691,432",0,"1,000","7,160","1,031,698,592"
596,古井贡酒,"21,976,432","334,269,319",0,"13,100","567,230","334,836,549"
598,兴蓉环境,"40,894,372","913,291,461","3,600","209,300","1,167,894","914,459,355"
607,华媒控股,"23,129,048","409,397,925",0,0,0,"409,397,925"
616,海航投资,"20,232,632","960,285,487",0,"6,800","35,768","960,321,255"
623,吉林敖东,"62,560,588","2,059,612,737","1,600","603,276","15,256,850","2,074,869,587"
625,长安汽车,"101,500,762","1,251,128,502","65,600","287,900","4,712,923","1,255,841,425"
630,铜陵有色,"13,076,788","919,994,378","10,000","596,850","1,545,842","921,540,220"
631,顺发恒业,"3,380,525","311,149,915",0,"2,436","11,863","311,161,778"
650,仁和药业,"11,053,619","783,723,836",0,"7,100","56,374","783,780,210"
651,格力电器,0,"1,947,626,467",0,"233,698","4,141,128","1,951,767,595"
655,金岭矿业,"18,212,217","305,176,294",0,0,0,"305,176,294"
661,长春高新,"23,825,055","1,144,044,103",0,"1,300","133,224","1,144,177,327"
667,美好集团,"15,055,199","594,964,499",0,0,0,"594,964,499"
671,阳 光 城,"2,358,723","399,276,386",0,"2,800","16,688","399,293,074"
680,山推股份,"5,416,591","492,343,957",0,"10,000","48,800","492,392,757"
685,中山公用,"8,771,007","515,692,878",0,"7,220","74,293","515,767,171"
686,东北证券,"52,208,013","2,317,291,295",0,"219,500","2,636,195","2,319,927,490"
690,宝新能源,"22,390,197","552,969,634",0,0,0,"552,969,634"
697,炼石有色,"22,162,023","1,647,598,379",0,800,"16,688","1,647,615,067"
709,河钢股份,"46,745,291","877,470,555",0,"261,400","768,516","878,239,071"
712,锦龙股份,"35,242,863","1,744,160,403",0,"58,400","1,105,512","1,745,265,915"
718,苏宁环球,"21,328,173","712,359,092",0,"21,820","195,289","712,554,381"
725,京东方Ａ,"55,294,331","3,617,562,495",0,"574,900","1,333,768","3,618,896,263"
728,国元证券,"115,956,706","2,333,813,130","203,957","1,924,965","34,938,115","2,368,751,245"
729,燕京啤酒,"2,763,362","300,714,183","2,000","85,600","628,304","301,342,487"
731,四川美丰,"10,061,879","709,951,431",0,0,0,"709,951,431"
732,泰禾集团,"5,225,666","263,395,790",0,0,0,"263,395,790"
738,中航动控,"22,990,482","1,294,664,395","7,600","204,364","5,293,028","1,299,957,423"
739,普洛药业,"10,021,788","372,067,107",0,0,0,"372,067,107"
748,长城信息,0,"2,041,966,247",0,"1,900","38,418","2,042,004,665"
750,国海证券,"48,030,187","2,045,986,064","33,400","78,250","532,883","2,046,518,947"
758,中色股份,"68,177,015","977,406,232",0,"218,200","1,963,800","979,370,032"
761,本钢板材,"7,210,061","240,732,946",0,0,0,"240,732,946"
762,西藏矿业,"32,585,357","1,382,760,420","2,000","99,300","2,078,349","1,384,838,769"
768,中航飞机,"66,060,452","1,691,984,835","46,700","695,304","14,816,929","1,706,801,764"
776,广发证券,"55,927,444","2,766,669,499","25,000","108,300","1,757,709","2,768,427,208"
777,中核科技,"23,372,540","806,144,297","20,000","61,000","1,365,180","807,509,477"
778,新兴铸管,"97,170,299","1,081,148,677","205,000","916,500","4,500,015","1,085,648,692"
780,平庄能源,"5,572,753","252,228,054",0,"6,300","31,752","252,259,806"
783,长江证券,"70,115,358","2,149,817,629","25,200","364,101","3,775,727","2,153,593,356"
786,北新建材,"7,157,181","422,993,302",900,"5,100","48,399","423,041,701"
788,北大医药,"7,488,127","339,543,415",0,0,0,"339,543,415"
789,万年青,"4,146,016","272,922,813",0,600,"3,762","272,926,575"
790,华神集团,"9,832,579","614,729,262","23,000","23,000","265,420","614,994,682"
792,盐湖股份,"33,288,935","1,205,990,816","2,000","40,500","786,510","1,206,777,326"
793,华闻传媒,"31,405,181","1,921,730,051","50,000","136,200","1,296,624","1,923,026,675"
800,一汽轿车,"13,893,615","1,041,891,049",500,"192,300","1,957,614","1,043,848,663"
801,四川九洲,"3,867,981","489,167,389",0,"5,600","64,120","489,231,509"
807,云铝股份,"14,930,068","379,327,255",0,"17,800","114,810","379,442,065"
811,烟台冰轮,"13,594,664","401,867,935","250,000","250,000","3,090,000","404,957,935"
812,陕西金叶,"7,989,173","577,624,855",0,65,636,"577,625,491"
816,智慧农业,"5,587,466","840,604,755",0,500,"2,840","840,607,595"
823,超声电子,"16,934,883","657,055,856",0,0,0,"657,055,856"
825,太钢不锈,"6,253,518","665,476,963","39,500","73,300","254,351","665,731,314"
826,启迪桑德,"9,237,278","1,152,509,573","9,100","401,430","12,079,029","1,164,588,602"
829,天音控股,"30,573,381","953,440,874",0,0,0,"953,440,874"
830,鲁西化工,"21,569,333","547,000,438",0,"3,800","17,632","547,018,070"
839,中信国安,"447,337,709","3,163,723,892","127,400","1,085,075","9,819,930","3,173,543,822"
848,承德露露,"20,278,835","425,252,878",0,600,"7,062","425,259,940"
851,高鸿股份,"166,820,390","1,029,575,661",0,"70,000","1,023,400","1,030,599,061"
858,五 粮 液,"149,356,856","1,504,164,116","46,000","452,161","15,662,856","1,519,826,972"
860,顺鑫农业,"22,090,618","602,096,513","2,000","2,000","44,540","602,141,053"
868,安凯客车,"8,041,647","427,246,695",0,0,0,"427,246,695"
869,张  裕Ａ,"11,735,533","265,799,699",100,"2,100","84,630","265,884,329"
876,新 希 望,"25,233,487","941,373,973","12,100","451,335","3,737,054","945,111,027"
877,天山股份,"5,323,175","506,953,561",0,"5,000","31,250","506,984,811"
878,云南铜业,"34,916,555","988,363,038",0,"50,200","537,140","988,900,178"
883,湖北能源,"2,140,284","517,620,733",0,"141,500","665,050","518,285,783"
887,中鼎股份,"38,452,821","2,370,272,495","4,700","50,904","1,189,117","2,371,461,612"
895,双汇发展,"54,573,381","521,580,135","22,200","263,284","6,318,816","527,898,951"
897,津滨发展,"4,504,712","371,407,152",0,0,0,"371,407,152"
898,鞍钢股份,"4,147,819","332,186,230",800,"20,100","83,616","332,269,846"
901,航天科技,"40,363,512","849,897,413","1,000","1,097","39,657","849,937,070"
905,厦门港务,"6,856,497","304,422,352",0,700,"7,035","304,429,387"
915,山大华特,"30,033,092","322,437,169",0,"1,000","45,310","322,482,479"
917,电广传媒,"160,782,834","2,774,901,124","21,800","497,501","8,422,692","2,783,323,816"
921,海信科龙,"12,698,588","187,168,417","1,700","41,700","431,595","187,600,012"
926,福星股份,"14,336,282","938,252,631",0,"6,000","70,800","938,323,431"
930,中粮生化,"161,023,039","1,144,752,488","186,400","296,400","3,868,020","1,148,620,508"
937,冀中能源,"14,661,386","283,897,526",0,"123,700","779,310","284,676,836"
938,紫光股份,"52,037,582","1,303,529,031",0,"18,000","1,142,820","1,304,671,851"
939,凯迪生态,"15,923,089","685,659,904",0,0,0,"685,659,904"
960,锡业股份,"77,776,844","1,160,812,548",0,"43,400","550,312","1,161,362,860"
961,中南建设,"66,385,567","428,550,744",0,"29,550","224,284","428,775,028"
963,华东医药,"18,097,414","340,335,972",900,"47,249","3,256,873","343,592,845"
969,安泰科技,"15,849,266","685,365,404",0,"4,600","61,548","685,426,952"
970,中科三环,"56,746,626","1,380,968,649","12,200","98,800","1,430,624","1,382,399,273"
973,佛塑科技,"34,761,072","1,183,901,530",0,"30,000","283,200","1,184,184,730"
975,银泰资源,0,"291,415,044",0,0,0,"291,415,044"
977,浪潮信息,"65,906,396","1,862,717,804","25,000","62,300","1,480,871","1,864,198,675"
979,中弘股份,"17,080,280","785,953,012",0,0,0,"785,953,012"
983,西山煤电,"49,307,543","577,693,074",0,"271,200","2,543,856","580,236,930"
988,华工科技,"94,904,839","1,927,426,640","35,500","99,740","1,833,221","1,929,259,861"
989,九 芝 堂,"9,187,563","706,163,023",0,"3,105","73,588","706,236,611"
996,中国中期,"21,185,820","779,216,500",0,0,0,"779,216,500"
997,新 大 陆,"22,227,115","1,482,026,745","13,000","33,000","615,780","1,482,642,525"
998,隆平高科,"9,781,274","972,210,795",0,"4,800","91,680","972,302,475"
999,华润三九,"14,263,614","351,824,617","2,400","25,400","650,240","352,474,857"
2001,新 和 成,"77,655,331","1,021,756,365",900,"41,600","963,040","1,022,719,405"
2004,华邦健康,"29,803,898","766,486,766",0,"1,700","15,283","766,502,049"
2005,德豪润达,"12,887,994","808,479,221",0,0,0,"808,479,221"
2007,华兰生物,"91,777,475","852,907,310","44,100","160,020","5,973,546","858,880,856"
2008,大族激光,"45,580,515","1,589,674,964","15,600","166,063","3,741,399","1,593,416,363"
2011,盾安环境,"8,337,421","740,924,548",0,"20,000","209,600","741,134,148"
2016,世荣兆业,"20,730,850","263,768,815",0,0,0,"263,768,815"
2022,科华生物,"17,569,472","901,449,987","8,000","8,000","157,600","901,607,587"
2023,海特高新,"10,584,731","591,682,641",0,"16,800","268,800","591,951,441"
2024,苏宁云商,"41,556,607","3,821,404,562","24,400","699,550","7,359,266","3,828,763,828"
2025,航天电器,"12,907,038","1,002,665,864",0,"4,600","106,812","1,002,772,676"
2028,思源电气,"9,625,460","622,779,629",0,"6,480","70,438","622,850,067"
2029,七 匹 狼,"30,635,581","623,844,110",0,100,991,"623,845,101"
2030,达安基因,"30,002,167","1,373,207,359","12,200","83,044","2,164,127","1,375,371,486"
2038,双鹭药业,"29,266,403","1,114,041,613","2,400","26,180","831,738","1,114,873,351"
2041,登海种业,"3,900,486","262,874,628","19,200","21,000","332,220","263,206,848"
2048,宁波华翔,"37,340,567","678,845,608","20,000","32,000","652,800","679,498,408"
2049,紫光国芯,"46,400,938","1,388,258,580","1,000","2,600","97,552","1,388,356,132"
2050,三花股份,"16,372,333","667,960,241",400,"127,000","1,158,240","669,118,481"
2051,中工国际,"6,297,120","270,313,399",800,"55,538","1,097,986","271,411,385"
2055,得润电子,"32,997,800","1,091,089,621","1,858","2,358","71,495","1,091,161,116"
2056,横店东磁,"29,662,828","761,568,284",0,"74,500","1,106,325","762,674,609"
2063,远光软件,"25,513,135","989,899,719",0,100,"1,359","989,901,078"
2064,华峰氨纶,"5,615,081","334,294,675",0,0,0,"334,294,675"
2065,东华软件,"27,135,693","1,814,545,287","3,000","155,006","3,081,519","1,817,626,806"
2067,景兴纸业,"25,145,830","1,187,927,503",0,0,0,"1,187,927,503"
2070,众和股份,"66,900,322","1,901,059,547",0,0,0,"1,901,059,547"
2073,软控股份,"10,639,222","725,905,692",0,"120,300","1,294,428","727,200,120"
2078,太阳纸业,"16,579,382","356,336,611",0,0,0,"356,336,611"
2079,苏州固锝,"30,157,622","868,110,944",0,0,0,"868,110,944"
2081,金 螳 螂,"10,394,481","508,546,427","1,000","54,350","529,913","509,076,340"
2091,江苏国泰,"18,379,602","701,982,093",0,"9,500","129,390","702,111,483"
2092,中泰化学,"47,248,934","1,048,415,809",0,"21,331","192,832","1,048,608,641"
2093,国脉科技,"16,678,051","588,221,745",0,0,0,"588,221,745"
2095,生 意 宝,"13,047,324","773,944,924","1,000","1,000","48,580","773,993,504"
2104,恒宝股份,"25,101,980","1,491,757,443",0,0,0,"1,491,757,443"
2106,莱宝高科,"27,043,966","856,625,404","3,100","76,300","831,670","857,457,074"
2108,沧州明珠,"81,265,532","1,566,126,543",0,"1,000","24,320","1,566,150,863"
2117,东港股份,"10,009,985","561,038,758",0,0,0,"561,038,758"
2118,紫鑫药业,"18,106,350","642,715,581",0,0,0,"642,715,581"
2128,露天煤业,"31,552,472","459,600,107",0,"6,200","50,964","459,651,071"
2129,中环股份,0,"996,691,929",0,"2,600","21,502","996,713,431"
2130,沃尔核材,"16,340,167","804,509,687",0,"87,000","1,293,690","805,803,377"
2138,顺络电子,"21,477,138","628,732,085","6,600","6,600","111,408","628,843,493"
2140,东华科技,"4,021,000","281,843,550",0,"4,400","62,436","281,905,986"
2142,宁波银行,"16,450,932","567,379,536","3,000","174,980","2,668,445","570,047,981"
2146,荣盛发展,"9,324,746","839,895,192","125,300","225,448","1,605,189","841,500,381"
2148,北纬通信,"32,738,059","850,972,295",0,0,0,"850,972,295"
2151,北斗星通,"14,983,852","577,053,638",200,"32,500","1,023,425","578,077,063"
2152,广电运通,"15,498,411","641,346,434","3,000","9,000","137,700","641,484,134"
2153,石基信息,"26,475,854","613,977,761","1,900","79,300","1,938,885","615,916,646"
2154,报 喜 鸟,"5,776,760","521,254,763",0,400,"1,884","521,256,647"
2158,汉钟精机,"6,447,342","254,541,731",0,0,0,"254,541,731"
2161,远 望 谷,"42,605,883","893,707,299",0,0,0,"893,707,299"
2176,江特电机,"42,746,559","1,778,916,543",0,0,0,"1,778,916,543"
2179,中航光电,"43,704,541","928,768,765","4,600","4,600","197,386","928,966,151"
2181,粤 传 媒,"8,470,074","500,754,344",0,0,0,"500,754,344"
2183,怡 亚 通,"37,670,343","2,580,456,858",0,"8,700","107,010","2,580,563,868"
2185,华天科技,"28,374,542","933,391,265",0,"1,010","12,352","933,403,617"
2190,成飞集成,"54,136,945","778,746,729","3,900","3,900","152,178","778,898,907"
2191,劲嘉股份,"20,005,172","910,222,033",0,"1,100","11,572","910,233,605"
2202,金风科技,"21,888,583","1,370,598,041","5,600","44,500","684,410","1,371,282,451"
2203,海亮股份,"2,596,317","259,566,391",0,0,0,"259,566,391"
2204,大连重工,"20,827,242","331,501,893",0,0,0,"331,501,893"
2219,恒康医疗,"15,154,599","1,184,567,393",0,"1,200","14,280","1,184,581,673"
2221,东华能源,"8,139,233","888,443,989",0,0,0,"888,443,989"
2223,鱼跃医疗,"75,872,625","686,063,398","5,900","73,230","2,483,229","688,546,627"
2229,鸿博股份,"23,471,143","761,441,854",0,"30,000","732,000","762,173,854"
2230,科大讯飞,"55,765,438","2,340,964,787","27,800","175,420","5,025,784","2,345,990,571"
2233,塔牌集团,"6,473,001","336,718,168",0,300,"2,376","336,720,544"
2236,大华股份,"61,377,497","825,384,447","62,900","233,400","3,470,658","828,855,105"
