证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"194,540,547","4,301,025,483","281,100","1,643,223","16,514,391","4,317,539,874"
2,万  科Ａ,"144,494,926","2,255,521,385","166,900","1,823,912","42,697,780","2,298,219,165"
6,深振业Ａ,"7,590,605","793,160,147",400,"193,700","1,026,610","794,186,757"
9,中国宝安,"8,579,134","1,275,613,933",0,"10,850","49,693","1,275,663,626"
12,南  玻Ａ,"1,957,224","594,767,427","3,700","51,560","251,613","595,019,040"
22,深赤湾Ａ,"7,104,341","216,618,159",0,"79,300","1,408,368","218,026,527"
27,深圳能源,"1,317,273","329,647,139",0,"216,700","1,137,675","330,784,814"
28,国药一致,"5,446,344","254,834,741",800,"46,020","2,152,816","256,987,557"
30,富奥股份,"658,314","104,939,977","60,100","60,600","254,520","105,194,497"
31,中粮地产,"2,208,507","550,156,643",0,"53,670","299,479","550,456,122"
36,华联控股,"3,087,243","393,652,883",0,"66,199","342,911","393,995,794"
39,中集集团,"3,560,060","1,013,787,617",900,"154,900","1,693,057","1,015,480,674"
43,中航善达,"1,238,040","348,445,020",0,"5,300","36,040","348,481,060"
46,泛海控股,"7,866,606","743,023,346","99,800","350,800","1,922,384","744,945,730"
49,德赛电池,"3,601,404","361,669,551","2,300","45,271","1,195,154","362,864,705"
50,深天马Ａ,"19,333,764","1,720,330,144","2,400","36,800","424,672","1,720,754,816"
59,华锦股份,"6,734,091","719,217,025",0,"48,000","323,040","719,540,065"
60,中金岭南,"6,665,904","1,371,907,159","63,200","181,450","811,082","1,372,718,241"
61,农 产 品,"959,260","614,814,662","102,300","182,100","946,920","615,761,582"
62,深圳华强,"4,277,830","555,115,781","1,600","40,800","786,216","555,901,997"
63,中兴通讯,"522,114,394","2,565,929,359","7,700","834,100","15,689,421","2,581,618,780"
69,华侨城Ａ,"39,337,729","1,317,652,627","194,600","386,200","2,363,544","1,320,016,171"
78,海王生物,"3,522,814","489,390,921","8,200","206,100","801,729","490,192,650"
88,盐 田 港,"2,619,018","288,853,733",0,"50,000","279,000","289,132,733"
89,深圳机场,"7,045,947","342,501,173","10,000","78,800","620,944","343,122,117"
90,天健集团,"3,304,149","325,054,238","3,000","120,140","705,222","325,759,460"
99,中信海直,"3,618,337","266,735,967",0,"21,200","129,108","266,865,075"
100,TCL 集团,"22,678,756","2,090,471,191","393,600","992,000","2,747,840","2,093,219,031"
151,中成股份,"29,997,591","382,408,711",0,"312,300","3,582,081","385,990,792"
156,华数传媒,"6,316,708","563,436,898",200,"20,900","175,769","563,612,667"
157,中联重科,"11,984,956","856,424,616","21,700","40,800","153,816","856,578,432"
166,申万宏源,"5,787,330","533,455,366","18,600","470,100","2,082,543","535,537,909"
333,美的集团,"84,489,127","2,981,978,899","66,500","695,968","28,534,688","3,010,513,587"
338,潍柴动力,"50,889,850","1,586,128,280","51,600","3,082,606","24,075,153","1,610,203,433"
400,许继电气,"3,380,862","498,842,273","9,800","116,900","870,905","499,713,178"
401,冀东水泥,"32,171,602","1,043,402,169",0,"238,100","2,378,619","1,045,780,788"
402,金 融 街,"6,695,282","1,057,199,841","10,400","487,642","3,359,853","1,060,559,694"
404,长虹华意,"944,848","399,892,877",0,"25,800","106,296","399,999,173"
413,东旭光电,"29,268,694","2,749,027,410","90,700","218,700","1,170,045","2,750,197,455"
415,渤海金控,"17,157,970","582,358,692",0,"2,300","8,464","582,367,156"
417,合肥百货,"900,491","409,470,459","14,600","31,200","161,616","409,632,075"
418,小天鹅Ａ,"989,737","125,978,213","1,200","7,800","344,604","126,322,817"
423,东阿阿胶,"12,445,059","942,380,385","28,200","103,294","4,699,877","947,080,262"
425,徐工机械,"19,416,787","795,255,732","566,100","1,314,800","5,219,756","800,475,488"
426,兴业矿业,"8,325,219","564,234,751","18,800","27,500","174,350","564,409,101"
488,晨鸣纸业,"9,896,451","1,081,576,291","6,000","69,950","458,173","1,082,034,464"
501,鄂武商Ａ,"12,724,096","463,270,305","1,200","77,020","768,660","464,038,965"
503,国新健康,"79,988,917","2,192,893,785","29,500","175,713","3,688,216","2,196,582,001"
506,中润资源,"7,128,709","265,094,990",0,"10,000","31,800","265,126,790"
513,丽珠集团,"15,424,523","501,962,679","5,450","30,595","1,151,901","503,114,580"
516,国际医学,"14,769,160","780,618,606",0,"25,800","142,674","780,761,280"
525,红 太 阳,"6,253,984","383,904,014","20,500","27,900","399,249","384,303,263"
528,柳    工,"69,021,507","624,740,500","46,200","176,350","1,869,310","626,609,810"
531,穗恒运Ａ,"1,907,952","146,378,385","4,800","26,300","126,503","146,504,888"
536,华映科技,"12,823,130","460,395,502",0,"84,600","215,730","460,611,232"
537,广宇发展,"12,540,359","421,295,589",0,"24,400","208,620","421,504,209"
538,云南白药,"17,368,844","654,552,373","56,400","116,482","8,977,268","663,529,641"
539,粤电力Ａ,"255,794","332,926,430",0,0,0,"332,926,430"
540,中天金融,0,"919,964,507",0,"84,900","413,464","920,377,971"
541,佛山照明,"483,559","335,950,253",0,"65,580","382,987","336,333,240"
543,皖能电力,0,"347,191,391",0,"36,000","162,720","347,354,111"
550,江铃汽车,"845,503","117,137,939",0,"21,300","243,672","117,381,611"
551,创元科技,"866,229","427,697,239",100,"17,300","96,188","427,793,427"
552,靖远煤电,"6,553,719","279,251,022","3,400","51,658","154,974","279,405,996"
554,泰山石油,"2,867,334","283,423,217","44,600","182,200","1,036,718","284,459,935"
559,万向钱潮,"3,185,734","1,052,164,862","43,400","159,707","947,063","1,053,111,925"
563,陕国投Ａ,"5,742,051","479,696,864",0,"484,814","1,347,783","481,044,647"
565,渝三峡Ａ,"2,256,217","138,647,048",0,"73,000","359,160","139,006,208"
568,泸州老窖,"32,312,877","665,384,110","7,501","95,948","4,037,492","669,421,602"
572,海马汽车,"1,429,435","447,329,753",0,"44,100","123,039","447,452,792"
581,威孚高科,"20,636,577","851,980,290","2,400","106,500","2,003,265","853,983,555"
592,平潭发展,"3,163,061","553,149,165",0,"54,800","149,056","553,298,221"
596,古井贡酒,"14,739,928","191,862,517","3,900","19,681","1,495,953","193,358,470"
598,兴蓉环境,"4,317,056","559,060,372","26,000","222,800","940,216","560,000,588"
600,建投能源,"3,574,731","327,206,314",0,"24,574","127,785","327,334,099"
607,华媒控股,"261,515","312,017,968","7,300","33,100","140,344","312,158,312"
616,海航投资,"4,394,346","389,769,782",0,"6,800","17,680","389,787,462"
623,吉林敖东,"7,799,788","1,461,910,438","22,500","67,260","1,093,648","1,463,004,086"
625,长安汽车,"11,343,589","1,325,851,085","186,600","349,400","2,414,354","1,328,265,439"
626,远大控股,"3,625,295","139,493,022",0,"34,700","239,777","139,732,799"
627,天茂集团,"4,321,796","417,908,472","39,400","135,600","854,280","418,762,752"
630,铜陵有色,"12,748,787","839,163,144","529,000","856,800","1,816,416","840,979,560"
631,顺发恒业,"1,034,040","285,061,892","12,500","107,200","366,624","285,428,516"
650,仁和药业,"21,338,229","495,266,832",0,"119,800","855,372","496,122,204"
651,格力电器,"225,480,637","5,814,925,287","63,000","627,414","23,597,041","5,838,522,328"
656,金科股份,"3,801,778","1,072,025,882","41,100","550,400","2,889,600","1,074,915,482"
661,长春高新,"37,274,730","863,900,635","1,900","8,060","1,817,530","865,718,165"
665,湖北广电,"2,220,123","189,724,643",900,"71,000","561,610","190,286,253"
667,美好置业,"692,403","316,588,482","86,100","287,799","659,060","317,247,542"
671,阳 光 城,"29,204,534","964,212,581","29,800","87,215","512,824","964,725,405"
680,山推股份,"3,519,044","340,688,897",0,"25,300","87,285","340,776,182"
685,中山公用,"2,779,532","380,210,729","8,800","100,232","726,682","380,937,411"
686,东北证券,"3,347,588","1,125,380,624","14,800","173,940","1,069,731","1,126,450,355"
690,宝新能源,"4,387,197","1,239,606,653",0,"267,900","1,931,559","1,241,538,212"
700,模塑科技,"307,926","189,903,109",0,0,0,"189,903,109"
703,恒逸石化,"27,374,069","490,124,055",0,"38,700","626,553","490,750,608"
708,大冶特钢,"2,947,642","165,979,812",0,"69,800","658,912","166,638,724"
709,河钢股份,"20,520,057","1,551,945,192","67,600","542,800","1,590,404","1,553,535,596"
712,锦龙股份,"5,039,235","888,798,227","4,400","113,512","894,475","889,692,702"
717,韶钢松山,"71,176,246","542,485,134","10,000","197,000","1,379,000","543,864,134"
718,苏宁环球,"4,649,228","552,000,382","130,000","233,700","764,199","552,764,581"
719,中原传媒,"1,889,590","100,456,974","6,900","55,500","398,490","100,855,464"
725,京东方Ａ,"146,301,474","8,566,587,567","169,000","6,973,800","23,292,492","8,589,880,059"
726,鲁  泰Ａ,"2,298,401","114,887,338",0,"24,900","233,313","115,120,651"
728,国元证券,"9,952,188","1,546,798,623","58,600","391,000","2,607,971","1,549,406,594"
729,燕京啤酒,"3,820,752","592,132,875","46,200","359,524","2,243,430","594,376,305"
731,四川美丰,"8,126,256","528,760,288","50,000","50,000","276,000","529,036,288"
732,泰禾集团,"67,114,674","1,056,697,437",0,"51,600","815,280","1,057,512,717"
738,航发控制,"20,003,497","687,548,535","68,500","458,905","6,461,382","694,009,917"
739,普洛药业,"4,014,160","240,190,868",0,"41,100","284,001","240,474,869"
750,国海证券,"3,433,816","1,324,025,519","2,300","246,500","828,240","1,324,853,759"
758,中色股份,"2,426,740","505,172,782","31,600","202,000","810,020","505,982,802"
761,本钢板材,"1,571,160","258,319,248",0,"111,900","457,671","258,776,919"
762,西藏矿业,"5,633,830","573,301,223",0,"69,800","667,288","573,968,511"
767,漳泽电力,"736,858","136,023,437",0,"47,300","129,602","136,153,039"
768,中航飞机,"32,457,955","978,460,836","5,300","583,172","9,674,823","988,135,659"
776,广发证券,"8,578,501","2,479,586,090","143,900","456,800","6,139,392","2,485,725,482"
777,中核科技,"4,681,720","343,945,917",500,"141,900","1,484,274","345,430,191"
778,新兴铸管,"16,478,138","1,031,003,273","90,100","589,500","2,859,075","1,033,862,348"
783,长江证券,"19,922,743","1,339,019,119","104,800","425,500","2,165,795","1,341,184,914"
786,北新建材,"12,565,492","541,212,466","9,300","128,516","2,237,464","543,449,930"
789,万年青,"30,634,899","508,744,669","35,100","550,840","6,896,517","515,641,186"
790,泰合健康,"11,297,201","491,735,763",0,"286,000","1,381,380","493,117,143"
792,盐湖股份,"69,051,438","1,192,061,265","59,600","217,490","1,881,289","1,193,942,554"
793,华闻传媒,"57,781,509","797,814,107","45,500","278,700","981,024","798,795,131"
800,一汽轿车,"4,015,220","743,473,640","11,200","166,100","1,071,345","744,544,985"
801,四川九洲,"16,090,563","283,822,651","100,000","341,500","1,598,220","285,420,871"
807,云铝股份,"54,381,261","1,051,162,388","30,700","317,000","1,673,760","1,052,836,148"
811,冰轮环境,"4,180,755","392,417,271",0,0,0,"392,417,271"
812,陕西金叶,"15,205,921","301,394,009","245,000","265,097","872,169","302,266,178"
823,超声电子,"7,516,592","534,606,686","4,800","23,400","168,012","534,774,698"
825,太钢不锈,0,"1,016,389,416",0,"148,300","854,208","1,017,243,624"
826,启迪桑德,"9,908,064","1,242,425,895","6,400","103,300","1,394,550","1,243,820,445"
828,东莞控股,"981,295","326,900,647",0,"16,094","120,222","327,020,869"
829,天音控股,"8,694,365","490,146,067","8,800","70,100","545,378","490,691,445"
830,鲁西化工,"52,500,136","1,921,181,680","10,000","145,958","2,174,774","1,923,356,454"
839,中信国安,"11,256,838","1,932,912,462","356,948","1,291,383","5,501,291","1,938,413,753"
848,承德露露,"1,101,631","271,285,710","6,900","98,100","832,869","272,118,579"
851,高鸿股份,"7,758,350","634,873,913","6,300","40,798","186,855","635,060,768"
858,五 粮 液,"151,804,633","2,427,891,516","12,000","880,308","53,610,757","2,481,502,273"
860,顺鑫农业,"56,745,608","573,849,716","11,900","176,700","7,285,341","581,135,057"
868,安凯客车,"5,484,108","315,376,537",0,"396,406","1,771,935","317,148,472"
869,张  裕Ａ,"1,501,749","199,407,765","3,500","16,900","627,497","200,035,262"
876,新 希 望,"5,184,834","890,270,561","152,900","347,170","2,083,020","892,353,581"
877,天山股份,"26,937,382","501,057,998","65,200","723,600","5,788,800","506,846,798"
878,云南铜业,"8,123,121","925,419,943","90,000","233,300","2,102,033","927,521,976"
883,湖北能源,"4,808,232","330,684,720","66,400","112,900","450,471","331,135,191"
887,中鼎股份,"8,717,661","868,887,212","9,800","59,848","642,768","869,529,980"
895,双汇发展,"4,310,371","354,915,832","51,000","330,328","7,921,265","362,837,097"
897,津滨发展,"2,106,523","229,759,627",0,"394,300","985,750","230,745,377"
898,鞍钢股份,"14,254,585","476,015,069","76,500","154,600","933,784","476,948,853"
899,赣能股份,"714,770","91,112,110",0,"30,100","124,313","91,236,423"
900,现代投资,"2,614,143","272,055,262",0,0,0,"272,055,262"
901,航天科技,"28,986,717","523,129,780","2,000","101,420","1,032,455","524,162,235"
