证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"85,281,880","3,455,259,736","203,900","831,161","10,098,606","3,465,358,342"
2,万  科Ａ,"813,081,439","3,280,374,454","23,300","1,827,872","32,938,253","3,313,312,707"
6,深振业Ａ,"129,142,237","1,666,871,067",0,"37,600","443,680","1,667,314,747"
9,中国宝安,"318,400,746","4,073,243,885",0,"413,595","7,630,828","4,080,874,713"
12,南  玻Ａ,"35,435,640","1,348,401,527",0,"104,000","1,138,800","1,349,540,327"
27,深圳能源,"55,125,892","1,127,746,515","140,100","366,956","3,842,031","1,131,588,546"
28,国药一致,0,"144,312,224",0,"1,000","66,150","144,378,374"
31,中粮地产,"85,283,272","1,796,421,615",0,"123,600","1,834,224","1,798,255,839"
39,中集集团,"86,634,887","1,622,298,099","28,600","205,148","4,107,063","1,626,405,162"
43,中航地产,"129,121,403","566,912,194",0,"2,100","29,337","566,941,531"
46,泛海控股,"14,389,475","591,554,247","12,976","86,492","1,006,767","592,561,014"
49,德赛电池,"115,655,568","577,578,412",0,"3,000","184,800","577,763,212"
50,深天马Ａ,"158,271,877","1,508,711,509",0,0,0,"1,508,711,509"
60,中金岭南,"168,524,712","1,531,183,196",0,"367,638","5,010,906","1,536,194,102"
61,农 产 品,"561,316,717","1,716,554,083","95,600","321,000","5,582,190","1,722,136,273"
62,深圳华强,"69,968,357","1,241,117,401",0,"17,800","672,840","1,241,790,241"
63,中兴通讯,"105,324,064","3,830,395,044","8,700","494,832","8,902,027","3,839,297,071"
69,华侨城Ａ,"87,542,150","2,032,691,799","50,100","592,900","5,075,224","2,037,767,023"
78,海王生物,"77,157,537","1,320,349,713",0,"1,500","27,030","1,320,376,743"
88,盐 田 港,"16,463,986","406,993,289",0,"5,000","41,600","407,034,889"
89,深圳机场,"15,434,217","644,310,411",0,"3,600","29,448","644,339,859"
99,中信海直,"29,605,426","820,341,377",0,"4,500","69,255","820,410,632"
100,TCL 集团,"90,313,179","3,129,777,625","859,300","1,777,270","7,180,171","3,136,957,796"
151,中成股份,"27,824,225","806,400,552",0,0,0,"806,400,552"
156,华数传媒,"188,495,511","1,340,863,737",0,"13,600","460,088","1,341,323,825"
157,中联重科,"70,189,981","1,677,203,889","274,800","587,500","3,301,750","1,680,505,639"
333,美的集团,"110,228,845","2,020,226,019","5,200","131,200","3,845,472","2,024,071,491"
338,潍柴动力,"45,533,849","1,909,729,860","74,600","304,477","3,090,442","1,912,820,302"
400,许继电气,"32,897,345","1,217,966,340","2,300","160,770","2,998,361","1,220,964,701"
401,冀东水泥,"96,591,494","575,142,158","7,000","179,200","2,136,064","577,278,222"
402,金 融 街,"569,275,390","1,427,340,451","1,200","332,500","4,166,225","1,431,506,676"
410,沈阳机床,"102,935,050","2,069,813,686",0,"4,000","103,880","2,069,917,566"
413,东旭光电,"86,486,667","2,066,706,937","12,100","452,300","4,523,000","2,071,229,937"
415,渤海租赁,"122,978,383","1,426,200,778",0,0,0,"1,426,200,778"
417,合肥百货,"35,963,132","825,678,348",0,"2,100","20,895","825,699,243"
422,湖北宜化,"107,112,071","663,701,585","30,600","134,300","1,106,632","664,808,217"
423,东阿阿胶,"137,324,267","1,889,583,041","11,000","85,387","4,158,347","1,893,741,388"
425,徐工机械,"56,622,705","1,664,614,635",0,"1,418,600","6,341,142","1,670,955,777"
426,兴业矿业,0,"289,836,448",0,"18,000","127,080","289,963,528"
501,鄂武商Ａ,"17,374,924","432,109,761",0,"1,000","18,880","432,128,641"
503,海虹控股,"107,777,412","2,986,390,438","1,200","124,237","4,032,733","2,990,423,171"
506,中润资源,"49,882,387","796,494,915",0,"7,000","68,600","796,563,515"
511,烯碳新材,0,"588,682,651",0,"25,100","223,641","588,906,292"
513,丽珠集团,"61,474,522","639,341,693",0,"4,030","202,306","639,543,999"
516,国际医学,"66,401,332","1,294,117,435",0,0,0,"1,294,117,435"
525,红 太 阳,"10,162,341","466,578,755",0,0,0,"466,578,755"
528,柳    工,"14,114,112","582,850,633",0,"75,100","627,085","583,477,718"
