证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"310,210,021","3,137,717,863","1,815,024","3,209,756","77,836,583","3,215,554,446"
2,万  科Ａ,"115,304,348","720,661,923","4,782,676","7,508,948","83,724,770","804,386,693"
6,深振业Ａ,"3,540,213","41,828,098",0,0,0,"41,828,098"
9,中国宝安,"37,912,063","691,143,168","433,200","446,549","4,085,923","695,229,091"
12,南  玻Ａ,"11,958,959","157,472,190","514,668","875,524","7,188,052","164,660,242"
21,长城开发,"15,145,683","125,418,619","254,275","227,700","1,111,176","126,529,795"
24,招商地产,"61,629,482","595,568,036","488,778","463,125","11,541,075","607,109,111"
27,深圳能源,"8,694,057","119,253,996","7,200","49,900","313,871","119,567,867"
28,国药一致,"7,317,345","34,561,159",0,0,0,"34,561,159"
31,中粮地产,"6,048,488","166,975,811","75,300","412,500","1,699,500","168,675,311"
39,中集集团,"16,585,581","430,173,222","158,016","688,741","9,208,467","439,381,689"
43,中航地产,"6,274,372","47,577,078",0,"3,300","21,450","47,598,528"
46,泛海建设,"2,569,251","60,706,165","146,400","307,169","1,459,053","62,165,218"
49,德赛电池,"5,566,707","22,510,418",0,"1,200","52,080","22,562,498"
50,深天马Ａ,"12,581,600","64,537,641","1,600","1,600","18,976","64,556,617"
59,辽通化工,"20,418,583","304,192,052","105,190","366,303","2,747,273","306,939,325"
60,中金岭南,"34,462,421","245,496,785","630,336","576,925","5,526,941","251,023,726"
61,农 产 品,"28,049,050","277,924,435","357,100","677,665","4,065,990","281,990,425"
63,中兴通讯,"12,837,416","404,876,877","2,128,500","2,434,383","26,437,399","431,314,276"
69,华侨城Ａ,"29,884,978","541,284,127","1,476,700","1,101,801","6,434,519","547,718,646"
89,深圳机场,"4,556,921","16,397,554",0,0,0,"16,397,554"
100,TCL 集团,"56,499,395","426,899,214","12,154,600","4,032,519","10,403,899","437,303,113"
157,中联重科,"91,342,714","889,553,527","1,162,217","900,492","7,744,231","897,297,758"
338,潍柴动力,"21,362,414","424,197,859","163,433","258,493","5,997,037","430,194,896"
400,许继电气,"22,067,591","340,083,350","43,700","211,095","6,047,873","346,131,223"
401,冀东水泥,"8,493,386","196,782,696","220,618","278,870","3,566,748","200,349,444"
402,金 融 街,"23,015,604","731,988,271","204,087","259,018","1,580,010","733,568,281"
