证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"180,706,009","4,934,297,778","1,102,600","1,463,500","12,600,735","4,946,898,513"
2,万  科Ａ,"231,580,098","2,622,695,421","850,900","1,845,141","42,069,215","2,664,764,636"
6,深振业Ａ,"11,777,207","858,698,091",0,"361,100","1,986,050","860,684,141"
9,中国宝安,"6,639,820","1,352,210,397",0,"10,850","51,863","1,352,262,260"
12,南  玻Ａ,"7,416,493","678,050,334","31,842","33,687","164,729","678,215,063"
22,深赤湾Ａ,0,"147,405,154",0,"20,000","456,400","147,861,554"
27,深圳能源,"659,439","365,084,191","5,000","59,400","289,278","365,373,469"
28,国药一致,"4,462,672","260,887,370",0,"13,602","651,400","261,538,770"
30,富奥股份,"3,622,680","110,508,952","41,800","86,600","634,778","111,143,730"
31,中粮地产,"2,503,379","572,072,687","6,500","59,600","337,932","572,410,619"
36,华联控股,"10,785,057","435,778,602",0,"110,199","621,522","436,400,124"
39,中集集团,"15,000,304","1,119,630,517","20,500","135,000","1,741,500","1,121,372,017"
43,中航善达,"2,685,606","377,114,778","25,500","30,800","217,448","377,332,226"
46,泛海控股,"21,592,595","438,519,151","47,700","261,610","1,373,452","439,892,603"
49,德赛电池,"11,058,007","402,313,681","1,100","35,483","977,557","403,291,238"
50,深天马Ａ,"38,752,576","1,971,254,809",100,"2,500","34,550","1,971,289,359"
59,华锦股份,"11,311,296","720,824,804",0,0,0,"720,824,804"
60,中金岭南,"16,523,933","1,471,268,197","307,738","460,288","2,167,956","1,473,436,153"
61,农 产 品,"1,517,412","697,566,945","1,200","77,900","412,091","697,979,036"
62,深圳华强,"10,853,218","607,928,029","1,100","39,700","777,723","608,705,752"
63,中兴通讯,"245,322,677","2,698,723,314","50,300","227,415","2,781,285","2,701,504,599"
69,华侨城Ａ,"32,139,869","1,465,618,362","515,200","633,900","4,285,164","1,469,903,526"
78,海王生物,"2,440,464","576,793,398",0,"2,000","9,560","576,802,958"
88,盐 田 港,"13,455,132","321,768,983","45,200","180,029","1,108,979","322,877,962"
89,深圳机场,"8,645,617","372,770,583","50,800","72,700","545,250","373,315,833"
90,天健集团,"4,113,414","400,171,526",0,"147,960","870,004","401,041,530"
99,中信海直,"7,138,417","297,729,496",0,"50,200","313,248","298,042,744"
100,TCL 集团,"17,087,189","2,147,122,676","100,000","418,000","1,178,760","2,148,301,436"
151,中成股份,"16,003,051","372,810,782","8,000","146,200","1,650,598","374,461,380"
156,华数传媒,"5,550,077","572,534,437","11,500","24,300","235,710","572,770,147"
157,中联重科,"8,725,000","923,792,254","27,400","107,300","435,638","924,227,892"
166,申万宏源,"3,439,197","581,297,010","143,000","381,000","1,649,730","582,946,740"
333,美的集团,"306,382,503","2,903,866,699","41,600","463,150","22,546,142","2,926,412,841"
338,潍柴动力,"56,090,292","1,787,020,585","317,000","2,801,197","24,006,257","1,811,026,842"
400,许继电气,"4,951,466","541,022,268","34,700","205,441","1,581,896","542,604,164"
401,冀东水泥,"16,224,506","1,122,737,349","38,300","338,300","2,949,976","1,125,687,325"
402,金 融 街,"15,279,128","1,095,619,294","469,700","625,280","4,752,128","1,100,371,422"
404,华意压缩,"3,110,239","432,442,233",0,"25,800","110,166","432,552,399"
413,东旭光电,"53,891,305","2,883,372,718","180,300","408,600","2,422,998","2,885,795,716"
415,渤海金控,0,"589,783,527",0,"16,300","95,192","589,878,719"
