证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"131,199,680","2,091,236,337","4,472,644","1,815,200","20,675,128","2,111,911,465"
2,万  科Ａ,"35,203,680","1,623,532,405","5,900,497","7,230,639","57,049,742","1,680,582,147"
6,深振业Ａ,"15,063,479","288,364,333","14,277","197,540","940,290","289,304,623"
9,中国宝安,"35,559,710","1,685,933,434","1,177,261","655,537","6,516,038","1,692,449,472"
12,南  玻Ａ,"13,058,406","510,310,891","210,020","916,775","6,564,109","516,875,000"
21,长城开发,"5,808,909","283,023,498","117,300","241,569","1,217,508","284,241,006"
24,招商地产,"31,481,184","912,668,152","756,404","507,686","8,605,278","921,273,430"
27,深圳能源,"18,712,637","232,734,223","4,300","51,716","305,124","233,039,347"
28,国药一致,"4,827,256","181,713,211","17,400","34,936","1,290,536","183,003,747"
31,中粮地产,"22,363,686","171,567,227","88,400","328,800","1,094,904","172,662,131"
39,中集集团,"17,848,147","720,005,097","191,700","815,048","10,131,047","730,136,144"
43,中航地产,"1,851,830","135,680,995",0,"111,600","559,116","136,240,111"
46,泛海控股,"5,763,557","189,250,715","263,700","431,995","1,961,257","191,211,972"
49,德赛电池,"11,460,460","241,719,014","27,507","23,367","983,050","242,702,064"
50,深天马Ａ,"26,931,875","487,463,265","8,700","38,900","483,916","487,947,181"
59,华锦股份,"3,432,873","362,890,575","44,500","173,329","707,182","363,597,757"
60,中金岭南,"5,678,685","163,628,534","140,100","1,204,598","6,709,610","170,338,144"
61,农 产 品,"18,051,313","1,267,671,647","81,100","1,007,101","9,849,448","1,277,521,095"
62,深圳华强,0,"211,734,258",0,"18,000","247,680","211,981,938"
63,中兴通讯,"45,179,537","1,629,413,081","513,764","905,496","11,255,314","1,640,668,395"
69,华侨城Ａ,"14,791,475","945,938,838","1,400,800","1,149,959","5,335,810","951,274,648"
88,盐 田 港,"21,315,572","389,951,625","401,453","38,900","209,671","390,161,296"
89,深圳机场,"1,461,962","72,343,167","45,300","212,750","808,450","73,151,617"
100,TCL 集团,"33,064,324","1,438,065,019","1,646,239","2,476,001","5,793,842","1,443,858,861"
156,华数传媒,"13,227,683","198,362,224","2,370","30,086","830,374","199,192,598"
157,中联重科,"13,907,233","765,758,971","341,784","3,397,489","15,458,575","781,217,546"
338,潍柴动力,"22,121,851","630,317,963","92,300","525,054","9,057,182","639,375,145"
400,许继电气,"48,759,014","746,988,278","407,535","143,195","3,987,982","750,976,260"
401,冀东水泥,"20,899,502","273,411,473","721,128","320,023","2,547,383","275,958,856"
402,金 融 街,"38,624,744","582,862,190","832,500","2,062,384","12,168,066","595,030,256"
417,合肥百货,"2,959,118","253,248,722","3,200","79,317","443,382","253,692,104"
422,湖北宜化,"8,215,880","289,219,230","318,878","462,041","2,393,372","291,612,602"
423,东阿阿胶,"13,171,073","618,921,155","103,710","263,868","8,103,387","627,024,542"
425,徐工机械,"12,433,354","224,612,956","192,920","1,089,664","7,496,888","232,109,844"
426,兴业矿业,"39,793,592","254,626,659","59,100","35,900","291,867","254,918,526"
501,鄂武商Ａ,"6,224,913","264,669,290","2,700","85,251","1,028,127","265,697,417"
503,海虹控股,"19,288,913","1,678,568,770","33,800","355,603","6,016,802","1,684,585,572"
506,中润资源,"3,881,709","160,426,124","14,500","119,712","456,103","160,882,227"
511,烯碳新材,"128,404,586","660,476,126","1,200","102,700","620,308","661,096,434"
513,丽珠集团,"6,746,312","120,957,347","5,200","11,563","510,853","121,468,200"
525,红 太 阳,"9,567,413","281,685,190","6,200","21,000","278,670","281,963,860"
528,柳    工,"15,638,384","336,232,475","61,779","477,216","2,944,422","339,176,897"
537,广宇发展,"8,143,934","241,446,368","73,700","94,600","572,330","242,018,698"
538,云南白药,"7,228,596","382,974,898","92,159","575,412","50,147,156","433,122,054"
539,粤电力Ａ,"4,643,111","151,588,720",0,"44,900","211,030","151,799,750"
540,中天城投,"9,917,493","298,839,220","19,483","226,300","1,165,445","300,004,665"
550,江铃汽车,"1,324,361","51,444,117","6,500","135,349","3,370,191","54,814,308"
551,创元科技,"7,642,895","455,504,139","12,000","42,097","346,879","455,851,018"
552,靖远煤电,"6,035,820","99,825,451","3,400","22,700","186,140","100,011,591"
559,万向钱潮,"52,154,991","883,381,436","174,900","213,776","1,861,989","885,243,425"
562,宏源证券,0,"423,550,709",0,"645,480","5,305,846","428,856,555"
563,陕国投Ａ,"1,592,847","258,249,934","25,300","188,666","1,298,022","259,547,956"
568,泸州老窖,"17,865,587","665,884,352","164,500","288,428","4,571,584","670,455,936"
572,海马汽车,"4,953,114","201,658,566","10,100","85,700","303,378","201,961,944"
581,威孚高科,"21,578,070","608,351,707","92,356","309,291","7,277,617","615,629,324"
592,平潭发展,"30,856,159","770,004,946",400,"59,400","486,486","770,491,432"
596,古井贡酒,"4,562,678","176,123,096","10,600","49,304","898,319","177,021,415"
598,兴蓉投资,"29,534,319","543,224,184","857,727","339,100","1,559,860","544,784,044"
616,亿城投资,"10,991,719","446,279,704",0,"35,300","114,019","446,393,723"
623,吉林敖东,"22,355,980","928,333,859","85,903","790,887","12,108,481","940,442,340"
625,长安汽车,"17,019,181","545,038,842","493,025","1,471,095","16,490,975","561,529,817"
629,攀钢钒钛,"56,183,721","636,788,156","655,915","1,166,100","2,448,810","639,236,966"
630,铜陵有色,"12,944,751","253,649,608","260,050","369,797","3,405,830","257,055,438"
631,顺发恒业,"5,350,768","98,754,799","3,100","66,800","296,592","99,051,391"
650,仁和药业,"8,213,638","249,165,489",0,"86,900","406,692","249,572,181"
651,格力电器,"32,781,678","1,693,060,027","423,512","2,706,684","79,143,441","1,772,203,468"
