证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"57,245,775","2,062,575,400","1,132,336","1,947,519","19,124,637","2,081,700,037"
2,万  科Ａ,"60,604,230","1,483,574,656","5,813,588","6,463,270","53,386,610","1,536,961,266"
6,深振业Ａ,"31,609,260","296,686,588","22,600","191,540","875,338","297,561,926"
9,中国宝安,0,"1,522,700,453",0,"630,572","6,438,140","1,529,138,593"
12,南  玻Ａ,"10,607,330","447,963,529","120,400","572,337","3,891,891","451,855,420"
21,长城开发,"31,323,939","309,746,865","101,600","383,336","2,246,349","311,993,214"
24,招商地产,"39,998,221","889,460,574","1,245,482","415,502","4,263,051","893,723,625"
27,深圳能源,"17,657,013","224,587,124","38,700","39,500","220,015","224,807,139"
28,国药一致,"3,923,855","157,969,122","31,500","47,898","1,931,726","159,900,848"
31,中粮地产,"1,375,628","172,923,339","50,100","209,200","667,348","173,590,687"
39,中集集团,"11,899,997","666,673,210","181,380","835,409","10,526,153","677,199,363"
43,中航地产,"1,906,314","121,877,877","37,900","90,500","427,160","122,305,037"
46,泛海控股,"7,117,907","228,737,950","352,600","361,609","1,569,383","230,307,333"
49,德赛电池,"12,609,909","222,236,318","2,400","22,469","923,925","223,160,243"
50,深天马Ａ,"11,529,490","459,261,606","4,000","21,600","264,168","459,525,774"
59,华锦股份,"2,447,116","344,418,500","24,200","32,724","132,532","344,551,032"
60,中金岭南,"87,921,748","249,275,671","1,134,000","1,562,719","10,751,506","260,027,177"
61,农 产 品,"18,436,184","1,269,182,121","58,279","583,467","5,502,093","1,274,684,214"
62,深圳华强,"96,530,991","473,264,073",0,"20,000","320,000","473,584,073"
63,中兴通讯,"57,572,451","1,588,299,012","1,290,579","1,027,943","13,311,861","1,601,610,873"
69,华侨城Ａ,"24,589,819","1,230,785,312","1,125,277","902,404","4,241,299","1,235,026,611"
88,盐 田 港,"7,862,295","292,849,368","454,605","25,200","127,512","292,976,880"
89,深圳机场,"2,219,078","62,871,748",0,"52,900","196,788","63,068,536"
100,TCL 集团,"39,799,007","1,411,119,746","4,197,400","2,392,761","5,431,567","1,416,551,313"
156,华数传媒,"12,518,888","209,293,756","21,200","27,586","782,615","210,076,371"
157,中联重科,"17,793,742","737,534,724","200,400","2,430,833","10,719,974","748,254,698"
338,潍柴动力,"16,125,345","563,101,955","65,700","502,229","8,864,342","571,966,297"
400,许继电气,"33,061,245","724,153,651","106,053","221,124","4,382,678","728,536,329"
401,冀东水泥,"12,333,050","235,787,466","144,400","370,155","3,035,271","238,822,737"
402,金 融 街,"11,329,405","539,648,076","348,639","1,196,724","6,462,309","546,110,385"
417,合肥百货,"7,184,738","238,377,811",0,"3,500","18,550","238,396,361"
422,湖北宜化,"9,969,407","266,780,738","108,500","238,741","1,184,154","267,964,892"
423,东阿阿胶,"28,851,351","627,891,783","77,130","387,578","12,716,434","640,608,217"
425,徐工机械,"6,620,288","224,812,251","79,300","535,648","3,610,267","228,422,518"
426,兴业矿业,"53,297,171","319,839,395","53,100","78,000","745,680","320,585,075"
501,鄂武商Ａ,"6,806,047","190,530,069","33,583","22,351","259,942","190,790,011"
503,海虹控股,"31,883,581","1,753,477,271","92,900","434,473","8,428,776","1,761,906,047"
506,中润资源,"10,412,983","148,959,842","27,600","27,300","104,559","149,064,401"
511,烯碳新材,"230,870,478","800,696,989","168,800","91,500","635,010","801,331,999"
513,丽珠集团,"2,497,880","100,736,387","1,300","18,900","892,080","101,628,467"
525,红 太 阳,"14,422,875","304,167,353",0,"18,300","252,723","304,420,076"
528,柳    工,"6,407,381","311,307,610","41,800","338,901","1,972,405","313,280,015"
537,广宇发展,"4,364,436","246,997,432","16,300","80,800","454,904","247,452,336"
538,云南白药,"33,734,866","550,935,007","166,013","561,318","28,374,626","579,309,633"
539,粤电力Ａ,"394,755","189,755,818",0,"27,800","129,826","189,885,644"
540,中天城投,"12,119,175","311,556,448",0,"340,700","1,696,686","313,253,134"
550,江铃汽车,"2,669,053","91,972,980","5,000","141,738","4,188,358","96,161,338"
551,创元科技,"9,539,195","386,602,713","6,600","28,900","239,870","386,842,583"
552,靖远煤电,"7,127,268","98,877,222","21,800","17,240","139,644","99,016,866"
559,万向钱潮,"168,867,748","1,023,680,676","1,011,417","370,531","3,482,991","1,027,163,667"
562,宏源证券,0,"399,090,966",0,"529,980","4,356,436","403,447,402"
563,陕国投Ａ,"6,277,975","247,972,733","36,300","206,778","1,315,108","249,287,841"
568,泸州老窖,"24,780,013","610,146,890","89,402","387,115","6,348,685","616,495,575"
572,海马汽车,"4,834,732","215,274,509",0,"89,300","317,908","215,592,417"
581,威孚高科,"33,700,254","523,641,132","203,843","452,113","12,496,404","536,137,536"
592,平潭发展,"13,296,829","763,269,299",0,"62,400","518,544","763,787,843"
596,古井贡酒,"6,537,042","146,281,235","2,000","50,605","918,987","147,200,222"
598,兴蓉投资,"15,651,009","575,723,459","451,000","172,600","819,850","576,543,309"
616,亿城投资,"4,886,873","424,915,146","68,300","35,100","110,916","425,026,062"
623,吉林敖东,"22,344,597","918,441,659","142,274","1,030,718","15,903,978","934,345,637"
625,长安汽车,"35,744,350","581,691,510","147,776","1,722,632","20,654,357","602,345,867"
629,攀钢钒钛,"19,266,353","677,654,366","530,000","538,300","1,108,898","678,763,264"
630,铜陵有色,"18,856,261","260,839,227","190,400","584,011","5,285,300","266,124,527"
631,顺发恒业,"1,677,296","100,106,510",0,"64,523","284,546","100,391,056"
650,仁和药业,"6,299,169","251,630,948",0,"12,800","59,648","251,690,596"
