证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"40,912,477","2,163,374,294","976,335","1,427,435","16,087,192","2,179,461,486"
2,万  科Ａ,"27,396,842","1,741,856,072","2,751,236","6,650,725","51,144,075","1,793,000,147"
6,深振业Ａ,"8,763,746","271,912,053","30,500","207,040","973,088","272,885,141"
9,中国宝安,"23,708,951","1,708,270,618","393,182","653,625","6,503,568","1,714,774,186"
12,南  玻Ａ,"7,503,411","499,798,813","315,178","1,005,254","7,187,565","506,986,378"
21,长城开发,"7,136,673","279,768,175","113,200","336,769","1,667,007","281,435,182"
24,招商地产,"22,065,609","932,343,318","392,367","373,189","6,116,568","938,459,886"
27,深圳能源,"18,808,996","217,923,084","49,000","83,316","480,733","218,403,817"
28,国药一致,"13,586,230","181,098,720","26,400","31,019","1,145,222","182,243,942"
31,中粮地产,"2,125,685","190,252,874","68,709","193,109","635,329","190,888,203"
39,中集集团,"6,270,639","728,178,203","141,348","822,750","10,078,687","738,256,890"
43,中航地产,"1,819,963","136,422,398",100,"127,100","635,500","137,057,898"
46,泛海控股,"2,813,250","185,770,773","82,597","201,608","919,332","186,690,105"
49,德赛电池,"6,989,101","244,072,529","8,542","20,567","827,205","244,899,734"
50,深天马Ａ,"15,495,773","503,546,978","1,400","22,500","281,250","503,828,228"
59,华锦股份,"5,795,027","364,294,491","63,600","158,600","640,744","364,935,235"
60,中金岭南,"4,846,295","165,005,333","195,500","1,391,798","7,933,247","172,938,580"
61,农 产 品,"76,913,524","1,261,068,606","1,130,612","1,008,001","9,928,810","1,270,997,416"
62,深圳华强,0,"218,349,118",0,"18,000","247,680","218,596,798"
63,中兴通讯,"45,836,617","1,637,657,456","593,629","973,278","11,971,318","1,649,628,774"
69,华侨城Ａ,"15,462,626","952,486,786","470,638","901,086","4,108,952","956,595,738"
88,盐 田 港,"7,857,628","389,723,619","10,000","38,900","207,337","389,930,956"
89,深圳机场,"769,584","77,347,373","37,500","284,450","1,078,066","78,425,439"
100,TCL 集团,"14,795,487","1,436,770,087","2,006,501","2,525,301","5,883,951","1,442,654,038"
156,华数传媒,"13,500,116","195,933,924","14,600","23,216","632,636","196,566,560"
157,中联重科,"10,118,424","770,306,224","356,800","3,276,933","14,975,584","785,281,808"
338,潍柴动力,"12,741,702","635,381,988","99,131","638,636","10,958,994","646,340,982"
400,许继电气,"28,245,768","731,760,943","168,681","109,495","2,946,511","734,707,454"
401,冀东水泥,"11,872,089","284,531,914","80,400","288,778","2,226,479","286,758,393"
402,金 融 街,"26,292,896","632,618,950","1,011,384","1,680,916","9,682,076","642,301,026"
417,合肥百货,"2,963,389","254,425,254","14,000","117,117","651,171","255,076,425"
422,湖北宜化,"5,397,508","287,723,262","23,200","448,001","2,298,245","290,021,507"
423,东阿阿胶,"37,052,788","673,694,403","395,801","249,506","7,672,309","681,366,712"
425,徐工机械,"16,039,918","224,978,701","117,821","1,289,831","9,106,207","234,084,908"
426,兴业矿业,"58,717,159","195,401,368","46,500","77,700","646,464","196,047,832"
