证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"115,811,678","3,894,103,971","4,583,400","2,159,207","21,203,410","3,915,307,381"
2,万  科Ａ,"129,624,705","1,376,045,604","5,636,681","6,195,827","62,701,770","1,438,747,374"
6,深振业Ａ,"3,907,539","144,426,191","61,000","73,105","308,503","144,734,694"
9,中国宝安,"56,304,075","1,394,956,734","455,062","1,036,969","12,547,325","1,407,504,059"
12,南  玻Ａ,"45,427,497","609,163,027","878,500","956,666","8,447,361","617,610,388"
21,长城开发,"9,925,505","206,189,219","105,500","295,800","1,496,748","207,685,967"
24,招商地产,"30,248,623","536,914,246","453,068","930,937","25,088,753","562,002,999"
27,深圳能源,"2,956,961","156,293,315","37,100","36,596","191,031","156,484,346"
28,国药一致,0,"105,334,063",0,"36,288","1,085,011","106,419,074"
31,中粮地产,"2,596,547","181,353,834","150,500","291,700","1,137,630","182,491,464"
39,中集集团,"19,958,065","361,922,935","336,699","742,427","7,416,845","369,339,780"
43,中航地产,"18,531,900","124,824,037","4,000","82,600","539,378","125,363,415"
46,泛海建设,"4,038,808","137,788,746","202,242","915,597","4,742,791","142,531,537"
49,德赛电池,"16,173,219","110,332,286",100,"15,100","953,716","111,286,002"
50,深天马Ａ,"30,956,894","402,577,366","10,900","32,401","428,989","403,006,355"
59,辽通化工,"6,168,511","309,378,994","299,400","315,523","1,423,009","310,802,003"
60,中金岭南,"3,436,793","249,203,687","459,818","1,849,517","12,780,163","261,983,850"
61,农 产 品,"27,054,483","467,780,824","269,554","489,674","3,300,402","471,081,226"
63,中兴通讯,0,"720,568,431",0,"2,360,495","32,315,176","752,883,607"
69,华侨城Ａ,"21,147,434","471,228,043","1,890,649","1,889,778","10,507,164","481,735,207"
89,深圳机场,"679,679","35,361,368","5,420","45,720","164,135","35,525,503"
100,TCL 集团,"37,003,502","826,849,928","1,625,000","3,846,508","8,693,108","835,543,036"
157,中联重科,"25,607,621","1,015,528,182","2,951,369","6,009,334","31,909,564","1,047,437,746"
338,潍柴动力,"12,563,891","450,957,814","269,235","332,204","5,690,655","456,648,469"
400,许继电气,"50,392,078","726,532,665","10,200","296,722","8,963,971","735,496,636"
401,冀东水泥,"11,770,125","221,581,495","301,861","538,290","4,058,706","225,640,201"
402,金 融 街,"15,640,827","710,551,293","469,700","1,001,729","5,038,697","715,589,990"
417,合肥百货,"2,620,618","195,762,876","7,000","101,100","530,775","196,293,651"
422,湖北宜化,"9,295,230","411,885,596","463,160","516,705","3,513,594","415,399,190"
