证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"165,990,655","3,363,923,915","289,974","812,244","8,934,684","3,372,858,599"
2,万  科Ａ,"136,413,600","3,654,259,891","429,739","1,404,094","19,208,006","3,673,467,897"
6,深振业Ａ,"62,789,564","1,116,116,809",0,"39,250","392,108","1,116,508,917"
9,中国宝安,"159,118,162","2,129,273,037","1,100","305,852","3,190,036","2,132,463,073"
12,南  玻Ａ,"28,789,757","1,444,854,309","43,400","207,783","1,932,382","1,446,786,691"
24,招商地产,0,"711,865,228",0,"477,356","15,103,544","726,968,772"
27,深圳能源,"73,400,245","854,114,944","7,800","425,341","4,172,597","858,287,541"
28,国药一致,"17,261,635","230,929,571",0,"2,348","133,836","231,063,407"
31,中粮地产,"283,810,393","1,297,622,567",0,"135,997","1,932,517","1,299,555,084"
39,中集集团,"59,085,218","1,283,183,353","18,000","179,811","3,610,605","1,286,793,958"
43,中航地产,"22,159,523","543,010,439",0,"5,576","46,783","543,057,222"
46,泛海控股,"31,202,446","590,156,608","3,500","73,000","805,190","590,961,798"
49,德赛电池,"27,193,132","340,970,307",0,"3,122","122,570","341,092,877"
50,深天马Ａ,"30,244,850","789,244,154",0,414,"6,371","789,250,525"
60,中金岭南,"114,415,766","1,636,133,052","8,500","374,261","4,154,298","1,640,287,350"
61,农 产 品,"228,035,692","1,425,446,082","78,986","272,821","3,685,812","1,429,131,894"
62,深圳华强,"36,659,596","761,528,656",0,"18,544","579,500","762,108,156"
63,中兴通讯,"237,835,598","3,497,117,750","83,720","440,859","7,437,292","3,504,555,042"
69,华侨城Ａ,"88,006,683","2,013,020,486","127,800","685,799","5,404,097","2,018,424,583"
78,海王生物,"82,793,666","1,017,154,717",0,"1,554","20,311","1,017,175,028"
88,盐 田 港,"23,171,890","389,515,264",0,"6,707","48,559","389,563,823"
89,深圳机场,"34,482,862","658,340,858",0,"13,201","90,295","658,431,153"
99,中信海直,"55,885,169","597,345,282",0,"4,612","57,835","597,403,117"
100,TCL 集团,"151,134,171","3,361,418,304","145,600","2,229,340","9,430,108","3,370,848,412"
151,中成股份,"82,874,409","564,262,105",0,0,0,"564,262,105"
156,华数传媒,"20,972,629","278,870,323",0,"3,161","98,655","278,968,978"
157,中联重科,"43,931,007","1,950,764,404","146,700","776,059","4,322,649","1,955,087,053"
333,美的集团,"58,559,905","1,425,542,464","41,700","136,754","3,747,060","1,429,289,524"
