证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"30,104,398","3,421,312,845",0,"850,908","7,785,808","3,429,098,653"
2,万  科Ａ,0,"2,292,813,727",0,"769,419","15,696,148","2,308,509,875"
6,深振业Ａ,"75,538,196","1,513,244,613","457,900","637,910","5,932,563","1,519,177,176"
9,中国宝安,"61,634,630","2,899,155,966","135,000","239,900","2,439,783","2,901,595,749"
12,南  玻Ａ,"89,103,837","1,400,293,465",0,"65,500","766,350","1,401,059,815"
22,深赤湾Ａ,"7,457,167","116,330,297","3,400","13,600","251,736","116,582,033"
27,深圳能源,"11,264,679","527,958,015",0,"14,623","102,215","528,060,230"
28,国药一致,"2,796,476","134,162,455",0,"4,600","313,582","134,476,037"
30,富奥股份,"2,472,080","29,054,799",0,0,0,"29,054,799"
31,中粮地产,"24,713,534","996,388,235","30,700","35,700","310,233","996,698,468"
39,中集集团,"15,162,935","978,509,158","4,200","124,900","1,925,958","980,435,116"
43,中航地产,"31,060,540","590,557,283",0,0,0,"590,557,283"
46,泛海控股,"5,053,211","551,721,889","2,000","71,400","662,592","552,384,481"
49,德赛电池,"15,457,696","476,747,537","1,900","1,948","76,751","476,824,288"
50,深天马Ａ,0,"995,664,789",0,"3,000","56,460","995,721,249"
60,中金岭南,"88,495,735","1,624,034,623","4,500","314,900","3,548,923","1,627,583,546"
61,农 产 品,"16,665,717","1,102,695,563",700,"17,000","210,290","1,102,905,853"
62,深圳华强,"13,512,675","782,188,574","10,000","35,700","968,541","783,157,115"
63,中兴通讯,"58,750,213","2,760,325,956","117,500","251,330","3,812,675","2,764,138,631"
69,华侨城Ａ,"26,341,640","1,389,015,567",0,"274,187","1,894,632","1,390,910,199"
78,海王生物,"13,779,545","944,019,756",0,0,0,"944,019,756"
88,盐 田 港,"14,891,040","356,108,573",0,"41,700","298,155","356,406,728"
89,深圳机场,"6,847,612","415,674,260",0,"1,500","12,150","415,686,410"
99,中信海直,"12,539,801","625,522,858",0,0,0,"625,522,858"
100,TCL 集团,"69,371,091","1,623,854,570","1,163,500","1,531,700","5,269,048","1,629,123,618"
151,中成股份,"55,873,772","734,399,468","10,000","68,500","1,427,540","735,827,008"
156,华数传媒,"12,951,188","993,580,036","9,100","17,300","307,767","993,887,803"
157,中联重科,"9,288,524","1,014,141,094","21,800","360,700","1,644,792","1,015,785,886"
166,申万宏源,0,"104,607,050",0,"16,500","103,125","104,710,175"
333,美的集团,"86,474,631","1,844,010,923","3,800","210,900","5,947,380","1,849,958,303"
338,潍柴动力,"20,339,467","994,107,235","410,200","3,280,863","33,760,080","1,027,867,315"
400,许继电气,"15,342,629","650,123,087",600,"175,690","3,260,806","653,383,893"
401,冀东水泥,"3,260,342","354,434,500","6,100","83,500","981,125","355,415,625"
402,金 融 街,"12,328,195","1,091,375,165","76,500","239,900","2,446,980","1,093,822,145"
404,华意压缩,"7,901,849","120,537,648",0,0,0,"120,537,648"
410,沈阳机床,"21,516,968","868,262,567",0,0,0,"868,262,567"
413,东旭光电,"91,096,616","3,482,506,478","60,000","676,200","7,465,248","3,489,971,726"
415,渤海金控,"18,339,032","855,967,666",0,0,0,"855,967,666"
417,合肥百货,"14,715,383","638,369,302",0,"1,100","9,702","638,379,004"
418,小天鹅Ａ,"941,679","27,447,870",0,0,0,"27,447,870"
422,湖北宜化,"27,093,928","508,794,938","50,000","110,500","867,425","509,662,363"
423,东阿阿胶,"26,445,443","1,454,161,508","1,700","51,200","2,695,168","1,456,856,676"
425,徐工机械,"12,706,262","990,532,278",0,"647,500","2,195,025","992,727,303"
426,兴业矿业,"13,004,767","622,072,618",0,0,0,"622,072,618"
488,晨鸣纸业,"36,549,563","435,220,444","10,000","60,000","659,400","435,879,844"
501,鄂武商Ａ,"19,445,000","460,112,380",0,0,0,"460,112,380"
503,海虹控股,"35,828,728","3,347,299,437","6,000","135,900","6,413,121","3,353,712,558"
506,中润资源,"81,714,589","935,999,990",0,"10,200","102,306","936,102,296"
513,丽珠集团,"6,515,114","210,074,254","2,000","7,007","402,341","210,476,595"
516,国际医学,0,"1,204,373,240",0,0,0,"1,204,373,240"
525,红 太 阳,"8,051,043","357,852,644",0,0,0,"357,852,644"
528,柳    工,"10,510,063","381,529,057",0,"2,100","16,023","381,545,080"
531,穗恒运Ａ,"37,157,853","131,754,333",0,0,0,"131,754,333"
536,华映科技,"85,639,186","655,389,538",0,0,0,"655,389,538"
537,广宇发展,"10,345,049","556,211,453",0,0,0,"556,211,453"
538,云南白药,"35,781,644","652,194,188","12,900","75,587","5,493,663","657,687,851"
539,粤电力Ａ,"4,265,779","346,025,571",0,"4,700","25,756","346,051,327"
540,中天城投,"14,831,639","1,116,616,572",0,"47,401","310,477","1,116,927,049"
541,佛山照明,"14,430,658","721,831,393",0,"6,000","59,820","721,891,213"
543,皖能电力,"11,323,479","983,997,034",0,"48,000","360,000","984,357,034"
550,江铃汽车,"3,311,782","100,661,690",0,0,0,"100,661,690"
551,创元科技,"27,941,388","599,823,922",0,0,0,"599,823,922"
552,靖远煤电,"4,225,772","379,361,033",0,0,0,"379,361,033"
554,泰山石油,"62,213,460","641,697,711","70,000","125,000","1,531,250","643,228,961"
559,万向钱潮,"11,804,293","1,650,988,796","30,900","99,880","1,309,427","1,652,298,223"
563,陕国投Ａ,0,"569,708,942",0,"1,800","13,464","569,722,406"
566,海南海药,"17,057,804","1,200,563,396","15,200","84,200","1,075,234","1,201,638,630"
568,泸州老窖,"30,644,384","549,887,545",300,"106,734","3,530,761","553,418,306"
572,海马汽车,"26,150,500","596,613,110",0,"100,000","540,000","597,153,110"
581,威孚高科,"17,321,674","661,520,302","3,200","53,300","1,199,250","662,719,552"
592,平潭发展,"12,786,225","1,166,002,151","8,200","31,100","217,700","1,166,219,851"
596,古井贡酒,"6,312,600","154,188,874","2,600","12,485","566,694","154,755,568"
598,兴蓉环境,"15,765,302","921,919,364",0,"315,400","1,804,088","923,723,452"
600,建投能源,"2,513,852","72,470,204",0,0,0,"72,470,204"
607,华媒控股,"20,497,554","479,396,468",0,0,0,"479,396,468"
616,海航投资,"15,235,819","1,029,126,320",0,"7,700","39,578","1,029,165,898"
623,吉林敖东,"124,865,245","2,454,692,278","54,595","519,163","14,785,762","2,469,478,040"
625,长安汽车,"45,327,815","1,899,844,622","14,500","110,500","1,674,075","1,901,518,697"
630,铜陵有色,"57,316,447","1,056,826,727","13,100","787,100","2,518,720","1,059,345,447"
631,顺发恒业,"2,407,605","313,542,400",0,"1,836","8,739","313,551,139"
650,仁和药业,"6,657,232","748,736,499",0,"21,000","146,370","748,882,869"
651,格力电器,"119,126,980","5,092,289,350","2,200","209,114","5,083,561","5,097,372,911"
655,金岭矿业,"20,626,412","375,370,360",0,"1,400","13,538","375,383,898"
656,金科股份,"29,651,513","270,615,542",0,0,0,"270,615,542"
661,长春高新,"34,775,295","1,183,217,542","1,099","3,503","393,317","1,183,610,859"
665,湖北广电,"6,073,408","68,016,718","2,871","2,871","41,859","68,058,577"
667,美好置业,"7,056,074","570,336,170",0,"82,700","304,336","570,640,506"
671,阳 光 城,0,"554,269,018",0,"4,000","22,280","554,291,298"
680,山推股份,"19,097,840","575,726,344","1,100","86,050","502,532","576,228,876"
685,中山公用,"19,356,674","596,952,160",0,"1,800","19,440","596,971,600"
686,东北证券,"42,073,990","2,363,009,630",200,"43,700","532,266","2,363,541,896"
690,宝新能源,0,"657,020,523",0,"75,200","697,104","657,717,627"
697,炼石有色,0,"1,478,724,175",0,"14,488","340,613","1,479,064,788"
700,模塑科技,"9,042,622","53,614,918",0,0,0,"53,614,918"
709,河钢股份,"44,537,275","845,571,187","8,900","3,712,600","12,697,092","858,268,279"
712,锦龙股份,"106,934,813","2,051,544,890","36,700","94,300","2,142,496","2,053,687,386"
718,苏宁环球,"24,981,450","996,308,390","8,600","74,550","571,053","996,879,443"
719,大地传媒,"36,001,363","143,448,511",0,0,0,"143,448,511"
725,京东方Ａ,"588,900,951","4,611,373,424","520,000","3,281,600","10,829,280","4,622,202,704"
726,鲁  泰Ａ,"11,135,054","132,873,537",0,0,0,"132,873,537"
728,国元证券,"74,729,269","3,305,560,472","69,100","673,118","13,401,779","3,318,962,251"
729,燕京啤酒,"5,945,076","458,169,799","68,800","79,700","564,276","458,734,075"
731,四川美丰,"63,960,483","1,005,013,527","110,000","160,000","1,592,000","1,006,605,527"
732,泰禾集团,"12,253,489","494,551,998","5,700","21,200","372,484","494,924,482"
