证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,深发展Ａ,"26,435,656","701,419,163","29,300","85,433","1,420,751","702,839,914"
2,万  科Ａ,"21,005,424","171,679,434","590,037","5,319,045","48,084,166","219,763,600"
9,中国宝安,"30,164,814","404,856,430","456,700","472,234","5,534,583","410,391,013"
12,南  玻Ａ,"8,884,548","140,527,150","42,800","140,801","1,388,298","141,915,448"
21,长城开发,"14,218,419","56,227,260","99,419","12,611","77,558","56,304,818"
24,招商地产,"11,241,092","102,610,471","159,200","768,210","18,437,040","121,047,511"
31,中粮地产,"4,150,392","57,291,343",500,"40,700","192,104","57,483,447"
39,中集集团,"11,291,119","289,334,543","222,742","614,093","9,800,924","299,135,467"
59,辽通化工,"2,796,980","126,197,403","51,800","48,927","469,699","126,667,102"
60,中金岭南,"9,223,924","131,116,147","506,000","944,339","9,452,833","140,568,980"
61,农 产 品,"11,149,733","117,297,670","54,273","29,900","361,790","117,659,460"
63,中兴通讯,"14,049,689","307,874,036","62,700","274,537","4,667,129","312,541,165"
69,华侨城Ａ,"25,282,321","164,318,990","274,300","474,349","3,671,460","167,990,450"
100,TCL 集团,"4,247,504","197,975,830","240,200","1,219,922","2,586,235","200,562,065"
157,中联重科,"21,727,805","321,704,486","883,800","2,030,899","21,283,821","342,988,307"
338,潍柴动力,"9,849,908","363,463,578","37,400","99,464","3,401,669","366,865,247"
400,许继电气,"6,366,482","103,763,361","9,800","46,501","844,923","104,608,284"
401,冀东水泥,"8,926,345","46,602,811","227,190","215,054","4,096,779","50,699,590"
402,金 融 街,"10,543,453","186,924,499","110,700","434,089","2,960,487","189,884,986"
422,湖北宜化,"8,015,897","186,839,927","178,200","204,165","4,273,173","191,113,100"
423,东阿阿胶,"12,074,905","159,660,759","19,848","98,597","3,992,193","163,652,952"
425,徐工机械,"10,158,023","135,442,082","59,100","107,200","1,692,688","137,134,770"
503,海虹控股,"6,169,701","74,576,923","209,000","223,065","1,407,540","75,984,463"
522,白云山Ａ,"10,139,470","58,892,510",0,0,0,"58,892,510"
