证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"58,271,649","2,485,139,399","1,178,038","1,002,581","10,797,796","2,495,937,195"
2,万  科Ａ,"52,731,281","1,943,530,935","3,288,384","6,574,496","53,187,673","1,996,718,608"
6,深振业Ａ,"89,034,348","334,961,769","95,000","232,340","1,252,312","336,214,081"
9,中国宝安,"30,171,456","1,552,867,744","319,092","640,262","6,748,361","1,559,616,105"
12,南  玻Ａ,"12,977,561","558,948,677","395,567","566,983","4,467,827","563,416,504"
21,长城开发,"8,929,305","313,101,918","109,400","251,767","1,412,413","314,514,331"
24,招商地产,"62,056,443","947,760,349","513,110","502,967","9,485,958","957,246,307"
27,深圳能源,"16,069,129","248,015,031","44,800","40,856","232,062","248,247,093"
28,国药一致,"1,921,091","178,793,873","10,500","35,750","1,573,000","180,366,873"
31,中粮地产,"26,430,449","209,774,322","18,000","235,100","818,148","210,592,470"
39,中集集团,"17,184,587","832,072,995","162,100","861,489","12,655,274","844,728,269"
43,中航地产,"10,171,920","153,345,135","17,100","102,300","576,972","153,922,107"
46,泛海建设,0,"125,007,967","152,400","1,375,771","7,539,225","132,547,192"
49,德赛电池,"7,099,284","315,854,503","1,900","7,400","388,426","316,242,929"
50,深天马Ａ,"8,134,216","367,754,365","7,800","24,900","306,768","368,061,133"
59,华锦股份,"10,650,857","349,733,383","48,000","185,100","814,440","350,547,823"
60,中金岭南,"9,556,090","179,409,040","69,300","916,521","5,279,161","184,688,201"
61,农 产 品,"23,969,352","796,678,847","145,600","696,801","6,264,241","802,943,088"
62,深圳华强,"22,027,775","302,604,621","5,000","5,600","71,064","302,675,685"
63,中兴通讯,"49,132,338","1,460,985,859","1,083,588","1,001,852","12,663,409","1,473,649,268"
69,华侨城Ａ,"23,547,507","1,057,141,362","633,687","727,973","3,355,956","1,060,497,318"
88,盐 田 港,"23,720,012","366,767,517","172,205","25,800","145,770","366,913,287"
89,深圳机场,"2,867,549","96,901,818","21,700","56,750","217,920","97,119,738"
100,TCL 集团,"27,282,521","1,515,160,338","4,976,500","2,192,501","5,547,027","1,520,707,365"
156,华数传媒,0,"84,749,287",0,"28,616","730,853","85,480,140"
157,中联重科,"22,383,612","808,662,796","229,439","2,553,750","12,436,763","821,099,559"
338,潍柴动力,"9,907,863","516,106,810","94,520","381,633","6,350,373","522,457,183"
400,许继电气,"15,735,347","525,697,100","187,901","170,630","5,229,810","530,926,910"
401,冀东水泥,"45,097,611","364,013,933","209,581","467,682","4,190,431","368,204,364"
402,金 融 街,"20,049,837","698,483,226","435,704","1,147,004","5,792,370","704,275,596"
417,合肥百货,"31,794,428","270,376,329","325,700","91,717","531,959","270,908,288"
422,湖北宜化,"8,410,361","295,847,543","219,800","408,103","2,113,973","297,961,516"
423,东阿阿胶,"21,781,527","629,407,398","339,273","266,606","9,091,264","638,498,662"
425,徐工机械,"5,882,023","228,787,739","143,401","407,056","2,719,134","231,506,873"
426,兴业矿业,"4,885,102","120,743,289","10,000","22,700","157,538","120,900,827"
501,鄂武商Ａ,"8,052,709","238,450,586","20,100","73,551","852,456","239,303,042"
503,海虹控股,"111,032,392","1,960,720,913","220,077","378,897","7,881,058","1,968,601,971"
506,中润资源,"8,748,814","162,294,413","26,400","104,412","476,119","162,770,532"
511,烯碳新材,"40,648,153","479,656,055","24,600","63,000","323,820","479,979,875"
