证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,深发展Ａ,"10,100,590","350,363,423","44,100","320,505","5,333,203","355,696,626"
2,万  科Ａ,"6,185,058","367,063,890","705,100","903,141","6,909,029","373,972,919"
9,中国宝安,"10,122,743","144,188,884","438,839","427,050","5,508,945","149,697,829"
12,南  玻Ａ,"8,507,677","57,761,227","200,800","124,800","1,233,024","58,994,251"
21,长城开发,"1,017,307","15,458,879","28,800","32,600","175,388","15,634,267"
24,招商地产,"2,694,134","99,885,484","105,000","254,681","4,693,771","104,579,255"
31,中粮地产,"2,215,565","17,684,461","11,400","9,900","38,313","17,722,774"
39,中集集团,"10,669,223","566,722,955","117,142","168,337","2,363,451","569,086,406"
59,辽通化工,"3,253,240","32,982,255","33,500","55,707","480,752","33,463,007"
60,中金岭南,"1,970,843","158,597,671","627,869","351,222","3,350,658","161,948,329"
61,农 产 品,"1,242,980","60,499,547","71,800","65,880","706,234","61,205,781"
63,中兴通讯,"9,541,494","324,128,998","290,345","408,250","6,042,101","330,171,099"
69,华侨城Ａ,"5,920,237","128,767,428","724,500","796,378","5,940,980","134,708,408"
100,TCL 集团,"1,464,173","42,794,223","67,200","664,600","1,349,138","44,143,361"
157,中联重科,"26,104,198","491,180,590","897,400","1,532,015","13,956,656","505,137,246"
338,潍柴动力,"9,022,662","342,441,428","46,740","109,038","3,696,388","346,137,816"
400,许继电气,"2,195,632","48,650,555","49,500","45,101","712,145","49,362,700"
401,冀东水泥,"6,432,828","48,216,194","97,397","46,543","830,793","49,046,987"
402,金 融 街,"6,304,514","181,384,621","40,000","123,300","743,499","182,128,120"
422,湖北宜化,"10,808,297","70,206,927","30,800","70,701","1,331,299","71,538,226"
423,东阿阿胶,"7,159,624","51,942,620","27,400","180,439","7,286,127","59,228,747"
425,徐工机械,"3,429,093","40,254,941","44,200","53,100","849,600","41,104,541"
503,海虹控股,"1,573,748","30,628,146","3,400","35,200","211,904","30,840,050"
527,美的电器,"7,653,153","309,700,918","498,924","825,630","10,551,552","320,252,470"
528,柳    工,"4,373,867","21,249,787","72,900","66,000","923,340","22,173,127"
538,云南白药,"9,620,101","112,984,488","52,083","214,393","10,479,531","123,464,019"
540,中天城投,"1,235,049","21,043,683","15,700","18,700","128,095","21,171,778"
541,佛山照明,"388,344","17,570,556","11,100","11,200","106,064","17,676,620"
550,江铃汽车,"167,961","2,381,960","2,100","18,550","406,802","2,788,762"
559,万向钱潮,0,"25,552,176",0,"1,127","6,548","25,558,724"
562,宏源证券,"2,756,767","202,751,454","29,700","150,904","1,789,722","204,541,176"
568,泸州老窖,"1,014,461","199,815,432","100,333","260,827","9,679,290","209,494,722"
581,威孚高科,"268,523","9,487,448","10,400","61,600","1,970,584","11,458,032"
612,焦作万方,"5,829,818","21,089,485","5,800","35,100","466,479","21,555,964"
623,吉林敖东,"9,570,849","443,156,948","147,900","127,153","2,857,128","446,014,076"
625,长安汽车,"68,740","4,130,319","14,900","88,200","367,794","4,498,113"
629,攀钢钒钛,0,"116,034,476",0,"46,600","315,948","116,350,424"
630,铜陵有色,"12,247,958","388,203,185","415,523","427,723","8,558,738","396,761,923"
651,格力电器,"6,870,830","332,940,882","55,500","473,769","8,622,596","341,563,478"
652,泰达股份,"1,704,119","86,076,596","50,600","187,200","773,136","86,849,732"
655,金岭矿业,0,"428,316",0,0,0,"428,316"
