证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"103,267,472","3,194,756,259","7,500","383,640","3,959,165","3,198,715,424"
2,万  科Ａ,0,"1,793,119,366",0,"1,454,450","35,532,214","1,828,651,580"
6,深振业Ａ,"32,684,375","1,525,393,027",0,100,825,"1,525,393,852"
9,中国宝安,"142,308,229","3,134,242,235",0,"400,295","4,943,643","3,139,185,878"
12,南  玻Ａ,"43,513,944","1,396,577,008",0,"99,600","921,300","1,397,498,308"
27,深圳能源,"17,621,873","859,152,829","21,000","200,030","1,500,225","860,653,054"
28,国药一致,0,"118,701,283",0,600,"39,690","118,740,973"
31,中粮地产,"48,518,135","1,364,469,423",0,"43,500","444,135","1,364,913,558"
39,中集集团,"33,904,080","1,508,247,639",100,"174,393","2,614,151","1,510,861,790"
43,中航地产,"24,677,862","502,822,933",0,"2,000","16,600","502,839,533"
46,泛海控股,"11,412,152","581,218,091","8,000","47,700","463,167","581,681,258"
49,德赛电池,"50,521,292","553,530,282",0,"2,400","98,664","553,628,946"
50,深天马Ａ,"51,347,468","1,146,373,755",0,0,0,"1,146,373,755"
60,中金岭南,"86,713,598","1,375,099,786","14,000","338,063","3,384,010","1,378,483,796"
61,农 产 品,"34,737,571","1,389,706,440","2,800","187,000","2,524,500","1,392,230,940"
62,深圳华强,"47,040,188","903,825,583",0,"1,400","34,300","903,859,883"
63,中兴通讯,"103,166,274","3,185,179,206",800,"449,312","6,968,829","3,192,148,035"
69,华侨城Ａ,"38,041,186","1,973,251,197",0,"164,000","1,115,200","1,974,366,397"
78,海王生物,"101,473,713","1,277,305,785",0,"1,500","25,950","1,277,331,735"
88,盐 田 港,"6,729,682","310,561,337",0,"5,000","34,250","310,595,587"
89,深圳机场,"11,160,892","537,082,080",0,"2,600","18,434","537,100,514"
99,中信海直,"29,249,805","709,982,974",0,"3,400","38,386","710,021,360"
100,TCL 集团,"30,156,221","2,532,727,202",0,"544,670","1,917,238","2,534,644,440"
151,中成股份,"33,821,280","622,214,224",0,0,0,"622,214,224"
156,华数传媒,"60,401,524","1,019,700,570",0,"12,900","273,738","1,019,974,308"
157,中联重科,"26,874,223","1,463,838,372","5,000","208,600","953,302","1,464,791,674"
333,美的集团,"111,005,969","1,822,246,403","2,200","160,528","4,339,072","1,826,585,475"
338,潍柴动力,"18,043,313","1,687,409,409",0,"47,800","379,054","1,687,788,463"
400,许继电气,"18,125,141","1,021,029,287","6,600","167,500","2,432,100","1,023,461,387"
401,冀东水泥,"9,985,385","431,561,418",0,"129,700","1,121,905","432,683,323"
402,金 融 街,"129,884,605","1,369,346,508",0,"380,000","3,553,000","1,372,899,508"
410,沈阳机床,"101,009,588","1,508,428,869",0,"4,000","70,800","1,508,499,669"
413,东旭光电,"21,149,168","1,614,810,484","10,800","189,300","1,273,989","1,616,084,473"
415,渤海租赁,"15,757,023","1,109,283,462",0,0,0,"1,109,283,462"
417,合肥百货,"24,539,691","762,272,470",0,"1,300","10,374","762,282,844"
422,湖北宜化,"17,046,812","658,227,036",200,"71,600","458,240","658,685,276"
423,东阿阿胶,"80,413,822","1,845,465,581",0,"38,000","1,628,300","1,847,093,881"
425,徐工机械,"14,305,669","1,282,411,105",0,"1,331,200","4,432,896","1,286,844,001"
426,兴业矿业,0,"252,617,427",0,"18,000","127,080","252,744,507"
501,鄂武商Ａ,"34,742,363","541,072,250",0,0,0,"541,072,250"
503,海虹控股,"97,812,340","2,207,995,798",0,"119,116","2,925,489","2,210,921,287"
506,中润资源,"13,839,969","650,325,939",0,0,0,"650,325,939"
511,烯碳新材,"90,163,574","940,979,507",0,200,"1,690","940,981,197"
513,丽珠集团,"23,124,016","545,767,061",0,"3,020","135,356","545,902,417"
516,国际医学,"57,488,824","1,184,882,976",0,0,0,"1,184,882,976"
525,红 太 阳,"7,809,134","442,068,466",0,0,0,"442,068,466"
528,柳    工,"10,356,254","517,182,681",0,"68,900","478,855","517,661,536"
536,华映科技,0,"676,430,243",0,400,"4,280","676,434,523"
537,广宇发展,"26,819,935","742,742,325",0,0,0,"742,742,325"
538,云南白药,"32,637,198","1,400,752,336","7,200","32,700","1,939,110","1,402,691,446"
539,粤电力Ａ,"9,265,207","426,478,279",0,360,"2,221","426,480,500"
540,中天城投,"27,370,289","1,675,562,298",0,"11,050","77,240","1,675,639,538"
541,佛山照明,"11,750,728","728,867,609",0,"2,800","29,848","728,897,457"
543,皖能电力,"25,796,674","873,725,696",0,0,0,"873,725,696"
550,江铃汽车,"2,551,798","139,153,757",0,900,"23,769","139,177,526"
551,创元科技,"29,612,752","566,098,487",0,0,0,"566,098,487"
552,靖远煤电,"12,436,373","190,856,028",0,0,0,"190,856,028"
554,泰山石油,"24,161,765","551,618,480",0,0,0,"551,618,480"
559,万向钱潮,"190,846,158","2,579,859,168","16,100","605,643","9,569,159","2,589,428,327"
563,陕国投Ａ,"37,109,612","528,209,187",0,"1,500","18,000","528,227,187"
566,海南海药,"105,155,046","1,440,182,072",0,"2,000","50,580","1,440,232,652"
568,泸州老窖,"24,391,584","798,292,965",500,"96,200","2,106,780","800,399,745"
572,海马汽车,"23,528,200","616,908,779",0,400,"1,948","616,910,727"
581,威孚高科,"29,339,745","982,464,822",0,"19,559","352,258","982,817,080"
592,平潭发展,"59,800,331","1,424,531,649",0,"3,500","52,430","1,424,584,079"
596,古井贡酒,"6,945,222","173,664,044",0,600,"17,088","173,681,132"
598,兴蓉环境,"29,219,158","1,225,416,727",0,"397,515","2,198,258","1,227,614,985"
607,华媒控股,"9,563,423","523,119,405",0,0,0,"523,119,405"
616,海航投资,"39,617,787","1,198,165,778",0,"6,800","39,508","1,198,205,286"
623,吉林敖东,"100,851,115","2,397,954,393",0,"232,615","5,827,006","2,403,781,399"
625,长安汽车,"30,338,962","1,580,622,059","2,200","167,000","2,379,750","1,583,001,809"
629,攀钢钒钛,"54,330,014","1,079,263,360",0,"741,100","2,260,355","1,081,523,715"
630,铜陵有色,"22,047,152","1,032,554,694","4,000","544,600","1,568,448","1,034,123,142"
631,顺发恒业,"8,976,920","384,931,293",0,"2,200","14,762","384,946,055"
650,仁和药业,"25,143,976","1,128,127,579",0,0,0,"1,128,127,579"
651,格力电器,"99,652,338","3,290,466,881",200,"769,298","14,393,566","3,304,860,447"
655,金岭矿业,"11,719,493","313,313,396",0,0,0,"313,313,396"
661,长春高新,"60,169,476","1,168,670,623",0,"5,400","564,570","1,169,235,193"
667,美好集团,"77,880,428","911,276,513",0,0,0,"911,276,513"
671,阳 光 城,"23,106,408","490,898,876",0,"11,000","71,500","490,970,376"
680,山推股份,"29,413,620","777,262,205",0,"70,900","403,421","777,665,626"
685,中山公用,"20,849,587","736,432,362",0,"14,060","161,408","736,593,770"
686,东北证券,"121,299,127","2,534,214,238",0,"224,010","3,086,858","2,537,301,096"
690,宝新能源,"11,669,338","818,779,732",0,0,0,"818,779,732"
693,华泽钴镍,"24,037,291","632,447,068",0,0,0,"632,447,068"
697,炼石有色,"64,835,773","1,533,117,189",0,"3,800","75,240","1,533,192,429"
709,河北钢铁,"152,978,923","1,053,869,221","137,700","828,255","2,609,003","1,056,478,224"
712,锦龙股份,0,"1,898,946,500",0,"34,900","686,483","1,899,632,983"
718,苏宁环球,0,"783,703,157",0,"102,370","1,350,259","785,053,416"
725,京东方Ａ,"160,133,958","5,044,541,888",0,"1,305,900","3,316,986","5,047,858,874"
728,国元证券,"157,661,676","2,920,545,668",0,"315,733","5,487,440","2,926,033,108"
729,燕京啤酒,"3,003,051","372,860,072",0,"42,400","291,712","373,151,784"
731,四川美丰,"19,993,075","831,781,218",0,0,0,"831,781,218"
732,泰禾集团,"13,521,188","318,086,093",0,0,0,"318,086,093"
738,中航动控,"177,952,317","1,207,238,404",0,"89,800","2,684,122","1,209,922,526"
739,普洛药业,"11,069,555","486,624,510",0,0,0,"486,624,510"
748,长城信息,0,"2,096,670,749",0,"18,000","627,840","2,097,298,589"
750,国海证券,"115,355,103","2,027,826,638","4,900","142,600","1,354,700","2,029,181,338"
758,中色股份,"24,387,165","716,677,721",0,"43,600","552,412","717,230,133"
761,本钢板材,"6,929,692","178,941,870",0,0,0,"178,941,870"
762,西藏矿业,"173,856,094","1,235,201,708",0,"6,300","121,905","1,235,323,613"
768,中航飞机,"59,059,502","1,693,919,739",0,"806,237","14,979,884","1,708,899,623"
776,广发证券,"167,862,460","3,750,902,019",0,"381,900","5,850,708","3,756,752,727"
777,中核科技,"51,311,301","949,082,065",0,0,0,"949,082,065"
778,新兴铸管,"26,362,174","1,372,545,482",0,"261,700","1,214,288","1,373,759,770"
780,平庄能源,"40,212,311","238,540,385",0,"5,300","26,765","238,567,150"
783,长江证券,"78,958,111","2,615,507,462","393,500","978,100","10,543,918","2,626,051,380"
786,北新建材,"28,690,757","566,589,862",0,"8,800","77,440","566,667,302"
788,北大医药,"15,646,746","316,560,944",0,0,0,"316,560,944"
789,万年青,"10,946,168","347,882,091",0,"7,600","48,564","347,930,655"
790,华神集团,"30,805,871","683,678,207",0,0,0,"683,678,207"
