证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"262,909,494","4,004,277,965","327,640","1,182,880","12,822,419","4,017,100,384"
2,万  科Ａ,"81,733,532","2,103,899,786","122,600","1,477,700","32,716,278","2,136,616,064"
6,深振业Ａ,"28,944,000","706,474,197","266,700","561,916","2,837,676","709,311,873"
8,神州高铁,"12,824,630","49,671,886",0,0,0,"49,671,886"
9,中国宝安,"4,439,100","1,106,044,199","2,000","44,450","174,244","1,106,218,443"
12,南  玻Ａ,"2,861,963","512,802,623","34,300","131,517","537,905","513,340,528"
22,深赤湾Ａ,"18,957,613","164,098,677",0,"152,000","2,769,440","166,868,117"
27,深圳能源,"2,243,433","302,273,042","12,200","233,169","1,198,489","303,471,531"
28,国药一致,"2,612,920","236,165,980","6,600","54,045","2,350,958","238,516,938"
30,富奥股份,"1,256,187","92,917,734","16,040","21,540","77,975","92,995,709"
31,中粮地产,0,"503,260,294",0,"142,431","669,426","503,929,720"
36,华联控股,"2,546,937","360,518,131",0,"47,200","205,792","360,723,923"
39,中集集团,"17,019,173","891,030,033","53,900","239,454","2,471,165","893,501,198"
40,东旭蓝天,"63,088,740","149,548,068",0,0,0,"149,548,068"
43,中航善达,"2,439,843","315,151,118","3,500","16,300","101,223","315,252,341"
46,泛海控股,"5,051,099","765,172,169","22,500","290,800","1,491,804","766,663,973"
49,德赛电池,"8,138,028","304,610,606","10,764","47,095","1,153,828","305,764,434"
50,深天马Ａ,"25,371,077","1,378,319,171","43,800","89,778","966,011","1,379,285,182"
59,华锦股份,"39,571,479","683,563,709","47,900","49,400","304,304","683,868,013"
60,中金岭南,"15,583,060","1,218,148,763","220,300","565,100","2,345,166","1,220,493,929"
61,农 产 品,"4,366,051","582,048,076","8,100","169,027","691,320","582,739,396"
62,深圳华强,"3,096,867","486,697,471","11,000","68,547","1,265,378","487,962,849"
63,中兴通讯,"258,684,471","2,293,800,075","44,700","483,100","8,376,954","2,302,177,029"
69,华侨城Ａ,"24,321,132","1,203,711,498","423,800","599,600","3,363,756","1,207,075,254"
78,海王生物,"27,371,182","473,943,250","226,500","375,087","1,121,510","475,064,760"
88,盐 田 港,"7,990,881","265,524,280","80,000","220,000","1,119,800","266,644,080"
89,深圳机场,"13,798,686","300,428,938","53,600","281,400","2,208,990","302,637,928"
90,天健集团,"6,703,995","278,700,855","15,600","162,798","828,642","279,529,497"
99,中信海直,"2,829,475","237,776,139",0,"21,200","115,328","237,891,467"
100,TCL 集团,"13,306,905","1,865,693,305","955,000","1,258,600","3,096,156","1,868,789,461"
151,中成股份,"16,423,014","322,784,887","2,000","228,100","2,226,256","325,011,143"
156,华数传媒,"4,015,849","546,265,008","13,300","56,696","462,072","546,727,080"
157,中联重科,"6,722,891","726,657,150","68,255","155,455","514,556","727,171,706"
166,申万宏源,"32,460,286","550,395,694","14,000","637,590","2,767,141","553,162,835"
333,美的集团,0,"2,604,749,393",0,"539,568","21,744,590","2,626,493,983"
338,潍柴动力,"30,320,668","1,361,467,084","112,400","1,909,858","14,915,991","1,376,383,075"
400,许继电气,"26,790,177","512,236,296","55,300","229,072","2,123,497","514,359,793"
401,冀东水泥,"35,264,037","1,006,146,010","25,600","258,400","2,746,792","1,008,892,802"
402,金 融 街,"5,556,433","909,579,553","186,100","684,654","4,244,855","913,824,408"
404,长虹华意,"1,910,419","378,756,734",0,"35,400","131,334","378,888,068"
413,东旭光电,"59,351,832","2,330,109,919","64,900","483,393","2,097,926","2,332,207,845"
415,渤海金控,"39,109,669","642,151,990","50,000","52,300","200,832","642,352,822"
417,合肥百货,"3,063,942","353,029,666",0,"20,900","93,632","353,123,298"
418,小天鹅Ａ,0,"107,800,685",0,"7,800","362,700","108,163,385"
423,东阿阿胶,"20,865,814","768,447,259","7,900","41,800","1,703,768","770,151,027"
425,徐工机械,"15,884,980","720,402,116","5,000","1,016,600","3,415,776","723,817,892"
426,兴业矿业,"14,125,519","490,992,544","1,100","19,500","90,675","491,083,219"
488,晨鸣纸业,"29,665,026","878,465,232","68,000","187,989","1,067,778","879,533,010"
501,鄂武商Ａ,"18,227,011","365,490,440","2,300","191,306","1,876,712","367,367,152"
503,国新健康,"31,969,516","1,728,099,432","55,300","222,984","3,233,268","1,731,332,700"
513,丽珠集团,"25,367,203","465,943,007","37,717","71,533","2,063,727","468,006,734"
516,国际医学,"10,720,018","743,229,850",0,"25,800","119,454","743,349,304"
525,红 太 阳,"7,695,715","361,004,996",100,"47,200","684,872","361,689,868"
528,柳    工,"26,715,278","518,720,092","60,300","238,057","2,280,586","521,000,678"
531,穗恒运Ａ,"903,948","121,665,729",0,"23,700","97,644","121,763,373"
536,华映科技,"9,867,601","470,957,082","30,900","164,801","316,418","471,273,500"
537,广宇发展,"5,714,196","327,921,841","2,500","26,900","186,686","328,108,527"
538,云南白药,0,"567,836,213",0,"100,082","7,028,759","574,864,972"
539,粤电力Ａ,"438,879","322,524,961",0,"26,000","100,360","322,625,321"
540,中天金融,0,"894,108,328",0,"84,900","413,464","894,521,792"
541,佛山照明,"945,342","308,672,553","9,400","136,803","746,944","309,419,497"
543,皖能电力,"9,583,293","358,654,750","24,100","104,021","409,843","359,064,593"
550,江铃汽车,"397,497","96,667,654","56,500","113,600","1,118,960","97,786,614"
551,创元科技,"5,018,567","404,560,695",0,"27,900","143,127","404,703,822"
552,靖远煤电,"5,133,407","259,635,203","25,400","122,754","319,160","259,954,363"
554,泰山石油,"2,173,969","252,997,201","7,900","111,993","558,845","253,556,046"
559,万向钱潮,"1,479,529","876,416,568","87,900","430,850","2,128,399","878,544,967"
563,陕国投Ａ,"21,229,171","400,699,589","171,010","654,290","1,727,326","402,426,915"
565,渝三峡Ａ,"2,149,373","125,208,963",0,"20,000","85,000","125,293,963"
568,泸州老窖,"82,263,526","568,926,032","10,400","116,347","4,956,381","573,882,413"
581,威孚高科,"12,436,442","779,899,627","4,700","175,256","3,051,207","782,950,834"
592,平潭发展,"3,510,015","462,477,396","35,300","176,699","388,738","462,866,134"
596,古井贡酒,"22,685,760","183,282,193","10,025","25,729","1,802,831","185,085,024"
598,兴蓉环境,"2,133,073","487,085,657","170,400","464,794","1,901,007","488,986,664"
600,建投能源,"3,204,955","286,731,931","16,467","71,908","302,014","287,033,945"
607,华媒控股,"594,328","274,912,342","9,200","106,349","367,968","275,280,310"
616,海航投资,"26,803,055","324,045,000",0,"17,500","50,925","324,095,925"
623,吉林敖东,"31,252,985","1,325,717,106","31,900","149,460","2,223,965","1,327,941,071"
625,长安汽车,"12,143,378","1,112,226,893","47,300","423,700","2,546,437","1,114,773,330"
627,天茂集团,"18,421,861","377,493,149","43,700","177,745","998,927","378,492,076"
630,铜陵有色,"20,206,032","790,013,342","74,900","279,700","570,588","790,583,930"
631,顺发恒业,"2,403,021","256,599,060","40,800","216,332","612,220","257,211,280"
650,仁和药业,"39,972,105","454,737,928",0,"64,742","457,725","455,195,653"
651,格力电器,"328,491,889","5,547,336,249","33,900","598,314","23,477,841","5,570,814,090"
656,金科股份,"4,958,112","968,889,634","111,600","1,063,458","5,721,404","974,611,038"
661,长春高新,"43,329,932","739,958,870","6,800","16,723","3,107,133","743,066,003"
665,湖北广电,"4,284,144","170,434,151","4,200","43,399","289,037","170,723,188"
667,美好置业,"1,345,500","284,380,821","120,200","310,867","665,255","285,046,076"
671,阳 光 城,"26,103,620","735,626,999","104,700","128,800","654,304","736,281,303"
680,山推股份,"2,639,827","309,971,785",0,"60,000","193,800","310,165,585"
685,中山公用,"12,380,642","348,081,690","16,800","149,032","1,005,966","349,087,656"
686,东北证券,"45,927,383","986,368,964","91,900","282,359","1,643,329","988,012,293"
690,宝新能源,"8,040,962","1,228,923,222","136,400","295,776","1,851,558","1,230,774,780"
700,模塑科技,"2,556,986","167,996,525",0,"16,000","47,200","168,043,725"
703,恒逸石化,"80,691,546","618,025,294","24,000","106,409","1,436,522","619,461,816"
708,大冶特钢,"3,437,945","142,091,288",0,"54,909","505,163","142,596,451"
709,河钢股份,"41,486,318","1,497,845,758","367,275","627,875","1,952,691","1,499,798,449"
712,锦龙股份,"72,405,122","814,660,959","35,600","247,712","2,373,081","817,034,040"
717,韶钢松山,"32,930,840","524,548,149","130,000","220,000","1,295,800","525,843,949"
718,苏宁环球,"2,774,918","474,497,265","3,200","182,969","515,973","475,013,238"
719,中原传媒,"371,890","91,921,483","4,900","115,083","773,358","92,694,841"
725,京东方Ａ,"304,352,395","7,137,809,275","28,800","2,901,600","8,124,480","7,145,933,755"
