证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"33,513,659","846,458,405","20,500","64,253","950,302","847,408,707"
2,万  科Ａ,"18,291,565","216,812,315","2,549,459","3,794,763","31,572,428","248,384,743"
9,中国宝安,"19,772,983","468,289,899","368,716","714,247","6,771,062","475,060,961"
12,南  玻Ａ,"11,110,356","134,046,107","486,397","540,494","4,280,713","138,326,820"
21,长城开发,"3,310,117","52,260,721","91,700","135,364","712,015","52,972,736"
24,招商地产,"9,813,283","161,526,719","168,769","490,435","9,833,223","171,359,942"
31,中粮地产,"2,587,193","70,722,977",0,"22,128","88,733","70,811,710"
39,中集集团,"8,190,600","288,406,497","155,569","195,489","2,187,522","290,594,019"
59,辽通化工,"2,807,447","121,758,294","117,150","284,100","1,985,859","123,744,153"
60,中金岭南,"1,713,613","111,309,610","62,000","378,600","3,165,096","114,474,706"
61,农 产 品,"9,730,429","139,345,300","422,106","427,706","2,506,357","141,851,657"
63,中兴通讯,"4,728,009","398,469,715","239,526","853,536","9,610,816","408,080,531"
69,华侨城Ａ,"6,159,586","171,322,360","889,300","405,145","2,240,452","173,562,812"
100,TCL 集团,"6,461,739","189,492,254","814,594","388,993","735,197","190,227,451"
157,中联重科,"10,937,926","344,864,162","764,991","2,773,321","24,765,756","369,629,918"
338,潍柴动力,"7,067,394","350,347,465","67,560","264,220","5,012,252","355,359,717"
400,许继电气,"11,526,309","116,978,585","73,800","222,270","3,685,237","120,663,822"
401,冀东水泥,"1,129,429","104,189,704","61,743","294,823","3,614,530","107,804,234"
402,金 融 街,"6,227,448","308,943,500","244,289","304,242","1,877,172","310,820,672"
422,湖北宜化,"12,371,629","289,403,282","143,300","378,379","4,812,980","294,216,262"
423,东阿阿胶,"12,620,395","225,512,446","109,300","228,195","8,265,223","233,777,669"
425,徐工机械,"4,219,249","172,646,865","71,000","380,627","4,746,419","177,393,284"
503,海虹控股,"8,818,003","79,330,780","75,500","293,501","1,978,197","81,308,977"
522,白云山Ａ,"33,598,805","622,594,933","97,300","44,200","1,019,252","623,614,185"
527,美的电器,"16,692,288","347,311,561","228,532","798,233","7,407,603","354,719,164"
528,柳    工,"10,547,415","161,437,794","71,900","260,601","2,642,494","164,080,288"
538,云南白药,"18,900,468","106,592,138","56,847","449,682","28,698,703","135,290,841"
540,中天城投,"3,651,893","154,702,967","44,000","113,800","756,770","155,459,737"
541,佛山照明,"2,041,004","68,535,004","3,500","72,200","506,122","69,041,126"
