证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"78,592,006","3,910,101,905","2,236,827","1,818,481","36,224,142","3,946,326,047"
2,万  科Ａ,"43,510,305","688,314,481","2,227,271","10,730,878","124,692,802","813,007,283"
6,深振业Ａ,"11,126,887","84,187,237","22,700","11,600","52,316","84,239,553"
9,中国宝安,"67,857,284","947,346,902","473,600","945,167","10,491,354","957,838,256"
12,南  玻Ａ,"126,316,317","330,966,226","1,226,994","1,129,100","9,665,096","340,631,322"
21,长城开发,"3,513,495","118,434,457","40,900","305,550","1,341,365","119,775,822"
24,招商地产,"14,780,720","438,951,740","259,779","675,610","18,052,299","457,004,039"
27,深圳能源,"6,684,797","155,919,107",0,"88,600","522,740","156,441,847"
28,国药一致,"9,820,333","84,363,351","9,800","12,900","411,381","84,774,732"
31,中粮地产,"8,649,069","173,529,779","82,301","164,290","632,517","174,162,296"
39,中集集团,"7,390,943","373,573,141","553,220","701,539","8,165,915","381,739,056"
43,中航地产,"2,671,849","79,385,215",0,"34,600","205,178","79,590,393"
46,泛海建设,"3,145,050","90,672,091","97,600","657,538","3,373,170","94,045,261"
49,德赛电池,"12,349,179","61,371,121",100,"4,600","274,988","61,646,109"
50,深天马Ａ,"34,864,861","173,903,866",100,"18,200","259,896","174,163,762"
59,辽通化工,"6,488,012","308,771,235","101,000","188,318","1,050,815","309,822,050"
60,中金岭南,"10,610,087","246,346,247","87,900","1,198,151","10,711,469","257,057,716"
61,农 产 品,"17,385,459","271,260,315","431,000","607,964","3,666,022","274,926,337"
63,中兴通讯,"58,337,512","467,844,541","1,508,715","3,358,521","45,440,789","513,285,330"
69,华侨城Ａ,"14,062,862","624,122,540","320,200","739,616","4,341,546","628,464,086"
89,深圳机场,"1,734,137","21,829,615",0,0,0,"21,829,615"
100,TCL 集团,"49,380,550","521,478,270","5,356,100","6,133,997","17,911,271","539,389,541"
157,中联重科,"25,458,814","896,009,631","660,083","1,917,062","14,090,406","910,100,037"
338,潍柴动力,"8,500,551","423,206,230","96,834","480,473","10,911,542","434,117,772"
400,许继电气,"61,269,345","367,704,866","1,600","289,541","10,744,867","378,449,733"
401,冀东水泥,"8,089,531","200,282,905","159,665","380,174","4,257,948","204,540,853"
402,金 融 街,"7,777,490","833,259,927","28,200","216,200","1,273,418","834,533,345"
417,合肥百货,"6,973,795","179,173,963",0,"13,500","81,810","179,255,773"
422,湖北宜化,"22,267,563","492,755,977","856,500","222,978","2,015,721","494,771,698"
423,东阿阿胶,"33,616,692","487,229,396","64,800","331,972","14,636,645","501,866,041"
425,徐工机械,"14,925,608","275,275,836","170,032","739,501","7,727,785","283,003,621"
426,兴业矿业,"6,131,675","85,733,880","15,400","21,300","228,975","85,962,855"
501,鄂武商Ａ,"9,292,011","87,941,060","19,000","50,694","588,050","88,529,110"
503,海虹控股,"58,382,657","971,179,746",800,"626,000","10,016,000","981,195,746"
506,中润资源,"4,511,233","77,242,529","40,300","2,601","19,065","77,261,594"
511,银基发展,"3,311,116","211,447,692",0,"63,012","274,732","211,722,424"
513,丽珠集团,"8,859,960","120,741,870",0,"3,600","158,004","120,899,874"
528,柳    工,"5,480,424","189,528,458","72,900","384,842","3,167,249","192,695,707"
537,广宇发展,"2,935,798","120,093,386",0,"3,400","20,162","120,113,548"
538,云南白药,"6,584,594","94,236,177","34,210","995,613","87,355,083","181,591,260"
539,粤电力Ａ,"7,378,371","87,076,974",0,"6,000","33,060","87,110,034"
540,中天城投,"5,122,707","279,838,005",0,"191,761","1,148,649","280,986,654"
550,江铃汽车,"11,534,387","167,118,713","50,750","94,601","1,701,872","168,820,585"
551,创元科技,"5,370,152","138,238,556","14,901","37,001","299,338","138,537,894"
552,靖远煤电,"7,884,259","126,841,953","1,500","65,098","637,309","127,479,262"
559,万向钱潮,"32,174,795","194,115,620","197,000","481,000","2,582,970","196,698,590"
562,宏源证券,"96,559,025","954,646,752","728,203","901,560","20,032,663","974,679,415"
563,陕国投Ａ,"70,784,972","424,526,996","1,500","74,600","1,423,368","425,950,364"
568,泸州老窖,"36,061,259","536,423,248","327,258","591,076","15,574,853","551,998,101"
572,海马汽车,"12,874,926","86,775,170","109,800","197,900","708,482","87,483,652"
581,威孚高科,"21,921,646","240,088,960","213,050","444,890","18,898,927","258,987,887"
592,中福实业,"8,818,904","140,578,615",0,"17,800","81,168","140,659,783"
596,古井贡酒,"4,129,275","50,014,103","13,600","52,393","1,362,218","51,376,321"
598,兴蓉投资,"96,544,317","800,894,712","11,100","27,100","161,787","801,056,499"
616,亿城股份,"1,102,633","97,667,401",0,"16,368","59,252","97,726,653"
623,吉林敖东,"32,875,175","813,412,787","140,700","653,140","11,945,930","825,358,717"
625,长安汽车,"63,888,912","230,915,059","458,400","3,181,369","34,326,972","265,242,031"
629,攀钢钒钛,"16,373,521","678,994,797","306,428","1,446,196","4,541,055","683,535,852"
630,铜陵有色,"11,171,967","446,552,911","231,499","539,007","8,246,807","454,799,718"
631,顺发恒业,"2,077,183","41,487,597",700,"12,897","74,545","41,562,142"
650,仁和药业,"13,716,765","134,877,979","25,300","53,200","317,072","135,195,051"
651,格力电器,"37,848,006","743,421,558","493,093","2,109,563","55,397,124","798,818,682"
655,金岭矿业,"7,418,661","156,017,403","18,300","109,490","1,134,316","157,151,719"
661,长春高新,"24,013,720","496,990,169",100,"35,000","3,603,250","500,593,419"
667,名流置业,"5,500,025","63,048,219","10,100","10,200","20,502","63,068,721"
671,阳 光 城,"4,905,798","47,399,464",0,"14,490","284,004","47,683,468"
680,山推股份,"2,973,218","135,012,584","17,300","279,800","1,177,958","136,190,542"
685,中山公用,"11,190,089","103,276,865","1,100","22,100","258,570","103,535,435"
686,东北证券,"19,106,084","379,466,830","160,434","380,915","7,408,797","386,875,627"
690,宝新能源,"23,811,994","197,896,354","114,600","277,400","1,525,700","199,422,054"
709,河北钢铁,"6,260,872","305,351,145","90,500","941,893","2,156,935","307,508,080"
718,苏宁环球,"2,112,425","185,430,263","113,819","497,089","3,216,166","188,646,429"
725,京东方Ａ,"100,224,621","493,747,283","5,739,495","869,213","2,164,340","495,911,623"
728,国元证券,"9,397,379","462,789,197","207,058","334,123","3,317,840","466,107,037"
729,燕京啤酒,"7,500,984","221,768,387","35,111","439,700","2,594,230","224,362,617"
735,罗 牛 山,"22,220,959","167,610,347","10,700","22,300","138,037","167,748,384"
737,南风化工,"4,208,500","81,391,700","10,000","24,800","146,320","81,538,020"
750,国海证券,"46,041,246","307,919,721","147,600","316,800","3,928,320","311,848,041"
758,中色股份,"30,112,772","332,385,129","491,222","400,942","5,905,875","338,291,004"
762,西藏矿业,"18,822,124","261,715,820","22,200","184,790","2,404,118","264,119,938"
768,中航飞机,"39,673,943","466,633,646","1,881,300","1,404,357","14,591,270","481,224,916"
776,广发证券,"52,656,210","1,658,670,793","1,262,170","1,155,452","15,321,292","1,673,992,085"
778,新兴铸管,"5,095,151","258,469,241","9,900","118,540","694,644","259,163,885"
780,平庄能源,"2,281,052","115,883,573","15,518","474,905","3,433,563","119,317,136"
783,长江证券,"41,722,395","800,463,539","788,489","1,638,339","15,728,054","816,191,593"
786,北新建材,"6,679,500","167,711,553","1,600","254,586","4,608,007","172,319,560"
789,江西水泥,"3,791,920","69,690,538","4,000","8,400","88,368","69,778,906"
792,盐湖股份,"22,964,962","442,151,047","346,101","182,179","4,191,939","446,342,986"
793,华闻传媒,"13,464,654","304,750,392","29,000","312,120","2,631,171","307,381,563"
799,酒 鬼 酒,"17,447,196","234,083,350","16,900","29,700","601,425","234,684,775"
800,一汽轿车,"60,904,286","426,068,572","209,300","1,276,678","16,967,050","443,035,622"
807,云铝股份,"11,511,342","59,909,906","15,800","330,785","1,657,232","61,567,138"
