证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"107,858,692","2,804,166,041","3,600","278,740","2,859,873","2,807,025,914"
2,万  科Ａ,0,"1,415,772,569",0,"1,436,850","35,102,246","1,450,874,815"
6,深振业Ａ,"51,932,248","1,293,744,856",0,100,820,"1,293,745,676"
9,中国宝安,"139,362,627","2,548,045,223","1,000","339,889","4,122,854","2,552,168,077"
12,南  玻Ａ,"40,819,510","1,272,111,042",0,"91,000","940,940","1,273,051,982"
27,深圳能源,"20,410,245","720,473,400",0,"221,882","1,528,768","722,002,168"
28,国药一致,0,"102,758,366",0,600,"39,690","102,798,056"
31,中粮地产,"69,562,995","1,177,135,367",0,"33,400","360,720","1,177,496,087"
39,中集集团,"38,547,074","1,224,255,809","10,000","122,900","1,843,500","1,226,099,309"
43,中航地产,"47,704,293","430,442,111",0,"2,000","17,340","430,459,451"
46,泛海控股,0,"522,203,985",0,"39,200","433,160","522,637,145"
49,德赛电池,"49,342,900","506,875,466",0,"2,400","87,048","506,962,514"
50,深天马Ａ,"65,238,185","977,422,589",0,0,0,"977,422,589"
60,中金岭南,"65,892,933","1,139,480,773","1,000","309,244","3,438,793","1,142,919,566"
61,农 产 品,"33,126,328","1,240,407,772",0,"159,500","1,947,495","1,242,355,267"
62,深圳华强,"66,713,884","811,924,576",0,"1,400","34,650","811,959,226"
63,中兴通讯,0,"2,505,133,421",0,"242,610","3,653,707","2,508,787,128"
69,华侨城Ａ,"36,186,131","1,535,241,056","3,000","58,200","394,596","1,535,635,652"
78,海王生物,"67,897,649","1,040,266,809",0,"1,500","22,905","1,040,289,714"
88,盐 田 港,"35,919,624","310,884,413",0,"5,000","34,450","310,918,863"
89,深圳机场,"6,630,235","404,226,695",0,0,0,"404,226,695"
99,中信海直,"19,438,563","579,136,656",0,0,0,"579,136,656"
100,TCL 集团,"41,312,954","2,195,557,098","32,400","508,170","1,981,863","2,197,538,961"
151,中成股份,"34,188,472","553,283,384",0,0,0,"553,283,384"
156,华数传媒,"56,236,810","808,421,906",0,"7,100","130,285","808,552,191"
157,中联重科,"20,883,240","1,203,636,309",0,"173,600","777,728","1,204,414,037"
333,美的集团,"44,066,015","1,435,530,930","23,200","157,928","4,666,772","1,440,197,702"
338,潍柴动力,"24,828,952","1,276,490,365","20,500","160,300","1,284,003","1,277,774,368"
400,许继电气,"18,612,497","798,773,189",0,"151,700","1,947,828","800,721,017"
401,冀东水泥,"8,201,148","338,425,770","1,000","117,100","1,174,513","339,600,283"
402,金 融 街,"50,011,542","1,045,830,330","50,000","395,200","3,608,176","1,049,438,506"
410,沈阳机床,"124,847,361","1,140,350,292",0,0,0,"1,140,350,292"
413,东旭光电,"121,808,639","1,396,010,278","21,600","310,100","2,356,760","1,398,367,038"
415,渤海金控,0,"935,378,322",0,0,0,"935,378,322"
417,合肥百货,"18,695,305","645,625,276",0,0,0,"645,625,276"
422,湖北宜化,"17,751,011","529,619,774",400,"86,000","531,480","530,151,254"
423,东阿阿胶,"85,442,644","1,549,606,640",0,"29,000","1,337,480","1,550,944,120"
425,徐工机械,"18,339,617","961,881,584",0,"558,700","1,815,775","963,697,359"
426,兴业矿业,0,"243,118,586",0,200,"1,412","243,119,998"
501,鄂武商Ａ,"17,711,659","391,125,340",0,0,0,"391,125,340"
503,海虹控股,"97,769,202","1,835,350,972",0,"83,800","1,784,102","1,837,135,074"
506,中润资源,"12,424,154","613,090,082",0,0,0,"613,090,082"
511,烯碳新材,"58,380,179","864,719,290",0,200,"1,642","864,720,932"
513,丽珠集团,"13,749,240","470,569,836",0,"2,990","125,221","470,695,057"
516,国际医学,"54,054,130","977,615,333",0,0,0,"977,615,333"
525,红 太 阳,"7,163,198","348,250,358",0,0,0,"348,250,358"
528,柳    工,"7,775,401","423,626,314","1,300","67,900","447,461","424,073,775"
536,华映科技,"15,105,128","641,032,090",0,300,"3,444","641,035,534"
537,广宇发展,"13,964,483","585,958,374",0,0,0,"585,958,374"
538,云南白药,"30,832,912","1,237,646,745","2,900","28,800","1,687,680","1,239,334,425"
539,粤电力Ａ,"10,075,085","365,387,282",0,0,0,"365,387,282"
540,中天城投,"51,220,809","1,435,515,700",0,"11,000","75,900","1,435,591,600"
541,佛山照明,"17,731,797","581,104,843",0,"2,800","25,004","581,129,847"
543,皖能电力,"18,774,967","650,329,569",0,0,0,"650,329,569"
550,江铃汽车,"3,323,847","125,034,520",0,0,0,"125,034,520"
551,创元科技,"29,620,054","495,912,836",0,0,0,"495,912,836"
552,靖远煤电,"31,465,931","282,144,451",0,0,0,"282,144,451"
554,泰山石油,"33,566,333","481,373,292",0,0,0,"481,373,292"
559,万向钱潮,"88,539,449","2,106,721,074",500,"492,350","7,404,944","2,114,126,018"
563,陕国投Ａ,"56,558,905","479,838,919",0,"1,300","14,222","479,853,141"
566,海南海药,"81,311,962","1,108,253,781",0,0,0,"1,108,253,781"
568,泸州老窖,"27,606,336","601,017,461","1,000","32,900","741,566","601,759,027"
572,海马汽车,"13,893,902","513,817,238",0,200,928,"513,818,166"
581,威孚高科,"21,468,929","816,953,368",0,"14,800","268,620","817,221,988"
