证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"27,711,547","2,968,326,454","1,400","287,040","2,827,344","2,971,153,798"
2,万  科Ａ,0,"1,721,337,957",0,"1,444,350","35,285,471","1,756,623,428"
6,深振业Ａ,"28,378,935","1,351,632,154",0,100,774,"1,351,632,928"
9,中国宝安,"119,547,561","2,804,677,171",0,"400,295","4,903,614","2,809,580,785"
12,南  玻Ａ,"34,620,668","1,304,268,305",0,"101,600","1,053,592","1,305,321,897"
27,深圳能源,"23,184,447","774,402,687","9,500","308,455","2,085,156","776,487,843"
28,国药一致,0,"113,547,829",0,600,"39,690","113,587,519"
31,中粮地产,"61,929,213","1,276,481,040",0,"43,500","450,225","1,276,931,265"
39,中集集团,"46,505,444","1,293,736,587","10,100","134,800","1,861,588","1,295,598,175"
43,中航地产,"30,117,306","456,426,862",0,"2,000","16,360","456,443,222"
46,泛海控股,"7,354,345","543,622,338",0,"55,700","564,798","544,187,136"
49,德赛电池,"20,215,458","485,542,360",0,"2,400","91,392","485,633,752"
50,深天马Ａ,"84,003,851","1,029,082,727",0,0,0,"1,029,082,727"
60,中金岭南,"37,761,290","1,224,557,139",0,"312,863","2,912,754","1,227,469,893"
61,农 产 品,"58,563,729","1,300,792,799",0,"257,000","3,893,550","1,304,686,349"
62,深圳华强,"37,382,199","817,644,987",0,"1,400","33,684","817,678,671"
63,中兴通讯,"49,899,384","2,886,324,938","13,800","402,812","5,804,521","2,892,129,459"
69,华侨城Ａ,"32,120,103","1,695,550,860",0,"396,800","2,630,784","1,698,181,644"
78,海王生物,"36,833,023","1,185,287,671",0,"1,500","23,055","1,185,310,726"
88,盐 田 港,"3,434,848","271,704,183",0,"5,000","31,150","271,735,333"
89,深圳机场,"2,824,308","461,852,886",0,0,0,"461,852,886"
99,中信海直,"11,693,073","644,639,083",0,"3,400","35,292","644,674,375"
100,TCL 集团,"18,549,776","2,216,268,983",0,"1,016,770","3,762,049","2,220,031,032"
151,中成股份,"25,358,671","571,356,789",0,0,0,"571,356,789"
156,华数传媒,"17,799,527","895,061,503",0,"3,100","61,070","895,122,573"
157,中联重科,"15,173,483","1,332,284,268","4,900","221,600","939,584","1,333,223,852"
333,美的集团,"39,235,630","1,684,315,168",0,"159,528","4,334,376","1,688,649,544"
338,潍柴动力,"11,886,972","1,367,826,237",0,"47,800","341,770","1,368,168,007"
400,许继电气,"15,906,025","913,417,027",0,"157,800","2,122,410","915,539,437"
401,冀东水泥,"10,277,668","364,814,000",100,"121,300","1,044,393","365,858,393"
402,金 融 街,"51,952,037","1,168,460,514",0,"373,100","3,380,286","1,171,840,800"
410,沈阳机床,"66,382,480","1,252,297,555",0,"4,000","62,440","1,252,359,995"
413,东旭光电,0,"1,435,497,881",0,"310,100","1,897,812","1,437,395,693"
