证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"65,472,115","2,922,187,852","5,388,569","1,217,414","13,367,205","2,935,555,057"
2,万  科Ａ,"117,270,903","2,317,660,155","9,485,991","4,288,495","29,676,384","2,347,336,539"
6,深振业Ａ,"2,486,287","206,972,717","46,900","198,140","865,872","207,838,589"
9,中国宝安,"214,092,869","1,353,651,969","1,715,005","991,097","11,665,213","1,365,317,182"
12,南  玻Ａ,"32,146,555","597,814,709","329,240","658,693","5,322,238","603,136,947"
21,长城开发,"6,047,029","263,934,063","122,600","339,967","2,114,595","266,048,658"
24,招商地产,"38,769,745","873,373,646","701,899","336,431","5,295,424","878,669,070"
27,深圳能源,"20,746,080","232,126,425","2,100","66,956","374,954","232,501,379"
28,国药一致,"9,646,920","191,412,144","2,400","30,350","1,430,396","192,842,540"
31,中粮地产,"4,083,649","209,121,029","78,400","138,600","451,836","209,572,865"
39,中集集团,"37,116,447","850,980,725","237,007","743,426","11,114,218","862,094,943"
43,中航地产,"15,219,954","118,425,687","5,700","127,200","699,600","119,125,287"
46,泛海建设,"1,644,665","155,942,468","353,400","564,125","2,448,302","158,390,770"
49,德赛电池,"25,112,433","332,177,199","7,800","11,263","659,899","332,837,098"
50,深天马Ａ,"30,896,994","414,162,867","23,700","29,700","392,931","414,555,798"
59,辽通化工,"19,384,615","336,303,204","92,400","42,500","205,275","336,508,479"
60,中金岭南,"11,381,809","174,118,226","595,144","1,178,091","7,068,546","181,186,772"
61,农 产 品,"5,990,680","891,358,662","266,170","440,150","3,481,586","894,840,248"
62,深圳华强,"10,272,631","261,211,781","10,000","10,100","122,109","261,333,890"
63,中兴通讯,"67,455,631","1,559,494,365","2,869,340","1,109,722","15,214,289","1,574,708,654"
69,华侨城Ａ,"29,070,978","1,093,435,483","1,677,886","462,100","2,056,345","1,095,491,828"
88,盐 田 港,"23,965,542","375,197,639","361,982","47,000","276,360","375,473,999"
89,深圳机场,"3,595,219","88,370,373","30,800",150,608,"88,370,981"
100,TCL 集团,"112,100,920","1,631,220,153","5,521,676","2,389,495","6,427,741","1,637,647,894"
156,华数传媒,0,"112,069,655",0,"28,616","730,853","112,800,508"
157,中联重科,"18,928,557","889,378,961","3,220,704","2,335,085","11,745,478","901,124,439"
338,潍柴动力,"30,895,415","540,502,423","526,126","280,946","4,764,844","545,267,267"
400,许继电气,"32,490,988","436,391,082","96,650","256,693","9,792,838","446,183,920"
401,冀东水泥,"5,598,041","215,105,729","204,079","358,594","2,642,838","217,748,567"
402,金 融 街,"12,516,912","611,655,388","663,823","509,410","2,358,568","614,013,956"
417,合肥百货,"9,209,114","325,572,954","15,400","105,300","597,051","326,170,005"
422,湖北宜化,"6,950,425","341,103,049","279,700","271,092","1,523,536","342,626,585"
423,东阿阿胶,"12,163,191","621,712,310","69,400","361,544","13,091,507","634,803,817"
425,徐工机械,"8,532,744","270,807,185","641,815","573,807","3,976,482","274,783,667"
426,兴业矿业,"6,098,062","120,104,159","24,400","74,153","531,677","120,635,836"
501,鄂武商Ａ,"6,725,163","245,207,390","38,000","104,773","1,204,890","246,412,280"
503,海虹控股,"83,739,378","1,959,242,304","31,400","578,385","13,939,079","1,973,181,383"
506,中润资源,"6,754,613","196,729,498","23,000","3,800","16,264","196,745,762"
511,烯碳新材,"49,097,428","247,105,790","18,600","91,200","382,128","247,487,918"
513,丽珠集团,"7,740,465","165,874,977","1,200","11,100","522,810","166,397,787"
525,红 太 阳,"3,884,811","192,047,534","6,900","26,200","365,752","192,413,286"
528,柳    工,"7,727,837","275,012,725","397,600","196,868","1,149,708","276,162,433"
