证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"200,228,670","4,361,442,421","2,104,430","1,711,245","36,415,293","4,397,857,714"
2,万  科Ａ,"87,546,368","765,503,232","3,791,332","11,584,056","142,715,568","908,218,800"
6,深振业Ａ,"16,978,600","114,976,837","8,900","19,900","99,699","115,076,536"
9,中国宝安,"136,808,385","1,152,465,473","1,501,250","1,123,791","14,923,944","1,167,389,417"
12,南  玻Ａ,"202,037,983","534,690,340","831,809","1,495,600","16,720,808","551,411,148"
21,长城开发,"39,068,158","181,774,176","150,600","497,185","2,714,630","184,488,806"
24,招商地产,"23,031,639","471,887,566","359,148","893,024","26,951,464","498,839,030"
27,深圳能源,"9,505,559","148,442,841","4,000","47,800","284,888","148,727,729"
28,国药一致,"11,526,705","106,211,948",0,"6,422","199,532","106,411,480"
31,中粮地产,"23,745,464","202,549,906","52,200","342,890","1,556,721","204,106,627"
39,中集集团,"49,433,319","389,505,955","160,740","635,983","7,790,792","397,296,747"
43,中航地产,"19,115,103","119,146,060","1,300","21,900","140,817","119,286,877"
46,泛海建设,"26,645,734","144,859,165","890,519","929,372","5,604,113","150,463,278"
49,德赛电池,"23,269,983","96,394,917",0,"4,600","274,160","96,669,077"
50,深天马Ａ,"61,014,019","333,760,700",0,"20,000","371,400","334,132,100"
59,辽通化工,"20,291,446","340,472,502","396,300","286,975","1,713,241","342,185,743"
60,中金岭南,"19,138,262","278,828,594","74,200","1,004,248","9,188,869","288,017,463"
61,农 产 品,"60,280,696","421,468,764","676,251","942,269","7,293,161","428,761,925"
63,中兴通讯,"58,409,486","635,695,586","743,862","2,800,904","34,731,209","670,426,795"
69,华侨城Ａ,"29,591,327","517,756,780","1,794,000","1,388,357","9,163,156","526,919,936"
89,深圳机场,"687,057","23,205,409",0,0,0,"23,205,409"
100,TCL 集团,"46,993,519","621,099,009","1,885,216","6,901,306","20,427,866","641,526,875"
157,中联重科,"81,587,027","963,241,810","1,573,112","767,670","5,458,134","968,699,944"
338,潍柴动力,"36,542,867","496,432,728","243,666","461,473","10,918,451","507,351,179"
400,许继电气,"52,843,503","432,814,665","1,600","365,044","10,969,573","443,784,238"
401,冀东水泥,"28,550,469","259,499,633","557,180","353,984","4,074,356","263,573,989"
402,金 融 街,"39,097,588","817,368,393","343,284","674,700","4,102,176","821,470,569"
417,合肥百货,"15,382,492","203,405,374",0,"14,900","100,873","203,506,247"
422,湖北宜化,"47,993,516","508,936,797","533,700","179,742","1,700,360","510,637,157"
423,东阿阿胶,"35,391,654","514,758,409","95,066","187,608","8,162,824","522,921,233"
425,徐工机械,"11,497,190","282,361,893","86,800","264,236","2,808,829","285,170,722"
426,兴业矿业,"7,539,333","102,671,047","4,600","21,000","222,600","102,893,647"
501,鄂武商Ａ,"21,582,854","144,991,358","9,000","49,600","607,600","145,598,958"
503,海虹控股,"78,045,584","1,077,362,989","115,500","585,500","10,246,250","1,087,609,239"
506,中润资源,"4,250,814","77,569,316",0,"22,922","146,013","77,715,329"
511,银基发展,"10,673,531","277,138,577","3,000","36,112","165,754","277,304,331"
513,丽珠集团,"12,168,394","155,287,812","1,200","3,600","155,484","155,443,296"
528,柳    工,"10,566,951","225,949,337","15,300","368,453","3,124,482","229,073,819"
537,广宇发展,"11,797,844","132,732,491","20,000","20,000","133,400","132,865,891"
538,云南白药,"7,227,321","112,161,675","65,754","971,480","87,433,200","199,594,875"
539,粤电力Ａ,"6,121,993","128,550,319",0,0,0,"128,550,319"
540,中天城投,"61,869,928","364,589,142","29,000","310,441","2,657,375","367,246,517"
550,江铃汽车,"15,519,193","152,993,347","72,400","49,514","899,669","153,893,016"
551,创元科技,"23,211,970","180,018,104",200,"26,701","226,959","180,245,063"
552,靖远煤电,"22,741,275","141,776,384","6,000","69,400","802,958","142,579,342"
559,万向钱潮,"62,228,801","303,179,397","769,300","564,552","3,822,017","307,001,414"
562,宏源证券,"106,167,559","1,124,014,397","615,574","996,949","24,664,518","1,148,678,915"
563,陕国投Ａ,"81,951,149","526,837,578",200,"71,200","1,566,400","528,403,978"
568,泸州老窖,"32,585,495","574,371,091","360,764","401,088","10,933,660","585,304,751"
572,海马汽车,"22,387,160","94,294,920","60,300","32,000","132,800","94,427,720"
581,威孚高科,"11,121,546","359,118,736","104,227","300,875","12,552,505","371,671,241"
592,中福实业,"12,001,260","161,042,499","9,300","10,300","49,440","161,091,939"
596,古井贡酒,"9,542,793","65,958,970","20,760","62,739","1,681,405","67,640,375"
598,兴蓉投资,"133,665,201","885,271,239","33,000","21,300","134,829","885,406,068"
616,亿城股份,"13,241,012","126,095,738","51,100","54,860","177,198","126,272,936"
623,吉林敖东,"55,429,798","913,456,167","160,301","738,009","14,501,877","927,958,044"
625,长安汽车,"92,591,907","451,468,544","1,267,331","3,019,000","33,842,989","485,311,533"
629,攀钢钒钛,"76,213,238","689,995,649","3,461,601","910,900","2,978,643","692,974,292"
630,铜陵有色,"19,733,295","457,944,808","20,498","343,068","5,286,678","463,231,486"
631,顺发恒业,"6,639,553","42,326,259","5,000","4,000","23,880","42,350,139"
650,仁和药业,"16,589,320","187,536,009","9,900","17,700","109,740","187,645,749"
651,格力电器,"48,641,009","970,095,190","318,898","1,404,714","38,039,654","1,008,134,844"
655,金岭矿业,"7,553,272","157,601,944",0,"127,989","1,323,407","158,925,351"
661,长春高新,"30,161,497","553,364,267",100,"33,600","3,441,984","556,806,251"
667,名流置业,"14,394,161","111,420,987","92,900",0,0,"111,420,987"
671,阳 光 城,"23,276,109","84,485,638",0,"34,541","467,684","84,953,322"
680,山推股份,"12,869,909","160,552,891","22,100","90,400","395,048","160,947,939"
685,中山公用,"19,774,287","141,844,822","1,900","2,900","35,844","141,880,666"
686,东北证券,"57,987,561","420,918,483","136,318","404,271","8,445,221","429,363,704"
690,宝新能源,"20,203,335","266,172,496","1,500","150,900","826,932","266,999,428"
709,河北钢铁,"16,891,833","324,613,411","1,248,300","442,400","1,030,792","325,644,203"
718,苏宁环球,"9,248,442","184,602,005","270,868","370,143","2,720,551","187,322,556"
725,京东方Ａ,"87,882,749","966,915,696","1,996,700","1,860,682","5,061,055","971,976,751"
728,国元证券,"18,391,500","466,299,749","460,971","435,536","4,664,590","470,964,339"
729,燕京啤酒,"22,282,261","238,059,383","285,264","210,005","1,287,330","239,346,713"
735,罗 牛 山,"45,074,752","232,317,236","8,000","20,500","144,525","232,461,761"
737,南风化工,"10,217,837","110,899,280","10,100","22,200","142,524","111,041,804"
750,国海证券,"73,721,740","418,967,978","59,200","293,200","3,893,696","422,861,674"
758,中色股份,"26,083,672","371,403,193","102,900","405,675","6,008,046","377,411,239"
762,西藏矿业,"48,099,595","290,600,903","70,000","166,801","2,248,477","292,849,380"
768,中航飞机,"131,475,936","746,848,220","1,414,659","1,608,312","19,299,744","766,147,964"
776,广发证券,"79,786,897","1,637,069,239","1,075,520","797,191","11,264,309","1,648,333,548"
778,新兴铸管,"19,641,399","285,147,617","55,700","186,910","1,138,282","286,285,899"
780,平庄能源,"6,106,821","128,005,316","24,422","171,919","1,292,831","129,298,147"
783,长江证券,"91,991,438","883,246,645","505,500","1,639,027","16,668,904","899,915,549"
786,北新建材,"21,351,869","322,297,178","27,100","261,001","5,588,031","327,885,209"
789,江西水泥,"9,797,498","91,892,441","9,000","7,700","85,624","91,978,065"
792,盐湖股份,"38,151,357","530,121,497","97,020","268,963","6,406,698","536,528,195"
793,华闻传媒,"24,674,591","625,987,079","104,400","301,220","2,837,493","628,824,572"
799,酒 鬼 酒,"43,933,713","293,803,875","57,399","21,900","473,697","294,277,572"
800,一汽轿车,"140,925,988","530,228,339","872,366","1,425,386","22,036,467","552,264,806"
807,云铝股份,"2,549,076","71,077,018","18,900","155,999","798,714","71,875,732"
811,烟台冰轮,"25,326,230","151,332,920",0,"3,800","29,260","151,362,180"
816,江淮动力,"8,315,785","235,596,215","16,800",0,0,"235,596,215"
823,超声电子,"24,405,298","252,093,192",700,"23,800","260,372","252,353,564"
826,桑德环境,"43,069,458","250,912,770","5,100","21,600","803,520","251,716,290"
830,鲁西化工,"14,358,425","122,246,363","25,000","42,500","209,950","122,456,313"
839,中信国安,"31,167,969","321,430,636","242,100","794,683","5,300,535","326,731,171"
848,承德露露,"5,755,100","106,643,943","2,300","60,170","1,497,030","108,140,973"
858,五 粮 液,"58,962,888","1,601,828,969","821,803","1,034,987","25,119,134","1,626,948,103"
860,顺鑫农业,"12,780,878","93,055,786",0,"17,300","248,255","93,304,041"
869,张  裕Ａ,"18,841,801","285,529,945","28,301","110,561","4,510,888","290,040,833"
876,新 希 望,"25,231,255","364,805,132","95,904","395,895","5,126,840","369,931,972"
877,天山股份,"19,067,213","179,891,437","8,200","16,600","133,796","180,025,233"
878,云南铜业,"9,272,367","201,319,718","28,200","692,429","8,731,528","210,051,246"
887,中鼎股份,"21,831,212","166,610,873",0,"32,000","481,600","167,092,473"
895,双汇发展,"26,693,338","207,727,216","126,900","849,674","33,494,150","241,221,366"
917,电广传媒,"96,291,521","1,076,026,868","17,400","178,600","2,455,750","1,078,482,618"
926,福星股份,"27,884,716","214,599,947",0,"5,800","48,778","214,648,725"
927,一汽夏利,"23,867,138","123,580,726","528,296","193,874","1,037,226","124,617,952"
930,中粮生化,"67,144,098","271,607,603","167,800","96,850","482,313","272,089,916"
933,神火股份,"8,350,635","206,154,700","36,000","349,774","2,294,517","208,449,217"
937,冀中能源,"30,054,690","500,454,828","304,001","296,337","3,573,824","504,028,652"
939,凯迪电力,"31,303,347","179,556,708","7,600","77,000","508,970","180,065,678"
960,锡业股份,"10,036,542","289,690,541","25,200","362,901","6,343,509","296,034,050"
961,中南建设,"13,138,623","97,426,430","140,174","65,582","738,454","98,164,884"
