证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"5,118,988","1,061,303,141","14,500","199,857","2,628,120","1,063,931,261"
2,万  科Ａ,"4,717,277","261,900,476","2,906,548","3,932,206","32,951,886","294,852,362"
9,中国宝安,"5,236,230","535,286,268","203,300","799,783","6,694,184","541,980,452"
12,南  玻Ａ,"2,186,390","140,388,116","154,300","575,428","4,045,259","144,433,375"
21,长城开发,"1,454,227","55,845,653","102,541","151,060","664,664","56,510,317"
24,招商地产,"3,453,954","153,477,809","331,800","788,028","17,888,235","171,366,044"
31,中粮地产,"19,304,074","86,804,845","171,900","335,982","1,263,292","88,068,137"
39,中集集团,"2,922,099","247,024,447","135,700","520,301","4,984,484","252,008,931"
59,辽通化工,"3,209,661","130,224,852","92,473","482,402","2,894,412","133,119,264"
60,中金岭南,"447,923","101,528,621","64,330","1,136,991","8,675,240","110,203,861"
61,农 产 品,"2,523,740","144,026,677","252,800","151,483","722,574","144,749,251"
63,中兴通讯,"3,843,161","368,480,023","251,900","1,500,933","12,067,501","380,547,524"
69,华侨城Ａ,"4,599,932","153,273,578","890,776","2,438,081","14,457,819","167,731,397"
100,TCL 集团,"4,858,423","231,948,447","2,084,803","4,346,565","9,214,718","241,163,165"
157,中联重科,"16,400,675","578,088,996","1,124,995","3,889,345","31,698,161","609,787,157"
338,潍柴动力,"8,824,416","274,667,374","178,689","722,465","15,598,020","290,265,394"
400,许继电气,0,"88,638,580",0,"156,470","2,678,766","91,317,346"
401,冀东水泥,"4,424,741","145,856,606","135,300","446,909","4,965,159","150,821,765"
402,金 融 街,"4,897,882","333,579,703","6,300","138,350","781,677","334,361,380"
422,湖北宜化,"10,308,568","366,020,564","56,300","439,181","4,273,231","370,293,795"
423,东阿阿胶,"4,783,679","143,165,540","180,980","459,519","17,654,720","160,820,260"
425,徐工机械,"6,228,961","183,382,614","114,284","438,360","4,506,341","187,888,955"
503,海虹控股,"31,635,084","216,685,917","48,200","501,386","4,226,684","220,912,601"
522,白云山Ａ,"10,760,162","591,629,528","11,300","15,700","267,371","591,896,899"
527,美的电器,0,"203,538,097",0,"620,951","5,700,330","209,238,427"
528,柳    工,"4,540,979","160,713,860","6,100","393,671","3,204,481","163,918,341"
538,云南白药,"10,035,059","103,405,047","91,387","703,288","45,748,885","149,153,932"
540,中天城投,"7,589,625","222,216,461","40,600","291,780","1,809,036","224,025,497"
541,佛山照明,"2,159,385","79,234,215",0,"120,400","752,500","79,986,715"
550,江铃汽车,"542,287","85,651,783","1,100","55,427","788,172","86,439,955"
559,万向钱潮,"396,831","120,775,287","45,700","173,043","726,780","121,502,067"
