证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股),融券余量(股),融券余额(元),融资融券余额(元)
1,平安银行,"792,060,002","6,084,800,811","9,916,739","2,181,840","36,938,551","6,121,739,362"
2,万  科Ａ,"1,652,166,602","7,624,953,183","20,593,746","2,650,167","38,877,949","7,663,831,132"
6,深振业Ａ,"165,708,095","1,511,822,500","233,000","69,293","729,655","1,512,552,155"
9,中国宝安,"428,773,221","4,033,906,167","3,087,142","591,180","11,001,860","4,044,908,027"
12,南  玻Ａ,0,"725,478,242",0,"665,743","7,236,626","732,714,868"
24,招商地产,0,"2,560,713,340",0,"518,556","16,573,050","2,577,286,390"
27,深圳能源,"128,697,980","1,169,007,766","1,062,588","374,153","5,481,341","1,174,489,107"
28,国药一致,"39,699,761","476,974,729","16,200","24,334","1,844,517","478,819,246"
31,中粮地产,"390,529,861","1,412,310,273","1,491,700","202,800","2,393,040","1,414,703,313"
39,中集集团,"345,820,274","2,446,150,434","2,342,743","605,985","16,094,962","2,462,245,396"
43,中航地产,"58,551,250","708,820,421","156,100","86,050","1,049,810","709,870,231"
46,泛海控股,"274,305,712","1,960,067,655","689,290","349,539","6,120,428","1,966,188,083"
49,德赛电池,"74,960,795","696,386,616","44,300","22,800","923,628","697,310,244"
50,深天马Ａ,"137,945,268","1,365,997,596","244,699","22,100","580,125","1,366,577,721"
60,中金岭南,"521,420,889","1,928,005,409","3,865,924","881,107","14,943,575","1,942,948,984"
61,农 产 品,"261,223,346","1,371,653,517","3,354,075","634,933","11,708,164","1,383,361,681"
62,深圳华强,0,"486,763,058",0,"27,000","737,370","487,500,428"
63,中兴通讯,"1,028,294,953","5,672,057,203","4,308,405","1,230,364","32,149,411","5,704,206,614"
69,华侨城Ａ,"591,172,396","3,157,992,787","8,095,145","847,324","8,786,750","3,166,779,537"
78,海王生物,0,"1,230,648,837",0,"1,500","30,930","1,230,679,767"
88,盐 田 港,"296,801,086","1,336,247,559","895,292","16,800","205,296","1,336,452,855"
89,深圳机场,"62,795,916","518,952,564","96,050","129,900","1,161,306","520,113,870"
99,中信海直,"323,129,467","1,262,927,513","219,100","11,400","208,392","1,263,135,905"
100,TCL 集团,"614,454,903","5,603,661,275","19,568,221","2,014,432","12,388,757","5,616,050,032"
151,中成股份,"199,140,551","656,369,258","40,000",0,0,"656,369,258"
156,华数传媒,"59,350,133","479,812,345","48,700","33,300","1,484,181","481,296,526"
157,中联重科,"972,655,981","3,602,200,167","10,376,386","1,106,205","8,838,578","3,611,038,745"
333,美的集团,"288,877,045","2,288,778,693","3,248,662","342,126","12,241,269","2,301,019,962"
338,潍柴动力,"515,879,272","3,535,079,059","3,509,661","579,193","20,022,702","3,555,101,761"
400,许继电气,"247,514,173","2,141,583,220","1,723,507","127,172","3,592,609","2,145,175,829"
401,冀东水泥,"180,936,064","773,288,127","1,557,700","380,600","6,793,710","780,081,837"
402,金 融 街,"325,836,384","2,262,814,186","3,899,723","987,389","12,707,696","2,275,521,882"
410,沈阳机床,0,"645,415,473",0,"72,700","1,493,985","646,909,458"
413,东旭光电,"350,417,525","2,960,055,087","755,300","384,102","4,651,475","2,964,706,562"
415,渤海租赁,0,"419,211,462",0,"1,200","15,816","419,227,278"
417,合肥百货,"77,055,920","919,403,431","290,000","117,374","1,278,203","920,681,634"
422,湖北宜化,"117,166,113","930,031,361","223,268","385,354","3,371,848","933,403,209"
423,东阿阿胶,"278,038,868","2,781,859,191","393,095","306,993","15,156,244","2,797,015,435"
425,徐工机械,"364,946,342","2,042,198,353","3,439,971","652,015","9,780,225","2,051,978,578"
426,兴业矿业,"72,822,884","519,895,823","142,833","45,420","646,327","520,542,150"
501,鄂武商Ａ,"47,698,225","352,939,673","54,800","202,703","4,471,628","357,411,301"
503,海虹控股,0,"3,003,048,127",0,"829,482","38,181,055","3,041,229,182"
506,中润资源,0,"343,835,884",0,"60,300","416,070","344,251,954"
511,烯碳新材,"356,732,634","1,971,825,678","1,463,793","78,900","984,672","1,972,810,350"
513,丽珠集团,"37,300,460","265,552,912","10,600","6,400","468,800","266,021,712"
516,国际医学,0,"1,710,142,774",0,200,"6,200","1,710,148,974"
525,红 太 阳,"85,291,944","795,205,330","8,100","10,000","212,500","795,417,830"
528,柳    工,"236,580,841","1,178,960,148","874,237","159,447","2,252,987","1,181,213,135"
536,华映科技,"90,801,036","673,115,244","156,052","58,600","1,190,752","674,305,996"
537,广宇发展,"121,612,292","871,792,028","225,113","81,013","906,535","872,698,563"
538,云南白药,"276,598,036","2,657,340,265","693,298","521,910","37,368,756","2,694,709,021"
539,粤电力Ａ,"112,764,318","592,658,430","142,900","36,200","346,796","593,005,226"
540,中天城投,"339,344,851","2,657,268,185","599,700","862,000","10,878,440","2,668,146,625"
541,佛山照明,"114,436,471","985,901,581","168,500","1,900","27,588","985,929,169"
543,皖能电力,"124,373,065","1,250,433,630","225,626","26,394","411,746","1,250,845,376"
550,江铃汽车,"42,891,164","234,247,607","20,998","45,500","1,924,195","236,171,802"
551,创元科技,"89,165,708","852,193,984","42,900","51,500","708,640","852,902,624"
552,靖远煤电,"56,690,665","350,516,807","554,000","43,455","509,293","351,026,100"
554,泰山石油,"248,322,442","862,919,852","366,093",0,0,"862,919,852"
559,万向钱潮,"349,495,550","2,662,146,462","3,289,009","209,600","3,787,472","2,665,933,934"
563,陕国投Ａ,"112,574,948","1,061,177,740","1,116,831","89,845","1,385,410","1,062,563,150"
566,海南海药,"117,479,816","1,274,697,095","75,800","34,766","1,277,651","1,275,974,746"
568,泸州老窖,"205,359,589","1,677,010,042","1,241,376","305,097","7,923,369","1,684,933,411"
572,海马汽车,"130,943,672","1,161,680,472","469,700","87,300","686,178","1,162,366,650"
581,威孚高科,"198,810,072","1,840,062,756","543,458","193,086","6,661,468","1,846,724,224"
