日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
1996-08-26,10.01,9.67,11.00,9.30,99992,1.02亿,-,40
1996-08-27,9.50,10.26,10.42,9.35,33356,3308万,11.07%,13.34
1996-08-28,10.28,11.03,11.09,10.14,66139,6957万,9.26%,26.46
1996-08-29,10.81,10.89,11.35,10.61,50504,5568万,6.71%,20.2
1996-08-30,10.94,11.03,11.38,10.88,39172,4349万,4.59%,15.67
1996-09-02,11.17,11.44,11.64,11.00,39645,4525万,5.80%,15.86
1996-09-03,11.44,11.00,11.50,10.88,22737,2547万,5.42%,9.09
1996-09-04,10.98,11.69,11.69,10.88,37844,4325万,7.36%,15.14
1996-09-05,11.88,11.72,12.50,11.61,54314,6611万,7.61%,21.73
1996-09-06,11.72,12.30,12.34,11.68,35080,4204万,5.63%,14.03
1996-09-09,12.44,13.14,13.14,11.97,56968,7216万,9.51%,22.79
1996-09-10,12.80,11.85,13.03,11.69,38835,4807万,10.20%,15.53
1996-09-11,11.80,12.10,12.30,11.69,19978,2405万,5.15%,7.99
1996-09-12,12.25,12.14,12.39,11.86,18986,2291万,4.38%,7.59
1996-09-13,12.80,13.39,13.47,12.19,53810,6987万,10.54%,21.52
1996-09-16,13.30,13.44,13.69,13.01,30229,4057万,5.08%,12.09
1996-09-17,13.42,13.81,14.05,13.22,26863,3686万,6.18%,10.75
1996-09-18,13.88,13.39,14.28,13.35,21037,2925万,6.73%,8.41
1996-09-19,13.39,13.39,13.59,13.14,7716,1027万,3.36%,3.09
1996-09-20,13.47,13.93,14.10,13.47,22958,3172万,4.71%,9.18
1996-09-23,14.05,14.07,14.30,13.80,21660,3054万,3.59%,8.66
1996-09-24,14.19,14.89,15.19,14.19,49062,7281万,7.11%,19.62
1996-09-25,14.80,14.80,15.34,14.51,15571,2323万,5.57%,6.23
1996-09-26,15.38,15.68,16.00,15.09,37785,5909万,6.15%,15.11
1996-09-27,15.77,15.39,15.77,15.07,16917,2606万,4.46%,6.77
1996-10-03,15.55,15.10,15.55,15.00,9776,1495万,3.57%,3.91
1996-10-04,15.14,14.69,15.44,14.01,17433,2612万,9.47%,6.97
1996-10-07,14.88,14.30,14.94,14.07,9091,1313万,5.92%,3.64
1996-10-08,14.35,14.44,14.75,14.27,12387,1797万,3.36%,4.95
1996-10-09,14.57,14.60,14.72,14.11,10334,1497万,4.22%,4.13
1996-10-10,14.72,14.80,14.97,14.52,13070,1926万,3.08%,5.23
1996-10-11,14.88,14.30,14.89,14.18,7578,1098万,4.80%,3.03
1996-10-14,14.19,14.86,15.19,14.18,17618,2595万,7.06%,7.05
1996-10-15,14.89,14.85,15.06,14.56,5883,868万,3.36%,2.35
1996-10-16,14.85,14.88,15.15,14.51,10889,1626万,4.31%,4.36
1996-10-17,14.89,14.97,15.00,14.75,9264,1383万,1.68%,3.71
1996-10-18,14.94,14.50,15.07,14.25,3956,578万,5.48%,1.58
1996-10-21,14.55,14.97,15.10,14.31,14451,2143万,5.45%,5.78
1996-10-22,14.98,16.24,16.24,14.76,45086,7099万,9.89%,18.03
1996-10-23,16.20,16.79,17.17,16.04,51950,8726万,6.96%,20.78
1996-10-24,17.07,18.85,18.85,17.01,58673,1.07亿,10.96%,23.47
1996-10-25,19.00,19.79,20.10,18.87,80670,1.60亿,6.53%,32.27
1996-10-28,21.00,19.20,21.50,19.10,32842,6506万,12.13%,13.14
1996-10-29,19.20,19.52,19.97,19.20,49535,9697万,4.01%,19.81
1996-10-30,19.62,19.57,19.87,19.50,41486,8157万,1.90%,16.59
1996-10-31,19.69,20.68,21.00,19.57,61249,1.25亿,7.31%,24.5
1996-11-01,20.00,19.81,20.00,18.60,31131,6068万,6.77%,12.45
1996-11-04,19.76,19.62,20.00,19.45,23838,4707万,2.78%,9.54
1996-11-05,19.62,18.89,19.76,18.79,12107,2329万,4.94%,4.84
1996-11-06,18.97,18.63,19.00,18.30,6204,1156万,3.71%,2.48
1996-11-07,18.64,18.87,19.00,18.62,10065,1900万,2.04%,4.03
1996-11-08,18.89,18.70,18.95,18.42,6715,1256万,2.81%,2.69
1996-11-11,18.68,19.00,19.00,18.60,8181,1537万,2.14%,3.27
1996-11-12,18.85,18.87,18.98,18.67,5781,1088万,1.63%,2.31
1996-11-13,18.79,18.70,18.79,18.57,6560,1227万,1.17%,2.62
1996-11-14,18.67,19.39,19.60,18.67,16560,3196万,4.97%,6.62
1996-11-15,19.29,20.29,20.68,19.04,25894,5106万,8.46%,10.36
1996-11-18,20.57,20.97,21.19,20.50,32455,6812万,3.40%,12.98
1996-11-19,20.95,20.25,21.12,20.00,19786,4106万,5.34%,7.91
1996-11-20,20.20,20.54,20.79,20.01,18339,3755万,3.85%,7.34
1996-11-21,20.57,19.25,20.57,18.89,15098,3012万,8.18%,6.04
1996-11-22,19.20,19.57,19.93,18.79,18241,3552万,5.92%,7.3
1996-11-24,18.67,19.40,19.60,18.67,16561,3196万,4.75%,6.62
1996-11-25,19.50,20.00,20.15,19.30,15128,2999万,4.38%,6.05
1996-11-26,19.97,20.35,20.95,19.81,20747,4249万,5.70%,8.3
1996-11-27,20.32,21.00,21.09,20.28,25893,5375万,3.98%,10.36
1996-11-28,20.97,20.89,21.79,20.50,27260,5790万,6.14%,10.9
1996-12-02,22.50,22.26,22.50,21.86,14767,3293万,3.06%,5.91
1996-12-03,22.26,22.50,22.59,22.25,22811,5121万,1.53%,9.12
1996-12-04,22.50,24.18,24.23,22.50,24403,5737万,7.69%,9.76
1996-12-05,24.20,24.54,24.87,24.20,18731,4602万,2.77%,7.49
1996-12-06,24.68,25.35,25.37,23.01,31134,7765万,9.62%,12.45
1996-12-09,26.38,28.44,28.70,25.78,127536,1.77亿,11.52%,25.51
1996-12-10,28.44,28.00,28.44,27.38,65210,9145万,3.73%,13.04
1996-12-11,27.94,28.14,28.70,27.38,56905,7988万,4.71%,11.38
1996-12-12,28.20,26.78,28.60,26.00,39216,5421万,9.24%,7.84
1996-12-13,26.36,25.30,26.86,25.00,24301,3182万,6.95%,4.86
1996-12-16,22.78,22.78,22.78,22.78,2488,284万,0.00%,0.5
1996-12-17,20.52,20.52,20.52,20.52,10027,1029万,0.00%,2.01
