日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2018-09-26,9.59,11.51,11.51,9.59,8660,994万,-,0.25
2018-09-27,12.66,11.98,12.66,11.21,1691986,20.1亿,12.60%,49.45
2018-09-28,11.60,11.34,11.72,11.32,916174,10.6亿,3.34%,26.78
2018-10-08,11.00,10.30,11.07,10.22,760314,8.07亿,7.50%,22.22
2018-10-09,10.28,10.21,10.34,9.93,605474,6.13亿,3.98%,17.7
2018-10-10,10.16,10.03,10.24,9.97,395256,3.98亿,2.64%,11.55
2018-10-11,9.59,9.06,9.73,9.03,637749,5.97亿,6.98%,18.64
2018-10-12,9.01,9.58,9.79,9.00,852637,8.11亿,8.72%,24.92
2018-10-15,9.41,9.25,9.48,9.16,495497,4.61亿,3.34%,14.48
2018-10-16,9.23,9.14,9.40,9.06,372523,3.43亿,3.68%,10.89
2018-10-17,9.29,9.00,9.34,8.78,473936,4.28亿,6.13%,13.85
2018-10-18,8.81,8.62,8.85,8.60,370933,3.23亿,2.78%,10.84
2018-10-19,8.43,8.83,8.88,8.39,446648,3.88亿,5.68%,13.05
2018-10-22,8.83,9.37,9.57,8.81,732757,6.78亿,8.61%,21.42
2018-10-23,9.30,8.99,9.30,8.97,498824,4.54亿,3.52%,14.58
2018-10-24,8.93,9.43,9.89,8.91,955108,9.06亿,10.90%,
2018-10-25,9.04,9.60,9.72,9.02,694866,6.47亿,7.42%,20.31
2018-10-26,9.60,9.42,9.66,9.34,446837,4.23亿,3.33%,13.06
2018-10-29,9.40,9.09,9.51,9.00,402720,3.70亿,5.41%,11.77
2018-10-30,9.09,9.45,9.74,9.09,685086,6.45亿,7.15%,20.02
2018-10-31,9.45,9.86,10.28,9.31,928825,9.10亿,10.26%,27.15
2018-11-01,9.75,9.72,10.07,9.72,635689,6.26亿,3.55%,18.58
2018-11-02,9.95,9.92,10.12,9.71,682532,6.76亿,4.22%,19.95
2018-11-05,9.89,10.00,10.18,9.78,555330,5.54亿,4.03%,16.23
2018-11-06,9.91,9.80,9.98,9.65,421528,4.11亿,3.30%,12.32
2018-11-07,9.77,9.63,9.83,9.62,349515,3.39亿,2.14%,10.22
2018-11-08,9.72,9.61,9.82,9.58,314709,3.05亿,2.49%,9.2
2018-11-09,9.55,9.32,9.58,9.30,335980,3.16亿,2.91%,9.82
2018-11-12,9.33,9.41,9.42,9.26,220041,2.06亿,1.72%,6.43
2018-11-13,9.31,9.57,9.60,9.27,372048,3.52亿,3.51%,10.87
2018-11-14,9.52,9.40,9.59,9.37,312493,2.97亿,2.30%,9.13
2018-11-15,9.36,9.50,9.51,9.36,278809,2.64亿,1.60%,8.15
2018-11-16,9.50,9.66,9.79,9.44,494890,4.75亿,3.68%,14.46
2018-11-19,9.63,9.95,9.95,9.61,645413,6.33亿,3.52%,18.86
2018-11-20,9.84,9.54,9.90,9.52,426374,4.14亿,3.82%,12.46
2018-11-21,9.41,9.49,9.52,9.38,242184,2.29亿,1.47%,7.08
2018-11-22,9.48,9.37,9.50,9.37,188092,1.77亿,1.37%,5.5
2018-11-23,9.37,9.07,9.44,9.05,254100,2.34亿,4.16%,7.43
2018-11-26,9.11,9.09,9.18,9.05,148510,1.35亿,1.43%,4.34
2018-11-27,9.15,9.03,9.16,8.96,133711,1.21亿,2.20%,3.91
2018-11-28,9.01,9.11,9.12,8.94,161810,1.47亿,1.99%,4.73
2018-11-29,9.15,8.90,9.18,8.89,179957,1.62亿,3.18%,5.26
2018-11-30,8.86,8.91,8.95,8.80,118906,1.06亿,1.69%,3.48
2018-12-03,9.08,9.09,9.17,8.99,266268,2.42亿,2.02%,7.78
2018-12-04,9.05,9.06,9.09,8.99,164851,1.49亿,1.10%,4.82
2018-12-05,8.91,8.92,8.97,8.88,146089,1.30亿,0.99%,4.27
2018-12-06,8.88,8.85,8.92,8.84,118392,1.05亿,0.90%,3.46
2018-12-07,8.86,8.86,8.90,8.83,64117,5681万,0.79%,1.87
2018-12-10,8.80,8.71,8.83,8.69,100284,8766万,1.58%,2.93
2018-12-11,8.72,8.83,8.90,8.69,118638,1.04亿,2.41%,3.47
2018-12-12,8.83,8.83,8.93,8.82,84800,7515万,1.25%,2.48
2018-12-13,8.84,8.93,8.99,8.75,174068,1.55亿,2.72%,5.09
2018-12-14,8.87,8.75,8.90,8.74,129514,1.14亿,1.79%,3.79
2018-12-17,8.71,8.78,8.82,8.67,79410,6937万,1.71%,2.32
