日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
1991-01-02,15.63,15.63,15.63,15.63,190,149万,-,
1991-01-03,15.39,15.39,15.39,15.39,45,35.1万,0.00%,
1991-01-04,15.31,15.31,15.31,15.31,68,52.0万,0.00%,
1991-01-05,15.23,15.23,15.23,15.23,22,16.4万,0.00%,
1991-01-07,15.47,15.47,15.47,15.47,73,56.9万,0.00%,
1991-01-09,15.31,15.31,15.31,15.31,32,24.6万,0.00%,
1991-01-10,15.23,15.23,15.23,15.23,3,2.10万,0.00%,
1991-01-11,15.15,15.15,15.15,15.15,3,2.60万,0.00%,
1991-01-14,14.99,14.99,14.99,14.99,2,1.60万,0.00%,
1991-01-15,14.92,14.92,14.92,14.92,1,7000,0.00%,
1991-01-16,14.85,14.85,14.85,14.85,6,4.80万,0.00%,
1991-01-17,14.78,14.78,14.78,14.78,4,2.90万,0.00%,
1991-01-18,14.71,14.71,14.71,14.71,5,3.80万,0.00%,
1991-01-19,14.64,14.64,14.64,14.64,4,3.40万,0.00%,
1991-01-29,14.58,14.58,14.58,14.58,3,2.20万,0.00%,
1991-01-30,14.51,14.51,14.51,14.51,17,12.3万,0.00%,0.01
1991-02-02,14.59,14.59,14.59,14.59,13,9.50万,0.00%,
1991-02-04,14.66,14.66,14.66,14.66,56,41.0万,0.00%,0.02
1991-02-05,14.73,14.73,14.73,14.73,29,21.3万,0.00%,0.01
1991-02-06,14.80,14.80,14.80,14.80,29,21.5万,0.00%,0.01
1991-02-07,14.87,14.87,14.87,14.87,48,35.7万,0.00%,0.02
1991-02-08,14.94,14.94,14.94,14.94,66,49.3万,0.00%,0.02
1991-02-09,15.01,15.01,15.01,15.01,136,102万,0.00%,0.05
1991-02-11,15.09,15.09,15.09,15.09,33,24.9万,0.00%,0.01
1991-02-12,15.07,15.07,15.07,15.07,236,178万,0.00%,0.08
1991-02-13,15.25,15.25,15.25,15.25,33,25.2万,0.00%,0.01
1991-02-22,15.33,15.33,15.33,15.33,116,88.9万,0.00%,0.04
1991-02-23,15.41,15.41,15.41,15.41,127,97.8万,0.00%,0.05
1991-02-25,15.33,15.33,15.33,15.33,410,314万,0.00%,0.15
1991-02-26,15.25,15.25,15.25,15.25,100,76.2万,0.00%,0.04
1991-02-27,15.17,15.17,15.17,15.17,258,196万,0.00%,0.09
1991-02-28,15.09,15.09,15.09,15.09,46,34.7万,0.00%,0.02
1991-03-01,15.01,15.01,15.01,15.01,28,21.0万,0.00%,0.01
1991-03-02,14.03,14.03,14.03,14.03,18,12.6万,0.00%,0.01
1991-03-04,14.86,14.86,14.86,14.86,30,22.2万,0.00%,0.01
1991-03-05,14.79,14.79,14.79,14.79,22,16.3万,0.00%,0.01
1991-03-06,14.72,14.72,14.72,14.72,21,15.4万,0.00%,0.01
1991-03-07,14.65,14.65,14.65,14.65,5,3.70万,0.00%,
1991-03-08,14.58,14.58,14.58,14.58,10,7.30万,0.00%,
1991-03-09,14.51,14.51,14.51,14.51,4,2.90万,0.00%,
1991-03-11,14.44,14.44,14.44,14.44,15,10.8万,0.00%,0.01
1991-03-12,14.37,14.37,14.37,14.37,13,9.30万,0.00%,
1991-03-13,14.30,14.30,14.30,14.30,39,27.9万,0.00%,0.01
1991-03-14,14.23,14.23,14.23,14.23,32,22.8万,0.00%,0.01
1991-03-15,14.16,14.16,14.16,14.16,13,9.20万,0.00%,
1991-03-16,14.09,14.09,14.09,14.09,8,5.60万,0.00%,
1991-03-18,14.02,14.02,14.02,14.02,26,18.2万,0.00%,0.01
1991-03-19,13.95,13.95,13.95,13.95,15,10.5万,0.00%,0.01
1991-03-20,13.88,13.88,13.88,13.88,19,13.2万,0.00%,0.01
1991-03-21,13.81,13.81,13.81,13.81,12,8.30万,0.00%,
1991-03-22,13.74,13.74,13.74,13.74,10,6.90万,0.00%,
1991-03-23,13.67,13.67,13.67,13.67,2,1.40万,0.00%,
