日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2014-12-31,12.95,15.54,15.54,12.95,203,31.5万,-,0.14
2015-01-05,17.09,17.09,17.09,17.09,38,6.49万,0.00%,0.03
2015-01-06,18.80,18.80,18.80,18.80,60,11.3万,0.00%,0.04
2015-01-07,20.68,20.68,20.68,20.68,99,20.5万,0.00%,0.07
2015-01-08,22.75,22.75,22.75,22.75,455,104万,0.00%,0.3
2015-01-09,25.03,25.03,25.03,25.03,858,215万,0.00%,0.57
2015-01-12,27.53,27.53,27.53,27.45,23394,6440万,0.32%,15.6
2015-01-13,27.29,30.28,30.28,27.01,98017,2.83亿,11.88%,65.34
2015-01-14,29.50,28.32,30.38,28.03,74384,2.17亿,7.76%,49.59
2015-01-15,27.85,31.15,31.15,27.85,89709,2.73亿,11.65%,59.81
2015-01-16,30.65,34.27,34.27,30.25,82636,2.69亿,12.91%,55.09
2015-01-19,33.00,33.69,37.50,32.10,95900,3.35亿,15.76%,63.93
2015-01-20,33.55,34.99,35.99,32.70,67573,2.35亿,9.77%,45.05
2015-01-21,35.07,35.25,37.05,34.30,60138,2.13亿,7.86%,40.09
2015-01-22,34.40,34.56,35.12,34.01,38657,1.34亿,3.15%,25.77
2015-01-23,34.99,35.56,37.50,34.21,61085,2.18亿,9.52%,40.72
2015-01-26,35.57,34.92,35.58,34.37,30785,1.07亿,3.40%,20.52
2015-01-27,34.80,34.65,35.40,34.30,20762,7230万,3.15%,13.84
2015-01-28,34.36,35.10,36.50,34.21,29828,1.05亿,6.61%,19.89
2015-01-29,34.60,33.80,35.50,33.80,28359,9805万,4.84%,18.91
2015-01-30,33.95,31.98,34.14,31.96,27393,8997万,6.45%,18.26
2015-02-02,31.89,32.40,32.98,31.50,15215,4940万,4.63%,10.14
2015-02-03,32.20,33.93,34.68,32.20,29538,9983万,7.65%,19.69
2015-02-04,33.95,34.50,35.20,33.56,30165,1.04亿,4.83%,20.11
2015-02-05,34.65,33.77,34.95,33.58,23214,7965万,3.97%,15.48
2015-02-06,33.48,31.53,33.50,31.45,25078,8068万,6.07%,16.72
2015-02-09,31.55,31.10,32.10,30.80,12122,3819万,4.12%,8.08
2015-02-10,31.09,31.54,31.69,30.88,8518,2674万,2.60%,5.68
2015-02-11,31.53,31.83,32.16,31.28,10646,3382万,2.79%,7.1
2015-02-12,31.99,32.24,32.73,31.92,14237,4593万,2.54%,9.49
2015-02-13,32.39,32.71,32.97,32.31,13272,4332万,2.05%,8.85
2015-02-16,32.71,33.00,33.16,32.53,12403,4076万,1.93%,8.27
2015-02-17,32.96,32.52,33.00,32.50,10008,3267万,1.52%,6.67
2015-02-25,32.53,32.30,32.58,31.90,10747,3463万,2.09%,7.16
2015-02-26,32.01,32.89,33.00,32.01,10754,3522万,3.07%,7.17
2015-02-27,32.90,33.55,33.63,32.66,15176,5035万,2.95%,10.12
2015-03-02,33.79,35.08,35.20,33.65,23048,7974万,4.62%,15.37
2015-03-03,34.50,33.95,34.87,33.95,15132,5206万,2.62%,10.09
2015-03-04,33.91,34.56,34.78,33.79,12971,4459万,2.92%,8.65
2015-03-05,34.57,35.29,35.55,33.95,19951,6918万,4.63%,13.3
2015-03-06,35.04,34.76,35.50,34.30,13636,4743万,3.40%,9.09
2015-03-09,34.66,34.30,34.69,33.81,8757,2996万,2.53%,5.84
2015-03-10,34.30,35.21,35.34,34.10,11190,3896万,3.62%,7.46
2015-03-11,35.09,34.60,35.09,34.21,10924,3783万,2.50%,7.28
2015-03-12,34.60,34.95,35.79,34.21,13671,4795万,4.57%,9.11
2015-03-13,34.95,36.99,38.20,34.70,22527,8218万,10.01%,15.02
2015-03-16,37.00,38.70,39.49,36.76,20329,7749万,7.38%,13.55
2015-03-17,38.46,38.21,39.30,37.79,18289,7036万,3.90%,12.19
2015-03-18,38.36,38.80,39.55,38.01,14565,5654万,4.03%,9.71
2015-03-19,38.60,40.00,40.00,38.40,16308,6370万,4.12%,10.87
2015-03-20,39.99,39.63,41.52,39.12,20862,8383万,6.00%,13.91
2015-03-23,39.50,39.98,40.22,39.03,17443,6919万,3.00%,11.63
2015-03-24,40.00,39.23,40.70,38.15,23170,9134万,6.38%,15.45
2015-03-25,39.64,41.88,43.14,39.51,29104,1.20亿,9.25%,19.4
2015-03-26,41.00,40.21,41.24,39.41,19763,7990万,4.37%,13.18
2015-03-27,40.07,43.40,44.17,39.87,20456,8512万,10.69%,13.64
2015-03-30,42.60,42.15,43.78,41.50,15351,6504万,5.25%,10.23
2015-03-31,42.50,41.90,43.23,41.60,11056,4692万,3.87%,7.37
2015-04-01,42.18,42.52,42.70,41.40,10962,4614万,3.10%,7.31
2015-04-02,42.37,44.35,44.44,42.20,17391,7523万,5.27%,11.59
2015-04-03,43.59,46.27,47.80,43.53,17709,8106万,9.63%,11.81
2015-04-07,46.03,47.41,47.75,45.59,14220,6632万,4.67%,9.48
2015-04-08,47.37,45.46,47.40,43.80,16199,7367万,7.59%,10.8
2015-04-09,45.00,47.05,47.20,43.00,16410,7331万,9.24%,10.94
2015-04-10,46.72,48.35,50.17,45.20,17101,8326万,10.56%,11.4
2015-04-13,48.09,50.71,51.60,47.86,14946,7470万,7.74%,9.96
2015-04-14,50.40,48.78,51.20,48.50,12911,6426万,5.32%,8.61
2015-04-15,48.10,46.52,49.50,46.00,10722,5093万,7.18%,7.15
2015-04-16,46.00,46.85,48.15,45.02,9711,4552万,6.73%,6.47
2015-04-17,47.91,47.40,49.50,47.11,11206,5379万,5.10%,7.47
2015-04-20,47.31,44.00,47.31,43.53,13548,6155万,7.97%,9.03
2015-04-21,43.98,46.59,46.77,43.98,9038,4131万,6.34%,6.03
2015-04-22,46.74,49.99,50.50,46.74,12985,6340万,8.07%,8.66
2015-04-23,48.00,48.00,49.10,45.53,29413,1.39亿,7.14%,19.61
2015-04-24,46.62,45.79,47.18,45.19,16765,7730万,4.15%,11.18
2015-04-27,46.01,46.05,46.97,45.70,11389,5258万,2.77%,7.59
2015-04-28,45.98,45.28,46.48,45.04,12936,5925万,3.13%,8.62
2015-04-29,45.00,46.10,46.46,45.00,7616,3503万,3.22%,5.08
2015-04-30,46.00,46.01,46.95,46.00,12025,5587万,2.06%,8.02
2015-05-04,46.01,45.61,46.19,44.82,9081,4115万,2.98%,6.05
2015-05-05,45.50,45.76,46.46,45.22,9583,4388万,2.72%,6.39
2015-05-06,45.76,45.86,47.68,45.50,13341,6216万,4.76%,8.89
2015-05-07,45.87,43.99,46.37,43.61,11215,5065万,6.02%,7.48
2015-05-08,44.61,47.40,47.44,44.61,11995,5511万,6.43%,8
2015-05-11,47.40,50.30,50.80,47.01,19563,9610万,8.00%,13.04
2015-05-12,51.50,54.20,54.38,49.01,25621,1.31亿,10.68%,17.08
2015-05-13,52.00,57.76,59.18,50.51,26983,1.49亿,16.00%,17.99
2015-05-14,56.42,58.01,59.86,55.76,16550,9567万,7.10%,11.03
2015-05-15,57.60,57.20,59.80,55.32,14122,8134万,7.72%,9.41
2015-05-18,56.65,61.97,62.18,56.65,20027,1.21亿,9.67%,13.35
2015-05-19,62.06,61.20,64.66,59.60,13313,8172万,8.17%,8.88
2015-05-20,60.90,62.90,64.58,60.10,14603,9168万,7.32%,9.74
2015-05-21,62.39,67.98,68.55,62.01,15845,1.05亿,10.40%,10.56
2015-05-22,69.40,70.49,72.50,65.02,17729,1.23亿,11.00%,11.82
2015-05-25,68.88,74.00,75.99,66.77,13831,9999万,13.08%,9.22
2015-05-26,74.01,81.40,81.40,73.28,14842,1.18亿,10.97%,9.89
2015-05-27,85.99,89.54,89.54,81.00,16400,1.43亿,10.49%,10.93
2015-05-28,90.48,88.97,98.49,86.01,22398,2.15亿,13.94%,14.93
2015-05-29,84.44,90.88,95.88,80.07,22525,1.97亿,17.77%,15.02
2015-06-01,90.66,87.39,95.00,84.18,14084,1.25亿,11.91%,9.39
2015-06-02,86.82,88.50,90.98,84.50,12397,1.09亿,7.42%,8.26
2015-06-03,88.40,95.39,95.40,85.01,14548,1.32亿,11.74%,9.7
2015-06-04,92.50,87.00,94.49,85.85,13902,1.23亿,9.06%,9.27
2015-06-05,87.92,85.46,89.64,78.42,17541,1.48亿,12.90%,11.69
2015-06-08,82.56,76.92,82.56,76.92,14284,1.13亿,6.60%,9.52
2015-06-09,75.12,75.51,77.86,75.12,6643,5054万,3.56%,4.43
2015-06-10,75.43,77.39,79.16,74.94,9575,7410万,5.59%,6.38
2015-06-11,77.51,80.34,81.01,76.72,9172,7269万,5.54%,6.11
2015-06-12,80.45,79.93,82.46,79.93,7089,5751万,3.15%,4.73
2015-06-15,80.03,72.50,80.21,72.26,6632,5031万,9.95%,4.42
2015-06-16,69.06,66.59,72.05,65.31,8290,5601万,9.30%,5.53
2015-06-17,67.05,69.48,69.94,64.72,7026,4730万,7.84%,4.68
2015-06-18,69.44,65.36,71.05,65.06,7303,4997万,8.62%,4.87
2015-06-19,62.02,60.21,65.00,58.83,7817,4863万,9.44%,5.21
2015-06-23,61.07,66.23,66.23,58.06,13436,8525万,13.57%,8.96
2015-06-24,66.24,68.34,69.96,66.24,11387,7732万,5.62%,7.59
2015-06-25,68.86,68.37,70.45,66.72,8753,5991万,5.46%,5.84
2015-06-26,66.98,61.54,68.37,61.54,12484,8066万,9.99%,8.32
2015-06-29,63.56,56.31,66.15,55.39,13137,7989万,17.48%,8.76
2015-06-30,56.06,61.56,61.94,51.06,26724,1.57亿,19.32%,17.82
2015-07-01,60.56,61.26,67.06,60.06,17865,1.14亿,11.37%,11.91
2015-07-02,61.06,56.18,64.56,55.72,14555,8717万,14.43%,9.7
2015-07-03,53.37,50.57,56.95,50.57,11584,6042万,11.36%,7.72
2015-07-06,55.62,45.52,55.62,45.52,11211,5572万,19.97%,7.47
2015-07-07,41.32,40.97,41.66,40.97,2112,868万,1.52%,1.41
2015-07-08,36.88,36.88,39.06,36.88,25402,9455万,5.32%,16.93
2015-09-29,40.56,40.56,40.56,40.56,5595,2266万,0.00%,3.73
2015-09-30,44.61,44.61,44.61,44.61,730,325万,0.00%,0.49
2015-10-08,49.07,49.07,49.07,49.07,9483,4648万,0.00%,6.32
2015-10-09,52.07,53.97,53.97,51.17,10570,5585万,5.71%,7.05
2015-10-12,58.06,59.36,59.36,57.06,14732,8695万,4.26%,9.82
2015-10-13,65.29,65.29,65.29,61.61,24092,1.55亿,6.20%,16.06
2015-10-14,65.06,65.26,70.55,64.24,20612,1.38亿,9.66%,13.74
2015-10-15,65.24,65.34,67.04,63.38,39945,2.60亿,5.61%,26.63
2015-10-16,65.06,66.28,67.66,64.41,34137,2.25亿,4.97%,22.76
2015-10-19,67.14,72.90,72.90,67.14,33623,2.40亿,8.69%,22.42
2015-10-20,73.06,69.29,75.06,66.07,39153,2.76亿,12.33%,26.1
2015-10-21,69.56,69.36,76.11,66.29,35854,2.58亿,14.17%,23.9
2015-10-22,67.57,75.94,76.29,66.43,37269,2.69亿,14.22%,24.85
2015-10-23,74.09,78.37,83.04,73.66,32384,2.51亿,12.35%,21.59
2015-10-26,78.06,74.16,78.86,72.06,22537,1.70亿,8.68%,15.02
2015-10-27,75.05,75.52,75.86,70.17,17214,1.26亿,7.67%,11.48
2015-10-28,73.86,73.28,75.55,72.61,12305,9102万,3.89%,8.2
2015-10-29,75.96,76.26,77.55,73.70,13961,1.06亿,5.25%,9.31
2015-10-30,74.82,74.57,77.83,72.45,13484,1.01亿,7.05%,8.99
2015-11-02,72.06,74.94,79.00,71.19,12947,9693万,10.47%,8.63
2015-11-03,75.06,77.36,78.57,73.07,16639,1.28亿,7.34%,11.09
2015-11-04,78.02,80.36,82.86,77.11,18418,1.49亿,7.43%,12.28
2015-11-05,80.06,78.72,81.06,77.74,19252,1.53亿,4.13%,12.83
2015-11-06,78.84,81.26,82.06,78.06,19156,1.53亿,5.08%,12.77
2015-11-09,79.57,83.06,85.96,77.20,22413,1.84亿,10.78%,14.94
2015-11-10,81.96,91.36,91.36,81.06,22626,1.98亿,12.40%,15.08
2015-11-11,93.89,98.07,100.49,90.06,32207,3.09亿,11.42%,21.47
2015-11-12,97.06,100.06,105.06,96.24,21422,2.13亿,8.99%,14.28
2015-11-13,96.07,90.06,98.56,90.06,24949,2.32亿,8.49%,16.63
2015-11-16,86.06,93.34,95.00,85.14,15424,1.41亿,10.95%,10.28
2015-11-17,95.26,94.47,96.06,92.16,13303,1.25亿,4.18%,8.87
2015-11-18,92.06,100.17,103.91,92.06,44657,4.55亿,12.54%,29.77
2015-11-19,99.16,110.18,110.18,99.16,38396,4.16亿,11.00%,25.6
2015-11-20,114.55,114.06,121.19,112.31,55747,6.53亿,8.06%,37.16
2015-11-23,114.20,107.05,115.55,106.20,32937,3.65亿,8.20%,21.96
2015-11-24,108.96,117.75,117.75,106.95,35407,4.01亿,10.09%,23.6
2015-11-25,116.06,123.63,127.06,112.91,34655,4.06亿,12.02%,23.1
2015-11-26,123.07,119.18,126.56,118.35,21474,2.63亿,6.64%,14.32
2015-11-27,124.06,117.06,128.34,113.06,38171,4.65亿,12.82%,25.45
2015-11-30,116.27,128.76,128.76,115.32,34492,4.21亿,11.48%,22.99
2015-12-01,133.86,123.05,141.63,120.06,50652,6.78亿,16.75%,33.77
2015-12-02,123.56,130.06,132.04,116.31,42988,5.41亿,12.78%,28.66
2015-12-03,130.06,137.31,140.46,117.06,162877,8.11亿,17.99%,43.43
2015-12-04,128.81,151.04,151.04,127.61,188374,11.0亿,17.06%,50.23
2015-12-07,157.06,166.14,166.14,154.49,71955,4.69亿,7.71%,19.19
2015-12-08,172.06,172.26,182.74,167.56,200708,14.1亿,9.13%,53.52
2015-12-09,166.31,155.81,169.81,155.31,129512,8.33亿,8.42%,34.54
2015-12-10,158.81,152.84,162.56,145.14,130044,7.95亿,11.18%,34.68
2015-12-11,149.81,137.59,149.81,137.56,110146,6.25亿,8.02%,29.37
2015-12-14,137.56,138.19,139.81,132.61,78772,4.26亿,5.23%,21.01
2015-12-15,139.69,138.31,141.29,136.49,76621,4.24亿,3.47%,20.43
2015-12-16,138.34,138.69,143.06,134.26,91311,5.09亿,6.36%,24.35
2015-12-17,138.89,144.04,145.04,138.84,102958,5.86亿,4.47%,27.46
2015-12-18,143.81,137.79,143.81,136.31,79007,4.40亿,5.21%,21.07
2015-12-21,134.74,131.89,136.31,130.06,66874,3.54亿,4.54%,17.83
2015-12-22,131.94,135.04,136.29,131.91,52827,2.84亿,3.32%,14.09
2015-12-23,136.29,128.39,136.76,128.29,58539,3.07亿,6.28%,15.61
2015-12-24,128.66,131.41,131.56,122.69,54815,2.79亿,6.91%,14.62
2015-12-25,131.54,127.64,132.71,126.46,40159,2.08亿,4.76%,10.71
2015-12-28,127.99,122.06,130.56,122.01,40803,2.05亿,6.70%,10.88
2015-12-29,121.06,118.36,121.81,116.16,50034,2.36亿,4.63%,13.34
2016-01-07,108.11,106.54,112.29,106.54,25007,1.09亿,4.86%,5.13
2016-01-08,105.06,103.54,108.39,96.81,58967,2.43亿,10.86%,12.1
2016-01-11,98.56,93.19,101.51,93.19,45695,1.75亿,8.04%,9.37
2016-01-12,91.31,94.56,96.16,88.56,39408,1.47亿,8.16%,8.08
2016-01-13,95.06,85.11,96.29,85.11,37441,1.38亿,11.82%,7.68
2016-01-14,80.81,89.91,90.26,77.56,55538,1.87亿,14.92%,11.39
2016-01-15,87.56,92.71,97.54,85.11,85072,3.11亿,13.82%,17.45
2016-06-01,101.96,101.96,101.96,101.96,3249,1323万,0.00%,0.67
2016-06-02,107.16,112.13,112.13,105.66,78106,3.47亿,6.35%,16.02
2016-06-03,117.63,123.33,123.33,115.53,121360,5.83亿,6.96%,24.89
2016-06-06,125.83,118.71,128.66,115.93,114616,5.54亿,10.32%,23.51
2016-06-07,117.36,117.26,118.61,114.46,98314,4.58亿,3.50%,20.17
2016-06-08,115.48,112.21,117.06,112.16,82531,3.75亿,4.18%,16.93
2016-06-13,109.88,106.16,112.16,106.16,61994,2.70亿,5.35%,12.72
2016-06-14,105.88,100.38,105.88,99.15,55534,2.27亿,6.34%,11.39
2016-06-15,100.66,110.41,110.41,100.16,84025,3.59亿,10.21%,17.24
2016-06-16,119.13,121.43,121.43,115.16,45571,2.18亿,5.68%,9.35
2016-06-17,130.16,125.06,131.41,119.08,159686,8.02亿,10.15%,32.76
2016-06-20,122.66,119.91,122.91,117.66,82981,3.99亿,4.20%,17.02
2016-06-21,119.98,116.06,124.78,115.16,82269,4.00亿,8.03%,16.88
2016-06-22,112.66,115.41,115.86,111.41,59250,2.69亿,3.83%,12.15
2016-06-23,115.16,115.36,120.31,113.93,56873,2.66亿,5.52%,11.67
2016-06-24,113.51,112.23,114.91,105.16,63423,2.82亿,8.45%,13.01
2016-06-27,109.66,123.43,123.43,109.13,63977,3.01亿,12.74%,13.12
2016-06-28,127.13,126.81,130.86,121.16,130228,6.56亿,7.86%,26.71
2016-06-29,126.66,125.13,126.66,122.03,72926,3.62亿,3.65%,14.96
2016-06-30,123.38,123.28,124.83,120.41,54253,2.65亿,3.54%,11.13
2016-07-01,122.68,128.11,135.61,122.68,106796,5.58亿,10.48%,21.91
