日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2017-11-21,68.26,81.91,81.91,68.26,246,200万,-,0.1
2017-11-22,90.10,90.10,90.10,90.10,219,197万,0.00%,0.09
2017-11-23,99.11,99.11,99.11,99.11,300,297万,0.00%,0.12
2017-11-24,105.02,89.20,105.02,89.20,86580,8.03亿,15.96%,34.63
2017-11-27,86.05,91.89,97.00,85.63,81169,7.51亿,12.75%,32.47
2017-11-28,89.80,90.26,93.50,89.01,43851,3.97亿,4.89%,17.54
2017-11-29,90.00,86.91,90.00,84.70,50004,4.33亿,5.87%,20
2017-11-30,87.00,86.10,87.90,84.72,39599,3.42亿,3.66%,15.84
2017-12-01,85.20,84.96,86.88,84.50,29144,2.49亿,2.76%,11.66
2017-12-04,84.00,76.94,84.00,76.61,51123,4.06亿,8.70%,20.45
2017-12-05,75.99,73.07,77.97,71.29,39933,2.98亿,8.68%,15.97
2017-12-06,72.88,74.37,74.39,72.22,25755,1.89亿,2.97%,10.3
2017-12-07,73.71,72.04,73.90,72.00,22423,1.63亿,2.55%,8.97
2017-12-08,71.93,73.08,74.40,71.92,26184,1.92亿,3.44%,10.47
2017-12-11,72.97,73.14,73.79,72.61,17765,1.30亿,1.61%,7.11
2017-12-12,73.14,70.80,73.74,70.78,23518,1.70亿,4.05%,9.41
2017-12-13,70.91,71.09,71.41,70.50,13613,9661万,1.29%,5.45
2017-12-14,71.05,72.44,73.50,70.65,23783,1.72亿,4.01%,9.51
2017-12-15,71.80,71.02,72.18,70.75,17537,1.25亿,1.97%,7.01
2017-12-18,71.05,69.80,71.39,69.40,14452,1.01亿,2.80%,5.78
2017-12-19,69.87,70.10,70.29,69.70,10670,7467万,0.85%,4.27
2017-12-20,70.26,68.48,70.26,68.31,15823,1.09亿,2.78%,6.33
2017-12-21,68.16,67.58,68.47,66.26,18281,1.23亿,3.23%,7.31
2017-12-22,67.32,67.16,68.35,67.01,13312,9015万,1.98%,5.32
2017-12-25,67.19,65.73,67.39,64.81,19461,1.28亿,3.84%,7.78
2017-12-26,65.64,68.34,69.13,65.27,27436,1.86亿,5.87%,10.97
2017-12-27,68.19,69.77,71.50,67.08,38454,2.67亿,6.47%,15.38
2017-12-28,68.98,69.29,70.65,68.37,24827,1.73亿,3.27%,9.93
2017-12-29,69.27,68.50,70.67,68.00,14925,1.03亿,3.85%,5.97
2018-01-02,68.52,68.54,68.97,68.22,11375,7806万,1.09%,4.55
2018-01-03,68.55,67.21,68.90,66.60,21444,1.44亿,3.36%,8.58
2018-01-04,67.27,66.62,67.43,66.53,15818,1.06亿,1.34%,6.33
2018-01-05,66.74,67.12,67.61,66.41,15896,1.07亿,1.80%,6.36
2018-01-08,67.28,69.09,69.10,66.90,26552,1.81亿,3.28%,10.62
2018-01-09,69.00,68.24,69.50,68.06,21456,1.48亿,2.08%,8.58
2018-01-10,68.00,66.43,68.19,66.06,18497,1.24亿,3.12%,7.4
2018-01-11,66.43,67.08,67.55,66.43,13013,8738万,1.69%,5.21
2018-01-12,66.90,67.64,67.80,66.22,19348,1.30亿,2.36%,7.74
2018-01-15,67.43,65.24,67.43,65.00,16973,1.12亿,3.59%,6.79
2018-01-16,65.10,66.11,66.64,65.02,14755,9746万,2.48%,5.9
2018-01-17,66.30,68.35,68.48,65.52,26886,1.81亿,4.48%,10.75
2018-01-18,68.01,67.62,69.49,67.45,22046,1.51亿,2.98%,8.82
2018-01-19,67.04,67.42,69.00,67.03,18403,1.25亿,2.91%,7.36
2018-01-22,67.44,68.89,69.90,67.44,24104,1.66亿,3.65%,9.64
2018-01-23,68.30,68.24,69.30,67.82,15624,1.07亿,2.15%,6.25
2018-01-24,68.20,68.77,68.86,67.50,16916,1.16亿,1.99%,6.77
2018-01-25,68.58,68.61,69.80,68.29,22817,1.58亿,2.20%,9.13
2018-01-26,68.12,66.70,68.58,66.60,17882,1.21亿,2.89%,7.15
2018-01-29,66.73,65.95,66.99,65.44,12217,8074万,2.32%,4.89
2018-01-30,65.65,66.13,66.41,65.62,7125,4702万,1.20%,2.85
2018-01-31,66.25,62.81,66.25,62.50,18539,1.19亿,5.67%,7.42
2018-02-01,62.81,59.71,63.44,59.66,17657,1.08亿,6.02%,7.06
2018-02-02,59.12,58.97,59.59,57.10,9925,5821万,4.17%,3.97
2018-02-05,57.98,58.07,58.88,57.33,6383,3718万,2.63%,2.55
2018-02-06,57.35,56.26,58.96,56.05,14084,8118万,5.01%,5.63
2018-02-07,57.41,56.79,57.80,55.30,10517,5966万,4.44%,4.21
2018-02-08,56.50,56.86,57.58,56.40,7710,4396万,2.08%,3.08
2018-02-09,55.86,54.38,56.40,54.30,11261,6215万,3.69%,4.5
2018-02-12,54.99,55.53,55.87,54.82,7504,4167万,1.93%,3
2018-02-13,56.00,55.13,56.00,55.09,8222,4560万,1.64%,3.29
2018-02-14,55.26,54.96,55.38,54.75,4814,2647万,1.14%,1.93
2018-02-22,55.53,55.77,55.87,55.22,6650,3698万,1.18%,2.66
2018-02-23,55.80,56.86,57.20,55.65,9102,5152万,2.78%,3.64
2018-02-26,57.60,57.92,58.00,57.20,11632,6711万,1.41%,4.65
2018-02-27,57.92,57.16,57.92,56.93,10565,6045万,1.71%,4.23
2018-02-28,56.83,56.45,56.83,56.03,8610,4856万,1.40%,3.44
2018-03-01,56.03,56.55,56.78,55.72,7962,4498万,1.88%,3.18
2018-03-02,56.16,56.49,57.47,56.09,8011,4545万,2.44%,3.2
2018-03-05,56.18,56.76,56.80,56.18,5990,3388万,1.10%,2.4
2018-03-06,57.17,57.55,57.58,56.75,9656,5519万,1.46%,3.86
2018-03-07,57.66,56.83,57.79,56.80,9424,5397万,1.72%,3.77
2018-03-08,56.90,57.69,57.73,56.61,12127,6954万,1.97%,4.85
2018-03-09,57.80,58.68,58.99,57.62,16440,9590万,2.37%,6.58
2018-03-12,58.69,58.92,59.69,58.51,13432,7930万,2.01%,5.37
2018-03-13,58.80,57.76,58.82,57.71,12004,6975万,1.88%,4.8
2018-03-14,57.78,57.91,58.57,57.60,8468,4919万,1.68%,3.39
2018-03-15,57.75,56.00,57.75,55.50,13723,7723万,3.89%,5.49
2018-03-16,55.99,55.68,56.46,55.63,7138,3998万,1.48%,2.86
2018-03-19,55.69,56.29,56.56,55.18,6725,3776万,2.48%,2.69
2018-03-20,55.50,56.02,56.23,55.24,6458,3603万,1.76%,2.58
2018-03-21,56.21,56.75,57.30,56.21,11630,6604万,1.95%,4.65
2018-03-22,56.71,56.65,57.27,56.01,7439,4221万,2.22%,2.98
2018-03-23,54.89,50.99,54.89,50.99,22178,1.17亿,6.88%,8.87
2018-03-26,49.79,50.32,50.47,48.00,11508,5668万,4.84%,4.6
2018-03-27,50.84,52.23,52.96,50.60,14076,7297万,4.69%,5.63
2018-03-28,51.00,51.18,51.78,50.55,7402,3797万,2.35%,2.96
2018-03-29,51.39,52.19,52.50,51.34,8818,4591万,2.27%,3.53
2018-03-30,52.38,52.28,52.56,52.10,8220,4302万,0.88%,3.29
2018-04-02,52.39,52.08,52.96,52.03,7643,4014万,1.78%,3.06
2018-04-03,50.95,50.98,51.33,50.69,7985,4069万,1.23%,3.19
2018-04-04,51.12,53.91,55.94,51.12,23421,1.26亿,9.45%,9.37
2018-04-09,53.50,53.13,53.50,52.02,12836,6784万,2.75%,5.13
2018-04-10,53.08,54.61,55.28,53.08,16413,8932万,4.14%,6.57
2018-04-11,55.10,54.88,55.38,54.01,11910,6510万,2.51%,4.76
2018-04-12,54.64,54.77,55.37,54.39,10760,5910万,1.79%,4.3
2018-04-13,55.30,55.35,57.87,55.21,20040,1.13亿,4.86%,8.02
2018-04-16,55.01,53.32,55.01,52.69,10822,5836万,4.19%,4.33
2018-04-17,53.41,52.17,54.35,52.01,7975,4244万,4.39%,3.19
2018-04-18,53.04,52.66,53.09,51.00,7552,3920万,4.01%,3.02
2018-04-19,52.28,52.39,53.14,52.23,6948,3660万,1.73%,2.78
2018-04-20,52.10,51.10,52.10,50.88,7053,3626万,2.33%,2.82
2018-04-23,49.00,49.35,49.58,48.50,11742,5757万,2.11%,4.7
2018-04-24,49.30,50.23,50.40,49.06,7333,3660万,2.72%,2.93
2018-04-25,50.00,50.18,50.57,49.80,6460,3237万,1.53%,2.58
2018-04-26,50.19,48.85,50.37,48.81,6805,3356万,3.11%,2.72
2018-04-27,49.06,49.22,49.50,48.86,4399,2167万,1.31%,1.76
2018-05-02,45.31,44.89,46.80,44.60,17596,8000万,4.47%,7.04
2018-05-03,44.90,45.30,45.45,44.04,9210,4125万,3.14%,3.68
2018-05-04,45.12,44.60,45.20,44.54,7521,3370万,1.46%,3.01
2018-05-07,44.63,45.48,45.65,44.61,7642,3462万,2.33%,3.06
2018-05-08,46.19,46.93,47.33,45.80,12248,5717万,3.36%,4.9
2018-05-09,47.04,46.60,47.04,46.08,7614,3530万,2.05%,3.05
2018-05-10,46.46,47.60,47.98,46.45,10652,5049万,3.28%,4.26
2018-05-11,47.51,46.81,47.60,46.66,6321,2971万,1.97%,2.53
2018-05-14,46.16,45.95,46.85,45.61,5741,2652万,2.65%,2.3
2018-05-15,45.97,46.75,46.82,45.81,5305,2460万,2.20%,2.12
2018-05-16,46.76,46.23,46.76,46.21,4430,2057万,1.18%,1.77
2018-05-17,46.26,46.38,46.55,46.06,5178,2397万,1.06%,2.07
2018-05-18,46.28,46.38,46.59,45.86,5661,2614万,1.57%,2.26
2018-05-21,46.38,47.37,47.57,46.38,9863,4656万,2.57%,3.95
2018-05-22,47.70,48.81,49.36,47.47,15541,7562万,3.99%,6.22
2018-05-23,48.49,48.13,49.29,48.00,10099,4900万,2.64%,4.04
2018-05-24,48.23,48.76,48.94,48.11,7383,3579万,1.72%,2.95
2018-05-25,48.90,48.81,49.16,48.40,10353,5055万,1.56%,4.14
2018-05-28,48.90,46.63,48.91,45.95,9861,4539万,6.06%,3.94
2018-05-29,46.53,46.58,47.33,46.39,6104,2801万,2.02%,2.44
2018-05-30,46.39,44.43,46.39,44.32,10043,4448万,4.44%,4.02
2018-05-31,44.59,45.23,45.51,44.59,5972,2644万,2.07%,2.39
2018-06-01,45.45,48.78,49.66,45.39,29666,1.43亿,9.44%,11.87
2018-06-04,47.99,49.46,49.71,47.47,20741,9941万,4.59%,8.3
2018-06-05,49.09,49.17,49.35,48.39,14406,6922万,1.94%,5.76
2018-06-06,49.31,48.78,49.32,48.34,11866,5673万,1.99%,4.75
2018-06-07,48.79,47.18,48.99,47.00,12184,5728万,4.08%,4.87
2018-06-08,46.89,46.38,46.89,45.69,8956,4069万,2.54%,3.58
2018-06-11,46.15,46.39,47.16,46.15,6215,2843万,2.18%,2.49
2018-06-12,46.39,46.80,46.89,45.69,6787,3096万,2.59%,2.71
2018-06-13,46.60,45.34,46.82,45.33,8775,3948万,3.18%,3.51
2018-06-14,44.74,45.93,46.12,44.74,6074,2719万,3.04%,2.43
2018-06-15,45.89,44.87,46.38,44.43,6561,2914万,4.25%,2.62
2018-06-19,44.59,40.51,44.59,40.47,14159,5844万,9.18%,5.66
2018-06-20,40.35,40.77,41.34,39.89,7274,2894万,3.58%,2.91
2018-06-21,40.89,39.05,41.09,39.01,7464,2923万,5.10%,2.99
2018-06-22,39.15,39.44,39.87,38.24,5967,2292万,4.17%,2.39
2018-06-25,40.38,39.74,40.39,39.48,6290,2453万,2.31%,2.52
2018-06-26,39.27,40.09,40.27,38.95,5286,2054万,3.32%,2.11
2018-06-27,40.27,40.28,41.08,40.09,6540,2597万,2.47%,2.62
2018-06-28,40.14,40.12,40.87,39.90,4645,1835万,2.41%,1.86
2018-06-29,40.58,41.10,41.29,40.16,8468,3380万,2.82%,3.39
2018-07-02,41.10,40.41,41.27,40.20,7558,3013万,2.60%,3.02
2018-07-03,40.57,42.61,43.86,40.29,18072,7553万,8.83%,7.23
2018-07-04,42.19,42.11,42.76,41.41,9221,3777万,3.17%,3.69
2018-07-05,42.04,41.40,42.89,41.31,6987,2870万,3.75%,2.79
2018-07-06,41.69,43.50,44.55,41.19,21998,9315万,8.12%,8.8
2018-07-09,42.97,43.16,43.87,42.82,12392,5252万,2.41%,4.96
2018-07-10,43.37,42.57,43.37,42.01,14757,6138万,3.15%,5.9
2018-07-11,41.99,39.85,41.99,39.02,17408,6869万,6.98%,6.96
2018-07-12,39.59,40.98,41.05,39.59,8971,3567万,3.66%,3.59
2018-07-13,40.83,40.52,41.19,40.40,6994,2784万,1.93%,2.8
2018-07-16,40.72,40.39,40.72,40.12,3766,1487万,1.48%,1.51
2018-07-17,40.38,40.59,40.62,40.11,4080,1613万,1.26%,1.63
2018-07-18,40.50,40.34,41.29,40.23,4806,1912万,2.61%,1.92
2018-07-19,40.50,40.36,40.68,40.14,4937,1950万,1.34%,1.97
2018-07-20,40.56,41.27,41.80,40.42,9339,3773万,3.42%,3.74
2018-07-23,40.56,40.73,40.89,40.21,6581,2610万,1.65%,2.63
2018-07-24,40.89,41.51,41.59,40.88,8079,3266万,1.74%,3.23
2018-07-25,41.51,41.59,42.26,41.35,10017,4091万,2.19%,4.01
2018-07-26,41.61,41.19,41.61,41.04,8344,3367万,1.37%,3.34
2018-07-27,41.29,40.87,41.32,40.82,4303,1726万,1.21%,1.72
2018-07-30,40.99,40.06,40.99,39.96,6318,2490万,2.52%,2.53
2018-07-31,40.05,40.07,40.25,39.69,2968,1162万,1.40%,1.19
2018-08-01,40.31,39.53,40.37,39.40,3734,1456万,2.42%,1.49
2018-08-02,39.59,37.87,39.59,37.19,6591,2458万,6.07%,2.64
2018-08-03,37.93,37.50,38.07,37.40,3290,1211万,1.77%,1.32
2018-08-06,37.44,36.78,37.76,36.39,4247,1542万,3.65%,1.7
2018-08-07,36.89,37.52,37.54,36.69,3978,1447万,2.31%,1.59
2018-08-08,37.23,38.15,40.49,37.23,8022,3007万,8.69%,3.21
2018-08-09,37.76,38.43,38.79,37.19,6476,2423万,4.19%,2.59
2018-08-10,38.39,38.19,38.63,37.90,4557,1703万,1.90%,1.82
2018-08-13,37.90,38.04,38.19,37.41,3417,1261万,2.04%,1.37
2018-08-14,38.04,38.29,38.53,37.98,3472,1298万,1.45%,1.39
2018-08-15,38.32,37.51,38.39,37.46,3499,1290万,2.43%,1.4
2018-08-16,37.47,37.28,37.71,36.79,2674,976万,2.45%,1.07
2018-08-17,37.59,36.52,37.70,36.49,3214,1163万,3.25%,1.29
2018-08-20,36.71,37.00,37.18,36.27,2834,1014万,2.49%,1.13
2018-08-21,36.98,37.22,37.35,36.89,2579,936万,1.24%,1.03
2018-08-22,37.69,36.92,37.69,36.92,2325,844万,2.07%,0.93
2018-08-23,37.22,37.20,37.39,36.69,2436,883万,1.90%,0.97
2018-08-24,37.26,37.21,37.47,37.05,3300,1202万,1.13%,1.32
2018-08-27,37.40,37.69,37.88,37.25,4170,1532万,1.69%,1.67
2018-08-28,37.36,37.48,37.63,37.28,4690,1712万,0.93%,1.88
2018-08-29,37.39,37.24,37.58,37.07,2925,1067万,1.36%,1.17
2018-08-30,37.20,36.47,37.34,36.43,3543,1270万,2.44%,1.42
2018-08-31,36.44,36.12,36.76,36.07,2863,1014万,1.89%,1.15
2018-09-03,36.19,35.79,36.26,35.46,2587,903万,2.21%,1.03
2018-09-04,36.19,36.40,36.47,35.59,2481,874万,2.46%,0.99
2018-09-05,36.34,35.80,36.57,35.73,2102,742万,2.31%,0.84
2018-09-06,35.85,35.68,36.16,35.65,2446,856万,1.42%,0.98
2018-09-07,35.70,35.76,36.27,35.64,2265,794万,1.77%,0.91
2018-09-10,35.79,34.99,35.97,34.93,3683,1265万,2.91%,1.47
2018-09-11,35.02,35.03,35.34,34.89,1687,577万,1.29%,0.67
2018-09-12,35.04,35.13,35.34,34.91,2256,773万,1.23%,0.9
2018-09-13,35.46,35.32,35.57,35.05,2648,910万,1.48%,1.06
2018-09-14,35.18,35.05,35.46,35.01,2816,967万,1.27%,1.13
2018-09-17,35.05,34.32,35.05,34.30,2800,941万,2.14%,1.12
2018-09-18,34.47,34.67,34.69,34.05,2949,988万,1.86%,1.18
