日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2017-04-12,26.15,28.53,28.53,26.15,52,14.6万,-,0.03
2017-04-13,31.38,31.38,31.38,31.38,12,3.69万,0.00%,0.01
2017-04-14,34.52,34.52,34.52,34.52,25,8.47万,0.00%,0.02
2017-04-17,37.97,37.97,37.97,37.97,68,25.8万,0.00%,0.04
2017-04-18,41.77,41.77,41.77,41.77,85,35.5万,0.00%,0.06
2017-04-19,45.95,45.95,45.95,45.95,139,63.7万,0.00%,0.09
2017-04-20,50.55,50.55,50.55,50.55,170,85.7万,0.00%,0.11
2017-04-25,55.01,55.61,55.61,52.51,47220,2.58亿,6.13%,31.07
2017-04-26,53.00,55.72,58.00,52.88,73618,4.08亿,9.21%,48.43
2017-04-27,54.00,61.29,61.29,53.52,83611,4.87亿,13.94%,55.01
2017-04-28,59.68,58.33,60.96,57.55,62965,3.71亿,5.56%,41.42
2017-05-02,58.19,57.49,59.25,56.25,46873,2.70亿,5.14%,30.84
2017-05-03,58.31,61.80,63.20,58.28,70726,4.27亿,8.56%,46.53
2017-05-04,60.41,59.98,62.50,58.00,49383,2.97亿,7.28%,32.49
2017-05-05,58.99,56.67,59.59,56.67,32969,1.92亿,4.87%,21.69
2017-05-08,55.89,54.60,57.45,54.06,25855,1.46亿,5.98%,17.01
2017-05-09,54.18,55.60,56.26,54.07,22000,1.21亿,4.01%,14.47
2017-05-10,55.18,52.18,55.87,51.80,33748,1.81亿,7.32%,22.2
2017-05-11,51.07,53.30,54.90,51.01,23451,1.23亿,7.45%,15.43
2017-05-12,53.50,53.00,53.52,52.11,18240,9644万,2.65%,12
2017-05-15,53.20,53.89,54.85,52.80,21024,1.13亿,3.87%,13.83
2017-05-16,53.00,54.87,55.13,51.54,23378,1.25亿,6.66%,15.38
2017-05-17,54.51,54.61,55.62,54.25,22939,1.26亿,2.50%,15.09
2017-05-18,53.95,55.03,56.78,53.50,23426,1.29亿,6.01%,15.41
2017-05-19,54.76,53.96,55.43,53.54,18936,1.03亿,3.43%,12.46
2017-05-22,53.30,48.56,54.22,48.56,24531,1.25亿,10.49%,16.14
2017-05-23,47.99,44.25,48.32,43.90,23928,1.10亿,9.10%,15.74
2017-05-24,44.00,45.30,45.75,43.01,16279,7312万,6.19%,10.71
2017-05-25,45.35,45.46,46.20,43.80,15734,7061万,5.30%,10.35
2017-05-26,45.50,46.25,47.19,45.16,17111,7880万,4.47%,11.26
2017-05-31,48.00,48.20,50.80,47.33,31147,1.53亿,7.50%,20.49
2017-06-01,47.10,45.50,47.77,45.00,16705,7762万,5.75%,10.99
2017-06-02,45.06,48.78,49.80,45.00,21061,9979万,10.55%,13.86
2017-06-05,49.70,49.49,50.80,48.35,20866,1.04亿,5.02%,13.73
2017-06-06,48.72,49.20,50.25,48.51,11681,5769万,3.52%,7.68
2017-06-07,49.03,49.98,51.36,49.01,18971,9516万,4.78%,12.48
2017-06-08,49.60,48.90,50.42,48.32,13394,6621万,4.20%,8.81
2017-06-09,49.00,49.09,49.27,48.01,8484,4133万,2.58%,5.58
2017-06-12,48.50,47.22,48.50,45.95,12819,6059万,5.19%,8.43
2017-06-13,46.62,48.11,48.68,46.62,8322,3994万,4.36%,5.48
2017-06-14,48.60,48.62,49.45,48.00,9875,4821万,3.01%,6.5
2017-06-15,48.61,49.25,50.27,48.20,12284,6104万,4.26%,8.08
2017-06-16,49.31,48.71,49.50,48.41,6553,3196万,2.21%,4.31
2017-06-19,48.97,48.57,48.97,48.20,5399,2621万,1.58%,3.55
2017-06-20,49.00,48.29,49.29,48.21,7909,3859万,2.22%,5.2
2017-06-21,48.20,48.30,48.66,47.94,5675,2741万,1.49%,3.73
2017-06-22,48.30,46.60,48.45,46.60,7301,3469万,3.83%,4.8
2017-06-23,46.83,46.41,47.09,45.30,6197,2862万,3.84%,4.08
2017-06-26,46.47,46.70,46.91,46.01,5411,2522万,1.94%,3.56
2017-06-27,46.70,46.70,47.40,46.55,5976,2805万,1.82%,3.93
2017-06-28,46.75,46.75,47.47,46.55,6767,3174万,1.97%,4.45
2017-06-29,47.06,47.38,47.60,46.57,6295,2966万,2.20%,4.14
2017-06-30,47.50,48.90,48.90,46.77,9636,4600万,4.50%,6.34
2017-07-03,48.20,48.72,48.97,48.08,7081,3438万,1.82%,4.66
2017-07-04,48.49,47.92,48.85,47.88,7903,3809万,1.99%,5.2
2017-07-05,47.92,48.56,48.84,47.52,9063,4391万,2.75%,5.96
2017-07-06,48.57,49.79,50.06,48.40,16030,7941万,3.42%,10.55
2017-07-07,49.75,49.87,50.88,49.56,14571,7316万,2.65%,9.59
2017-07-10,49.36,46.80,49.50,46.62,11165,5362万,5.78%,7.35
2017-07-11,47.00,45.67,47.20,45.55,7313,3388万,3.53%,4.81
2017-07-12,45.70,46.26,46.30,44.97,6390,2913万,2.91%,4.2
2017-07-13,46.03,45.41,46.26,45.13,4893,2232万,2.44%,3.22
2017-07-14,46.00,45.80,46.00,45.20,3169,1445万,1.76%,2.08
2017-07-17,45.11,41.22,45.11,41.22,9384,3977万,8.49%,6.17
2017-07-18,40.98,40.80,41.39,39.81,7734,3139万,3.83%,5.09
2017-07-19,40.55,40.76,40.88,40.01,4474,1815万,2.13%,2.94
2017-07-20,40.71,40.50,41.80,40.23,5963,2453万,3.85%,3.92
2017-07-21,40.40,40.44,40.90,40.26,6379,2593万,1.58%,4.2
2017-07-24,40.44,41.25,41.58,40.13,5526,2260万,3.59%,3.64
2017-07-25,41.20,41.55,41.57,40.91,4588,1893万,1.60%,3.02
2017-07-26,41.60,41.37,41.67,41.18,4913,2033万,1.18%,3.23
2017-07-27,41.37,42.30,43.44,40.80,6074,2567万,6.38%,4
2017-07-28,42.43,41.81,42.78,41.72,4133,1742万,2.51%,2.72
2017-07-31,42.21,42.97,43.26,42.20,5358,2289万,2.54%,3.52
2017-08-01,43.09,43.00,43.95,42.40,5944,2561万,3.61%,3.91
2017-08-02,42.81,41.74,43.00,41.68,4386,1851万,3.07%,2.89
2017-08-03,41.58,42.38,42.86,41.38,5275,2220万,3.55%,3.47
2017-08-04,41.59,41.30,41.60,40.21,9673,3955万,3.28%,6.36
2017-08-07,40.82,41.40,41.40,40.00,4810,1973万,3.39%,3.16
2017-08-08,41.20,40.98,41.40,40.66,4559,1869万,1.79%,3
2017-08-09,41.00,41.20,41.21,40.79,4335,1780万,1.02%,2.85
2017-08-10,41.00,40.09,41.20,40.01,4568,1854万,2.89%,3.01
2017-08-11,39.60,39.42,39.88,39.30,3858,1527万,1.45%,2.54
2017-08-14,39.54,40.05,40.27,39.41,7030,2802万,2.18%,4.62
2017-08-15,40.18,40.80,40.88,39.95,8303,3359万,2.32%,5.46
2017-08-16,40.80,41.29,41.56,40.50,9701,3988万,2.60%,6.38
2017-08-17,41.27,42.98,43.30,40.70,23347,9846万,6.30%,15.36
2017-08-18,42.10,41.00,42.46,41.00,14714,6132万,3.40%,9.68
2017-08-21,41.20,41.70,41.73,40.86,7591,3138万,2.12%,4.99
2017-08-22,41.80,41.74,42.13,41.39,7384,3087万,1.77%,4.86
2017-08-23,41.54,41.81,41.89,40.64,8637,3579万,2.99%,5.68
2017-08-24,41.78,41.22,41.96,41.18,7359,3056万,1.87%,4.84
2017-08-25,41.00,42.02,42.30,41.00,9212,3845万,3.15%,6.06
2017-08-28,42.40,43.16,43.80,42.12,14454,6230万,4.00%,9.51
2017-08-29,43.44,43.68,44.49,42.95,17690,7728万,3.57%,11.64
2017-08-30,43.11,43.93,44.15,42.86,14163,6147万,2.95%,9.32
2017-08-31,44.15,44.90,45.03,44.04,17560,7830万,2.25%,11.55
2017-09-01,45.05,44.80,45.13,44.05,12473,5550万,2.41%,8.21
2017-09-04,45.10,44.40,45.10,43.85,11273,4995万,2.79%,7.42
2017-09-05,44.60,44.27,44.60,44.01,5954,2635万,1.33%,3.92
2017-09-06,44.12,43.67,44.12,43.43,7937,3469万,1.56%,5.22
2017-09-07,43.79,43.61,44.15,43.55,7965,3493万,1.37%,5.24
2017-09-08,43.57,43.40,43.85,43.15,6462,2810万,1.61%,4.25
2017-09-11,43.58,44.53,44.75,43.21,10635,4702万,3.55%,7
2017-09-12,44.53,44.50,44.58,43.67,13488,5955万,2.04%,8.87
2017-09-13,44.49,46.00,46.20,44.06,20932,9456万,4.81%,13.77
2017-09-14,45.74,45.02,45.90,44.70,8828,4002万,2.61%,5.81
2017-09-15,44.74,44.93,45.86,44.74,8594,3897万,2.49%,5.65
2017-09-18,44.50,46.40,46.96,44.06,10526,4767万,6.45%,6.93
2017-09-19,46.34,46.00,46.40,45.51,7962,3659万,1.92%,5.24
2017-09-20,46.20,46.07,46.48,45.51,8800,4043万,2.11%,5.79
2017-09-21,45.98,45.05,46.87,45.00,7606,3480万,4.06%,5
2017-09-22,44.73,45.63,45.85,44.51,10885,4954万,2.97%,7.16
2017-09-25,45.64,44.70,46.10,44.43,8783,3959万,3.66%,5.78
2017-09-26,44.50,43.35,45.25,42.95,7559,3309万,5.15%,4.97
2017-09-27,43.49,43.86,43.99,43.30,5573,2439万,1.59%,3.67
2017-09-28,43.58,43.39,44.18,43.39,4855,2127万,1.80%,3.19
2017-09-29,43.50,43.99,44.19,43.50,4560,2003万,1.59%,3
2017-10-09,44.82,44.46,44.88,44.00,3207,1425万,2.00%,2.11
2017-10-10,44.26,45.67,45.76,44.26,7890,3557万,3.37%,5.19
2017-10-11,45.68,45.04,46.50,45.04,6949,3173万,3.20%,4.57
2017-10-12,45.04,45.02,45.57,44.40,4792,2162万,2.60%,3.15
2017-10-13,44.88,46.23,46.60,44.76,16356,7523万,4.09%,10.76
2017-10-16,46.73,44.21,46.75,44.00,13075,5886万,5.95%,8.6
2017-10-17,44.07,44.66,44.95,43.78,6158,2743万,2.65%,4.05
2017-10-18,44.55,44.15,45.12,43.71,6589,2932万,3.16%,4.33
2017-10-19,44.10,44.19,44.81,43.68,6014,2654万,2.56%,3.96
2017-10-20,44.05,46.32,46.61,43.50,23475,1.08亿,7.04%,15.44
2017-10-30,46.80,47.29,48.40,45.00,23253,1.10亿,7.34%,15.3
2017-10-31,46.50,47.85,49.53,46.13,19599,9433万,7.19%,12.89
2017-11-01,47.33,48.73,49.50,47.33,21399,1.04亿,4.54%,14.08
2017-11-02,48.70,49.00,49.87,48.05,23676,1.16亿,3.73%,15.58
2017-11-03,48.70,47.68,48.98,47.30,15275,7333万,3.43%,10.05
2017-11-06,48.27,49.47,49.79,47.80,22130,1.09亿,4.17%,14.56
2017-11-07,49.10,49.64,50.00,48.73,19433,9603万,2.57%,12.79
2017-11-08,49.58,48.37,49.88,48.32,18332,8986万,3.14%,12.06
2017-11-09,48.03,52.00,52.32,48.03,38136,1.92亿,8.87%,25.09
2017-11-10,53.66,54.50,57.20,53.52,52599,2.87亿,7.08%,34.6
2017-11-13,55.70,59.95,59.95,54.10,43862,2.51亿,10.73%,28.86
2017-11-14,61.00,60.40,64.55,59.16,72712,4.49亿,8.99%,47.84
2017-11-15,60.25,62.27,62.60,57.03,54568,3.27亿,9.22%,35.9
2017-11-16,60.48,57.30,62.58,57.05,44672,2.66亿,8.88%,29.39
2017-11-17,55.92,52.51,56.94,51.57,39565,2.14亿,9.37%,26.03
2017-11-20,54.00,55.01,55.95,52.80,34973,1.90亿,6.00%,23.01
2017-11-21,53.54,56.93,57.50,50.18,46951,2.51亿,13.31%,30.89
2017-11-22,55.03,53.94,55.96,52.75,33515,1.83亿,5.64%,22.05
2017-11-23,54.20,53.51,54.87,51.77,29899,1.59亿,5.75%,19.67
2017-11-24,52.70,53.99,54.98,52.25,27128,1.47亿,5.10%,17.85
2017-11-27,52.52,48.90,52.95,48.59,28773,1.45亿,8.08%,18.93
2017-11-28,49.48,49.88,50.38,48.01,19487,9661万,4.85%,12.82
2017-11-29,49.29,49.43,49.70,47.55,21821,1.06亿,4.31%,14.36
2017-11-30,49.40,47.80,49.48,47.20,21609,1.05亿,4.61%,14.22
