日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2007-12-18,20.50,22.00,23.50,20.39,114837,2.47亿,-,70.02
2007-12-19,21.06,20.25,21.44,19.80,70746,1.44亿,7.45%,43.14
2007-12-20,19.50,19.90,20.29,19.36,39946,7929万,4.59%,24.36
2007-12-21,19.70,20.66,21.00,19.62,35645,7293万,6.93%,21.73
2007-12-24,20.95,20.90,21.59,20.71,39131,8271万,4.26%,23.86
2007-12-25,20.66,21.26,21.42,20.38,26912,5649万,4.98%,16.41
2007-12-26,21.30,22.38,22.38,21.30,32649,7144万,5.08%,19.91
2007-12-27,22.50,23.11,24.38,22.50,40378,9456万,8.40%,24.62
2007-12-28,23.12,23.29,23.84,22.50,22183,5143万,5.80%,13.53
2008-01-02,23.24,23.30,23.80,22.61,18398,4280万,5.11%,11.22
2008-01-03,23.04,23.75,23.98,23.03,22335,5269万,4.08%,13.62
2008-01-04,23.75,23.15,23.95,22.83,17160,3973万,4.72%,10.46
2008-01-07,22.75,22.77,23.10,22.45,16147,3664万,2.81%,9.85
2008-01-08,22.79,22.10,22.99,22.01,18788,4186万,4.30%,11.46
2008-01-09,22.10,22.65,22.74,22.00,9742,2193万,3.35%,5.94
2008-01-10,22.65,22.18,22.90,22.00,15446,3446万,3.97%,9.42
2008-01-11,22.18,22.30,22.64,22.00,9344,2084万,2.89%,5.7
2008-01-14,22.50,22.95,23.00,22.38,14512,3309万,2.78%,8.85
2008-01-15,23.10,23.01,23.35,22.69,12433,2862万,2.88%,7.58
2008-01-16,23.15,23.41,23.70,22.71,18428,4270万,4.30%,11.24
2008-01-17,23.50,22.90,23.63,21.20,15410,3534万,10.38%,9.4
2008-01-18,22.80,23.95,24.03,22.61,24938,5856万,6.20%,15.21
2008-01-21,23.98,22.12,24.18,21.73,14454,3354万,10.23%,8.81
2008-01-22,21.80,19.91,21.85,19.91,15148,3127万,8.77%,9.24
2008-01-23,19.91,20.77,20.93,19.16,10159,2067万,8.89%,6.19
2008-01-24,20.82,20.83,21.50,20.16,9481,1986万,6.45%,5.78
2008-01-25,20.70,20.40,20.99,20.20,6383,1321万,3.79%,3.89
2008-01-28,20.00,18.36,20.34,18.36,9382,1773万,9.71%,5.72
2008-01-29,18.46,18.49,18.80,17.96,5127,946万,4.58%,3.13
2008-01-30,18.80,19.24,19.98,18.51,8882,1721万,7.95%,5.42
2008-01-31,18.97,18.66,19.60,18.55,3210,612万,5.46%,1.96
2008-02-01,18.80,17.45,18.97,16.79,7835,1373万,11.68%,4.78
2008-02-04,17.83,18.90,18.97,17.72,5792,1071万,7.16%,3.53
2008-02-05,18.61,18.71,19.19,18.10,7070,1312万,5.77%,4.31
2008-02-13,18.50,18.42,18.75,18.03,2947,543万,3.85%,1.8
2008-02-14,18.50,19.48,19.49,18.50,7451,1421万,5.37%,4.54
2008-02-15,19.56,19.26,19.56,18.93,5091,975万,3.23%,3.1
2008-02-18,19.29,19.60,19.89,19.29,6717,1324万,3.12%,4.1
2008-02-19,19.90,20.09,20.48,19.68,6243,1259万,4.08%,3.81
2008-02-20,19.81,19.88,20.35,19.74,5438,1084万,3.04%,3.32
2008-02-21,19.93,19.95,20.00,19.00,4996,990万,5.03%,3.05
2008-02-22,19.95,19.10,19.95,19.00,5064,978万,4.76%,3.09
2008-02-25,19.22,18.07,19.22,18.07,3971,735万,6.02%,2.42
2008-02-26,18.50,18.66,18.80,18.20,4189,774万,3.32%,2.55
2008-02-27,18.75,19.10,19.36,18.50,3942,751万,4.61%,2.4
2008-02-28,19.28,21.01,21.01,19.00,20788,4269万,10.52%,12.68
2008-02-29,21.50,22.10,22.85,21.20,38761,8550万,7.85%,23.63
2008-03-03,21.99,21.99,22.45,21.06,19285,4211万,6.29%,11.76
2008-03-04,21.78,21.42,21.97,21.28,12731,2751万,3.14%,7.76
2008-03-05,21.13,21.12,21.60,20.40,11630,2426万,5.60%,7.09
2008-03-06,21.05,21.05,21.60,20.55,8453,1785万,4.97%,5.15
2008-03-07,20.95,20.80,21.48,20.40,5759,1204万,5.13%,3.51
2008-03-10,20.60,20.20,20.80,19.65,5901,1186万,5.53%,3.6
2008-03-11,19.80,20.25,20.25,19.61,3493,696万,3.17%,2.13
2008-03-12,20.60,19.70,20.63,19.66,4125,832万,4.79%,2.52
2008-03-13,19.30,18.48,19.40,18.25,6835,1281万,5.84%,4.17
2008-03-14,18.43,18.74,18.80,18.30,2574,479万,2.71%,1.57
2008-03-17,18.55,16.88,18.55,16.87,6989,1220万,8.96%,4.26
2008-03-18,15.97,15.19,15.97,15.19,25372,3904万,4.62%,12.38
2008-03-19,15.39,15.54,15.96,14.71,16463,2545万,8.23%,8.03
2008-03-20,15.40,15.70,16.30,14.21,14848,2264万,13.45%,7.24
2008-03-21,15.67,16.43,16.80,15.30,19646,3203万,9.55%,9.58
2008-03-24,16.68,15.77,16.68,15.75,9732,1572万,5.66%,4.75
2008-03-25,15.51,16.01,16.25,15.21,9269,1463万,6.59%,4.52
2008-03-26,16.04,16.25,16.50,16.00,10477,1708万,3.12%,5.11
2008-03-27,16.00,15.20,16.23,15.10,7634,1197万,6.95%,3.72
2008-03-28,15.00,15.71,15.80,14.60,6927,1052万,7.89%,3.38
2008-03-31,15.03,15.16,15.50,14.90,4679,710万,3.82%,2.28
2008-04-01,15.00,13.66,15.35,13.64,7200,1015万,11.28%,3.51
2008-04-02,13.68,12.65,14.00,12.40,7782,1022万,11.71%,3.8
2008-04-03,12.22,13.06,13.16,12.22,5452,694万,7.43%,2.66
2008-04-07,12.87,13.76,13.88,12.51,5856,791万,10.49%,2.86
2008-04-08,13.74,14.07,14.48,13.60,7145,1003万,6.40%,3.49
2008-04-09,14.08,13.15,14.08,13.15,6433,883万,6.61%,3.14
2008-04-10,12.90,13.45,13.49,12.70,3818,504万,6.01%,1.86
2008-04-11,13.56,13.98,14.46,13.45,7114,1001万,7.51%,3.47
2008-04-14,13.60,13.01,13.95,13.01,4512,602万,6.72%,2.2
2008-04-15,12.81,13.75,13.77,12.81,3668,489万,7.38%,1.79
