日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2017-03-07,65.22,78.26,78.26,65.22,151,117万,-,0.06
2017-03-08,86.09,86.09,86.09,86.09,27,23.0万,0.00%,0.01
2017-03-09,94.70,94.70,94.70,94.70,41,39.1万,0.00%,0.02
2017-03-10,104.17,104.17,104.17,104.17,165,172万,0.00%,0.06
2017-03-13,114.59,114.59,114.59,114.59,187,214万,0.00%,0.07
2017-03-14,126.05,126.05,126.05,126.05,129,163万,0.00%,0.05
2017-03-15,138.66,138.66,138.66,138.66,198,275万,0.00%,0.07
2017-03-16,152.53,152.53,152.53,152.53,810,1236万,0.00%,0.3
2017-03-17,167.78,167.78,167.78,167.78,1654,2775万,0.00%,0.61
2017-03-20,184.56,184.56,184.56,178.00,111032,20.4亿,3.91%,41.12
2017-03-21,189.00,182.73,191.00,180.01,134234,24.9亿,5.95%,49.72
2017-03-22,188.75,201.00,201.00,185.24,119605,23.0亿,8.62%,44.3
2017-03-23,194.00,186.93,195.99,182.00,106778,20.3亿,6.96%,39.55
2017-03-24,186.00,183.99,190.55,180.96,60280,11.2亿,5.13%,22.33
2017-03-27,185.00,186.02,187.73,181.18,43574,8.07亿,3.56%,16.14
2017-03-28,183.99,170.74,184.00,170.60,64123,11.3亿,7.20%,23.75
2017-03-29,171.78,167.00,174.67,166.01,47294,8.03亿,5.07%,17.52
2017-03-30,164.50,163.08,168.38,161.18,38166,6.29亿,4.31%,14.14
2017-03-31,163.51,154.00,165.41,152.60,48657,7.67亿,7.86%,18.02
2017-04-05,151.08,153.25,155.31,147.00,35120,5.33亿,5.40%,13.01
2017-04-06,154.50,158.00,161.00,151.00,35801,5.65亿,6.53%,13.26
2017-04-07,157.50,151.90,162.00,151.79,32858,5.14亿,6.46%,12.17
2017-04-10,147.99,150.41,151.79,141.02,44984,6.58亿,7.09%,16.66
2017-04-11,148.00,149.43,151.83,145.50,21010,3.13亿,4.21%,7.78
2017-04-12,148.19,144.16,148.20,144.01,17402,2.54亿,2.80%,6.45
2017-04-13,142.44,143.80,147.48,142.44,14749,2.15亿,3.50%,5.46
2017-04-14,143.00,140.00,143.00,139.33,16594,2.34亿,2.55%,6.15
2017-04-17,133.58,134.30,137.58,133.58,18899,2.56亿,2.86%,7
2017-04-18,136.00,136.36,137.85,134.52,13214,1.81亿,2.48%,4.89
2017-04-19,136.39,141.15,141.38,135.20,17200,2.40亿,4.53%,6.37
2017-04-20,140.93,142.98,143.55,139.68,15884,2.26亿,2.74%,5.88
2017-04-21,144.00,140.28,144.91,139.50,9925,1.41亿,3.78%,3.68
2017-04-24,140.28,140.42,141.70,136.00,11452,1.59亿,4.06%,4.24
2017-04-25,139.89,140.47,142.40,138.78,9515,1.34亿,2.58%,3.52
2017-04-26,138.00,135.00,141.00,134.66,17162,2.36亿,4.51%,6.36
2017-04-27,134.45,138.28,138.80,132.11,15994,2.17亿,4.96%,5.92
2017-04-28,137.68,133.65,139.59,133.33,16128,2.19亿,4.53%,5.97
2017-05-02,132.80,133.90,134.88,130.25,10655,1.41亿,3.46%,3.95
2017-05-03,132.52,130.90,134.50,130.26,9782,1.29亿,3.17%,3.62
2017-05-04,130.01,131.27,133.25,130.00,8650,1.14亿,2.48%,3.2
2017-05-05,130.88,130.20,132.50,130.17,5193,6810万,1.77%,1.92
2017-05-08,129.28,129.32,130.99,129.21,5949,7748万,1.37%,2.2
2017-05-09,129.28,130.13,131.08,128.56,5916,7710万,1.95%,2.19
2017-05-10,130.34,127.67,132.88,125.01,11330,1.47亿,6.05%,4.2
2017-05-11,126.88,127.24,127.81,125.00,7196,9095万,2.20%,2.67
2017-05-12,127.09,125.50,128.50,124.39,6252,7875万,3.23%,2.32
2017-05-15,125.62,122.00,125.98,121.46,10999,1.36亿,3.60%,4.07
2017-05-16,122.00,123.29,123.75,119.30,8960,1.09亿,3.65%,3.32
2017-05-17,124.53,131.80,134.45,124.51,16580,2.14亿,8.06%,6.14
2017-05-18,131.00,129.63,132.70,129.50,8269,1.08亿,2.43%,3.06
2017-05-19,129.49,130.30,132.99,128.39,9344,1.23亿,3.55%,3.46
2017-05-22,130.30,127.00,130.89,124.63,6434,8227万,4.80%,2.38
2017-05-23,124.91,123.14,127.00,120.01,5149,6349万,5.50%,1.91
2017-05-24,122.02,124.99,127.49,120.16,6766,8480万,5.95%,2.51
2017-05-25,125.19,123.88,125.80,120.40,5303,6526万,4.32%,1.96
2017-05-26,124.47,124.01,125.45,121.52,4652,5760万,3.17%,1.72
2017-05-31,127.80,124.48,128.20,123.58,8766,1.10亿,3.73%,3.25
2017-06-01,123.39,120.00,123.39,119.81,5608,6792万,2.88%,2.08
2017-06-02,120.00,122.34,123.28,119.36,6184,7518万,3.27%,2.29
2017-06-05,123.00,122.50,123.59,122.00,3272,4018万,1.30%,1.21
2017-06-06,121.15,126.91,128.34,121.15,8141,1.02亿,5.87%,3.02
2017-06-07,126.00,131.20,132.37,126.00,9856,1.29亿,5.02%,3.65
2017-06-08,130.37,130.39,133.88,130.15,6096,8037万,2.84%,2.26
2017-06-09,130.53,131.60,131.70,128.71,5190,6755万,2.29%,1.92
2017-06-12,130.50,128.32,130.89,127.68,4152,5362万,2.44%,1.54
2017-06-13,128.32,130.03,131.20,128.32,5081,6629万,2.24%,1.88
2017-06-14,129.00,129.32,131.60,128.18,4243,5511万,2.63%,1.57
2017-06-15,129.30,137.81,141.28,128.80,12296,1.68亿,9.65%,4.55
2017-06-16,137.98,134.80,138.00,133.70,4596,6216万,3.12%,1.7
2017-06-19,139.40,135.87,140.28,134.80,11531,1.59亿,4.07%,4.27
2017-06-20,135.92,138.70,139.52,135.87,8170,1.13亿,2.69%,3.03
2017-06-21,138.00,138.04,139.95,137.01,5658,7819万,2.12%,2.1
2017-06-22,138.47,133.58,138.47,133.58,5742,7816万,3.54%,2.13
2017-06-23,133.00,134.75,135.88,132.88,6271,8448万,2.25%,2.32
2017-06-26,134.81,137.94,138.03,134.00,6784,9245万,2.99%,2.51
2017-06-27,137.93,136.40,138.58,136.00,4578,6261万,1.87%,1.7
2017-06-28,136.00,134.50,136.00,132.56,6563,8788万,2.52%,2.43
2017-06-29,134.00,134.30,134.99,133.00,2983,3996万,1.48%,1.1
2017-06-30,134.50,135.56,136.00,132.80,4073,5500万,2.38%,1.51
2017-07-03,135.56,138.21,140.11,134.56,6325,8750万,4.09%,2.34
2017-07-04,139.45,138.00,141.17,137.30,7274,1.02亿,2.80%,2.69
2017-07-05,138.26,138.09,138.74,137.00,4806,6620万,1.26%,1.78
2017-07-06,138.10,137.71,140.50,136.81,4201,5815万,2.67%,1.56
2017-07-07,139.10,141.18,144.80,139.10,11355,1.62亿,4.14%,4.21
2017-07-10,140.50,138.51,141.00,137.88,7651,1.06亿,2.21%,2.83
2017-07-11,139.00,138.10,140.26,137.52,4032,5602万,1.98%,1.49
2017-07-12,140.00,139.00,140.00,137.65,4753,6584万,1.70%,1.76
2017-07-13,138.11,133.30,139.19,132.65,8836,1.19亿,4.71%,3.27
2017-07-14,132.99,133.16,134.55,132.67,2347,3131万,1.41%,0.87
2017-07-17,132.57,128.88,132.58,120.30,9487,1.21亿,9.22%,3.51
2017-07-18,127.78,126.40,128.34,125.60,4688,5937万,2.13%,1.74
2017-07-19,125.12,128.10,128.20,123.61,7498,9401万,3.63%,2.78
2017-07-20,127.99,129.00,129.96,126.68,3716,4786万,2.56%,1.38
2017-07-21,129.49,129.39,129.49,128.50,1657,2138万,0.77%,0.61
2017-07-24,128.08,132.18,132.66,128.08,4265,5578万,3.54%,1.58
2017-07-25,131.52,131.60,132.30,130.32,3815,5010万,1.50%,1.41
2017-07-26,131.60,131.36,133.88,130.50,2220,2938万,2.57%,0.82
2017-07-27,131.80,135.01,135.48,131.37,6429,8603万,3.13%,2.38
2017-07-28,134.81,133.80,137.28,133.00,4746,6407万,3.17%,1.76
2017-07-31,133.80,132.68,134.50,132.11,3516,4672万,1.79%,1.3
2017-08-01,132.38,132.20,133.43,131.60,2689,3555万,1.38%,1
2017-08-02,133.26,130.55,133.26,130.50,3499,4599万,2.09%,1.3
2017-08-03,130.11,130.33,131.94,129.58,1981,2591万,1.81%,0.73
2017-08-04,130.10,125.23,131.24,125.18,4533,5749万,4.65%,1.68
2017-08-07,125.62,125.24,126.83,124.98,2237,2815万,1.48%,0.83
2017-08-08,125.80,124.89,126.50,122.05,3128,3889万,3.55%,1.16
2017-08-09,124.10,124.17,125.60,123.50,2989,3729万,1.68%,1.11
2017-08-10,123.90,124.02,125.14,123.18,2555,3179万,1.58%,0.95
2017-08-11,123.90,124.41,124.41,123.01,2448,3031万,1.13%,0.91
2017-08-14,123.55,128.45,128.50,123.55,3942,5014万,3.98%,1.46
2017-08-15,128.50,131.40,131.50,127.45,3432,4436万,3.15%,1.27
2017-08-16,130.61,131.23,132.00,130.29,4601,6033万,1.30%,1.7
2017-08-17,130.60,128.70,131.20,127.50,2622,3379万,2.82%,0.97
2017-08-18,128.68,127.03,129.16,127.02,1969,2517万,1.66%,0.73
2017-08-21,127.53,129.88,130.34,127.53,3726,4791万,2.21%,1.38
2017-08-22,130.48,128.48,130.48,127.51,2803,3596万,2.29%,1.04
2017-08-23,128.48,128.67,129.46,126.16,2254,2888万,2.57%,0.83
2017-08-24,127.85,127.06,129.28,126.75,2241,2853万,1.97%,0.83
2017-08-25,127.00,128.89,129.36,126.56,3287,4215万,2.20%,1.22
2017-08-28,129.00,135.09,135.18,129.00,10207,1.36亿,4.79%,3.78
2017-08-29,133.00,133.69,134.42,131.00,9680,1.28亿,2.53%,3.59
2017-08-30,133.60,132.42,133.66,129.50,7456,9814万,3.11%,2.76
2017-08-31,132.26,134.23,135.27,130.80,4549,6060万,3.38%,1.68
2017-09-01,135.00,133.78,136.00,132.58,3271,4367万,2.55%,1.21
2017-09-04,134.44,132.82,136.18,132.52,4927,6605万,2.74%,1.82
2017-09-05,132.66,135.95,136.11,132.66,5140,6919万,2.60%,1.9
2017-09-06,141.11,146.25,149.20,138.10,26461,3.81亿,8.16%,9.8
2017-09-07,144.99,144.88,148.20,144.12,10141,1.48亿,2.79%,3.76
2017-09-08,144.80,142.82,145.49,141.02,6955,9916万,3.09%,2.58
