日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2015-06-26,15.60,18.72,18.72,15.60,224,41.7万,-,0.06
2015-06-29,20.59,20.59,20.59,20.59,172,35.4万,0.00%,0.05
2015-06-30,22.65,22.65,22.65,22.65,269,60.9万,0.00%,0.07
2015-07-01,24.92,24.92,24.92,24.92,101,25.2万,0.00%,0.03
2015-07-02,27.41,27.41,27.41,27.41,637,175万,0.00%,0.17
2015-07-03,30.15,30.15,30.15,28.15,120468,3.60亿,7.30%,32.34
2015-07-06,33.17,33.17,33.17,32.03,108024,3.57亿,3.78%,29
2015-07-07,30.17,29.85,30.28,29.85,23846,7135万,1.30%,6.4
2015-07-08,26.87,26.87,26.87,26.87,7689,2066万,0.00%,2.06
2015-07-09,24.18,29.56,29.56,24.18,159186,4.29亿,20.02%,42.73
2015-07-10,32.00,32.52,32.52,31.36,36655,1.18亿,3.92%,9.84
2015-07-13,35.77,35.77,35.77,34.50,62289,2.22亿,3.91%,16.72
2015-07-14,37.71,39.35,39.35,36.77,117908,4.58亿,7.21%,31.65
2015-07-15,39.00,35.42,39.00,35.42,105792,3.85亿,9.10%,28.4
2015-07-16,31.88,32.83,37.01,31.88,132820,4.41亿,14.48%,35.66
2015-07-17,33.19,35.43,36.00,32.10,102686,3.51亿,11.88%,27.57
2015-07-20,34.33,33.10,35.43,32.15,99735,3.39亿,9.26%,26.77
2015-07-21,32.11,34.87,35.80,31.53,97430,3.29亿,12.90%,26.16
2015-07-22,34.80,34.20,35.66,33.40,79146,2.74亿,6.48%,21.25
2015-07-23,33.80,37.62,37.62,33.52,78019,2.78亿,11.99%,20.94
2015-07-24,39.96,39.49,41.38,38.15,173378,7.00亿,8.59%,46.54
2015-07-27,37.50,35.54,42.16,35.54,136864,5.39亿,16.76%,36.74
2015-07-28,32.81,34.70,37.48,31.99,103581,3.53亿,15.45%,27.81
2015-07-29,35.38,38.17,38.17,33.80,92555,3.33亿,12.59%,24.85
2015-07-30,39.18,41.15,41.99,38.45,150278,6.22亿,9.27%,40.34
2015-07-31,39.11,45.27,45.27,38.89,173128,7.50亿,15.50%,46.48
2015-08-03,45.27,49.80,49.80,43.27,168385,7.95亿,14.42%,45.2
2015-08-04,51.10,44.82,52.43,44.82,189863,8.83亿,15.28%,50.97
2015-08-05,42.00,48.10,49.20,42.00,148742,6.87亿,16.06%,39.93
2015-08-06,46.21,44.49,47.29,43.29,114612,5.14亿,8.32%,30.77
2015-08-07,44.49,44.07,45.50,42.72,97247,4.32亿,6.25%,26.11
2015-08-10,43.90,45.51,45.85,43.30,97953,4.40亿,5.79%,26.3
2015-08-11,45.25,47.28,48.21,44.88,112020,5.26亿,7.32%,30.07
2015-08-12,46.20,43.55,47.28,43.00,86413,3.90亿,9.05%,23.2
2015-08-13,43.20,43.64,44.39,41.39,61223,2.64亿,6.89%,16.44
2015-08-14,43.71,44.00,45.00,43.00,58181,2.56亿,4.58%,15.62
2015-08-17,43.77,42.45,44.30,42.20,46176,1.98亿,4.77%,12.4
2015-08-18,42.45,38.23,44.29,38.21,62503,2.61亿,14.32%,16.78
2015-08-19,37.08,38.90,39.37,34.87,56960,2.14亿,11.77%,15.29
2015-08-20,38.00,36.00,38.60,36.00,38405,1.42亿,6.68%,10.31
2015-08-21,35.44,33.26,36.00,33.20,37244,1.29亿,7.78%,10
2015-08-24,31.99,29.93,31.99,29.93,31104,9417万,6.19%,8.35
2015-08-25,27.02,28.10,32.32,27.02,67048,1.97亿,17.71%,18
2015-08-26,29.00,30.91,30.91,28.50,97795,2.96亿,8.58%,26.25
2015-08-27,31.70,32.18,32.50,29.50,84849,2.64亿,9.71%,22.78
2015-08-28,31.50,33.14,34.10,30.52,91201,2.92亿,11.12%,24.48
2015-08-31,32.50,29.83,32.50,29.83,53789,1.67亿,8.06%,14.44
2015-09-01,28.80,26.85,28.80,26.85,44495,1.22亿,6.54%,11.95
2015-09-02,25.28,25.51,28.20,24.58,47716,1.27亿,13.48%,12.81
2015-09-07,26.45,25.55,27.50,25.38,33174,8757万,8.31%,8.91
2015-09-08,25.55,28.11,28.11,25.35,68604,1.89亿,10.80%,18.42
2015-09-09,29.24,29.60,30.56,28.89,83433,2.47亿,5.94%,22.4
2015-09-10,29.00,28.14,29.30,28.01,44150,1.27亿,4.36%,11.85
2015-09-11,27.65,28.80,28.97,27.65,32334,9221万,4.69%,8.68
2015-09-14,28.70,25.92,28.74,25.92,35412,9598万,9.79%,9.51
2015-09-15,24.80,23.90,25.99,23.58,39304,9731万,9.30%,10.55
2015-09-16,24.52,26.29,26.29,24.33,47775,1.21亿,8.20%,12.83
2015-09-17,26.44,25.50,26.89,25.28,57245,1.49亿,6.12%,15.37
2015-09-18,25.67,25.61,25.99,25.02,26121,6664万,3.80%,7.01
