标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,1151101,0,18330,43126,0,0
510050,50ETF,339716506,23056358,25251014,4756133,8548400,8113000
510180,180ETF,62851459,3230856,1739775,8337173,10189900,10127983
510300,300ETF,96648597,36533168,24397919,7124970,35814356,34784560
510880,红利ETF,5477422,124298,10109,119900,901900,885000
600000,浦发银行,1866934897,24140261,10654948,169400,100300,40100
600005,武钢股份,72181690,162398,550060,473150,696800,470000
600009,上海机场,117946537,2164108,1806392,44655,14827,8727
600010,包钢股份,477894056,21488228,25142169,1729156,1088300,928800
600015,华夏银行,426813082,14151339,13540796,56484,13000,10100
600016,民生银行,1703551683,16175273,21355649,893828,131400,222700
600019,宝钢股份,183812498,3706138,8546555,38700,9400,0
600028,中国石化,263406177,752673,2726974,139900,30300,30000
600029,南方航空,194480164,4579861,4132325,206100,45200,97300
600030,中信证券,1182097186,41188018,26278573,4568932,2120724,1051632
600031,三一重工,277905964,6537155,3852672,1163246,610440,654442
600036,招商银行,1048708058,6894568,13758710,201200,21800,70000
600037,歌华有线,107299572,2474181,2566628,122324,76400,2000
600048,保利地产,294212393,25142088,9430620,2533158,631700,981828
600050,中国联通,1218476469,16329225,46079104,1059868,1013400,1023900
600058,五矿发展,247601778,6998429,7075667,166254,122500,122560
600064,南京高科,130390723,2952468,4177296,33564,4800,18684
600068,葛洲坝,210238908,4259932,3269207,169567,52490,45919
600085,同仁堂,347114256,17075151,20396277,356404,165010,150422
600089,特变电工,403967682,4728421,3402809,512211,17800,79300
600096,云天化,116362440,2050497,3125385,117050,18500,58250
600100,同方股份,383057317,3854902,2961868,703901,9900,17600
600104,上汽集团,194450970,2272096,6422255,646570,519836,142636
600108,亚盛集团,133020165,9647228,2709697,524300,254700,102400
600109,国金证券,111198027,4133149,8720598,225619,138200,16300
600111,包钢稀土,1488237382,62456410,53227230,783671,489637,467213
600115,东方航空,29283706,1854217,581926,219849,163700,231300
600118,中国卫星,104861777,1829702,1617818,60176,24900,24600
600123,兰花科创,457106384,23567961,15905039,215596,190946,274046
600132,重庆啤酒,135718319,5128322,4989449,170200,22400,38200
600150,中国船舶,243128924,3590090,4277172,211906,90145,48360
600151,航天机电,56868398,553538,150396,74201,6600,14310
600158,中体产业,121877924,6227138,4546595,147900,104400,39900
600160,巨化股份,258011246,5456236,3553425,104345,48204,49400
600166,福田汽车,173767946,3304907,9060533,71999,88330,196600
600169,太原重工,83488583,1518574,1271040,226425,11500,15400
600173,卧龙地产,44440767,1078188,154879,28300,36000,36000
600175,美都控股,36192588,376320,49791,56820,0,0
600177,雅戈尔,172091150,1770441,4030701,141931,45700,47100
600183,生益科技,70790613,336195,397355,106700,121600,84900
600188,兖州煤业,115077901,2726720,1842124,187187,64700,75775
600196,复星医药,136055487,13629499,8859562,576351,124900,280851
600208,新湖中宝,46473436,233100,948091,22400,65900,76800
600216,浙江医药,201516650,10589884,5877064,50027,58300,50600
600219,南山铝业,98294003,487718,1166151,382881,329794,176000
600220,江苏阳光,22960715,485072,705512,117700,12800,14600
600221,海南航空,65367223,2257206,6736629,182343,180100,187265
600239,云南城投,72005793,3103321,1567153,46600,24200,17900
600246,万通地产,38011244,81676,2511233,95977,10500,20300
600252,中恒集团,312699818,26412572,27077927,294529,225200,192000
600256,广汇能源,976459908,5465735,2975084,978940,157400,203301
600259,广晟有色,244919460,20859631,6559326,67943,13300,15600
600266,北京城建,41859460,1713691,1145216,136787,71300,92500
600271,航天信息,232781893,13069069,28498458,61219,427058,416758
600309,烟台万华,154266322,10414596,4445678,354840,155753,282774
600320,振华重工,43821396,600203,1569060,36600,10000,29000
600322,天房发展,73580025,1338866,549545,13000,42500,86000
600325,华发股份,116940965,1138242,1345071,27100,9200,29000
600331,宏达股份,76960969,3045961,1829969,386069,107796,73796
600348,阳泉煤业,278442184,15120361,16890337,386353,404537,334337
600352,浙江龙盛,112995282,2926042,1947216,64000,10000,21900
600362,江西铜业,441891383,2667326,5984255,453766,132383,140010
600369,西南证券,126877528,5926936,5964597,500268,167926,138127
600376,首开股份,29742108,3747509,3639898,240124,267705,324153
600383,金地集团,193609198,11442189,7337461,1149905,2232121,2069984
600395,盘江股份,134294458,9686690,11246620,230913,94400,53950
600406,国电南瑞,139426567,1290411,3112583,267601,75216,166750
600415,小商品城,301273758,3374033,3029826,57100,33000,180700
600418,江淮汽车,93379417,2650132,1837494,107127,32000,0
600432,吉恩镍业,48837777,334760,66894,240403,16600,22100
600489,中金黄金,225613010,5284352,7567639,527882,113920,118408
600497,驰宏锌锗,69683449,177245,1580952,389692,199370,60060
600508,上海能源,63677250,508704,830985,76823,8685,0
600516,方大炭素,175198489,5548521,3034808,247718,87100,49400
600518,康美药业,335250511,6644626,9710863,759738,167300,211600
600519,贵州茅台,699362376,26392031,18768219,368559,15499,21997
600528,中铁二局,178246515,10339940,6196618,436008,79800,127600
600547,山东黄金,350120786,13727725,10365989,119087,247792,209292
600549,厦门钨业,282876802,18297870,15642780,70450,165608,206578
600550,天威保变,148528352,2225543,6743070,594230,84717,149800
600583,海油工程,118097648,6630478,9883942,1207814,85900,85400
600584,长电科技,100777483,1817427,977272,6500,0,21100
600585,海螺水泥,376680350,2627617,6258347,529726,229600,205200
600595,中孚实业,23979531,508495,86100,261386,28500,58030
600598,北大荒,148210062,12105480,8905691,169809,146300,147562
600600,青岛啤酒,671896859,140007,719360,91090,10400,6600
600622,嘉宝集团,105401043,3723756,3575735,119890,20490,5000
600635,大众公用,68669834,981410,1610922,118350,0,0
600638,新黄浦,131301917,240733,2002713,53483,6700,4000
600641,万业企业,60440907,314324,124924,62800,6400,0
600642,申能股份,79833041,1234741,3845965,193300,20000,0
600643,爱建股份,109318117,8531801,3951713,330738,32900,26200
600649,城投控股,118889188,747588,2284595,282061,41600,101100
600655,豫园商城,99768672,443895,1830636,16609,7300,60491
600657,信达地产,56594135,866296,1321129,21700,18100,20500
600660,福耀玻璃,60400797,194720,514395,66579,25500,30300
600663,陆家嘴,47318200,1121623,748311,46800,26300,7100
600664,哈药股份,175043214,1805611,1475609,30340,0,181843
600674,川投能源,105560030,1329348,717364,215408,100600,47301
600675,中华企业,86900443,1258610,1046878,133124,42762,6700
600690,青岛海尔,324838098,1985515,785098,666662,216400,84461
600703,三安光电,155345860,9866671,9594329,209856,176214,178314
600736,苏州高新,101767948,4970881,3348893,142700,22700,12500
600737,中粮屯河,51447757,1156883,528225,75953,1000,0
600739,辽宁成大,819042395,23444720,18531743,550584,295451,286596
600741,华域汽车,43169555,127170,3196481,151512,66800,32870
600747,大连控股,160082739,2212237,615913,260610,250300,36900
600748,上实发展,76648263,697646,826531,27600,5000,5000
600759,正和股份,100679742,3034899,1575455,118573,84800,30000
600773,西藏城投,99344929,5469156,1702995,61925,15750,26950
600795,国电电力,146231321,5922272,1228389,890730,20000,368200
600804,鹏博士,95496930,531038,1681831,146700,27000,36600
600811,东方集团,224761620,4307800,6623406,20300,60256,40256
600812,华北制药,117385148,2332759,1615686,311737,61200,62700
600823,世茂股份,48938900,2781910,494542,21800,41400,23700
600832,东方明珠,49704071,579415,1036743,10900,0,13500
600837,海通证券,475472429,22486093,24846767,1592994,862130,729080
600863,内蒙华电,51540075,306341,113453,207700,34600,75353
600872,中炬高新,67108438,2645149,3637832,122100,45780,79999
600875,东方电气,300543719,18501648,12910283,230309,349084,154555
600879,航天电子,112247798,1302868,2634640,11800,0,100
600884,杉杉股份,122326799,1105047,1659188,31505,0,2000
600887,伊利股份,175935929,12964763,11819244,310210,208814,248408
600895,张江高科,67067606,1659344,1190726,183300,72300,72000
600900,长江电力,502557552,2203521,2297731,335111,21500,10000
600997,开滦股份,74442014,125449,821696,97746,7100,1400
600999,招商证券,159338859,1104401,2363929,571221,330126,108000
601001,大同煤业,69920335,589098,307412,239400,47000,11700
601006,大秦铁路,521252951,3579779,6486722,83000,0,200
601009,南京银行,165697382,1741137,2178254,37250,0,0
601018,宁波港,64053848,1394645,358111,0,0,0
601088,中国神华,678188180,6503406,4435338,645088,122500,25400
601099,太平洋,218512643,6765191,10858579,109639,0,15800
601101,昊华能源,150431964,2211368,3446261,58463,11500,14340
601106,中国一重,99705506,702574,1789072,170000,0,0
601111,中国国航,149579070,1582045,6110816,251532,54300,100590
601117,中国化学,92275470,6411260,7399631,601394,472940,241767
601118,海南橡胶,142103298,3234357,2138626,598100,42500,16600
601158,重庆水务,106173359,939814,721861,11000,15000,10000
601166,兴业银行,1714274040,7329397,44566528,56025,15200,31600
601168,西部矿业,298065913,1773245,3595453,731929,440814,182453
601169,北京银行,564111917,1505580,7575792,3400,1000,3900
601179,中国西电,77960665,1686213,1092700,40300,33800,40000
601186,中国铁建,193842634,2920025,6140235,879483,185346,80400
601268,二重重装,44681659,370545,1734161,111457,25572,22572
601288,农业银行,73862356,9051659,13463903,427450,2003300,1879450
601299,中国北车,223768147,1817077,8164798,110800,100,0
601318,中国平安,1015911512,22994735,30237213,1525319,757700,998443
601328,交通银行,492076474,1014189,8240153,105220,54000,1500
601377,兴业证券,194425206,6416019,5401871,231290,176161,135029
601390,中国中铁,212689819,5703265,4095676,86100,197000,280000
601398,工商银行,88999573,1023678,424730,355200,0,49900
601588,北辰实业,81875145,5173786,125288,9600,9600,0
601600,中国铝业,85939285,809141,1221157,1204749,610896,425426
601601,中国太保,154072662,5408316,8253990,1655852,1127559,742857
601607,上海医药,306935354,28922683,23184878,256740,250290,197790
601618,中国中冶,175934619,824079,1736813,37400,7500,0
601628,中国人寿,213609749,7106575,3340332,834654,173414,356262
601666,平煤股份,174338604,1541967,421925,181970,16300,20100
601668,中国建筑,212462498,2910437,3249413,160655,20000,114200
601688,华泰证券,224692177,13115861,9563866,1811949,441346,809353
601699,潞安环能,414125024,16285742,7632776,364903,261445,230032
601717,郑煤机,395425359,10049007,8320958,139080,79863,44763
601718,际华集团,71586981,746519,719478,30200,0,0
601727,上海电气,41328447,256915,871109,108,0,48600
601766,中国南车,276802056,6079365,6318973,256900,106000,14200
601788,光大证券,209555192,0,1049313,620083,0,0
601808,中海油服,125117337,4220959,7163595,221328,95701,124099
601818,光大银行,233091690,4293128,2542113,0,0,0
601857,中国石油,190719958,2054423,7585620,35100,25300,40800
601866,中海集运,35134856,65009,320721,647949,29000,29000
601888,中国国旅,168920167,8292298,11203830,94553,39705,103100
601898,中煤能源,183356498,6473120,8355817,136388,7900,7900
601899,紫金矿业,252929497,10118771,7197319,856401,642300,632100
601919,中国远洋,128050308,1984050,2288466,698291,295691,102601
601939,建设银行,145542437,730028,400446,24200,0,0
601958,金钼股份,293895419,2454871,2210165,654915,50814,106209
601988,中国银行,61372949,0,57192,51600,0,0
601989,中国重工,285900856,5899412,7771015,336400,107400,114700
601998,中信银行,147834408,115574,965975,36700,30000,41000
