标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,3175136,46303,80109,0,0,0
510050,50ETF,7435605706,30724961,21282099,19057987,7063200,4372500
510180,180ETF,507517412,181149,479029,3859986,30000,10000
510230,金融ETF,9757582,0,25724,0,0,0
510300,300ETF,20963018361,107325665,38609235,137263430,30669707,10405700
510310,HS300ETF,3304596,75948,4244,0,0,0
510330,华夏300,4089244,0,0,26500,0,0
510500,500ETF,109756853,4661122,3853552,99718934,27000,82400
510510,广发500,8583140,77900,1635,10081800,0,0
510880,红利ETF,4496677,23585,20614,52700,0,300
510900,H股ETF,1292631003,57851798,41169617,0,0,0
511010,国债ETF,42030732,32117332,33355708,0,0,0
512070,非银ETF,9622921,328605,1028681,0,0,0
512500,中证500,2158764,0,19020,0,0,0
512990,MSCIA股,2123003,12327,2175,0,0,0
518880,黄金ETF,1550893150,118628422,53191811,0,0,0
600000,浦发银行,2192433342,9856073,19276593,4745097,88900,1037900
600005,武钢股份,696733935,53561501,29662154,354400,5100,98300
600006,东风汽车,549942403,24339251,20167149,0,0,0
600007,中国国贸,428325789,41265573,46647990,0,0,0
600008,首创股份,756149679,23380127,19549617,181800,110000,5000
600009,上海机场,445126757,6932242,5990192,60074,4300,2200
600010,包钢股份,1444291469,306727143,283924239,5589300,2939700,1993400
600011,华能国际,333682212,7797103,5175357,105800,2500,43300
600015,华夏银行,1757519302,17203523,39237927,1266958,8400,2372913
600016,民生银行,5925344003,39424800,24926554,12765019,2771700,9816365
600017,日照港,579185977,93199478,91114200,40000,34500,99937
600018,上港集团,608419394,38120125,35378388,698200,28800,0
600019,宝钢股份,1028836793,38891052,30820251,362700,81200,72000
600021,上海电力,358045614,0,828183,74500,0,0
600022,山东钢铁,553356013,78865932,29417793,148400,130000,80000
600023,浙能电力,835202096,122333353,67439950,238200,115700,0
600026,中海发展,657980949,107215521,105742057,91200,5400,0
600027,华电国际,514051415,19346950,18241868,32700,0,0
600028,中国石化,2361793606,36887301,37892464,6730671,275800,14700
600029,南方航空,1938395234,207560545,160554490,1776497,668400,1266900
600030,中信证券,10597541579,661884017,483921383,12804545,341200,221100
600031,三一重工,1068105017,52553597,48838930,335546,100000,162954
600036,招商银行,2032541730,24108042,28286435,2561503,266100,339885
600037,歌华有线,1137120499,83840633,87897101,6800,0,0
600038,中直股份,853969227,11169672,15354715,71800,400,0
600039,四川路桥,496623834,26059877,33653067,9000,0,101900
600048,保利地产,2449047483,82494070,63852987,221500,4000,422200
600050,中国联通,2981336170,544279117,489643779,3567100,1876900,322000
600056,中国医药,404105451,18620878,26345974,22200,14400,0
600058,五矿发展,830147984,75700025,81819291,49101,1100,1000
600059,古越龙山,510502961,14002721,14577230,800,0,0
600060,海信电器,869894709,25358093,44165299,174600,1700,99700
600062,华润双鹤,392827713,37490008,28827967,33500,0,800
600063,皖维高新,537154764,20469598,21379771,200,0,0
600066,宇通客车,603488849,19226289,21690824,75670,0,3700
600067,冠城大通,874083610,28376193,22992905,0,0,300
600068,葛洲坝,1125034008,73572767,54211600,296416,58800,64500
600073,上海梅林,813746706,40444969,37093539,100,0,0
600077,宋都股份,891271811,22884060,25210289,100,0,0
600078,澄星股份,528787143,35071262,39691809,400,0,0
600079,人福医药,465425121,7323112,12368032,7200,0,0
600085,同仁堂,623078864,26983313,38088226,85700,10500,3600
600086,东方金钰,589822382,68406177,112053464,37900,37600,0
600088,中视传媒,428321165,23400237,31553684,88,0,1100
600089,特变电工,1455630868,59612572,43759292,421800,52600,16100
600094,大名城,792006197,15817536,17763019,18200,5000,0
600096,云天化,545054963,20099130,29491824,26600,0,900
600098,广州发展,703138208,36891536,20972352,82000,0,0
600100,同方股份,3363425733,150592982,83573379,339600,5000,10000
600104,上汽集团,762240224,19212300,31630792,447059,40200,48000
600107,美尔雅,864764602,18747748,23383949,10600,0,0
600108,亚盛集团,1029580487,51157154,45364377,128500,3800,4300
600109,国金证券,2819303292,238974166,190010536,1410200,120200,116535
600110,诺德股份,1470639020,95425981,84273320,90000,20000,0
600111,北方稀土,2446864439,160864075,136015822,415100,66400,126600
600112,天成控股,908640733,160134629,147406632,85000,85000,0
600113,浙江东日,742097114,66848913,84045596,223800,25600,0
600115,东方航空,961984844,112889706,88429767,1069300,232400,34000
600116,三峡水利,825704899,44990865,46322203,170000,0,10000
600118,中国卫星,1453914372,49479849,40227054,146616,2900,12800
600119,长江投资,1011438836,71095960,64542536,110000,10000,25000
600120,浙江东方,1388388161,127748695,137935030,157500,54000,40000
600123,兰花科创,655097088,67956739,39479866,164300,0,2200
600125,铁龙物流,765098273,39277381,43178578,20300,10000,10000
600132,重庆啤酒,209842007,8596551,5395591,1000,0,0
600135,乐凯胶片,799369811,34543204,51104130,0,0,0
600138,中青旅,575433796,19914057,27326200,226008,10000,0
600139,西部资源,860757993,34446632,20175130,37309,0,0
600141,兴发集团,802753971,47445277,50744602,0,0,0
600143,金发科技,757482567,35081819,17332360,944731,200,1200
600146,商赢环球,474139209,21165594,25070742,0,0,0
600149,廊坊发展,1190343877,192609361,205843570,446700,50000,0
600150,中国船舶,1293892878,80954446,60835819,741943,68883,35900
600151,航天机电,517967925,0,3853152,5328,0,0
600153,建发股份,1534538569,86121248,70181923,182284,112100,4900
