标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,11829648,1013048,178108,197400,1000000,1000100
510050,50ETF,551011806,92681127,63874383,25441236,41888150,39351987
510180,180ETF,341326120,6078865,30454173,34085579,20497202,22437084
510300,300ETF,3465528735,147294413,125475022,50133546,116995338,122336147
510880,红利ETF,11398240,277749,242457,1094540,385400,621100
600000,浦发银行,3374604887,188687104,183861855,5328673,8244574,7471020
600005,武钢股份,110932200,1048009,1385556,1238144,2000,81800
600009,上海机场,85661095,3672733,402678,1017813,320752,161000
600010,包钢股份,526700919,42022844,35779753,5202959,2690676,1458594
600011,华能国际,53493829,11599558,5985607,15900,185063,177923
600015,华夏银行,994793403,57422749,71327841,1429701,1492686,1425747
600016,民生银行,4785575616,476864473,989037753,15337501,9964967,14047293
600019,宝钢股份,239923421,10077670,12728746,927704,332900,386000
600022,山东钢铁,38976503,216764,2122263,149700,50000,52900
600027,华电国际,21566258,3780726,3649799,568702,859800,730037
600028,中国石化,229665188,39710120,25333455,3148045,2246917,1083500
600029,南方航空,297569103,10750414,13215738,301100,289500,540700
600030,中信证券,2600466760,166276168,162921824,3350124,5216629,5099935
600031,三一重工,408139262,46644002,39070298,1635114,1869201,2045803
600036,招商银行,1905282141,90138345,101504154,6786920,7592156,7034800
600038,哈飞股份,82886003,19131400,28700329,9200,9200,0
600039,四川路桥,127589239,10966642,4378499,0,1900,3900
600048,保利地产,1695488194,113180149,136810197,3504062,2349028,2284365
600050,中国联通,949827585,57203997,13902235,182900,35700,252100
600058,五矿发展,262825424,7361230,12852112,350565,341641,326550
600059,古越龙山,89901192,26490142,7794578,500,41200,46600
600060,海信电器,57279370,6190536,9368880,27987,36787,98500
600062,华润双鹤,43289506,7277571,2039666,62600,46400,20200
600063,皖维高新,84183780,24462087,30937896,9100,9100,0
600066,宇通客车,35414467,1640637,5360499,43620,69194,69411
600067,冠城大通,188057138,16285071,31929283,20400,0,0
600068,葛洲坝,367965745,14720301,19467696,293165,1389165,1233100
600074,中达股份,21449782,3443091,3128835,8700,6900,6900
600077,宋都股份,25694507,10086874,12078989,64700,42000,0
600078,澄星股份,100119326,8594322,14809805,0,0,0
600079,人福医药,69300810,4411125,6352953,0,11900,11900
600085,同仁堂,336826938,25970985,37327630,627372,241700,177977
600086,东方金钰,73209192,11829624,12039576,3301,2480,4980
600089,特变电工,566685932,21254603,18471446,1697549,678600,389300
600094,大名城,20591243,1189188,974865,4300,17300,16900
600096,云天化,236305844,10314334,14759754,114419,65500,56812
600100,同方股份,508679259,29597995,26537494,415174,207800,338300
600104,上汽集团,366508780,17791699,20376414,969214,609492,785905
600107,美尔雅,83948161,8224488,17209875,6000,6000,0
600108,亚盛集团,264083311,33615216,19648321,745511,392600,264866
600109,国金证券,438256360,24385886,36779756,511501,582972,510820
600111,包钢稀土,2216221212,65509833,71529493,1332380,1308389,1406035
600113,浙江东日,47565985,3431513,2065817,0,10400,10400
600115,东方航空,79258623,3483268,4254296,122500,293800,288600
600116,三峡水利,58896062,7871782,8862925,1100,4600,14300
600118,中国卫星,474439887,23268324,30915307,530426,362913,289293
600120,浙江东方,160562741,20949272,12159320,19500,48000,36400
