标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,11043936474,91356199,65369780,66808859,22253500,27380900
510160,小康ETF,684535,70393,37366,0,0,0
510180,180ETF,319977051,513887,408579,487525,31400,304200
510300,300ETF,16921414571,84189472,73208304,87067290,30553200,13931087
510310,HS300ETF,3102349,69932,250269,0,0,0
510330,华夏300,2800444,12662,0,34700,0,0
510390,平安300,137165,0,0,0,0,0
510500,500ETF,1684554951,3444012,8623430,320832278,2927700,8090300
510510,广发500,6886589,13304,0,10568100,0,0
510810,上海国企,4271123,93,40339,0,0,0
510880,红利ETF,13946127,68931,835786,2000,0,0
510900,H股ETF,29206339168,416352793,377213068,80000,0,0
512070,非银ETF,15752446,0,0,0,0,0
512500,中证500,2298351,179338,165604,0,0,0
512880,证券ETF,41150456,2731811,4001394,0,0,0
513050,中概互联,71496074,5227823,2876973,0,0,0
513660,恒生通,260232,6560,2854,0,0,0
518880,黄金ETF,23822588189,439154242,399053282,7500,0,0
600000,浦发银行,4638655878,35418673,27427443,986108,509000,3000
600004,白云机场,325905017,42532808,20218662,23200,11800,5200
600006,东风汽车,328980445,8793805,3264920,1529,0,200000
600007,中国国贸,216165558,1921793,1190135,36300,0,0
600008,首创股份,931122686,5520509,5307460,662000,43200,50000
600009,上海机场,245652759,20157563,14562010,203207,1200,11400
600010,包钢股份,1344332955,10536385,5866156,992660,520000,3510000
600011,华能国际,284362950,1428655,4700712,175700,17700,10100
600012,皖通高速,266791610,1297773,910039,0,0,0
600015,华夏银行,2858556002,38438942,33453040,1049089,75000,71700
600016,民生银行,9433243151,33836883,64022833,1949581,57000,53400
600017,日照港,515784207,9256258,6810739,0,0,0
600018,上港集团,776391789,17315196,16136924,425800,204600,0
600019,宝钢股份,1420846860,61822635,57248190,1591230,132244,361351
600020,中原高速,266356265,1872311,1684672,0,0,0
600021,上海电力,273169110,1397326,3269226,55600,19000,0
600022,山东钢铁,1681599518,0,3612685,512300,0,0
