标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,9576981,156646,131269,242284,0,100
510050,50ETF,10978477894,95442462,95506242,27096889,4259600,4071200
510180,180ETF,2188469620,3800170,9897765,7756009,10000,110825
510230,金融ETF,28366991,267534,498356,0,0,0
510300,300ETF,32746896656,121062606,93060988,237986786,16716599,21760288
510310,HS300ETF,6516763,262705,295753,0,0,0
510330,华夏300,12360094,55972,273186,95900,0,0
510500,500ETF,220370184,22673503,29810884,674480,0,0
510510,广发500,17046020,617066,536467,4880300,12300,0
510880,红利ETF,10094739,704110,642589,259416,24900,3996
510900,H股ETF,378421459,36922422,19581453,0,0,0
511010,国债ETF,12366978,22567760,10621461,0,0,0
512070,非银ETF,17510826,389200,905776,0,0,0
512500,中证500,3784572,41544,42043,0,0,0
512990,MSCIA股,5768527,115816,771197,0,0,0
518880,黄金ETF,4374,4582,208,0,0,0
600000,浦发银行,3941642400,292038026,250894064,1206000,126400,131400
600005,武钢股份,1026387046,15399240,40744686,156400,100,5000
600006,东风汽车,895706144,32882046,43538935,6400,0,0
600007,中国国贸,315694977,4133963,9859284,1300,0,0
600008,首创股份,1073103304,51821917,52939939,229400,0,35200
600009,上海机场,777141457,30426428,25082854,214460,33500,8500
600010,包钢股份,2271102955,54905211,105661855,1913300,533300,438100
600011,华能国际,695113799,12576751,18250185,120200,24500,45000
600015,华夏银行,1805150340,111177311,112359984,418438,144700,61600
600016,民生银行,4182828791,65344751,149869647,1577145,604600,239924
600017,日照港,1575919088,135850479,172115583,2076017,0,300000
600018,上港集团,1042790945,20639878,33669702,429477,61800,276609
600019,宝钢股份,1505097855,25984254,35284227,545556,82500,64700
600021,上海电力,1032451596,51082885,49315099,7300,0,0
600022,山东钢铁,547242674,13158838,22562539,29200,0,5000
600023,浙能电力,1561505145,50517114,73549479,276000,0,25500
600026,中海发展,466747383,0,1468511,482,0,0
600027,华电国际,1103915911,52586788,24785626,426336,96800,4500
600028,中国石化,4376369600,89250418,168704396,165100,56500,274500
600029,南方航空,2234440216,99821896,142651565,1024483,117800,224000
600030,中信证券,16731867166,1001972729,1330010144,1347795,198900,88100
600031,三一重工,1945099534,55973112,72575228,899339,375300,79200
600036,招商银行,4084960045,108287563,137228368,1893075,88200,398300
600037,歌华有线,1520638291,79912632,105157640,12600,2000,0
600038,中直股份,1312091712,181151502,152777516,83400,0,0
600039,四川路桥,805833824,27708088,30332969,0,0,0
600048,保利地产,2941872048,202273446,210789397,858309,484664,199800
600050,中国联通,3890717637,111502774,160563415,1425864,148500,795900
600056,中国医药,917633246,54390488,42200560,1600,0,0
600058,五矿发展,590479712,57148001,47799896,44401,0,0
600059,古越龙山,686068593,35979017,39271265,800,0,0
600060,海信电器,1065436335,56434622,72409147,139949,38500,46000
600062,华润双鹤,666929093,38172774,43484765,19600,0,7300
600063,皖维高新,945476060,69224756,74966896,1700,0,0
600066,宇通客车,618873911,33413323,29014923,112763,27600,20800
600067,冠城大通,1411306874,73630929,73777195,800,0,0
600068,葛洲坝,2120214542,55635064,68560103,263070,46300,4000
600073,上海梅林,848867764,56545343,46579756,1200,0,0
600077,宋都股份,469890675,83962668,76927095,700,0,0
600078,澄星股份,423354758,0,1439337,11400,0,0
600079,人福医药,965554617,56032172,43883818,52984,0,50000
600085,同仁堂,1361643670,53365166,41745035,100041,17400,57635
600086,东方金钰,768192455,78059009,83333295,5400,0,0
600088,中视传媒,557513335,42173846,44080141,200,0,0
600089,特变电工,2352700432,71720625,94517381,446500,43700,104364
600094,大名城,1404746472,207101159,184515185,400,0,0
600096,云天化,543595463,109945986,66412924,35600,3300,0
600098,广州发展,882445022,77396722,107562349,7300,0,0
600100,同方股份,4559460755,372750007,366148407,510525,42100,8300
600104,上汽集团,1433529319,31883706,39491729,405028,100200,91560
600107,美尔雅,1184663285,30128062,23599330,10600,0,0
600108,亚盛集团,1633916859,59936823,73182838,242600,2900,2400
600109,国金证券,4397122065,438656087,427861270,163800,7900,27500
600110,中科英华,913167085,0,2240309,17023,0,0
600111,北方稀土,2653635994,134054560,198372892,534563,14000,10000
600112,天成控股,1225003946,421466549,352700428,0,0,0
600113,浙江东日,430532718,44813895,49998071,8700,0,0
600115,东方航空,1359901940,54426983,90416148,1024900,2000,2900
600116,三峡水利,414734592,83706920,55833444,100,0,0
600118,中国卫星,2634369963,273467120,310276680,226062,1400,2000
600119,长江投资,723302119,91340880,106356734,0,0,0
600120,浙江东方,555284057,0,3794659,20200,0,0
600123,兰花科创,664865051,51816195,33438442,58700,7800,19200
600125,铁龙物流,1142646660,46719846,90592596,23500,0,1000
600132,重庆啤酒,403873756,21875219,32208420,26700,500,1200
600135,乐凯胶片,733485337,64919399,74294780,12000,0,0
600138,中青旅,591885735,36072986,28726687,74866,0,6640
600139,西部资源,1225057619,64757335,85767215,5100,0,0
600141,兴发集团,568006062,28473506,27103837,4200,0,0
600143,金发科技,1183764503,50568679,59315438,126500,27000,27100
600146,商赢环球,466522778,18396070,21957773,3200,0,0
600149,廊坊发展,696414087,46496385,48380262,27397,0,0
600150,中国船舶,2718283626,140062143,229960666,255259,1400,31300
600151,航天机电,613314588,44781770,59951621,3500,600,0
600153,建发股份,1614292966,0,6252866,271215,0,0
600155,宝硕股份,100878727,0,0,34600,0,0
600157,永泰能源,1297091792,47250650,84435851,459470,23700,20929
600158,中体产业,2144599924,222453101,218501830,25701,0,0
600160,巨化股份,1341250867,138537664,207670119,77400,2400,0
600161,天坛生物,1104663212,32774941,36598191,2700,0,0
600166,福田汽车,1633432234,59323911,80491971,95100,35800,115700
600169,太原重工,1108229671,67897058,84353469,121500,800,21800
600170,上海建工,880317445,31682505,45347524,452309,0,65700
600171,上海贝岭,1732456124,178174852,162811568,100,0,0
600175,美都能源,642166813,36105930,36074083,0,0,0
600176,中国巨石,879709105,40146189,54348724,1500,0,0
600177,雅戈尔,2167084592,144398820,149977317,280700,132600,61500
600179,黑化股份,232932253,33077198,27211804,9400,0,0
600183,生益科技,941632948,62902647,78936939,2200,0,0
600185,格力地产,687076163,42422071,39098192,6100,0,0
600186,莲花味精,461710527,87391054,62065680,11700,0,0
600187,国中水务,1094729006,26305664,29844117,0,0,0
600188,兖州煤业,255105572,7511006,8823854,158300,9500,6600
600193,创兴资源,173806326,0,169220,1800,0,0
600196,复星医药,1362779435,76374601,50225777,99000,32500,94700
600197,伊力特,383667926,40169569,38015343,300,0,0
600198,大唐电信,2011472510,252492763,336719327,10500,0,0
600199,金种子酒,336552056,19272626,26767963,100,0,0
600200,江苏吴中,1670613301,0,28667666,0,0,0
600201,金宇集团,1017060722,38389245,28015752,0,0,0
600206,有研新材,1205680919,101208748,78842455,2300,0,0
600208,新湖中宝,866168812,23595571,39123863,243596,67500,37000
600209,罗顿发展,479642858,102129849,90439563,9100,0,0
600210,紫江企业,1033966710,72336570,111029772,0,0,0
600216,浙江医药,864035863,59967705,50790907,14800,1500,38500
600218,全柴动力,704519058,37759171,33403191,1900,0,0
600219,南山铝业,1287271520,0,26447271,32200,0,0
600220,江苏阳光,820011651,47931468,73753222,0,0,0
600221,海南航空,1802308854,36296889,66939026,1389100,1500,0
600222,太龙药业,532786460,28191675,53252852,0,0,0
600223,鲁商置业,528075587,40464614,37204623,1500,0,0
600225,天津松江,300284427,18664108,20515468,2000,0,0
600229,城市传媒,1013211645,174623391,247502049,0,0,0
600230,沧州大化,373361318,31100034,13731678,4800,0,0
600237,铜峰电子,456650455,0,1070713,0,0,0
600239,云南城投,798487959,49822319,63015212,22420,0,0
600240,华业资本,1483075726,75602361,86406609,9700,0,0
600251,冠农股份,617991341,20652791,32871366,2502,0,0
600252,中恒集团,2485158494,392551221,273463625,1257486,22000,8000
600256,广汇能源,2003920896,50146736,75009334,563200,47100,38200
600257,大湖股份,744361866,69949442,69536482,100,0,2000
600259,广晟有色,275696556,0,21846586,16400,0,0
600260,凯乐科技,928693956,81578199,103717889,300,0,0
600261,阳光照明,477757436,13596605,20331528,0,0,0
600266,北京城建,1448888647,58828764,106702607,35048,4300,10600
600267,海正药业,909125650,46310564,36928825,9800,4700,20200
600270,外运发展,891272982,49756731,63566008,2300,0,0
600271,航天信息,786138608,0,6174449,57329,0,0
600276,恒瑞医药,880953549,68804948,77020787,200702,10500,6400
600277,亿利能源,1190309821,117091080,153022986,14200,0,4300
600285,羚锐制药,550136644,25102664,26366518,14000,0,0
600288,大恒科技,1136796665,205765965,184824948,75500,0,0
600289,亿阳信通,1070964320,68177849,67511959,700,0,0
600292,中电远达,1333565339,189591582,164013235,520,0,0
600293,三峡新材,602136246,86505026,98162891,0,0,0
600298,安琪酵母,438307778,33808960,41861596,200,0,0
600300,维维股份,624518290,35388589,40504312,30900,0,0
600307,酒钢宏兴,1545724825,70537796,95361429,2000,0,0
600309,万华化学,1514261979,27920286,39939660,81617,27400,119255
600311,ST荣华,565324821,0,12176903,8000,0,0
600312,平高电气,1291704643,73073476,87469067,23100,0,0
600315,上海家化,1642521856,108012571,65749041,27500,8900,3100
600316,洪都航空,1406888692,97478935,131301565,196020,2400,10400
600318,巢东股份,587357789,62411161,91104966,1000,0,0
600320,振华重工,548574093,15287845,29460371,5900,0,0
600321,国栋建设,734304083,67082670,53894646,2600,0,0
600323,瀚蓝环境,483158310,56402861,35936330,0,0,0
600325,华发股份,803917480,49684259,56231298,43800,0,0
600329,中新药业,512245964,44004645,38556588,0,0,0
600330,天通股份,1060294342,94481887,71208960,0,0,0
600331,宏达股份,702190276,33872109,34509448,2600,400,0
600332,白云山,1273392272,84420326,55004752,21047,0,61655
600333,长春燃气,340819725,23394737,20074999,2300,0,0
