标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,839285,28600,0,51994,0,110500
510050,50ETF,428035319,49606496,31784420,10671199,20808049,22379592
510180,180ETF,143708790,16721746,9349043,6041338,31992273,35144400
510300,300ETF,767323616,79029705,69346945,25304255,136967241,141507054
510880,红利ETF,5939908,86495,232976,491649,237450,94001
600000,浦发银行,2019632531,32286823,27580641,934720,1000,15500
600005,武钢股份,77939762,0,254913,144100,0,0
600009,上海机场,130342188,5485074,3446329,38909,1700,2700
600010,包钢股份,594642041,26409553,27783881,2345755,291000,289100
600015,华夏银行,469580497,14190436,12720322,186666,15000,69600
600016,民生银行,1150169442,27975357,19731243,14548645,1828172,1034300
600019,宝钢股份,149934789,7571084,6364355,1091702,166800,426600
600028,中国石化,177988625,1113218,9887584,179700,46000,137000
600029,南方航空,258660847,12267733,19918393,56100,123100,360100
600030,中信证券,1250713045,24090751,19643277,3768768,1087360,1255101
600031,三一重工,352803979,7511465,2132183,3587707,497816,365376
600036,招商银行,811954043,28636262,13717461,1832269,191600,28300
600037,歌华有线,168915056,4320602,5451223,98847,329447,335300
600048,保利地产,495592946,10247214,20143476,3901058,1011971,1149407
600050,中国联通,1066209404,14476201,12862019,306500,29700,242600
600058,五矿发展,192804754,7029445,6602025,382289,131665,130865
600064,南京高科,169701233,1632999,954388,40500,15000,0
600068,葛洲坝,258248524,3527198,4642914,474200,182290,136690
600085,同仁堂,221747377,6548476,6167363,711846,108387,115086
600089,特变电工,471174502,12603982,6960561,1353854,269800,773689
600096,云天化,157796383,1867257,1739316,242316,58692,46250
600100,同方股份,437146842,4321005,4631066,805630,33900,99281
600104,上汽集团,218884347,19108704,6390132,1254611,534656,462803
600108,亚盛集团,121568024,8726279,8201385,1144214,1020700,516439
600109,国金证券,224181681,27812824,24030289,589903,120641,144841
600111,包钢稀土,1977954278,99490504,109827850,1497275,1288311,1303911
600115,东方航空,87340761,3468486,1613047,145049,93572,93572
600118,中国卫星,157106112,3220293,2084003,212184,64900,64600
600123,兰花科创,633371930,9774081,18255828,295907,194713,226637
600132,重庆啤酒,163327008,7348872,3577256,236430,54130,44900
600150,中国船舶,219422384,6688712,4767447,596379,79925,54674
600151,航天机电,48281026,533995,907644,41600,7600,6300
600158,中体产业,161322250,20447721,7517034,222800,200000,96300
600160,巨化股份,261353894,11232410,12521038,516712,424706,379706
600166,福田汽车,249583120,4171318,1641676,343015,112900,133900
600169,太原重工,113126054,3455423,2951650,947650,468737,161437
600173,卧龙地产,71540426,1379018,3155992,55900,0,0
600175,美都控股,59752695,1797477,2438061,170352,0,1000
600177,雅戈尔,214719122,3626005,6828598,625395,15800,1000
600183,生益科技,76851237,1682645,2088075,241700,56100,5200
600188,兖州煤业,120747348,3329933,1466172,452686,60300,110800
600196,复星医药,162455960,2012943,3476017,300203,53800,40758
600208,新湖中宝,158099121,1173315,1056430,358397,503820,526420
600216,浙江医药,231570320,3286951,6868984,47200,18200,30500
600219,南山铝业,120812092,4379528,1810683,229300,38000,121300
600220,江苏阳光,31321998,1661351,1300806,176401,6200,1500
600221,海南航空,101658241,3751878,5472613,124700,42163,57763
600239,云南城投,134031257,5412973,10596851,173401,98300,23100
600246,万通地产,60316781,828033,806488,257300,0,0
600252,中恒集团,483448950,12072865,7462556,309456,149500,207200
600256,广汇能源,2136067911,21462107,24866300,1698034,454500,436435
600259,广晟有色,222374640,19288355,12941080,128882,43280,53880
600266,北京城建,139382236,4012265,9481351,119522,174093,148669
600271,航天信息,442994360,7056627,7350749,215838,86600,53100
600309,烟台万华,255864204,12437850,7505020,370393,266585,134006
600320,振华重工,64948462,251960,573920,43200,4000,95000
600322,天房发展,73788275,1240374,1471601,2700,33000,68000
600325,华发股份,190814687,5348977,5330630,96865,41965,12900
600331,宏达股份,81038236,2171353,2622370,445118,67400,143340
600348,阳泉煤业,285673376,6798693,6260702,604414,164036,119236
600352,浙江龙盛,116158613,4560322,2003158,103492,180512,250072
600362,江西铜业,467759139,9610816,19254389,684210,112183,156849
600369,西南证券,221560393,7241970,5112905,574313,274407,221072
600376,首开股份,100433162,15382431,7785621,253102,234300,246400
600383,金地集团,388039102,14619544,16261217,1084842,1228700,1469196
600395,盘江股份,302342655,8598762,11882903,247903,289375,373001
600406,国电南瑞,257754446,7060355,1899836,688969,192072,199272
600415,小商品城,271609309,8492427,8091973,202900,21700,19700
600418,江淮汽车,76436881,2313921,1013804,479800,131900,165740
600432,吉恩镍业,53918950,703820,962465,267253,35100,15300
600489,中金黄金,535143276,9326090,9230283,486965,152388,312614
600497,驰宏锌锗,107932768,1681024,706488,450787,178270,338220
600508,上海能源,80264000,7699630,5554076,55369,2100,44672
600516,方大炭素,245610729,5981696,4162482,247618,144000,212520
600518,康美药业,478484513,5443848,8598128,1309267,208404,182569
600519,贵州茅台,903250900,30392860,29465707,410845,62934,49844
600528,中铁二局,247037250,13833142,11245174,349856,496400,555106
600547,山东黄金,600093470,12779669,14067610,269196,157173,178524
600549,厦门钨业,572431742,26560337,33188508,223578,366772,347972
600550,天威保变,131860185,2652953,4190116,1233633,75500,75883
600583,海油工程,148987224,4521712,3375782,439419,10400,34400
600584,长电科技,120475590,1317995,2852188,19700,0,0
600585,海螺水泥,347478337,7298232,7927718,1192344,1069680,970068
600595,中孚实业,23106544,979447,318937,141200,52300,7000
600598,北大荒,203876025,3515282,5570200,236189,46642,103898
600600,青岛啤酒,736857375,1622022,7500658,84261,14487,18346
600622,嘉宝集团,143177983,4908893,4864179,125500,61500,30700
600635,大众公用,97319339,1438684,1335049,100,0,0
600638,新黄浦,142280020,8979104,3352186,37900,0,15600
600641,万业企业,83486319,1826359,532931,78900,0,0
600642,申能股份,111407002,7758103,6504148,319100,32000,86900
600643,爱建股份,130558949,4531267,5248924,134680,86000,149600
600649,城投控股,159753681,2746603,2678084,172701,0,9900
600655,豫园商城,132274364,2709987,3149161,182800,0,14100
600657,信达地产,75956636,4692291,6895453,38800,28800,19000
600660,福耀玻璃,85253156,1870494,1831961,299771,133309,15500
600663,陆家嘴,45261635,445103,1085925,9000,0,1800
600664,哈药股份,162841937,19568518,11849237,638409,466707,197507
600674,川投能源,115321383,4042693,5125502,445958,61200,98100
600675,中华企业,122690034,12595807,6592408,192040,258500,209100
600690,青岛海尔,424930930,16633469,2835586,977702,162700,193980
600703,三安光电,207396473,7081243,8958491,381283,44100,133146
600736,苏州高新,135773376,4643583,4520985,27844,29700,23900
600737,中粮屯河,56170033,3510632,6570866,29813,23090,64690
600739,辽宁成大,981626789,16389020,35022194,825051,290950,305249
600741,华域汽车,70680648,3426265,3776490,332931,203461,192562
600747,大连控股,149084075,6194125,3346799,401556,177500,153810
600748,上实发展,142004035,25359817,19831441,285100,198800,102600
600759,正和股份,147644589,2258881,3004527,103500,98300,36800
600773,西藏城投,101670571,2066775,5102517,146835,30160,55860
600795,国电电力,140266125,5018617,3897264,3351840,314903,311903
600804,鹏博士,178105879,2511103,2299749,166306,95500,95500
600811,东方集团,238748345,3044022,2950297,149400,7000,24000
600812,华北制药,226784231,11472420,714236,460636,200737,124300
600823,世茂股份,77254818,2329414,5148903,85241,11400,20654
600832,东方明珠,68310036,4456070,2423621,28300,11200,60200
600837,海通证券,720926543,17790293,29571756,1532462,571500,340594
600863,内蒙华电,54625880,200105,1377059,152330,39400,44500
600872,中炬高新,80878963,1515918,5689791,71290,35990,32600
600875,东方电气,299281688,5167368,3895275,154011,241100,235171
600879,航天电子,163207367,4368408,4122475,60480,17000,27700
600884,杉杉股份,113216608,2677019,3478495,117469,23000,8631
600887,伊利股份,105026993,2762346,1802062,1080503,336261,220296
600895,张江高科,106535691,2570282,1500464,143500,10600,31800
600900,长江电力,690893279,28113783,17594509,636406,33700,98905
600997,开滦股份,75934338,1087208,1032784,559737,45100,92650
600999,招商证券,268770301,9068312,7324864,1362885,511914,253286
601001,大同煤业,99776212,1467252,1896779,757310,25557,72758
601006,大秦铁路,318800710,6130921,4594185,341700,44100,124100
601009,南京银行,172473140,2336809,6879751,125921,30000,40000
601018,宁波港,66812001,1072957,2596608,20000,20000,0
601088,中国神华,442067445,6905557,3222549,387775,39800,71877
601099,太平洋,247503390,3137871,8776657,362250,28000,8000
601101,昊华能源,229405168,5100711,7561531,159543,34330,38830
601106,中国一重,114192073,4136204,3458430,157497,30000,40000
601111,中国国航,118699783,1201114,2145042,326360,15000,65223
601117,中国化学,178587474,19745085,28322413,1016472,610990,898221
601118,海南橡胶,177517408,1206126,3531169,853321,156799,47099
601158,重庆水务,136694693,753767,1361327,15000,1200,84349
601166,兴业银行,1340807040,33288411,24738713,1161811,259059,293700
601168,西部矿业,316590438,3423424,2251447,1004697,89900,54700
601169,北京银行,620874846,13960597,8140738,71000,24700,16100
601179,中国西电,71872724,2671208,1381882,413900,288000,37000
601186,中国铁建,161201394,4213199,5939431,2452216,490133,1171002
601268,二重重装,63860148,1295174,2140204,85835,71335,127000
601288,农业银行,63523929,3128686,3377412,6151500,2943900,2215500
601299,中国北车,250948906,15046380,4569849,2074595,1641338,2182308
601318,中国平安,1328142718,31480221,52558728,1113274,325400,347824
601328,交通银行,370195694,8273729,3794059,50200,122700,89900
601377,兴业证券,260243498,9650710,9269662,943926,352570,516880
