标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,32955843,332289,270767,2930120,993671,537100
510050,50ETF,5263253464,131824503,77019791,63013337,80115501,78688453
510180,180ETF,1120422035,4611250,8123600,92579067,12845300,16738100
510300,300ETF,6241205320,163196820,53000255,237368198,99865571,82602393
510330,华夏300,384606332,513506,489399,2581190,991102,179300
510500,500ETF,3810937,527146,401137,101900,1000,13000
510880,红利ETF,76737677,141228,432242,2109907,886400,1064109
600000,浦发银行,3955207879,53002045,52267392,6965628,2549151,1937789
600005,武钢股份,191470771,2942557,991092,1281620,144600,430965
600009,上海机场,116146571,6029707,6170316,849277,218800,167962
600010,包钢股份,507512350,4859634,14509755,5052424,312400,246000
600011,华能国际,297210187,11598359,19509616,1271845,279300,706040
600015,华夏银行,1136074286,32991416,26154778,4223582,969700,386366
600016,民生银行,5012931880,59024828,58851547,32252952,5094754,4532053
600019,宝钢股份,280192536,2774374,4705223,1340287,98600,163700
600022,山东钢铁,91047501,1373852,275099,1025100,100,0
600027,华电国际,263404535,8911071,5913377,191488,22200,40600
600028,中国石化,742544979,5039364,10254681,1159114,766400,1325700
600029,南方航空,424975463,6018312,3959799,1100714,25100,20400
600030,中信证券,3542113035,64934571,117878307,4243791,5449545,5593823
600031,三一重工,527227474,2871565,8994506,3205244,409900,585982
600036,招商银行,1938545998,55718255,32945545,6105755,5878670,6306613
600038,哈飞股份,232236525,8628173,8103545,39019,0,1000
600039,四川路桥,186451609,2204094,3944211,4600,11600,23800
600048,保利地产,1081101822,57796682,163749958,3135283,5708104,4520427
600050,中国联通,1263305734,46548044,55744988,2114900,945100,1032600
600058,五矿发展,260354846,0,7343625,520386,0,0
600059,古越龙山,203004075,4888205,4842157,48819,12300,4500
600060,海信电器,501410540,48741658,46207755,185486,94405,64405
600062,华润双鹤,194392094,15150295,11336082,184475,73100,73000
600063,皖维高新,120355930,810566,871469,53000,0,0
600066,宇通客车,167207880,8400279,5053402,847661,324427,214820
600067,冠城大通,494907922,36578021,40881245,72338,55200,39700
600068,葛洲坝,351824864,6295888,5548455,833787,20300,202200
600077,宋都股份,103917306,0,84505,34200,0,0
600078,澄星股份,132594813,1118211,1766977,18500,8500,28500
600079,人福医药,178866450,5886313,3824538,23500,8700,11900
600085,同仁堂,484362236,28203680,29044676,915327,198334,225247
600086,东方金钰,414788974,16095625,20258720,18200,500,2100
600089,特变电工,754692704,34822123,38250281,1471343,1521797,1406497
600094,大名城,69409229,3264,1905175,56500,37000,0
600096,云天化,277356679,20883674,8914257,374600,471999,474299
600100,同方股份,984882116,68308420,65855255,1086438,1395149,1403649
600104,上汽集团,855655500,38829116,35180998,2190842,579880,636080
600107,美尔雅,182799786,7112815,4322904,25700,1700,5000
600108,亚盛集团,327772418,9372754,9728372,887650,287210,138300
600109,国金证券,446929001,37126150,33955661,24435630,2479070,497300
600111,包钢稀土,1890879324,113705867,126983919,1199427,1421329,1383128
600113,浙江东日,199743496,20840684,20961864,34000,7000,6100
600115,东方航空,134567594,2354818,1324679,801027,27200,408782
600116,三峡水利,92078160,1756710,1754567,2873,0,0
600118,中国卫星,648190602,21661629,19015772,376842,763349,691949
600120,浙江东方,567730741,56897515,32817415,78600,37801,31901
600123,兰花科创,593420514,10183422,14769216,399362,173288,167012
600125,铁龙物流,358131076,9946861,7823951,450645,340645,127900
600132,重庆啤酒,253983618,7129789,2834146,324301,57700,49681
600139,西部资源,99093396,981017,3278485,116500,9300,0
600141,兴发集团,258832088,3178950,3041658,31636,5336,2100
600143,金发科技,265287847,7863946,12377478,201113,214800,593041
600145,国创能源,100584382,2258484,3477417,55300,42500,52500
600146,大元股份,204483798,4308849,2012579,22300,2600,6100
600149,廊坊发展,152982557,5199744,6526247,33800,4800,8000
600150,中国船舶,297297737,5446371,18768520,710610,302825,298969
600153,建发股份,245360540,6669593,5109749,1036820,165100,230600
600157,永泰能源,416476835,13543459,14236487,204656,8000,58300
600158,中体产业,320932441,93888071,83299586,186100,117500,153700
600160,巨化股份,195791159,6360619,4318519,376763,180800,202000
600163,福建南纸,153008316,1673286,5197542,88200,10000,15100
600166,福田汽车,361963057,4894285,7879577,1059645,141307,102740
600169,太原重工,156985789,5973400,3022452,1551898,218466,221466
600170,上海建工,206831160,3722785,6364172,598166,142450,19600
600177,雅戈尔,265373165,3756198,3189611,842905,270600,142495
600179,黑化股份,81414553,949644,956547,79300,0,0
600185,格力地产,96757536,5348490,4301017,19500,8900,10000
600186,莲花味精,84907561,251850,520841,46900,200,23500
600188,兖州煤业,151787403,5277522,11128562,831533,90100,81109
600193,创兴资源,147173533,4347296,5722538,29700,1100,15300
600196,复星医药,455715366,17412145,15505738,722478,262277,288307
600197,伊力特,105390444,3225836,964344,12600,600,2800
600199,金种子酒,347289637,26690440,13464417,40100,20000,20000
600208,新湖中宝,183543161,0,798647,2230737,0,0
600209,罗顿发展,208583647,12141994,15169346,73400,83400,79800
600216,浙江医药,350886894,6462681,10257698,202336,46800,51533
600218,全柴动力,168807448,6249216,3264164,27100,14200,18200
600219,南山铝业,277637004,4079549,3213200,313100,21700,6500
600221,海南航空,155755777,1620430,1814628,1123110,171400,213890
600223,鲁商置业,48839833,1121580,1734838,83900,43300,5700
600225,天津松江,54175433,2158232,2529716,28700,7700,23900
600229,青岛碱业,96381478,21600412,6407483,39200,18000,15000
600230,沧州大化,127333035,10686880,5201557,23700,18100,7300
600239,云南城投,302903944,15674395,8313141,270310,30900,24800
600240,华业地产,210125695,8013925,22867982,226700,19800,34000
600252,中恒集团,739159429,20448388,16390683,982335,269509,281975
600256,广汇能源,3777129580,53569972,56882812,3159247,1405902,1372630
600257,大湖股份,175967647,4412142,7589973,3500,3900,37000
600259,广晟有色,319822644,0,508360,222752,0,0
600260,凯乐科技,281266798,3469131,7963964,13700,13700,14000
600266,北京城建,227929613,0,1566443,209198,0,0
600267,海正药业,287277868,12709602,9246007,187437,110155,99555
600271,航天信息,937779194,69959581,57499518,371800,396830,368930
600276,恒瑞医药,314745278,21531934,21037399,299403,279485,265664
600277,亿利能源,113758174,3515456,2985096,80607,24300,22100
600288,大恒科技,256441211,17629277,17213899,126201,21600,11700
600293,三峡新材,114444084,4351820,1810340,27600,1000,20000
600298,安琪酵母,339764062,21191699,15143122,34001,3800,2600
600300,维维股份,141606287,2668771,2629785,21000,57100,56300
600309,万华化学,355295318,20232160,19669685,1132732,473388,580148
600311,荣华实业,78514509,1805438,494680,42447,18000,0
600312,平高电气,349243875,7844058,5268793,89230,21200,22400
600315,上海家化,175884684,13203242,19791462,705744,106810,85386
600316,洪都航空,503632142,33955864,5443676,249740,182177,177077
600321,国栋建设,105393634,2903526,1741599,71600,0,0
600325,华发股份,421396805,16313321,14720705,237121,229600,96900
600332,广州药业,1234495576,53173702,48005116,205347,122484,147835
600333,长春燃气,170308665,2111402,2208699,21000,14600,22400
600340,华夏幸福,246047642,8716815,23816157,249237,176973,184573
600348,阳泉煤业,290927536,4222333,6171733,763983,91400,41800
600354,敦煌种业,80445670,1646644,2233170,2000,41000,41000
600362,江西铜业,671889979,5949970,6542144,1084408,310610,372705
600366,宁波韵升,351269357,35458732,30595924,17773,102421,102348
600369,西南证券,249714095,6877189,20736649,896084,582438,583294
600372,中航电子,404141751,6340590,6534157,185400,86600,63700
600376,首开股份,365112792,19455773,16741938,829084,890068,731768
600383,金地集团,439697687,21961767,50561073,2840686,3756395,3684324
600395,盘江股份,231297031,4878462,8314244,541688,121500,56000
600406,国电南瑞,378575636,12886852,9051177,728898,407217,411781
600408,安泰集团,56666092,964403,1119628,12000,0,24800
600415,小商品城,333910191,27737181,32972057,1154487,842113,652708
600418,江淮汽车,230008454,7074111,11398681,306839,106800,96000
600425,青松建化,76439459,1764363,2273337,17000,17500,17500
600426,华鲁恒升,179520368,2910770,5061422,48400,0,2600
600433,冠豪高新,2318036784,0,1538302,61800,0,0
600435,北方导航,429972609,33052816,38162181,63401,315291,312690
600436,片仔癀,193969070,13899166,25327598,21638,3501,10200
600449,宁夏建材,123104316,8947760,4338412,19900,9900,9500
600456,宝钛股份,126277716,7222805,2509466,85319,11100,9000
600458,时代新材,210581355,15993607,14551738,44400,12800,11000
600467,好当家,116197610,3571623,4950395,64700,29300,12000
600470,六国化工,99080639,6293866,8097221,7999,21500,43500
600478,科力远,540684934,19552770,10583952,15400,5900,2700
600483,福建南纺,83953310,0,338998,26300,0,0
600489,中金黄金,499872042,18719538,7379752,933901,272100,250765
600490,鹏欣资源,375882350,3912626,5752021,24600,12900,10900
600491,龙元建设,63957946,1280611,748353,34500,0,0
600495,晋西车轴,149291460,19794596,15026799,37300,24000,25600
600497,驰宏锌锗,187270116,1763656,3878555,437762,141600,131500
600498,烽火通信,595673683,131884023,73032339,414245,516364,487018
600502,安徽水利,214401578,15991162,7797594,44450,6800,6800
600503,华丽家族,541767978,40954158,43771604,56100,185200,185200
600515,海岛建设,216290083,7792242,4819517,24000,160200,160200
600516,方大炭素,518964174,45797725,35762288,350253,722867,750359
600518,康美药业,913023630,29465753,40438209,1926292,363110,305422
600519,贵州茅台,1482304033,27459677,37265980,485047,32342,32944
600528,中铁二局,196747034,2640546,3141809,310010,62700,93393
600535,天士力,410675921,35556018,14164283,902030,135477,127042
600543,莫高股份,158785860,12732635,8138319,43400,43400,34400
600545,新疆城建,73729739,3905736,1178491,51300,9700,0
600546,山煤国际,236090336,9402462,13249112,202100,76700,45184
600547,山东黄金,540013588,17257246,19951449,599886,139592,206592
600549,厦门钨业,493655532,22631728,19685593,355496,206955,181477
600557,康缘药业,350630630,15558014,6596618,28696,4300,5161
600559,老白干酒,101071869,5934468,2107426,14600,400,1900
600568,中珠控股,219066264,9958696,8740082,47916,45501,32400
600582,天地科技,176276888,8872893,4377630,244600,64800,62200
600583,海油工程,487498023,10820205,15730276,1102405,404500,765797
600585,海螺水泥,601646176,17144439,27404095,1673691,1761343,1774120
600588,用友软件,282746907,41059857,26283666,207200,292240,298740
600598,北大荒,366418594,9466362,5436705,581939,136532,119532
600600,青岛啤酒,411940942,8326732,7073418,442772,53400,93858
600606,金丰投资,120769728,0,1199999,33823,0,0
600609,金杯汽车,85008290,1649357,1144727,81300,19900,0
600614,鼎立股份,634142494,4789176,6326908,69374,12300,500
600616,金枫酒业,123793463,4387363,2187984,4400,0,0
600636,三爱富,79673942,1135933,2499253,33528,3900,11000
600637,百视通,1302252573,89386761,79060791,420094,396003,381303
600642,申能股份,226678942,4054581,3292812,590387,28200,214800
600644,乐山电力,61690710,1941795,1299225,45358,13900,900
600645,中源协和,765751273,19453946,23842497,20100,5900,3800
600649,城投控股,317028852,15030992,15989574,760828,421900,387900
600655,豫园商城,135166558,1953590,3305975,947013,260100,235896
600660,福耀玻璃,232050618,2647825,1688969,500648,238197,187806
600664,哈药股份,422458083,10819552,10707775,266004,148700,190006
600667,太极实业,128782775,1457174,1477181,0,0,30000
600668,尖峰集团,337911526,6151799,7054572,1900,6400,11900
600674,川投能源,634699776,9527239,5930728,1041238,119400,135120
600675,中华企业,326163022,22290611,9980905,441961,167900,79000
600690,青岛海尔,971157518,6359606,18823659,855059,563773,598055
600692,亚通股份,159740953,9992447,4951255,80900,34200,75151
600694,大商股份,387512339,7728050,7733355,67200,26200,33087
