标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,6341605000,45888409,58735532,37183792,2485600,23386600
510160,小康ETF,7183811,238076,13244,0,0,0
510180,180ETF,331663506,238820,2187802,1501965,101900,132900
510300,300ETF,17021538868,116641866,38194556,92254852,22853100,37764900
510310,HS300ETF,2945669,66664,2205189,0,0,0
510330,华夏300,5352797,65700,50040,36200,0,0
510500,500ETF,366786543,39862782,40510400,136695109,1745600,56200
510810,上海国企,5352343,166330,19065,0,0,0
510880,红利ETF,9619686,147784,121679,53000,0,0
510900,H股ETF,11169028507,128396672,175195252,0,0,0
512070,非银ETF,8998401,953770,152333,0,0,0
512500,中证500,2318368,8996,1545,0,0,0
512900,证券基金,5171462,1357473,1269413,0,0,0
518880,黄金ETF,18034274812,170404905,128667046,12366200,12046900,13956500
600000,浦发银行,3037092647,123095248,128621468,1544540,394900,153200
600004,白云机场,421755139,20603621,25569288,0,0,0
600006,东风汽车,388018114,22226754,13708957,206300,180000,0
600007,中国国贸,503516327,2389917,6171145,23500,200,0
600008,首创股份,1646524928,173043165,165822329,1418400,531900,338100
600009,上海机场,233712744,14968962,44653589,105900,13700,17300
600010,包钢股份,1556377478,57066549,70587279,1713835,821575,595000
600011,华能国际,392026253,12371135,9134076,45900,0,6500
600012,皖通高速,223845886,1682108,2878226,0,0,0
600015,华夏银行,3201299709,58014185,66765458,3436952,54100,35900
600016,民生银行,9445477588,192380851,190649920,8334781,63100,828300
600017,日照港,757855749,15638065,13986482,210100,209300,157600
600018,上港集团,419498558,20555358,11939830,412700,206000,0
600019,宝钢股份,1259744351,114390824,155988634,3634404,307900,1467197
600020,中原高速,407083768,37243075,24822044,40000,0,0
600021,上海电力,369019633,27427424,23302946,80800,12800,0
600022,山东钢铁,751194713,47438825,54295441,1980740,1132100,4179700
600023,浙能电力,538958381,39145357,17210167,138500,122600,1500
600026,中远海能,543874436,27997440,15645776,2000,0,0
600027,华电国际,334685084,11693135,20332359,63900,0,0
600028,中国石化,2250926573,86193325,89426124,2163540,25200,337900
600029,南方航空,1442419334,94863046,77044759,1798000,204000,289800
600030,中信证券,7709196236,563039934,544455000,3515900,719100,2164700
600031,三一重工,1062113135,50839013,27266631,585021,0,3000
600033,福建高速,219860247,22230265,15872843,0,0,0
600036,招商银行,2950956495,117125505,60143688,4436875,564300,1089680
600037,歌华有线,758101808,27428114,28571852,45981,4900,0
600038,中直股份,1013586745,73417468,90119948,116424,20400,6300
600039,四川路桥,529816314,22330461,26580824,31000,0,5000
600048,保利地产,2006907928,70390609,61709783,331374,67600,170800
600050,中国联通,5028659624,677455234,667551532,4101300,1501100,650500
600056,中国医药,337308569,18360420,9434435,52130,500,0
600058,五矿发展,540621999,15926538,30538779,67475,6500,36000
600059,古越龙山,510508140,7561017,10422774,23600,3300,0
600060,海信电器,787218242,18962777,31185164,73400,0,2800
600061,国投安信,412513796,69765344,56886330,0,0,13000
600062,华润双鹤,256401381,5402244,6286585,48483,1600,0
600063,皖维高新,550857162,13930682,16306448,1000,0,0
600064,南京高科,443878550,16678604,23030827,0,0,0
600066,宇通客车,387417570,9219840,26342662,202832,58382,0
600067,冠城大通,910075700,34197762,21293444,44700,300,1100
600068,葛洲坝,1792063599,85329017,60242002,178100,56000,117300
600073,上海梅林,660556757,25081715,18520492,22000,0,0
600077,宋都股份,550260023,12989486,5350651,0,0,0
600078,澄星股份,400973549,16242244,13454707,200,0,300
600079,人福医药,524218293,14658823,11370321,33800,26200,400
600085,同仁堂,457119531,19486959,21263595,45300,16900,18500
600086,东方金钰,444543292,9763375,4076002,16900,15700,0
600088,中视传媒,355565237,4299738,5595901,13600,2100,900
600089,特变电工,1755483395,103089292,81702401,14700,6000,24500
600094,大名城,641495826,15363341,8858965,1900,1800,0
600096,云天化,424843491,7054141,6914053,19700,0,0
600098,广州发展,556299800,10665682,8407379,0,0,0
600100,同方股份,2475595128,0,5222077,68500,0,0
600104,上汽集团,1784675647,62950640,36319182,633546,24500,113500
600107,美尔雅,602138871,12930173,12457790,16800,200,0
600108,亚盛集团,916518615,8532629,9365247,324300,204300,153200
600109,国金证券,2248300052,146283788,110034590,336371,54300,197200
600110,诺德股份,1539196897,59547345,42867285,214200,21400,0
600111,北方稀土,2906615363,418925761,423844361,1059946,124700,348000
600113,浙江东日,424170654,16984505,14934759,128200,0,25400
600115,东方航空,1320127144,183298900,154373988,702000,29000,243900
600116,三峡水利,639928456,27147895,36644863,40100,40000,4800
600118,中国卫星,1396540998,32850488,49177662,203975,21799,30000
600119,长江投资,532103579,21760601,14670869,136292,19300,46900
