标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,53326640,1594071,277029,4949035,1180300,1044392
510050,50ETF,19401660528,506524045,372866325,141126060,85319999,99053024
510180,180ETF,4621133927,103899744,32856607,47641777,35527250,36772170
510300,300ETF,46197736916,1028355977,379804666,373303120,259527728,276733853
510310,HS300ETF,11694826,1073030,277638,100000,0,0
510330,华夏300,78177358,2307321,1315866,3723294,550600,508300
510500,500ETF,54293402,8330027,11364219,2909900,353800,397100
510510,广发500,47018911,2577592,1995905,5346876,505500,121700
510880,红利ETF,161804853,5393599,2476326,2367874,1119800,1172600
600000,浦发银行,13746229722,981460008,909745323,4477139,28755752,28857708
600005,武钢股份,927532495,47671647,30722794,670100,93200,141300
600006,东风汽车,526450784,21598730,14813503,8400,0,0
600007,中国国贸,194666696,4618110,10507721,23800,15800,21500
600008,首创股份,1139267583,82402047,55347415,393227,548688,545475
600009,上海机场,714732154,55136601,33521900,761281,301931,323578
600010,包钢股份,4869587323,232566398,230980621,3322409,5269800,5691100
600011,华能国际,1034023707,65320760,78949508,1404111,1700324,1763190
600015,华夏银行,4096245677,296568115,267255164,1946063,13729457,13912868
600016,民生银行,12049212561,623217186,505215297,8212911,39567483,39359393
600017,日照港,535629915,40204135,35169886,7800,4100,32400
600018,上港集团,956376128,56881854,57690021,319570,1091000,960791
600019,宝钢股份,1403392384,150720253,83060635,3270439,2696698,1947487
600021,上海电力,563839353,63399867,26314933,13500,17200,19200
600022,山东钢铁,339501097,20673661,21482685,597426,3000,13574
600023,浙能电力,589067175,46656665,34678917,115452,460925,379473
600026,中海发展,543784758,54753522,33667418,15500,6000,6000
600027,华电国际,1290400970,89161082,61727700,776106,1799566,1705933
600028,中国石化,5604045324,422709054,492350726,1846143,4529624,4170027
600029,南方航空,1485080978,112171001,103597203,1463100,2406300,2077658
600030,中信证券,30314922901,3439635958,3060267368,3169521,33264680,33261614
600031,三一重工,1643061456,108711591,97593897,1020938,1350521,1332135
600036,招商银行,9882720400,893507006,504100643,8117832,20821092,20357706
600037,歌华有线,1278282614,168088294,152340901,95500,115300,117500
600038,中直股份,875733110,40373156,41955023,40200,229591,219133
600039,四川路桥,878524897,42735769,37927452,44200,190500,216300
600048,保利地产,3378878460,336973801,370593205,4221980,4225599,3888515
600050,中国联通,3953885239,318922623,213693750,2744374,5658946,5752463
600056,中国医药,576732962,0,11421377,15100,0,0
600058,五矿发展,705788855,43398193,47935142,145968,214466,251198
600059,古越龙山,584783844,36217321,38676062,138100,63300,64400
600060,海信电器,1211437132,201033084,186815351,168783,1065447,1053664
600062,华润双鹤,776546893,54050879,53567315,35700,48311,85131
600063,皖维高新,722950642,23066073,15675804,35500,27600,27500
600066,宇通客车,592758009,55434082,38419500,656009,246264,269733
600067,冠城大通,517480453,17770167,21585835,123948,30200,41210
600068,葛洲坝,1703437662,103243620,104994561,593361,951207,944429
600073,上海梅林,659609019,24290953,30727958,50000,13500,12500
600077,宋都股份,449182526,18045450,15057804,55413,38700,34600
600078,澄星股份,338429948,17480185,9990500,24800,22200,31800
600079,人福医药,747196865,45551698,46558899,162327,235364,231964
600085,同仁堂,1087597603,29717419,50696350,688352,341007,280153
600086,东方金钰,734650077,10094023,7712068,41100,0,4100
600088,中视传媒,333026467,31677234,15801858,5200,27400,38300
600089,特变电工,2863927094,257197564,211838605,705284,2115343,2191090
600094,大名城,345848197,16657030,7518576,89507,9100,5000
600096,云天化,328528965,23700412,15414502,248394,106200,212507
