标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,51727012,1189571,2719896,6228806,361212,609343
510050,50ETF,18756299143,501859739,405299433,134878450,127643199,141856310
510180,180ETF,4120427234,107199782,127820466,40978296,33703851,38380051
510300,300ETF,42452838220,1305925004,775422789,371653330,345337016,367104342
510310,HS300ETF,12633286,3037831,1059704,81700,94900,18300
510330,华夏300,86724129,22222445,1568988,4116700,256500,198300
510500,500ETF,59387315,16143360,2907934,3002900,831100,452100
510510,广发500,31379203,4281228,1928253,3012776,1523100,2321000
510880,红利ETF,137925232,4357919,1077903,2945190,985700,1251400
600000,浦发银行,11589384258,1714207539,1680502865,5949688,35076718,34337312
600005,武钢股份,754720604,108349288,106298493,910900,1213500,1271000
600006,东风汽车,426620894,18025221,21220790,6600,0,3400
600007,中国国贸,204553077,18581658,14863851,26100,1800,1600
600008,首创股份,745183262,146528415,140637868,464632,1024200,1077400
600009,上海机场,742104650,182347813,136487391,989106,902385,908085
600010,包钢股份,3723155669,772053358,804385857,4059463,17465610,16725010
600011,华能国际,707312316,138272131,161999681,1646390,1850626,2007426
600015,华夏银行,3284691647,572980811,534830707,2163399,37463750,38436751
600016,民生银行,9530048655,1367111667,1248463115,9612409,48967972,49982041
600017,日照港,491271879,184888115,88537107,9500,193100,185100
600018,上港集团,790479673,144252525,149706029,410900,6309873,6261473
600019,宝钢股份,863758950,164390585,159784312,4388601,3643410,3576910
600021,上海电力,332958562,71958473,91239559,12100,112200,112200
600022,山东钢铁,335966201,65818371,42317796,520500,304200,211881
600023,浙能电力,438736286,68180507,69076433,91900,113200,101100
600026,中海发展,217433353,20050958,26487183,3400,24700,29600
600027,华电国际,861648947,247968422,133207515,1367989,2680263,2445308
600028,中国石化,4379426166,731587900,723361364,2725900,3120984,4204584
600029,南方航空,1182895346,174714142,191985816,1769900,2567118,2678918
600030,中信证券,18572060829,7094631776,5953580294,4064055,47260311,47418268
600031,三一重工,1056068497,352953848,293382619,1474304,3960428,3873792
600036,招商银行,7347494698,1158082835,1044129556,10982856,45040826,44819495
600037,歌华有线,1080157167,104052108,121099297,91300,223500,203500
600038,哈飞股份,964475540,133771148,133633615,44200,100749,105649
600039,四川路桥,478360174,50518877,43873577,98400,46900,34600
600048,保利地产,2407551550,454847169,485760746,3811333,10780823,10606723
600050,中国联通,2593953356,427224462,389636877,3635992,4594947,4523547
600056,中国医药,642484746,71886670,75041567,9800,98000,98000
600058,五矿发展,624801022,63736999,81384313,158299,550063,555463
600059,古越龙山,539328165,54977520,50436401,196700,79000,72400
600060,海信电器,1238879691,208136614,173754030,419500,429800,415900
600062,华润双鹤,798394208,108503596,101993600,184063,106600,107800
600063,皖维高新,716661333,49457609,64522655,47000,23500,38000
600066,宇通客车,545917742,80943193,100730746,705230,990671,959199
600067,冠城大通,456213945,47963108,73600733,76481,174800,188200
600068,葛洲坝,1119110954,167560938,191182466,1123661,2185569,2102969
600073,上海梅林,469795859,41361159,31209260,34600,72500,65900
600077,宋都股份,420611773,15362553,19998819,57113,36100,51800
600078,澄星股份,451723675,129927435,55278296,28100,99200,129800
600079,人福医药,904272985,52177202,72551413,203215,274200,200900
600085,同仁堂,917363506,96873084,64569337,831059,572868,556268
600086,东方金钰,619128981,22186480,28000365,36167,0,8500
600088,中视传媒,318868056,65594850,63915550,9300,42300,36600
600089,特变电工,2289082987,438453366,429142776,1009061,4988616,4940216
600094,大名城,235256320,14211725,8671138,92743,26300,12900
600096,云天化,247713715,0,6919630,511570,0,0
600098,广州发展,482039738,50561437,36397803,71100,94900,100400
600100,同方股份,3002631212,171100224,190662692,893491,684117,658641
600104,上汽集团,1012499590,171713183,194486714,2656601,2480111,2353574
600107,美尔雅,464016172,51283637,32027464,52008,2300,6700
600108,亚盛集团,1964639022,364214029,368511662,488113,1884451,1920855
600109,国金证券,3975673105,1124463478,826903560,981721,4387186,4508987
600110,中科英华,778368312,38487433,38770649,19000,0,0
600111,包钢稀土,3304303854,389142979,445323397,603379,2440969,2541269
600113,浙江东日,32627751,0,448910,31700,0,0
600115,东方航空,486924609,96438555,100135258,1187040,2000934,1919634
600116,三峡水利,387199875,38317295,40178747,29551,133999,135648
600118,中国卫星,2228510873,327468254,310279081,191224,1253357,1240657
600119,长江投资,463840641,25393815,30116994,5400,0,0
600120,浙江东方,870607866,65480405,82829443,30219,9500,42500
600123,兰花科创,700838163,98521731,75132817,306126,400700,445400
600125,铁龙物流,687686379,89100161,92765376,330592,480500,477508
600132,重庆啤酒,402808544,40837114,41107658,174054,22500,20400
600135,乐凯胶片,360792535,26973552,37435954,3200,15900,12700
600138,中青旅,804531121,50655858,68957017,87550,9500,8850
600139,西部资源,624043053,0,2667910,59700,0,0
600141,兴发集团,494519193,49931289,56055988,30200,11000,13100
600143,金发科技,1044332628,98123154,161852041,1131300,1748600,1679600
600146,大元股份,460198445,23286900,20673476,42800,6000,6100
600149,廊坊发展,683831841,59190194,65069198,98409,527587,527687
600150,中国船舶,3185456038,494032955,486906557,305397,1055098,1127412
600151,航天机电,1238337432,136283029,114697691,46600,99800,98900
600153,建发股份,1552528919,354991938,253304872,805856,1065500,984000
600155,宝硕股份,373323442,42946256,58018419,35000,2100,2100
600157,永泰能源,1244814731,77691066,119194178,433900,1564260,1629360
600158,中体产业,1345778595,131303455,137385107,183857,298700,285543
600160,巨化股份,546425110,59776263,63137747,237622,179800,200600
600161,天坛生物,744872140,33549805,37123892,15900,64400,68100
600163,福建南纸,144442141,45444331,23073331,92900,98000,33500
600166,福田汽车,850733183,126049812,98129384,573627,887004,859604
600169,太原重工,1116897843,100461906,115217581,416300,502600,509300
600170,上海建工,634534630,130695358,121065249,187260,1030500,1085500
600171,上海贝岭,609883807,33895454,26152399,11800,16200,20000
600175,美都能源,556861960,0,4689474,25700,0,0
600176,中国玻纤,560743112,71156073,87229671,24800,51400,49100
600177,雅戈尔,1468035675,197370413,221441996,1207458,389899,501099
600179,黑化股份,203761332,0,1971884,77500,0,0
600183,生益科技,237165601,63464464,36457899,0,0,0
600185,格力地产,398608391,94990956,55797756,113600,151500,152100
600186,莲花味精,275201502,18933437,19065999,105400,19900,7600
600187,国中水务,1252589166,195830353,164501152,4100,48200,59100
600188,兖州煤业,252040919,43845873,49396903,375907,697299,697599
600193,创兴资源,452012427,10557447,13150421,70400,17900,18800
600196,复星医药,1900881298,140753194,214465870,877557,1019028,1018628
600197,伊力特,269466503,26161121,28954347,33600,171257,166343
600198,大唐电信,965624923,108500634,86215867,12500,0,0
600199,金种子酒,376617262,49326139,64433706,23500,423400,425800
600200,江苏吴中,892538804,71450349,58749687,8500,46400,40600
600201,金宇集团,559949104,7310466,12665809,0,0,0
600206,有研新材,595648592,23600723,43092076,52400,0,10100
600208,新湖中宝,677928631,0,23125683,1138771,0,10000
600209,罗顿发展,547678318,55478683,63892778,23800,530900,524900
600210,紫江企业,300793092,20389593,20080652,0,0,0
600216,浙江医药,576322084,78960472,76754814,233160,350000,373900
600218,全柴动力,391743012,18574941,27053692,37300,6800,11500
600219,南山铝业,777697794,81508355,88209762,331761,523799,560899
600220,江苏阳光,429437730,46545788,30113551,60100,66200,37100
600221,海南航空,1542104665,203322098,244660668,1599700,6933300,6865000
600222,太龙药业,246926796,14582888,11810802,30900,9500,1000
600223,鲁商置业,236915663,14633823,10068858,71300,42100,58100
600225,天津松江,268532514,47412543,50505320,67500,190700,191500
600229,青岛碱业,100932762,0,119936,36200,0,0
600230,沧州大化,308711792,19552739,13873970,32300,0,2300
600237,铜峰电子,459775174,33506037,25854872,0,0,0
600239,云南城投,571574040,42107340,39709910,85200,127400,140200
600240,华业地产,731255707,0,4360457,217600,0,0
600251,冠农股份,497445789,63233803,55325100,7300,25600,25300
600252,中恒集团,2000281632,216436252,189897883,908786,960214,911414
600256,广汇能源,3253150221,360676086,353577974,613715,4754100,4674800
600257,大湖股份,472526256,37984369,22969888,45700,15600,8600
600259,广晟有色,529842766,60586786,85665807,142000,122200,121600
600260,凯乐科技,722948745,20987331,32461696,19700,51300,49644
600261,阳光照明,452399035,46254769,42453829,15000,25300,25300
600266,北京城建,1335552241,350207293,319660203,152667,218916,205416
600267,海正药业,832308201,71130516,83984553,310230,256555,252755
600270,外运发展,616884168,28490994,39119316,13400,9900,6100
600271,航天信息,1522532972,83140373,116385803,378200,811157,774257
600276,恒瑞医药,598973499,66365816,93448144,589704,324509,261113
600277,亿利能源,1049067601,109827875,136591154,63107,187300,273000
600285,羚锐制药,344638460,21922536,26627780,48300,18900,13200
600288,大恒科技,387983013,0,7221169,86400,0,0
600289,亿阳信通,894875519,76296101,70565883,40500,0,1800
