标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,1171634,36680,10756,43126,0,0
510050,50ETF,350812963,35087400,19626558,5425865,3398955,2533000
510180,180ETF,70497482,3787837,1613196,6820376,18441503,15427700
510300,300ETF,84251042,23736776,15636796,6598245,27928165,27550966
510880,红利ETF,5148476,236467,75509,105000,941200,888900
600000,浦发银行,1832894537,62953273,23792056,299700,260800,63200
600005,武钢股份,73461523,929497,271816,201840,200,0
600009,上海机场,116094780,5043839,1522090,66055,17600,92400
600010,包钢股份,476836862,6290143,7812055,1280228,303319,448517
600015,华夏银行,429976645,18078819,12704043,96484,68100,82600
600016,民生银行,1718874656,23471983,32003292,708628,374308,353608
600019,宝钢股份,189210814,4467804,1278207,49300,20000,11000
600028,中国石化,269941462,1051790,3671821,106100,18000,11000
600029,南方航空,190541491,1810681,953692,106200,109200,25000
600030,中信证券,1147841304,84757035,29200050,3385408,1469608,2291067
600031,三一重工,277807336,5485958,2206489,1300048,389991,565489
600036,招商银行,1043772967,44280723,12766203,283801,163750,262220
600037,歌华有线,105132180,3691948,735430,59924,90200,87200
600048,保利地产,280471952,9027617,4772301,2581736,847915,754854
600050,中国联通,1257318189,15059257,31582509,1267068,1400600,1805200
600058,五矿发展,259951136,4144259,8978595,192967,144234,121334
600064,南京高科,121063355,2402249,917310,54448,3300,0
600068,葛洲坝,201779166,3270543,8195521,181796,181150,274150
600085,同仁堂,333103582,29822291,26455759,426216,67800,66560
600089,特变电工,401428512,5286043,4085601,523811,130600,36800
600096,云天化,116268620,3211988,6111926,88750,28400,31100
600100,同方股份,382211716,7409699,9603681,229302,74100,32800
600104,上汽集团,198765912,4553399,2429908,270793,191037,180686
600108,亚盛集团,126284833,2936120,5073425,491800,263100,272782
600109,国金证券,116656278,9908143,10079861,120883,38250,102500
600111,包钢稀土,1504830300,40206803,47757215,725747,372509,408655
600115,东方航空,28006345,510060,903858,764049,238000,293097
600118,中国卫星,105996980,2773768,3521884,83814,34800,50665
600123,兰花科创,445506534,19243232,11530375,314396,257859,171159
600132,重庆啤酒,136441120,7116510,2005002,183243,22700,4773
600150,中国船舶,242717582,1788604,2935119,214531,69254,94889
600151,航天机电,56426477,806362,756184,77001,1100,6000
600158,中体产业,117370348,3323955,8110348,172100,139300,17600
600160,巨化股份,251225598,3250406,2632267,213541,132900,8500
600166,福田汽车,173932925,1530573,1915176,148669,8400,55000
600169,太原重工,81013533,812522,2718031,284850,172800,28800
600173,卧龙地产,43866335,85880,504024,52400,45900,0
600175,美都控股,35148384,507740,9278,70220,8000,0
600177,雅戈尔,177611067,1059428,1076507,125531,17000,49449
600183,生益科技,73032455,98290,121107,35180,0,20
600188,兖州煤业,112107547,2881037,1971704,212355,76838,46546
600196,复星医药,140190857,5674495,5887874,669602,117000,39223
600208,新湖中宝,47689126,475223,1385774,29000,48100,83300
600216,浙江医药,196946056,10144432,6770454,22189,29500,71048
600219,南山铝业,99288849,1060899,746122,89360,14400,5200
600220,江苏阳光,22297280,266620,894906,93800,1500,20000
600221,海南航空,66637840,493145,1989957,131643,106200,184400
600239,云南城投,68752030,2615937,5545547,56600,25900,53500
600246,万通地产,40007261,328464,1014225,113000,30000,8500
600252,中恒集团,298086193,21314094,15315442,244491,213542,223342
600256,广汇能源,973140157,11223620,16182088,1092823,574065,439623
600259,广晟有色,245648820,13620508,15161379,69946,24700,24824
600266,北京城建,42975106,2364808,1890237,167387,52700,64986
600271,航天信息,248512699,4278525,5965029,63519,22200,26700
600309,烟台万华,145531269,2800926,4964413,603338,261665,43600
600320,振华重工,44354105,1790427,91717,193100,0,0
600322,天房发展,72436233,425073,693442,29200,1000,14700
600325,华发股份,114987312,2529899,1020142,28400,20500,26000
600331,宏达股份,76096768,3321552,180194,384269,124300,106300
