标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,40483835,303918,309891,1787335,373000,488600
510050,50ETF,17329093222,244872846,345542504,52977464,145343570,132143308
510180,180ETF,3535299147,57870091,83712773,21124386,37389850,30589675
510300,300ETF,33776735844,614426627,930037315,183819029,387127369,349029034
510310,HS300ETF,3283729,103165,1191146,0,0,0
510330,华夏300,61993185,540094,2525266,2914600,1149700,532900
510500,500ETF,48450667,7473633,16199005,2502070,518300,383000
510510,广发500,28370029,3299512,6794895,4628100,25700,238000
510880,红利ETF,136126162,2576718,2690663,1491020,2041200,1230625
600000,浦发银行,8874917904,451801290,549500709,2692263,9948654,9927054
600005,武钢股份,343501517,53349635,43157047,1013239,1701100,1420261
600006,东风汽车,252427384,45320497,27783019,0,0,0
600007,中国国贸,62250644,5158142,7597446,15000,0,0
600008,首创股份,364331486,20737045,32932384,357887,271400,152900
600009,上海机场,513878700,106316921,81293011,909933,1189561,1178306
600010,包钢股份,2346523790,201140653,203338172,2953400,14450300,14127700
600011,华能国际,290053657,18081848,21750587,1562076,1327500,781094
600015,华夏银行,1767830089,118248697,99329398,1596253,2219600,2086200
600016,民生银行,6167501542,154868433,184405124,4938920,7685120,7451720
600017,日照港,156437306,54621423,33186805,78800,700,700
600018,上港集团,294141595,0,2065338,368400,0,0
600019,宝钢股份,686017098,63963308,77799142,2188441,3539299,4096799
600021,上海电力,199154482,17042932,17339306,12917,0,45300
600022,山东钢铁,192801737,0,8405923,411155,0,0
600023,浙能电力,358436939,161419438,155339658,195500,456944,456944
600026,中海发展,91988123,39634889,11260230,33000,37800,20000
600027,华电国际,469059292,32684307,36393207,831200,858098,738598
600028,中国石化,1273214122,72962435,94995318,879600,1080600,1124156
600029,南方航空,607446395,76180683,58701948,976701,4587721,4393521
600030,中信证券,7489407970,627331274,607702379,4163430,11220741,10745836
600031,三一重工,651482678,57679547,55784402,1983242,1175777,1196921
600036,招商银行,5265855741,146227051,431875435,3318099,6790072,6986500
600037,歌华有线,894644121,51880177,75778233,76700,16700,12700
600038,哈飞股份,631484793,81301246,108213155,76200,50747,45447
600039,四川路桥,396060815,28649474,44462073,69000,28000,28000
600048,保利地产,2268716517,171951298,170634951,2683330,3251300,4207011
600050,中国联通,1625342873,70860944,115764169,2594792,1979700,1992400
600056,中国医药,616017411,37264040,68769376,10000,15800,18700
600058,五矿发展,439315469,26139011,30083812,140600,45600,62900
600059,古越龙山,399501418,17567526,22576645,147400,8500,20000
600060,海信电器,1178208122,49414620,92809353,205900,243300,196700
600062,华润双鹤,975232180,112580167,100082763,113877,159300,191000
600063,皖维高新,601968570,107686249,98957173,85000,1300,0
600066,宇通客车,643947071,63619518,42022227,868022,240700,181816
600067,冠城大通,395282609,19882872,23763453,230968,83368,50100
600068,葛洲坝,648193642,43160239,47337451,874900,930878,641778
600073,上海梅林,222298283,26953664,21709899,21700,0,10000
600077,宋都股份,242651319,22930817,25977252,101900,47700,500
