标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,23478425,146899,210301,656836,0,0
510050,50ETF,15631511972,124051417,289975380,42282843,380900,57718800
510180,180ETF,3598873794,5080361,14981379,10649454,1437600,50400
510230,金融ETF,85461910,1240212,3054856,0,0,0
510300,300ETF,47819098133,164892948,511490625,239431519,27731961,24013744
510310,HS300ETF,14530120,603504,187156,400,0,0
510330,华夏300,27162662,703326,462813,600600,0,4000
510500,500ETF,153052055,23976232,28374996,678691,0,0
510510,广发500,42234205,2179294,976255,4843000,0,0
510880,红利ETF,49637427,630280,671361,968791,0,0
510900,H股ETF,133342728,15829441,8694900,0,0,0
512070,非银ETF,24428543,637230,562798,0,0,0
512500,中证500,9865561,2349440,1665917,0,0,0
512990,MSCIA股,10561060,242041,785826,0,0,0
600000,浦发银行,11541003465,453294809,163200029,1317588,59400,6000
600005,武钢股份,1817186769,303339132,315408864,108307,1100,9600
600006,东风汽车,965382298,421412059,348803016,79644,0,0
600007,中国国贸,359050260,22629221,24372089,7276,0,100
600008,首创股份,1199552929,224074138,191566118,39378,0,0
600009,上海机场,894199185,101241984,150495328,200391,2200,900
600010,包钢股份,3943864882,292268685,312140902,307717,0,4000
600011,华能国际,1273416182,138645856,164915368,310143,0,0
600015,华夏银行,2305189639,111318426,65564825,284962,0,13200
600016,民生银行,6763511973,165021814,174518492,1658879,18600,46200
600017,日照港,802467625,175332221,163733618,372847,0,0
600018,上港集团,1452211921,178115381,232317042,82445,0,0
600019,宝钢股份,3441757521,196123795,213985710,147097,0,0
600021,上海电力,1571097745,387610651,463096673,17925,0,900
600022,山东钢铁,775781144,153286718,143559328,264239,0,0
600023,浙能电力,2522509607,948473773,964908773,150235,0,0
600026,中海发展,954062111,0,21203218,482,0,0
600027,华电国际,1576307708,240348237,261249291,700828,0,0
600028,中国石化,6895779866,412692689,379216252,244899,0,0
600029,南方航空,4003991883,498329016,448203111,900118,300,2300
600030,中信证券,23000466149,1975202020,1907876339,648576,52500,44200
600031,三一重工,2964778627,205980984,210111186,262592,0,2700
600036,招商银行,6451188586,153948914,124590630,2068470,86400,104800
600037,歌华有线,1349903314,203590404,213253200,20185,1100,100
600038,中直股份,1669728035,219197409,172310051,72692,0,100
600039,四川路桥,1121028484,109666074,93087801,13500,0,0
600048,保利地产,5181909311,442815489,401867251,354071,0,200
600050,中国联通,5258099336,897915987,767573653,727911,23800,4000
600056,中国医药,912803158,175116858,150217814,17147,0,0
600058,五矿发展,1037476890,383906437,376558602,56001,0,3500
600059,古越龙山,722839354,70108807,79613649,45431,0,0
600060,海信电器,1614081063,212947443,203512234,37600,0,100
600062,华润双鹤,775244348,124462393,93722310,28800,0,900
600063,皖维高新,1100216706,145013924,132476065,10695,0,0
600066,宇通客车,784210777,62666458,48257207,103403,0,2000
600067,冠城大通,1654388790,187591820,116708239,89517,0,0
600068,葛洲坝,2551855877,290539200,327403216,237332,4500,90000
600073,上海梅林,772678078,106140534,88667383,1200,0,0
600077,宋都股份,625979508,83995084,82334319,3300,0,0
600078,澄星股份,703285365,102272786,97387937,13400,0,0
600079,人福医药,1117037371,264819471,178321243,29982,0,0
600085,同仁堂,930550664,93793197,69273033,161405,0,1000
600086,东方金钰,1119878215,278584991,238658075,17401,0,0
600088,中视传媒,358562948,47758534,46048323,5746,0,0
600089,特变电工,3616377250,332235096,309619829,96286,3000,0
600094,大名城,1423462038,198137672,240685910,13548,0,0
600096,云天化,572379415,90100561,78551423,108155,0,0
600098,广州发展,1231606248,290865377,269682122,18284,0,0
600100,同方股份,4957417094,903684448,832740785,212138,0,200
600104,上汽集团,2745480083,179518055,152192986,973877,0,20400
600107,美尔雅,1180955620,90751744,67281569,16925,0,2100
600108,亚盛集团,2074855186,349472559,303350185,51628,4300,0
