标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,556996,178200,3,81894,0,0
510050,50ETF,382252017,56497837,38788351,3932294,7697200,6992086
510180,180ETF,102113042,2270795,1490336,10208255,27884290,21194000
510300,300ETF,409117238,41621212,36726367,27883455,44680159,36298942
510880,红利ETF,5533144,18680,0,6700,15000,15000
600000,浦发银行,2081338590,25403492,17176380,138050,200100,200100
600005,武钢股份,82216793,1479916,1800899,27700,1100,37100
600009,上海机场,103943497,1056890,1184830,78064,64300,64300
600010,包钢股份,481403132,16120108,15316595,1373305,216500,89700
600015,华夏银行,538804955,21776045,6924289,180750,192638,96000
600016,民生银行,1704054475,12862603,14832431,1637120,1180465,1035465
600019,宝钢股份,199389531,22100086,21748794,753800,544700,460200
600028,中国石化,216945391,4426015,10183180,113600,21900,20000
600029,南方航空,208121968,8873707,1925144,249300,230000,13900
600030,中信证券,1141864544,115405120,127304128,4632439,1853968,2192832
600031,三一重工,357111046,22905755,10028513,1234198,420300,406700
600036,招商银行,823603599,19254503,26519589,1094147,2040422,1808267
600037,歌华有线,143743412,6874994,3300790,3824,3000,4800
600048,保利地产,383114468,22443316,12471267,2532753,1008269,1404349
600050,中国联通,952420927,27152777,19240380,1040600,25000,134900
600058,五矿发展,220669287,14273354,12951757,285792,61461,79859
600064,南京高科,153567611,5769460,3370218,37200,21400,7800
600068,葛洲坝,240917676,17170234,6794824,64402,12000,237500
600085,同仁堂,287296096,6046146,6236163,386157,46300,21300
600089,特变电工,382898982,59155941,78952197,2346594,2327121,2035831
600096,云天化,156157893,12032143,2315226,91450,13000,16200
600100,同方股份,427085084,8480347,6876251,389273,68200,41700
600104,上汽集团,185887741,12287288,7072395,1143825,670972,650884
600108,亚盛集团,146222152,6612151,5902126,327678,67300,43400
600109,国金证券,142893700,47514378,34947623,544409,178054,158054
600111,包钢稀土,1773515945,114563921,58444114,1084937,1097762,952045
600115,东方航空,48834470,1497025,833336,472248,43200,103200
600118,中国卫星,150359081,12946206,9243043,228264,182730,139630
600123,兰花科创,560011409,42366598,23375135,160373,101600,176833
600132,重庆啤酒,133809805,7406572,10103202,217500,19569,4069
600150,中国船舶,245707613,23610735,10605969,352124,124200,89700
600151,航天机电,39156618,0,394444,80400,0,0
600158,中体产业,146813304,3586162,3922073,117600,25000,5000
600160,巨化股份,231897517,22002671,13753441,316311,60760,41668
600166,福田汽车,183182213,8290963,3565416,380000,191300,53100
600169,太原重工,109871416,12291350,7440198,725325,50000,142300
600173,卧龙地产,47923741,1101071,1832544,23400,6300,0
600175,美都控股,48442701,1600022,2962989,100152,0,3838
600177,雅戈尔,207272969,7697170,2786035,58394,78200,50200
600183,生益科技,84502595,9793324,3824229,72700,74700,24000
600188,兖州煤业,134129808,14761440,2368269,281336,93178,79476
600196,复星医药,148472948,1730340,2343306,498175,281000,116070
600208,新湖中宝,85404888,8029009,2289484,80457,156600,245400
600216,浙江医药,242201536,7287337,10823787,23900,4600,0
600219,南山铝业,117825943,4866063,1692764,51400,31600,27200
600220,江苏阳光,24071615,1028445,242205,196035,0,0
600221,海南航空,76979820,1470373,420245,154300,0,7000
600239,云南城投,104836603,2854222,3712859,33900,0,100
600246,万通地产,60693399,5384937,5824224,44400,23800,23800
600252,中恒集团,446216063,10750006,13985890,92891,21900,12760
600256,广汇能源,1432527160,57352852,47665230,1989989,722670,352114
600259,广晟有色,217568455,34543402,9902488,98691,34291,25091
600266,北京城建,134489934,2597451,1002603,29916,38261,18121
600271,航天信息,366531335,12871004,3932996,39347,56300,33300
600309,烟台万华,169381842,26153360,7225241,898412,629973,363157
600320,振华重工,49896897,1488209,138752,309900,0,0
600322,天房发展,69251595,2931661,577504,37500,26600,26600
600325,华发股份,155967554,5852016,3841952,44000,0,0
600331,宏达股份,80053982,3677997,2202325,214218,21200,11200
600348,阳泉煤业,283360109,16619945,12619717,326007,157300,153460
600352,浙江龙盛,101709312,6084304,3594171,72660,11300,35700
600362,江西铜业,529829008,25252082,11718679,497503,238424,244233
600369,西南证券,192950385,12234185,9320529,357280,138400,88800
600376,首开股份,76967117,4279339,2000621,154140,150758,104558
600383,金地集团,341976377,14926269,8483964,894597,1210598,804546
600395,盘江股份,198839659,38853991,20818057,399995,88200,83259
600406,国电南瑞,194546806,0,3840100,827794,0,0
600415,小商品城,282467682,3687627,1978812,100500,2000,3300
600418,江淮汽车,94695337,8628583,9369978,300200,101000,345800
600432,吉恩镍业,53705385,5034922,2920549,211739,13500,3500
600489,中金黄金,498460440,102129622,86476842,716328,539913,537041
600497,驰宏锌锗,93863390,5653867,6204718,218370,154635,85035
600508,上海能源,66050279,2275655,2224209,36935,2800,20900
600516,方大炭素,272452699,17401651,7809904,94171,149804,143404
