标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,42431464,259820,2323986,953317,377000,280700
510050,50ETF,16352163396,413038946,329988522,47588646,178030237,180055030
510180,180ETF,3412839776,40782556,73983283,24758928,22412775,21251950
510300,300ETF,31442396054,624471198,363343616,218222023,292897153,301161315
510310,HS300ETF,2818054,112159,17680,0,0,0
510330,华夏300,61183820,589131,1342962,3028300,478400,496700
510500,500ETF,61054472,9890778,5148078,2664970,46000,299000
510510,广发500,30491619,701200,1605974,4449500,168200,351900
510880,红利ETF,131460180,2633411,4760387,992430,1314200,1406700
600000,浦发银行,8815870556,335567547,268772854,4257495,6119099,6422300
600005,武钢股份,353790274,0,18145776,599700,0,0
600006,东风汽车,200304697,34161763,20923076,0,0,0
600007,中国国贸,41758782,8986851,7589878,10400,13900,15011
600008,首创股份,356853736,36879095,29445389,384173,95300,102100
600009,上海机场,490882963,41465391,40268786,760894,156000,301053
600010,包钢股份,2476721269,175239145,230169855,3948494,3557800,2836900
600011,华能国际,297929459,15054061,10590787,1247796,483652,529800
600015,华夏银行,1695111546,56488068,20356594,1920253,676700,766045
600016,民生银行,5947561975,141900952,83467984,5427378,4749576,5425890
600017,日照港,125524362,23454018,14764663,70700,0,0
600018,上港集团,331062857,0,3912319,368400,0,0
600019,宝钢股份,566258091,31845038,20428041,1940789,1047508,1039055
600021,上海电力,136523321,19856332,6422340,16917,0,0
600022,山东钢铁,227846948,19381434,13590455,484700,53300,51500
600023,浙能电力,203287090,16052685,11674645,166600,7200,3600
600026,中海发展,42768523,2100588,4874550,0,0,0
600027,华电国际,440259010,31590720,36783088,965500,485500,1036317
600028,中国石化,1341947547,104415619,80400228,2716295,514067,1551700
600029,南方航空,549423371,48212270,32752949,1273001,657900,668400
600030,中信证券,7212051215,504646750,322311016,4094312,5790439,5928731
600031,三一重工,699010314,191370067,93840973,2145386,4081717,3973017
600036,招商银行,5514515781,237116618,131684128,4848371,5849534,5487688
600037,歌华有线,744358302,75529611,61714034,69400,88600,91200
600038,哈飞股份,625763041,58489062,50828472,53700,36963,38163
600039,四川路桥,442916373,76548596,64797328,88600,401800,405400
600048,保利地产,2168155026,141365532,162212338,3876814,5397131,5035131
600050,中国联通,1554063229,82711865,75077758,4374282,944800,1075401
600056,中国医药,683068232,117691055,97359314,20600,148548,146748
600058,五矿发展,410612727,72860023,53936555,137898,686401,699901
600059,古越龙山,411654811,26294826,17207488,130400,15400,11000
600060,海信电器,1229346295,87602512,86430393,175250,263056,298356
600062,华润双鹤,533208737,124981586,57331778,195495,214858,236588
600063,皖维高新,511713900,204405709,105105216,84300,148900,149500
600066,宇通客车,584576302,47398867,41345907,741238,590839,518355
600067,冠城大通,410168066,46480423,37811216,156300,324600,330900
600068,葛洲坝,607976843,68683137,33232534,1085400,266200,160800
600073,上海梅林,212827331,21236200,21909897,1000,24100,30800
600077,宋都股份,215390624,18053201,20365475,79400,30100,24900
600078,澄星股份,265582864,14606415,26205010,66400,70899,61499
600079,人福医药,683526768,34326177,38552724,102313,44247,40043
600085,同仁堂,540650551,52369957,41160452,621054,212592,187200
600086,东方金钰,425775197,55855410,64661771,24081,163438,162938
600088,中视传媒,173793851,40453218,21909644,0,15900,15900
600089,特变电工,1579536720,120769017,124695943,959311,659113,713661
600094,大名城,183464772,17070298,16987065,102743,7200,2887
600096,云天化,323652036,22456540,17908635,413688,145538,109138
600098,广州发展,125472939,8285695,4187777,10900,21000,21000
600100,同方股份,2073459641,126122319,75440164,734946,617625,630706
600104,上汽集团,834185992,38139437,38770729,2833792,562584,945837
600107,美尔雅,359305029,17394937,14688809,49500,100,4200
600108,亚盛集团,1388517467,141368176,116727124,391300,362730,375930
600109,国金证券,2383255020,346639737,213144887,391100,3759705,3745405
600110,中科英华,736629344,52863482,57087885,31300,400,0
600111,包钢稀土,2332837209,245807703,206821070,331116,2965010,2911110
600113,浙江东日,60422223,0,1239437,31700,0,0
600115,东方航空,174241164,15504322,9426484,501700,2453300,2483900
600116,三峡水利,322991344,37721281,17467916,38200,94500,91500
600118,中国卫星,2323709728,156672395,182386498,308897,1093570,1089219
600119,长江投资,453054265,36612645,33730081,11500,79700,79700
600120,浙江东方,744711333,245103378,182046271,45419,552186,574586
600123,兰花科创,519898993,62462680,55437121,314838,1577523,1548711
600125,铁龙物流,560047632,51001481,52860013,560300,263500,242936
600132,重庆啤酒,305986004,24904804,19987030,111954,17700,40700
600135,乐凯胶片,150583721,19413289,9185942,11000,0,4900
600138,中青旅,686154542,41854959,38164493,118565,13500,18550
600139,西部资源,814481561,0,9147034,64900,0,0
600141,兴发集团,343980265,40694915,30826989,29100,21600,22100
600143,金发科技,616411859,29589172,25683986,477227,132800,296900
600146,大元股份,234041370,0,1552003,53100,0,0
600149,廊坊发展,555294339,37164234,41021675,90800,189391,191091
600150,中国船舶,2355228135,611420653,503530742,547072,1380467,1371767
600151,航天机电,1009006715,113929306,94348890,45100,97300,92200
600153,建发股份,615625534,32112218,94825498,809167,965700,1054666
600155,宝硕股份,92957523,7583130,3484388,36300,16000,0
600157,永泰能源,1358916353,121435952,101689440,762092,2602992,2597400
600158,中体产业,1297422114,194098192,167872946,235800,625749,623449
600160,巨化股份,387012077,28549075,35862937,238818,120400,52000
600161,天坛生物,729572855,65070501,56446179,13500,105115,110515
600163,福建南纸,66276222,0,1197794,142400,0,0
600166,福田汽车,626619772,84213918,59715635,423800,1727011,1685011
600169,太原重工,730131730,55804077,42219240,449700,302632,299432
600170,上海建工,304720100,23239908,9516381,248368,166100,56900
600171,上海贝岭,315594749,40603466,35263712,12800,0,0
600175,美都控股,799166087,51240148,15446308,20200,0,0
600176,中国玻纤,361687789,37344995,16107270,0,24800,24800
600177,雅戈尔,907743050,47705129,50237305,948414,299100,348896
600179,黑化股份,223119915,21116634,21541639,81600,5900,5900
600183,生益科技,133333987,23209750,7476011,2200,2200,0
600185,格力地产,278284027,17491470,17531563,95300,37200,40000
600186,莲花味精,444145921,42954930,52341949,116200,1200,4300
600187,国中水务,1442413132,77809130,45917906,33400,0,6300
600188,兖州煤业,164681018,31983343,23705009,389707,1242900,1241100
600193,创兴资源,460999372,43791891,32384471,96900,48000,48000
600196,复星医药,1578582399,129633490,107081121,700398,976116,985707
600197,伊力特,215247249,6171327,11154440,25400,0,12200
600198,大唐电信,990252356,86394405,50825734,9100,15800,15800
600199,金种子酒,268269620,34345535,20315612,28700,400,400
600200,江苏吴中,697777324,41002331,37652555,2500,1000,0
600206,有研新材,477973023,60710109,48355043,44300,7300,7200
600208,新湖中宝,417675376,52315190,24678700,1263535,443538,458438
600209,罗顿发展,435811428,40298706,44375485,39076,273789,270500
600210,紫江企业,168645598,49176114,21827905,0,0,0
600216,浙江医药,523412609,52951002,36376000,268200,252380,199480
600218,全柴动力,400335501,18551167,18407355,66100,4800,2200
600219,南山铝业,528089472,41186035,20257451,398501,980905,969505
600220,江苏阳光,96291949,9854075,8224166,0,0,0
600221,海南航空,627044417,96467252,70720288,1525800,2931900,3571400
600222,太龙药业,127081390,18875612,7665531,20000,37100,17100
600223,鲁商置业,159489767,18220507,15278762,88900,0,0
600225,天津松江,245432505,17346429,13799807,71800,171000,170800
600229,青岛碱业,131178980,0,3815018,36200,0,0
600230,沧州大化,256403306,27600319,24085660,29500,900,10600
600237,铜峰电子,328166903,66650232,48560213,0,0,0
600239,云南城投,431386324,0,10325560,117600,0,0
600240,华业地产,1036123239,109721992,93602374,230400,375096,423796
600251,冠农股份,344688705,29068405,18972078,600,0,0
600252,中恒集团,1191816578,57696013,50115459,762486,114029,248028
600256,广汇能源,3598481718,178118184,201539820,929696,1667355,1796355
600257,大湖股份,425329888,32076851,30413187,31800,13100,14900
600259,广晟有色,511108803,78797677,76749248,112301,315562,305062
600260,凯乐科技,665823372,60726636,57656150,33170,0,8500
600261,阳光照明,466439681,30989378,29222811,6200,36800,42900
600266,北京城建,671515222,60963410,64599205,238348,44413,35813
600267,海正药业,744188099,50457344,58866423,336239,75700,57200
600270,外运发展,416998473,33175279,24094719,0,400,400
600271,航天信息,1645312685,115367915,69042477,369260,954649,975339
600276,恒瑞医药,262348547,37870985,18954032,981176,144803,114151
600277,亿利能源,567700085,133041033,84868009,93907,253800,247500
600285,羚锐制药,373335821,73859378,44254160,22800,99300,88900
600288,大恒科技,637144246,37308580,32472781,121600,66400,35800
