标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,1682132,103,7050,0,0,0
510050,50ETF,6307343817,64037588,32590084,34622783,18336200,2392800
510160,小康ETF,85789,5426,1709,0,0,0
510180,180ETF,350046679,815172,5629296,2201261,215400,33300
510230,金融ETF,6910493,30526,553302,0,0,0
510300,300ETF,17307120915,35771806,58074174,48366100,5266800,26764140
510310,HS300ETF,3094507,171762,40954,0,0,0
510330,华夏300,2988299,18655,156662,36200,0,0
510500,500ETF,186038033,38912484,12972118,86269314,3798800,12284400
510810,上海国企,915950,195,1916,0,0,0
510880,红利ETF,9320719,208786,348678,53000,0,0
510900,H股ETF,7176486169,303221301,61735012,0,0,0
512070,非银ETF,7866861,0,5144,0,0,0
512500,中证500,2065387,0,142676,0,0,0
518880,黄金ETF,17408586915,343715370,318355279,6608100,6348700,104500
600000,浦发银行,2275588032,94968691,153614789,4754725,1420200,851550
600004,白云机场,356103135,26588515,115119873,60000,0,0
600006,东风汽车,415373001,4630603,6298706,4200,0,35800
600007,中国国贸,591918205,3423501,15448587,14300,1500,14035
600008,首创股份,1744659721,213208396,285369533,1500600,335800,265080
600009,上海机场,238760258,8779140,18529703,128700,3200,5100
600010,包钢股份,1326105626,5040961,10410240,221260,19600,359700
600011,华能国际,232766072,11762152,11323191,195600,6300,122100
600015,华夏银行,2697068637,42404104,61444176,5168058,508700,1243400
600016,民生银行,8687986277,173638292,239443685,5068041,71000,2904300
600017,日照港,772548169,20356482,16543087,1300,0,0
600018,上港集团,527517921,17904541,30018081,2430900,60900,160000
600019,宝钢股份,1073325603,44754239,40562360,472449,11600,326500
600020,中原高速,222082645,34548924,24379984,0,0,0
600021,上海电力,371399142,16972466,13028851,51700,15700,149900
600022,山东钢铁,592932610,17573348,25122082,1804400,31600,320
600023,浙能电力,542255670,5102032,11855007,42200,0,147700
600026,中远海能,550060067,7391738,13157060,49900,5000,0
600027,华电国际,317559311,3465275,7639239,46000,2700,0
600028,中国石化,1695316945,68703517,67417982,4741762,306800,2288310
600029,南方航空,1184185990,45402058,42484604,5449632,588848,819800
600030,中信证券,7671361634,131906706,162097927,3702000,483200,593035
600031,三一重工,941967158,25103596,17262998,262100,30000,5000
600033,福建高速,134825050,7108522,6788167,0,0,0
600036,招商银行,2743863055,104631339,153965802,2465049,358244,1317076
600037,歌华有线,764972097,6959194,6835698,2882,2200,3500
600038,中直股份,788323720,40770791,25855163,141834,38200,20800
600039,四川路桥,521089008,4190561,9765724,2000,1000,0
600048,保利地产,1798644301,47267998,83733785,545774,280505,353600
600050,中国联通,4369789625,0,6680549,1405900,0,0
600056,中国医药,305596884,32060758,24413733,43885,14700,8260
600058,五矿发展,546995209,6132465,4479285,17510,2000,60711
600059,古越龙山,528552957,8696467,10771553,0,0,0
600060,海信电器,862575068,18515678,30835994,92600,13900,24100
600061,国投安信,258894749,12027469,14279822,1513,1500,11400
600062,华润双鹤,284081072,15757775,15267568,56657,20329,100
600063,皖维高新,510187438,7164510,5712051,0,0,0
600064,南京高科,411888089,5543169,10494526,0,0,0
600066,宇通客车,563149731,12280836,12115013,179494,12200,37500
600067,冠城大通,816972768,11344363,14299330,3200,0,0
600068,葛洲坝,1560654188,84725759,61307839,484200,185000,63500
600073,上海梅林,671412499,7791368,10081069,8000,8000,23600
600077,宋都股份,599948680,6851510,5227568,0,0,200
600078,澄星股份,419227121,6518830,4684568,0,0,0
600079,人福医药,463582310,52986085,28195518,39800,23900,100
600085,同仁堂,449646939,22782572,34012995,92075,15000,15000
600086,东方金钰,532558733,4768426,12425067,21800,400,0
600088,中视传媒,373697468,3190498,2041559,34801,6800,7800
600089,特变电工,1235000079,0,34764007,45500,0,0
600094,大名城,493536843,5423004,5674003,15200,0,0
600096,云天化,408316070,2526849,4349472,33900,10600,0
600098,广州发展,558564801,7051216,6694957,46900,41000,0
600100,同方股份,2893632122,0,23824745,1351857,0,100
600104,上汽集团,1203271029,73111775,79278531,1495746,64000,96659
600107,美尔雅,640426788,8097174,14602602,5926,3700,9400
600108,亚盛集团,964653290,12942875,13002916,148000,82100,160800
600109,国金证券,2168100181,79847142,80765042,340518,96000,149000
